time_s,p_fault,fault_bin
4.9392,0.308659,0
4.9493,0.329257,0
4.9593,0.347176,0
4.9692,0.359329,0
4.9793,0.375120,0
4.9892,0.380773,0
4.9993,0.398606,0
5.0198,0.401590,0
5.0207,0.424765,0
5.0293,0.428311,0
5.0392,0.436294,0
5.0492,0.435367,0
5.0592,0.448262,0
5.0693,0.455721,0
5.0792,0.466330,0
5.0893,0.467943,0
5.0992,0.486609,0
5.1190,0.504128,1
5.1200,0.512414,1
5.1293,0.507337,1
5.1392,0.502372,1
5.1492,0.496422,0
5.1592,0.483186,0
5.1692,0.470624,0
5.1792,0.453098,0
5.1892,0.444907,0
5.1992,0.430381,0
5.2188,0.422240,0
5.2197,0.407310,0
5.2292,0.401150,0
5.2392,0.379551,0
5.2493,0.364760,0
5.2592,0.348791,0
5.2692,0.342386,0
5.2793,0.332229,0
5.2893,0.331998,0
5.2992,0.328747,0
5.3189,0.321643,0
5.3198,0.315715,0
5.3293,0.302256,0
5.3394,0.300934,0
5.3493,0.295093,0
5.3593,0.303990,0
5.3693,0.301702,0
5.3792,0.303956,0
5.3893,0.298866,0
5.3992,0.306353,0
5.4186,0.300249,0
5.4195,0.293498,0
5.4293,0.291181,0
5.4393,0.291708,0
5.4492,0.290829,0
5.4593,0.280497,0
5.4692,0.281028,0
5.4793,0.287140,0
5.4892,0.292140,0
5.4993,0.287457,0
5.5191,0.283021,0
5.5201,0.272402,0
5.5292,0.269663,0
5.5392,0.263040,0
5.5492,0.263963,0
5.5591,0.251953,0
5.5692,0.245130,0
5.5792,0.240808,0
5.5892,0.238892,0
5.5992,0.237117,0
5.6169,0.236424,0
5.6193,0.241632,0
5.6293,0.264256,0
5.6393,0.275608,0
5.6493,0.289091,0
5.6593,0.316118,0
5.6693,0.337195,0
5.6793,0.377341,0
5.6893,0.401546,0
5.6993,0.425791,0
5.7184,0.466902,0
5.7191,0.496038,0
5.7293,0.522525,1
5.7392,0.571882,1
5.7493,0.595848,1
5.7593,0.635362,1
5.7692,0.657113,1
5.7793,0.677586,1
5.7893,0.693106,1
5.7993,0.707227,1
5.8170,0.710717,1
5.8193,0.719066,1
5.8294,0.727626,1
5.8394,0.722698,1
5.8494,0.727967,1
5.8593,0.722417,1
5.8693,0.724603,1
5.8793,0.730643,1
5.8893,0.732072,1
5.8993,0.731075,1
5.9189,0.735222,1
5.9198,0.732955,1
5.9295,0.730857,1
5.9394,0.730532,1
5.9494,0.724567,1
5.9594,0.743552,1
5.9694,0.751421,1
5.9793,0.749913,1
5.9893,0.759380,1
5.9994,0.759512,1
6.0193,0.763406,1
6.0202,0.769132,1
6.0294,0.767712,1
6.0393,0.771199,1
6.0493,0.777237,1
6.0594,0.781468,1
