time_seconds,type,message
0.003,"telemetry","packetCounter: 3467 | sampleTimeFine: 6933361 | Roll: -178.83° Pitch: 0.36° Yaw: 175.82° | Acc: (-0.06, -0.21, -9.81) m/s² | Gyro: (-0.74, -0.15, -0.05) deg/s"
0.004,"telemetry","packetCounter: 3468 | sampleTimeFine: 6933461 | Roll: -178.83° Pitch: 0.36° Yaw: 175.82° | Acc: (-0.06, -0.21, -9.81) m/s² | Gyro: (-0.69, -0.35, -0.26) deg/s"
0.006,"telemetry","packetCounter: 3469 | sampleTimeFine: 6933561 | Roll: -178.83° Pitch: 0.36° Yaw: 175.83° | Acc: (-0.05, -0.19, -9.81) m/s² | Gyro: (-0.34, -0.72, -0.24) deg/s"
0.008,"telemetry","packetCounter: 3470 | sampleTimeFine: 6933661 | Roll: -178.83° Pitch: 0.36° Yaw: 175.82° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.38, -0.36, -0.00) deg/s"
0.010,"telemetry","packetCounter: 3471 | sampleTimeFine: 6933761 | Roll: -178.84° Pitch: 0.36° Yaw: 175.82° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-1.00, -0.49, 0.00) deg/s"
0.011,"telemetry","packetCounter: 3472 | sampleTimeFine: 6933861 | Roll: -178.84° Pitch: 0.37° Yaw: 175.82° | Acc: (-0.05, -0.21, -9.80) m/s² | Gyro: (-0.31, -0.48, -0.33) deg/s"
0.013,"telemetry","packetCounter: 3473 | sampleTimeFine: 6933961 | Roll: -178.84° Pitch: 0.37° Yaw: 175.82° | Acc: (-0.06, -0.21, -9.81) m/s² | Gyro: (-0.49, -0.52, 0.24) deg/s"
0.018,"telemetry","packetCounter: 3474 | sampleTimeFine: 6934061 | Roll: -178.84° Pitch: 0.37° Yaw: 175.82° | Acc: (-0.05, -0.20, -9.80) m/s² | Gyro: (-0.30, -0.32, 0.09) deg/s"
0.022,"telemetry","packetCounter: 3475 | sampleTimeFine: 6934161 | Roll: -178.84° Pitch: 0.37° Yaw: 175.83° | Acc: (-0.04, -0.21, -9.81) m/s² | Gyro: (-0.44, -0.26, -0.84) deg/s"
0.026,"telemetry","packetCounter: 3476 | sampleTimeFine: 6934261 | Roll: -178.84° Pitch: 0.37° Yaw: 175.83° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.51, 0.03, -0.50) deg/s"
0.030,"telemetry","packetCounter: 3477 | sampleTimeFine: 6934361 | Roll: -178.84° Pitch: 0.37° Yaw: 175.84° | Acc: (-0.04, -0.21, -9.81) m/s² | Gyro: (-0.46, -0.59, -0.55) deg/s"
0.035,"telemetry","packetCounter: 3478 | sampleTimeFine: 6934461 | Roll: -178.85° Pitch: 0.37° Yaw: 175.84° | Acc: (-0.05, -0.20, -9.82) m/s² | Gyro: (-0.46, 0.13, -0.24) deg/s"
0.039,"telemetry","packetCounter: 3479 | sampleTimeFine: 6934561 | Roll: -178.85° Pitch: 0.36° Yaw: 175.84° | Acc: (-0.06, -0.21, -9.81) m/s² | Gyro: (-0.74, -0.07, -0.44) deg/s"
0.043,"telemetry","packetCounter: 3480 | sampleTimeFine: 6934661 | Roll: -178.85° Pitch: 0.37° Yaw: 175.85° | Acc: (-0.05, -0.20, -9.82) m/s² | Gyro: (-0.50, -0.24, -0.18) deg/s"
0.047,"telemetry","packetCounter: 3481 | sampleTimeFine: 6934761 | Roll: -178.86° Pitch: 0.36° Yaw: 175.84° | Acc: (-0.05, -0.21, -9.80) m/s² | Gyro: (-0.55, 0.20, 0.03) deg/s"
0.052,"telemetry","packetCounter: 3482 | sampleTimeFine: 6934861 | Roll: -178.86° Pitch: 0.36° Yaw: 175.85° | Acc: (-0.05, -0.21, -9.81) m/s² | Gyro: (-0.46, -0.14, -0.09) deg/s"
0.056,"telemetry","packetCounter: 3483 | sampleTimeFine: 6934961 | Roll: -178.86° Pitch: 0.35° Yaw: 175.84° | Acc: (-0.06, -0.21, -9.80) m/s² | Gyro: (-0.75, -0.04, 0.22) deg/s"
0.060,"telemetry","packetCounter: 3484 | sampleTimeFine: 6935061 | Roll: -178.86° Pitch: 0.35° Yaw: 175.84° | Acc: (-0.04, -0.19, -9.81) m/s² | Gyro: (-0.31, 0.10, -0.42) deg/s"
0.064,"telemetry","packetCounter: 3485 | sampleTimeFine: 6935161 | Roll: -178.86° Pitch: 0.35° Yaw: 175.84° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.56, -0.58, -0.66) deg/s"
0.069,"telemetry","packetCounter: 3925 | sampleTimeFine: 6981292 | Acc: (-0.12, -0.10, -7.28) m/s² | Gyro: (-3.21, 0.10, -0.62) deg/s"
0.073,"telemetry","packetCounter: 3926 | sampleTimeFine: 6981392 | Roll: -178.55° Pitch: 0.81° Yaw: -179.97° | Acc: (-0.06, -0.22, -9.78) m/s² | Gyro: (-1.53, -0.84, -0.54) deg/s"
0.078,"telemetry","packetCounter: 3927 | sampleTimeFine: 6981492 | Roll: -178.55° Pitch: 0.82° Yaw: -179.97° | Acc: (-0.04, -0.21, -9.84) m/s² | Gyro: (-0.91, -0.35, 0.03) deg/s"
0.082,"telemetry","packetCounter: 3928 | sampleTimeFine: 6981592 | Roll: -178.56° Pitch: 0.83° Yaw: -179.97° | Acc: (-0.02, -0.11, -9.84) m/s² | Gyro: (-1.27, -1.05, -0.79) deg/s"
0.086,"telemetry","packetCounter: 3929 | sampleTimeFine: 6981692 | Roll: -178.57° Pitch: 0.83° Yaw: -179.97° | Acc: (-0.00, -0.14, -9.80) m/s² | Gyro: (-0.74, -0.60, -0.07) deg/s"
0.090,"telemetry","packetCounter: 3930 | sampleTimeFine: 6981792 | Roll: -178.59° Pitch: 0.83° Yaw: -179.96° | Acc: (-0.05, -0.24, -9.78) m/s² | Gyro: (-1.41, 0.06, -0.16) deg/s"
0.095,"telemetry","packetCounter: 3931 | sampleTimeFine: 6981892 | Roll: -178.59° Pitch: 0.83° Yaw: -179.96° | Acc: (-0.12, -0.18, -9.82) m/s² | Gyro: (-0.51, -0.19, 0.18) deg/s"
0.099,"telemetry","packetCounter: 3932 | sampleTimeFine: 6981992 | Roll: -178.59° Pitch: 0.84° Yaw: -179.96° | Acc: (-0.09, -0.21, -9.82) m/s² | Gyro: (-0.09, -0.25, -0.43) deg/s"
0.103,"telemetry","packetCounter: 3933 | sampleTimeFine: 6982092 | Roll: -178.59° Pitch: 0.84° Yaw: -179.96° | Acc: (-0.02, -0.14, -9.82) m/s² | Gyro: (-0.30, -0.31, -0.27) deg/s"
0.112,"telemetry","packetCounter: 3934 | sampleTimeFine: 6982192 | Roll: -178.60° Pitch: 0.84° Yaw: -179.95° | Acc: (-0.02, -0.26, -9.77) m/s² | Gyro: (-0.12, -0.14, -0.71) deg/s"
0.122,"telemetry","packetCounter: 3935 | sampleTimeFine: 6982292 | Roll: -178.60° Pitch: 0.84° Yaw: -179.95° | Acc: (-0.09, -0.15, -9.90) m/s² | Gyro: (0.12, -0.17, -0.70) deg/s"
0.132,"telemetry","packetCounter: 3936 | sampleTimeFine: 6982392 | Roll: -178.60° Pitch: 0.85° Yaw: -179.94° | Acc: (-0.01, -0.23, -9.81) m/s² | Gyro: (-0.02, -0.31, -1.00) deg/s"
0.142,"telemetry","packetCounter: 3937 | sampleTimeFine: 6982492 | Roll: -178.60° Pitch: 0.85° Yaw: -179.93° | Acc: (0.05, -0.18, -9.77) m/s² | Gyro: (-1.21, -0.37, -0.81) deg/s"
0.152,"telemetry","packetCounter: 3938 | sampleTimeFine: 6982592 | Roll: -178.60° Pitch: 0.85° Yaw: -179.92° | Acc: (-0.01, -0.17, -9.82) m/s² | Gyro: (1.14, 0.12, -0.32) deg/s"
0.162,"telemetry","packetCounter: 3939 | sampleTimeFine: 6982692 | Roll: -178.60° Pitch: 0.85° Yaw: -179.92° | Acc: (-0.09, -0.20, -9.76) m/s² | Gyro: (-0.71, -0.25, -0.46) deg/s"
0.172,"telemetry","packetCounter: 3940 | sampleTimeFine: 6982792 | Roll: -178.60° Pitch: 0.85° Yaw: -179.92° | Acc: (-0.08, -0.21, -9.79) m/s² | Gyro: (-0.18, -0.45, 0.11) deg/s"
0.182,"telemetry","packetCounter: 3941 | sampleTimeFine: 6982892 | Roll: -178.62° Pitch: 0.86° Yaw: -179.92° | Acc: (-0.03, -0.20, -9.85) m/s² | Gyro: (-0.99, -0.22, -0.13) deg/s"
0.192,"telemetry","packetCounter: 3942 | sampleTimeFine: 6982992 | Roll: -178.63° Pitch: 0.86° Yaw: -179.92° | Acc: (-0.09, -0.21, -9.79) m/s² | Gyro: (-0.97, -0.82, 0.09) deg/s"
0.202,"telemetry","packetCounter: 3943 | sampleTimeFine: 6983092 | Roll: -178.65° Pitch: 0.87° Yaw: -179.92° | Acc: (-0.04, -0.32, -9.80) m/s² | Gyro: (-1.82, -0.34, 0.01) deg/s"
0.212,"telemetry","packetCounter: 3944 | sampleTimeFine: 6983192 | Roll: -178.65° Pitch: 0.86° Yaw: -179.92° | Acc: (-0.04, -0.11, -9.86) m/s² | Gyro: (-1.20, -0.32, 0.50) deg/s"
0.222,"telemetry","packetCounter: 3945 | sampleTimeFine: 6983292 | Roll: -178.66° Pitch: 0.87° Yaw: -179.92° | Acc: (0.05, -0.31, -9.74) m/s² | Gyro: (-0.94, 0.73, -0.19) deg/s"
0.232,"telemetry","packetCounter: 3946 | sampleTimeFine: 6983392 | Roll: -178.68° Pitch: 0.87° Yaw: -179.91° | Acc: (-0.13, -0.14, -9.83) m/s² | Gyro: (-1.87, -0.89, -0.60) deg/s"
0.242,"telemetry","packetCounter: 3947 | sampleTimeFine: 6983492 | Roll: -178.69° Pitch: 0.87° Yaw: -179.91° | Acc: (-0.11, -0.24, -9.80) m/s² | Gyro: (-1.57, 0.26, -0.09) deg/s"
0.252,"telemetry","packetCounter: 3948 | sampleTimeFine: 6983592 | Roll: -178.71° Pitch: 0.89° Yaw: -179.92° | Acc: (0.02, -0.10, -9.83) m/s² | Gyro: (-2.22, -2.19, -0.32) deg/s"
0.262,"telemetry","packetCounter: 3949 | sampleTimeFine: 6983692 | Roll: -178.73° Pitch: 0.89° Yaw: -179.91° | Acc: (-0.03, -0.18, -9.85) m/s² | Gyro: (-1.46, -0.03, -0.92) deg/s"
0.272,"telemetry","packetCounter: 3950 | sampleTimeFine: 6983792 | Roll: -178.75° Pitch: 0.90° Yaw: -179.90° | Acc: (0.01, -0.13, -9.77) m/s² | Gyro: (-2.04, -1.11, -0.25) deg/s"
0.282,"telemetry","packetCounter: 3951 | sampleTimeFine: 6983892 | Roll: -178.76° Pitch: 0.89° Yaw: -179.89° | Acc: (-0.13, -0.22, -9.82) m/s² | Gyro: (-0.57, 0.66, -0.43) deg/s"
0.292,"telemetry","packetCounter: 3952 | sampleTimeFine: 6983992 | Roll: -178.78° Pitch: 0.90° Yaw: -179.89° | Acc: (0.05, -0.12, -9.82) m/s² | Gyro: (-2.12, -0.49, 0.05) deg/s"
0.302,"telemetry","packetCounter: 3953 | sampleTimeFine: 6984092 | Roll: -178.78° Pitch: 0.89° Yaw: -179.89° | Acc: (-0.14, -0.18, -9.82) m/s² | Gyro: (0.01, 0.79, -0.94) deg/s"
0.312,"telemetry","packetCounter: 3954 | sampleTimeFine: 6984192 | Roll: -178.78° Pitch: 0.90° Yaw: -179.89° | Acc: (0.06, -0.24, -9.76) m/s² | Gyro: (-0.09, -0.97, 0.16) deg/s"
0.323,"vibration","📊 ВИБРАЦИЯ: X=0.0485 Y=0.0444 Z=0.3548 | TOTAL=0.3608 m/s²"
0.323,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.323,"telemetry","packetCounter: 3955 | sampleTimeFine: 6984292 | Roll: -178.78° Pitch: 0.89° Yaw: -179.88° | Acc: (-0.19, -0.14, -9.84) m/s² | Gyro: (0.88, 0.22, -0.20) deg/s"
0.333,"vibration","📊 ВИБРАЦИЯ: X=0.0516 Y=0.0443 Z=0.3547 | TOTAL=0.3612 m/s²"
0.333,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.333,"telemetry","packetCounter: 3956 | sampleTimeFine: 6984392 | Roll: -178.78° Pitch: 0.90° Yaw: -179.88° | Acc: (0.08, -0.20, -9.77) m/s² | Gyro: (-0.21, 0.05, -0.20) deg/s"
0.343,"vibration","📊 ВИБРАЦИЯ: X=0.0569 Y=0.0449 Z=0.3552 | TOTAL=0.3626 m/s²"
0.343,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.343,"telemetry","packetCounter: 3957 | sampleTimeFine: 6984492 | Roll: -178.77° Pitch: 0.90° Yaw: -179.88° | Acc: (-0.22, -0.14, -9.90) m/s² | Gyro: (0.51, -0.49, -0.45) deg/s"
0.353,"vibration","📊 ВИБРАЦИЯ: X=0.0591 Y=0.0449 Z=0.3553 | TOTAL=0.3629 m/s²"
0.353,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.353,"telemetry","packetCounter: 3958 | sampleTimeFine: 6984592 | Roll: -178.77° Pitch: 0.91° Yaw: -179.88° | Acc: (0.06, -0.18, -9.82) m/s² | Gyro: (0.19, -0.88, -0.04) deg/s"
0.363,"vibration","📊 ВИБРАЦИЯ: X=0.0617 Y=0.0449 Z=0.3554 | TOTAL=0.3635 m/s²"
0.363,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.363,"telemetry","packetCounter: 3959 | sampleTimeFine: 6984692 | Roll: -178.76° Pitch: 0.92° Yaw: -179.88° | Acc: (-0.17, -0.18, -9.86) m/s² | Gyro: (1.42, -0.87, 0.29) deg/s"
0.373,"vibration","📊 ВИБРАЦИЯ: X=0.0654 Y=0.0450 Z=0.3554 | TOTAL=0.3641 m/s²"
0.373,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.373,"telemetry","packetCounter: 3960 | sampleTimeFine: 6984792 | Roll: -178.75° Pitch: 0.93° Yaw: -179.88° | Acc: (0.10, -0.17, -9.77) m/s² | Gyro: (0.78, -0.31, 0.07) deg/s"
0.383,"vibration","📊 ВИБРАЦИЯ: X=0.0660 Y=0.0450 Z=0.3554 | TOTAL=0.3643 m/s²"
0.383,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.383,"telemetry","packetCounter: 3961 | sampleTimeFine: 6984892 | Roll: -178.74° Pitch: 0.93° Yaw: -179.88° | Acc: (-0.11, -0.17, -9.80) m/s² | Gyro: (1.27, -0.92, -0.27) deg/s"
0.393,"vibration","📊 ВИБРАЦИЯ: X=0.0674 Y=0.0450 Z=0.3553 | TOTAL=0.3645 m/s²"
0.393,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.393,"telemetry","packetCounter: 3962 | sampleTimeFine: 6984992 | Roll: -178.72° Pitch: 0.93° Yaw: -179.88° | Acc: (0.05, -0.17, -9.79) m/s² | Gyro: (1.68, 0.21, -0.20) deg/s"
0.403,"vibration","📊 ВИБРАЦИЯ: X=0.0686 Y=0.0453 Z=0.3555 | TOTAL=0.3648 m/s²"
0.403,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.403,"telemetry","packetCounter: 3963 | sampleTimeFine: 6985092 | Roll: -178.71° Pitch: 0.93° Yaw: -179.88° | Acc: (-0.14, -0.23, -9.84) m/s² | Gyro: (1.45, -0.52, 0.20) deg/s"
0.413,"vibration","📊 ВИБРАЦИЯ: X=0.0690 Y=0.0454 Z=0.3554 | TOTAL=0.3649 m/s²"
0.413,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.413,"telemetry","packetCounter: 3964 | sampleTimeFine: 6985192 | Roll: -178.70° Pitch: 0.93° Yaw: -179.87° | Acc: (0.00, -0.16, -9.80) m/s² | Gyro: (1.13, 0.52, -0.51) deg/s"
0.423,"vibration","📊 ВИБРАЦИЯ: X=0.0699 Y=0.0454 Z=0.3555 | TOTAL=0.3652 m/s²"
0.423,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.423,"telemetry","packetCounter: 3965 | sampleTimeFine: 6985292 | Roll: -178.68° Pitch: 0.93° Yaw: -179.87° | Acc: (-0.13, -0.21, -9.83) m/s² | Gyro: (2.02, -0.93, 0.26) deg/s"
0.433,"vibration","📊 ВИБРАЦИЯ: X=0.0700 Y=0.0459 Z=0.3555 | TOTAL=0.3652 m/s²"
0.433,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.433,"telemetry","packetCounter: 3966 | sampleTimeFine: 6985392 | Roll: -178.67° Pitch: 0.93° Yaw: -179.87° | Acc: (-0.03, -0.24, -9.78) m/s² | Gyro: (0.74, 0.64, -0.04) deg/s"
0.443,"vibration","📊 ВИБРАЦИЯ: X=0.0702 Y=0.0469 Z=0.3554 | TOTAL=0.3653 m/s²"
0.443,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.443,"telemetry","packetCounter: 3967 | sampleTimeFine: 6985492 | Roll: -178.66° Pitch: 0.94° Yaw: -179.88° | Acc: (-0.09, -0.26, -9.78) m/s² | Gyro: (1.68, -1.16, -0.02) deg/s"
0.453,"vibration","📊 ВИБРАЦИЯ: X=0.0702 Y=0.0470 Z=0.3555 | TOTAL=0.3654 m/s²"
0.453,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.453,"telemetry","packetCounter: 3968 | sampleTimeFine: 6985592 | Roll: -178.65° Pitch: 0.94° Yaw: -179.87° | Acc: (-0.04, -0.23, -9.85) m/s² | Gyro: (-0.24, 0.31, -0.36) deg/s"
0.463,"vibration","📊 ВИБРАЦИЯ: X=0.0709 Y=0.0470 Z=0.3555 | TOTAL=0.3656 m/s²"
0.463,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.463,"telemetry","packetCounter: 3969 | sampleTimeFine: 6985692 | Roll: -178.64° Pitch: 0.96° Yaw: -179.87° | Acc: (0.02, -0.19, -9.83) m/s² | Gyro: (0.88, -1.57, 0.08) deg/s"
0.473,"vibration","📊 ВИБРАЦИЯ: X=0.0714 Y=0.0470 Z=0.3558 | TOTAL=0.3659 m/s²"
0.473,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.473,"telemetry","packetCounter: 3970 | sampleTimeFine: 6985792 | Roll: -178.66° Pitch: 0.96° Yaw: -179.87° | Acc: (0.01, -0.19, -9.86) m/s² | Gyro: (-1.92, 0.11, 0.01) deg/s"
0.483,"vibration","📊 ВИБРАЦИЯ: X=0.0735 Y=0.0470 Z=0.3557 | TOTAL=0.3663 m/s²"
0.483,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.483,"telemetry","packetCounter: 3971 | sampleTimeFine: 6985892 | Roll: -178.67° Pitch: 0.97° Yaw: -179.87° | Acc: (0.08, -0.21, -9.72) m/s² | Gyro: (-0.73, -0.92, 0.01) deg/s"
0.493,"vibration","📊 ВИБРАЦИЯ: X=0.0738 Y=0.0475 Z=0.3559 | TOTAL=0.3666 m/s²"
0.493,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.493,"telemetry","packetCounter: 3972 | sampleTimeFine: 6985992 | Roll: -178.71° Pitch: 0.96° Yaw: -179.87° | Acc: (-0.09, -0.25, -9.85) m/s² | Gyro: (-4.33, 0.44, -0.54) deg/s"
0.503,"vibration","📊 ВИБРАЦИЯ: X=0.0742 Y=0.0476 Z=0.3558 | TOTAL=0.3666 m/s²"
0.503,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.503,"telemetry","packetCounter: 3973 | sampleTimeFine: 6986092 | Roll: -178.73° Pitch: 0.96° Yaw: -179.87° | Acc: (0.01, -0.17, -9.79) m/s² | Gyro: (-2.04, -0.25, -0.06) deg/s"
0.513,"vibration","📊 ВИБРАЦИЯ: X=0.0748 Y=0.0503 Z=0.3559 | TOTAL=0.3671 m/s²"
0.513,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.513,"telemetry","packetCounter: 3974 | sampleTimeFine: 6986192 | Roll: -178.77° Pitch: 0.95° Yaw: -179.86° | Acc: (-0.11, -0.31, -9.83) m/s² | Gyro: (-4.63, 0.27, -0.80) deg/s"
0.523,"vibration","📊 ВИБРАЦИЯ: X=0.0741 Y=0.0492 Z=0.0365 | TOTAL=0.0961 m/s²"
0.523,"bar","   ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.523,"telemetry","packetCounter: 3975 | sampleTimeFine: 6986292 | Roll: -178.80° Pitch: 0.96° Yaw: -179.85° | Acc: (-0.02, -0.14, -9.79) m/s² | Gyro: (-3.28, -0.33, -0.06) deg/s"
0.533,"vibration","📊 ВИБРАЦИЯ: X=0.0749 Y=0.0505 Z=0.0364 | TOTAL=0.0974 m/s²"
0.533,"bar","   ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.533,"telemetry","packetCounter: 3976 | sampleTimeFine: 6986392 | Roll: -178.85° Pitch: 0.95° Yaw: -179.85° | Acc: (-0.12, -0.28, -9.84) m/s² | Gyro: (-4.88, 0.24, -0.41) deg/s"
0.543,"vibration","📊 ВИБРАЦИЯ: X=0.0757 Y=0.0532 Z=0.0363 | TOTAL=0.0994 m/s²"
0.543,"bar","   ░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
