time_s,p_fault,fault_bin
6.7980,0.999954,1
6.8080,0.999937,1
6.8180,0.999909,1
6.8280,0.999892,1
6.8380,0.999870,1
6.8480,0.999863,1
6.8580,0.999841,1
6.8680,0.999811,1
6.8780,0.999705,1
6.8880,0.999653,1
6.8980,0.999481,1
6.9080,0.999415,1
6.9180,0.999218,1
6.9280,0.999109,1
6.9380,0.998804,1
6.9480,0.998524,1
6.9580,0.997912,1
6.9680,0.997007,1
6.9780,0.996240,1
6.9880,0.995350,1
6.9980,0.994819,1
7.0080,0.993991,1
7.0180,0.992021,1
7.0280,0.992890,1
7.0380,0.990869,1
7.0480,0.992288,1
7.0580,0.990270,1
7.0680,0.989001,1
7.0780,0.986322,1
7.0880,0.985812,1
7.0980,0.981846,1
7.1080,0.976844,1
7.1180,0.971319,1
7.1280,0.965424,1
7.1380,0.958548,1
7.1480,0.949769,1
7.1580,0.940637,1
7.1680,0.929919,1
7.1780,0.928481,1
7.1880,0.920739,1
7.1980,0.913726,1
7.2080,0.903595,1
7.2180,0.901748,1
7.2280,0.886268,1
7.2380,0.889584,1
7.2480,0.883210,1
7.2580,0.878817,1
7.2680,0.871923,1
7.2780,0.855155,1
7.2880,0.852703,1
7.2980,0.852793,1
7.3080,0.866269,1
7.3180,0.898127,1
7.3280,0.887637,1
7.3380,0.895929,1
7.3480,0.891951,1
7.3580,0.892937,1
7.3680,0.920003,1
7.3780,0.917918,1
7.3880,0.935163,1
7.3980,0.939054,1
7.4080,0.951355,1
7.4180,0.967050,1
7.4280,0.977267,1
7.4380,0.982208,1
7.4480,0.986217,1
7.4580,0.994231,1
7.4680,0.995430,1
7.4780,0.998681,1
7.4880,0.998858,1
7.4980,0.999098,1
7.5080,0.999525,1
7.5180,0.999565,1
7.5280,0.999733,1
7.5380,0.999727,1
7.5480,0.999750,1
7.5580,0.999854,1
7.5680,0.999868,1
7.5780,0.999897,1
7.5880,0.999874,1
7.5980,0.999854,1
7.6080,0.999852,1
7.6180,0.999840,1
7.6280,0.999847,1
7.6380,0.999839,1
7.6480,0.999800,1
7.6580,0.999781,1
7.6680,0.999792,1
7.6780,0.999834,1
7.6880,0.999844,1
7.6980,0.999856,1
7.7080,0.999890,1
7.7180,0.999911,1
7.7280,0.999945,1
7.7380,0.999977,1
7.7480,0.999992,1
7.7580,0.999998,1
