time_s,label,confidence
1.0170,front_right,0.813215
1.1160,front_right,0.649858
1.2161,front_right,0.535802
1.3161,front_right,0.457944
1.4188,rear_left,0.583496
1.5164,rear_left,0.617560
1.6187,rear_left,0.553155
1.7186,rear_left,0.605903
1.8187,rear_left,0.624975
1.9175,rear_left,0.491211
2.0177,rear_left,0.541211
2.1153,rear_left,0.575837
2.2177,rear_left,0.782658
2.3153,rear_left,0.931120
2.4175,rear_left,0.977707
2.5151,rear_left,0.989589
2.6175,rear_left,0.992838
2.7174,rear_left,0.967132
2.8176,rear_left,0.991667
2.9177,rear_left,0.990017
3.0178,rear_left,0.981707
3.1179,rear_left,0.950340
3.2181,rear_left,0.848134
3.3178,rear_left,0.538000
3.4177,rear_left,0.517878
3.5153,rear_left,0.517088
3.6154,rear_left,0.509250
3.7176,rear_left,0.478787
3.8155,rear_left,0.484531
3.9154,rear_left,0.468019
4.0157,rear_left,0.442608
4.1152,rear_left,0.450735
4.2184,rear_left,0.418071
4.3155,rear_left,0.414882
4.4159,rear_left,0.411922
4.5157,rear_left,0.407648
4.6154,rear_left,0.400061
4.7179,rear_left,0.362569
4.8179,normal,0.373873
4.9180,normal,0.407089
5.0155,normal,0.400362
5.1157,normal,0.394540
5.2180,normal,0.391452
5.3178,normal,0.424877
5.4158,normal,0.410315
5.5181,normal,0.390677
5.6182,normal,0.414227
5.7182,normal,0.446649
5.8178,normal,0.435849
5.9180,normal,0.610286
6.0179,normal,0.667669
6.1179,normal,0.599264
6.2181,normal,0.772026
6.3178,normal,0.679097
6.4155,normal,0.675081
6.5155,normal,0.474786
6.6179,normal,0.469308
6.7182,normal,0.474456
6.8182,normal,0.487360
6.9183,normal,0.457915
7.0157,normal,0.457244
7.1179,normal,0.475472
7.2179,normal,0.491598
7.3160,normal,0.494615
7.4182,normal,0.481385
7.5182,normal,0.563248
7.6183,normal,0.571513
7.7181,normal,0.630855
7.8179,normal,0.729208
7.9181,normal,0.733205
8.0182,normal,0.776980
8.1180,normal,0.741318
8.2182,normal,0.759634
8.3181,normal,0.720115
8.4158,normal,0.681437
8.5158,normal,0.633910
8.6183,normal,0.691469
8.7181,normal,0.742618
8.8183,normal,0.772042
8.9183,normal,0.758867
9.0182,normal,0.719465
9.1182,normal,0.752051
9.2184,normal,0.752550
9.3184,normal,0.740937
9.4180,normal,0.685052
9.5182,normal,0.650603
9.6157,normal,0.626611
9.7159,front_right,0.751922
9.8159,front_right,0.964044
9.9163,front_right,0.955604
10.0184,front_right,0.550130
10.1182,front_left,0.394030
10.2184,front_left,0.725299
10.3184,front_left,0.814359
10.4185,front_left,0.795873
10.5181,front_left,0.813421
10.6157,front_left,0.876717
10.7159,front_left,0.907810
10.8160,front_left,0.931543
10.9148,front_left,0.914316
11.0153,front_left,0.849373
11.1172,front_left,0.570654
11.2150,front_left,0.465960
11.3172,rear_left,0.861829
11.4171,rear_left,0.693696
11.5151,front_right,0.499364
