time_s,p_fault,fault_bin
2.9389,0.999997,1
2.9490,0.999996,1
2.9589,0.999994,1
2.9689,0.999992,1
2.9789,0.999989,1
2.9890,0.999986,1
2.9990,0.999981,1
3.0187,0.999975,1
3.0196,0.999968,1
3.0289,0.999959,1
3.0389,0.999945,1
3.0489,0.999926,1
3.0589,0.999899,1
3.0689,0.999875,1
3.0789,0.999838,1
3.0889,0.999781,1
3.0989,0.999730,1
3.1187,0.999659,1
3.1197,0.999566,1
3.1289,0.999478,1
3.1389,0.999352,1
3.1489,0.999224,1
3.1590,0.999146,1
3.1689,0.998991,1
3.1789,0.998803,1
3.1889,0.998681,1
3.1991,0.998539,1
3.2187,0.998276,1
3.2193,0.998071,1
3.2288,0.997866,1
3.2389,0.997562,1
3.2488,0.997184,1
3.2590,0.996747,1
3.2690,0.996374,1
3.2789,0.995806,1
3.2890,0.995060,1
3.2990,0.993963,1
3.3186,0.993058,1
3.3195,0.991678,1
3.3290,0.989904,1
3.3390,0.987581,1
3.3489,0.984537,1
3.3590,0.981349,1
3.3690,0.976905,1
3.3790,0.971806,1
3.3890,0.966015,1
3.3990,0.959562,1
3.4185,0.951808,1
3.4195,0.942881,1
3.4290,0.934695,1
3.4389,0.928952,1
3.4490,0.921771,1
3.4589,0.913379,1
3.4690,0.905682,1
3.4789,0.897374,1
3.4888,0.892221,1
3.4989,0.886621,1
3.5158,0.875719,1
3.5188,0.865438,1
3.5289,0.860131,1
3.5389,0.848072,1
3.5488,0.834061,1
3.5589,0.827096,1
3.5689,0.824269,1
3.5789,0.815328,1
3.5889,0.807009,1
3.5989,0.802364,1
3.6162,0.794317,1
3.6189,0.785646,1
3.6290,0.776273,1
3.6390,0.766659,1
3.6490,0.758217,1
3.6590,0.748552,1
3.6690,0.734687,1
3.6790,0.720956,1
3.6889,0.707516,1
3.6990,0.694167,1
3.7182,0.677883,1
3.7189,0.663367,1
3.7289,0.650071,1
3.7389,0.634953,1
3.7489,0.622157,1
3.7589,0.609177,1
3.7690,0.594981,1
3.7789,0.579730,1
3.7889,0.566252,1
3.7989,0.553467,1
3.8160,0.538003,1
3.8188,0.528604,1
3.8289,0.522540,1
3.8391,0.507181,1
3.8489,0.496288,0
3.8590,0.488133,0
3.8689,0.474938,0
3.8789,0.466337,0
3.8889,0.460646,0
3.8990,0.452891,0
3.9162,0.449495,0
3.9190,0.445573,0
3.9289,0.440841,0
3.9390,0.440395,0
3.9490,0.438210,0
3.9589,0.430470,0
3.9689,0.424564,0
3.9789,0.418623,0
3.9889,0.411193,0
3.9989,0.407574,0
4.0165,0.403560,0
4.0190,0.400840,0
4.0291,0.411660,0
4.0391,0.417340,0
4.0491,0.429717,0
4.0591,0.468650,0
4.0690,0.487485,0
4.0789,0.512325,1
4.0890,0.540357,1
4.0989,0.543688,1
4.1158,0.541901,1
4.1189,0.537040,1
4.1289,0.528534,1
4.1390,0.519230,1
4.1489,0.507853,1
4.1591,0.491787,0
4.1690,0.479751,0
4.1791,0.466564,0
4.1890,0.451581,0
4.1991,0.431829,0
4.2189,0.414890,0
4.2195,0.408051,0
4.2289,0.394172,0
4.2390,0.380258,0
4.2490,0.395475,0
4.2590,0.391254,0
4.2690,0.372932,0
4.2790,0.380101,0
4.2890,0.375247,0
4.2990,0.364897,0
4.3161,0.391217,0
4.3189,0.405564,0
4.3290,0.412071,0
4.3390,0.425804,0
4.3489,0.437347,0
4.3590,0.442940,0
4.3689,0.459711,0
4.3790,0.470186,0
4.3889,0.481862,0
4.3990,0.489267,0
4.4167,0.495772,0
4.4190,0.508594,1
4.4290,0.512715,1
4.4390,0.507324,1
4.4490,0.511288,1
4.4590,0.508121,1
4.4689,0.498656,0
4.4790,0.502025,1
4.4890,0.503257,1
4.4990,0.490914,0
4.5165,0.488682,0
4.5189,0.511099,1
4.5290,0.518927,1
4.5390,0.527349,1
4.5490,0.571880,1
4.5590,0.590340,1
4.5690,0.597512,1
4.5790,0.624724,1
4.5890,0.634462,1
