time_s,label,confidence,p_fault
0.8591,normal,0.837500,0.162500
0.9482,normal,0.832500,0.167500
1.0572,normal,0.837500,0.162500
1.1549,normal,0.850000,0.150000
1.2562,normal,0.837500,0.162500
1.3569,normal,0.805000,0.195000
1.4551,normal,0.725000,0.275000
1.5554,normal,0.772500,0.227500
1.6551,normal,0.775000,0.225000
1.7560,normal,0.772500,0.227500
1.8560,normal,0.795000,0.205000
1.9562,normal,0.855000,0.145000
2.0555,normal,0.870000,0.130000
2.1554,normal,0.812500,0.187500
2.2559,normal,0.652500,0.347500
2.3563,normal,0.677500,0.322500
2.4554,normal,0.687500,0.312500
2.5559,normal,0.730000,0.270000
2.6563,normal,0.717500,0.282500
2.7558,normal,0.817500,0.182500
2.8561,normal,0.890000,0.110000
2.9566,normal,0.820000,0.180000
3.0573,normal,0.580000,0.420000
3.1565,fault,0.610000,0.610000
3.2558,fault,0.585000,0.585000
3.3564,fault,0.785000,0.785000
3.4570,fault,0.602500,0.602500
3.5570,fault,0.555000,0.555000
3.6566,fault,0.580000,0.580000
3.7559,fault,0.665000,0.665000
3.8563,fault,0.625000,0.625000
3.9569,normal,0.507500,0.492500
4.0562,normal,0.555000,0.445000
4.1564,normal,0.620000,0.380000
4.2556,normal,0.632500,0.367500
4.3561,normal,0.687500,0.312500
4.4549,normal,0.712500,0.287500
4.5562,normal,0.680000,0.320000
4.6479,normal,0.790000,0.210000
4.7559,normal,0.897500,0.102500
4.8570,normal,0.980000,0.020000
4.9568,normal,0.982500,0.017500
5.0565,normal,0.995000,0.005000
5.1560,normal,0.867500,0.132500
5.2549,normal,0.760000,0.240000
5.3569,fault,0.525000,0.525000
5.4568,fault,0.580000,0.580000
5.5565,fault,0.557500,0.557500
5.6513,fault,0.582500,0.582500
5.7555,fault,0.542500,0.542500
5.8549,fault,0.562500,0.562500
5.9551,fault,0.617500,0.617500
6.0552,fault,0.510000,0.510000
6.1559,normal,0.652500,0.347500
6.2550,normal,0.777500,0.222500
6.3559,normal,0.762500,0.237500
6.4556,normal,0.692500,0.307500
6.5542,normal,0.650000,0.350000
6.6559,normal,0.680000,0.320000
6.7556,normal,0.597500,0.402500
6.8553,normal,0.582500,0.417500
6.9556,normal,0.532500,0.467500
7.0568,fault,0.502500,0.502500
7.1559,normal,0.500000,0.500000
7.2550,normal,0.512500,0.487500
7.3545,normal,0.505000,0.495000
7.4545,normal,0.510000,0.490000
7.5558,normal,0.505000,0.495000
7.6560,normal,0.592500,0.407500
7.7548,normal,0.595000,0.405000
7.8557,normal,0.642500,0.357500
7.9556,normal,0.702500,0.297500
8.0542,normal,0.757500,0.242500
8.1554,normal,0.852500,0.147500
8.2554,normal,0.947500,0.052500
8.3560,normal,0.947500,0.052500
8.4547,normal,0.960000,0.040000
8.5541,normal,0.975000,0.025000
8.6553,normal,0.945000,0.055000
8.7554,normal,0.947500,0.052500
8.8553,normal,0.805000,0.195000
8.9559,normal,0.705000,0.295000
9.0553,normal,0.665000,0.335000
9.1558,normal,0.695000,0.305000
9.2553,normal,0.735000,0.265000
9.3562,normal,0.660000,0.340000
9.4567,normal,0.725000,0.275000
9.5555,normal,0.642500,0.357500
9.6549,fault,0.625000,0.625000
9.7552,fault,0.887500,0.887500
9.8555,fault,0.830000,0.830000
9.9554,fault,0.862500,0.862500
10.0555,fault,0.837500,0.837500
10.1555,fault,0.877500,0.877500
10.2559,fault,0.930000,0.930000
10.3558,fault,0.910000,0.910000
10.4558,fault,0.877500,0.877500
10.5547,fault,0.610000,0.610000
10.6553,normal,0.622500,0.377500
10.7556,normal,0.642500,0.357500
10.8548,normal,0.657500,0.342500
10.9545,normal,0.652500,0.347500
11.0552,normal,0.665000,0.335000
11.1551,normal,0.652500,0.347500
11.2554,normal,0.672500,0.327500
11.3553,normal,0.770000,0.230000
11.4563,normal,0.850000,0.150000
11.5554,normal,0.845000,0.155000
11.6550,normal,0.892500,0.107500
11.7548,normal,0.912500,0.087500
11.8554,normal,0.932500,0.067500
11.9552,normal,0.922500,0.077500
12.0559,normal,0.875000,0.125000
12.1550,normal,0.860000,0.140000
12.2559,normal,0.830000,0.170000
12.3559,normal,0.857500,0.142500
12.4557,normal,0.860000,0.140000
12.5551,normal,0.902500,0.097500
12.6556,normal,0.790000,0.210000
12.7562,normal,0.580000,0.420000
12.8559,fault,0.522500,0.522500
12.9555,fault,0.625000,0.625000
13.0563,fault,0.635000,0.635000
13.1555,fault,0.525000,0.525000
13.2554,fault,0.572500,0.572500
13.3550,fault,0.560000,0.560000
13.4557,fault,0.582500,0.582500
13.5563,normal,0.552500,0.447500
13.6558,normal,0.670000,0.330000
13.7552,normal,0.590000,0.410000
13.8556,normal,0.612500,0.387500
13.9557,normal,0.645000,0.355000
14.0553,normal,0.637500,0.362500
14.1554,normal,0.662500,0.337500
14.2557,normal,0.862500,0.137500
14.3554,normal,0.927500,0.072500
14.4551,normal,0.907500,0.092500
14.5550,normal,0.890000,0.110000
14.6514,normal,0.880000,0.120000
14.7547,normal,0.827500,0.172500
14.8551,normal,0.720000,0.280000
14.9545,normal,0.560000,0.440000
15.0550,fault,0.550000,0.550000
15.1556,fault,0.565000,0.565000
15.2553,fault,0.545000,0.545000
15.3548,fault,0.510000,0.510000
15.4543,fault,0.575000,0.575000
15.5553,fault,0.597500,0.597500
15.6547,fault,0.590000,0.590000
15.7556,fault,0.565000,0.565000
15.8551,normal,0.545000,0.455000
15.9543,normal,0.512500,0.487500
16.0555,normal,0.587500,0.412500
16.1556,normal,0.615000,0.385000
16.2553,normal,0.640000,0.360000
16.3543,normal,0.775000,0.225000
16.4554,normal,0.937500,0.062500
16.5539,normal,0.952500,0.047500
16.6545,normal,0.942500,0.057500
16.7546,normal,0.925000,0.075000
16.8557,normal,0.777500,0.222500
16.9556,normal,0.620000,0.380000
17.0547,normal,0.567500,0.432500
17.1554,normal,0.582500,0.417500
17.2545,normal,0.535000,0.465000
17.3549,normal,0.542500,0.457500
17.4542,fault,0.525000,0.525000
17.5549,fault,0.565000,0.565000
17.6549,fault,0.635000,0.635000
17.7548,fault,0.570000,0.570000
17.8550,normal,0.577500,0.422500
17.9546,normal,0.580000,0.420000
18.0551,normal,0.547500,0.452500
18.1552,fault,0.600000,0.600000
18.2548,fault,0.597500,0.597500
18.3553,fault,0.615000,0.615000
18.4547,fault,0.660000,0.660000
18.5550,fault,0.592500,0.592500
18.6544,normal,0.500000,0.500000
