time_s,label,confidence
0.8591,normal,0.837500
0.9482,normal,0.837500
1.0572,normal,0.837500
1.1549,normal,0.850000
1.2562,normal,0.850000
1.3569,normal,0.850000
1.4551,normal,0.850000
1.5554,normal,0.850000
1.6551,normal,0.837500
1.7560,normal,0.805000
1.8560,normal,0.795000
1.9562,normal,0.855000
2.0555,normal,0.870000
2.1554,normal,0.870000
2.2559,normal,0.870000
2.3563,normal,0.870000
2.4554,normal,0.870000
2.5559,normal,0.812500
2.6563,normal,0.730000
2.7558,normal,0.817500
2.8561,normal,0.890000
2.9566,normal,0.890000
3.0573,normal,0.890000
3.1565,normal,0.890000
3.2558,normal,0.890000
3.3564,fault,0.785000
3.4570,fault,0.785000
3.5570,fault,0.785000
3.6566,fault,0.785000
3.7559,fault,0.785000
3.8563,fault,0.665000
3.9569,fault,0.665000
4.0562,fault,0.665000
4.1564,normal,0.620000
4.2556,normal,0.632500
4.3561,normal,0.687500
4.4549,normal,0.712500
4.5562,normal,0.712500
4.6479,normal,0.790000
4.7559,normal,0.897500
4.8570,normal,0.980000
4.9568,normal,0.982500
5.0565,normal,0.995000
5.1560,normal,0.995000
5.2549,normal,0.995000
5.3569,normal,0.995000
5.4568,normal,0.995000
5.5565,fault,0.580000
5.6513,fault,0.582500
5.7555,fault,0.582500
5.8549,fault,0.582500
5.9551,fault,0.617500
6.0552,fault,0.617500
6.1559,fault,0.617500
6.2550,fault,0.617500
6.3559,normal,0.777500
6.4556,normal,0.777500
6.5542,normal,0.777500
6.6559,normal,0.777500
6.7556,normal,0.762500
6.8553,normal,0.692500
6.9556,normal,0.680000
7.0568,normal,0.680000
7.1559,normal,0.597500
7.2550,normal,0.582500
7.3545,normal,0.532500
7.4545,normal,0.512500
7.5558,normal,0.512500
7.6560,normal,0.592500
7.7548,normal,0.595000
7.8557,normal,0.642500
7.9556,normal,0.702500
8.0542,normal,0.757500
8.1554,normal,0.852500
8.2554,normal,0.947500
8.3560,normal,0.947500
8.4547,normal,0.960000
8.5541,normal,0.975000
8.6553,normal,0.975000
8.7554,normal,0.975000
8.8553,normal,0.975000
8.9559,normal,0.975000
9.0553,normal,0.947500
9.1558,normal,0.947500
9.2553,normal,0.805000
9.3562,normal,0.735000
9.4567,normal,0.735000
9.5555,normal,0.735000
9.6549,normal,0.735000
9.7552,normal,0.725000
9.8555,fault,0.887500
9.9554,fault,0.887500
10.0555,fault,0.887500
10.1555,fault,0.887500
10.2559,fault,0.930000
10.3558,fault,0.930000
10.4558,fault,0.930000
10.5547,fault,0.930000
10.6553,fault,0.930000
10.7556,fault,0.910000
10.8548,normal,0.657500
10.9545,normal,0.657500
11.0552,normal,0.665000
11.1551,normal,0.665000
11.2554,normal,0.672500
11.3553,normal,0.770000
11.4563,normal,0.850000
11.5554,normal,0.850000
11.6550,normal,0.892500
11.7548,normal,0.912500
11.8554,normal,0.932500
11.9552,normal,0.932500
12.0559,normal,0.932500
12.1550,normal,0.932500
12.2559,normal,0.932500
12.3559,normal,0.922500
12.4557,normal,0.875000
12.5551,normal,0.902500
12.6556,normal,0.902500
12.7562,normal,0.902500
12.8559,normal,0.902500
12.9555,normal,0.902500
13.0563,fault,0.635000
13.1555,fault,0.635000
13.2554,fault,0.635000
13.3550,fault,0.635000
13.4557,fault,0.635000
13.5563,fault,0.582500
13.6558,fault,0.582500
13.7552,normal,0.670000
13.8556,normal,0.670000
13.9557,normal,0.670000
14.0553,normal,0.670000
14.1554,normal,0.662500
14.2557,normal,0.862500
14.3554,normal,0.927500
14.4551,normal,0.927500
14.5550,normal,0.927500
14.6514,normal,0.927500
14.7547,normal,0.927500
14.8551,normal,0.907500
14.9545,normal,0.890000
15.0550,normal,0.880000
15.1556,normal,0.827500
15.2553,fault,0.565000
15.3548,fault,0.565000
15.4543,fault,0.575000
15.5553,fault,0.597500
15.6547,fault,0.597500
15.7556,fault,0.597500
15.8551,fault,0.597500
15.9543,fault,0.597500
16.0555,normal,0.587500
16.1556,normal,0.615000
16.2553,normal,0.640000
16.3543,normal,0.775000
16.4554,normal,0.937500
16.5539,normal,0.952500
16.6545,normal,0.952500
16.7546,normal,0.952500
16.8557,normal,0.952500
16.9556,normal,0.952500
17.0547,normal,0.942500
17.1554,normal,0.925000
17.2545,normal,0.777500
17.3549,normal,0.620000
17.4542,normal,0.582500
17.5549,normal,0.582500
17.6549,fault,0.635000
17.7548,fault,0.635000
17.8550,fault,0.635000
17.9546,fault,0.635000
18.0551,normal,0.580000
18.1552,normal,0.580000
18.2548,normal,0.580000
18.3553,fault,0.615000
18.4547,fault,0.660000
18.5550,fault,0.660000
18.6544,fault,0.660000
