time_seconds,total_vibration,rms_x,rms_y,rms_z
0.309,1.230700,0.225462,0.892781,0.816537
0.319,1.242984,0.228202,0.907280,0.818399
0.328,1.260041,0.236401,0.923531,0.823959
0.338,1.275158,0.238474,0.937076,0.831292
0.348,1.295663,0.242210,0.952063,0.844780
0.358,1.312573,0.252748,0.952390,0.867133
0.368,1.324280,0.263934,0.951747,0.882176
0.378,1.341075,0.272645,0.969071,0.886029
0.388,1.348723,0.279924,0.973704,0.890279
0.398,1.355279,0.279801,0.976794,0.896865
0.408,1.365964,0.279516,0.976083,0.913778
0.418,1.375066,0.281419,0.979286,0.923368
0.428,1.376285,0.282896,0.980138,0.923829
0.438,1.378685,0.283727,0.981665,0.925530
0.448,1.409302,0.288229,1.005488,0.944484
0.458,1.418017,0.298799,1.006200,0.953442
0.468,1.417908,0.298514,1.005256,0.954365
0.478,1.449689,0.327100,1.018213,0.978695
0.488,1.454729,0.332860,1.017799,0.984645
0.498,1.470423,0.332461,1.023429,1.002101
0.508,1.477964,0.333677,1.024184,1.011971
0.518,1.201571,0.333502,0.875456,0.752413
0.528,1.204000,0.338233,0.876794,0.752626
0.538,1.199262,0.336872,0.882858,0.738451
0.548,1.229240,0.335881,0.918673,0.744482
0.558,1.212348,0.327638,0.906680,0.735100
0.568,1.205983,0.321843,0.888809,0.748886
0.578,1.231580,0.330509,0.891393,0.782924
0.588,1.237404,0.335323,0.894150,0.786908
0.598,1.237253,0.335335,0.897082,0.783319
0.608,1.226749,0.341429,0.879806,0.783761
0.618,1.222518,0.351548,0.859783,0.794819
0.628,1.222205,0.339219,0.861587,0.797736
0.638,1.227917,0.333039,0.886794,0.781320
0.648,1.234004,0.332565,0.900459,0.775461
0.658,1.235626,0.330752,0.899944,0.779407
0.668,1.202667,0.328279,0.845878,0.789386
0.678,1.200312,0.330693,0.841162,0.789834
0.688,1.215578,0.336061,0.847407,0.804111
0.698,1.235272,0.336491,0.875231,0.804139
0.708,1.264784,0.331015,0.913752,0.809422
0.718,1.266910,0.334147,0.909209,0.816544
0.728,1.260171,0.331287,0.904821,0.812146
0.738,1.252196,0.330424,0.891113,0.815311
0.748,1.235961,0.331170,0.868886,0.814226
0.758,1.232957,0.332804,0.865825,0.812264
0.768,1.246291,0.333624,0.873255,0.824234
0.778,1.253713,0.338471,0.872774,0.833966
0.788,1.263683,0.337871,0.887675,0.833530
0.798,1.262762,0.335961,0.883635,0.837190
