time_seconds,type,message
0.002,"telemetry","packetCounter: 45252 | sampleTimeFine: 11115748 | Roll: 179.66° Pitch: 0.69° Yaw: -165.55° | Acc: (-0.11, 0.05, -9.81) m/s² | Gyro: (-0.76, -0.21, -0.00) deg/s"
0.004,"telemetry","packetCounter: 45253 | sampleTimeFine: 11115848 | Roll: 179.66° Pitch: 0.69° Yaw: -165.56° | Acc: (-0.11, 0.06, -9.82) m/s² | Gyro: (0.44, -0.01, -0.62) deg/s"
0.006,"telemetry","packetCounter: 45254 | sampleTimeFine: 11115948 | Roll: 179.67° Pitch: 0.69° Yaw: -165.57° | Acc: (-0.10, 0.06, -9.82) m/s² | Gyro: (0.23, 0.04, 0.11) deg/s"
0.007,"telemetry","packetCounter: 45255 | sampleTimeFine: 11116048 | Roll: 179.67° Pitch: 0.69° Yaw: -165.58° | Acc: (-0.11, 0.05, -9.81) m/s² | Gyro: (-0.81, -0.43, -0.47) deg/s"
0.009,"telemetry","packetCounter: 45256 | sampleTimeFine: 11116148 | Roll: 179.67° Pitch: 0.69° Yaw: -165.59° | Acc: (-0.12, 0.06, -9.82) m/s² | Gyro: (-0.33, -0.01, -0.35) deg/s"
0.011,"telemetry","packetCounter: 45257 | sampleTimeFine: 11116248 | Roll: 179.67° Pitch: 0.69° Yaw: -165.59° | Acc: (-0.12, 0.05, -9.81) m/s² | Gyro: (-0.38, -0.18, -0.67) deg/s"
0.012,"telemetry","packetCounter: 45258 | sampleTimeFine: 11116348 | Roll: 179.67° Pitch: 0.69° Yaw: -165.58° | Acc: (-0.12, 0.05, -9.81) m/s² | Gyro: (-0.37, -0.19, -0.32) deg/s"
0.014,"telemetry","packetCounter: 45259 | sampleTimeFine: 11116448 | Roll: 179.66° Pitch: 0.69° Yaw: -165.59° | Acc: (-0.11, 0.06, -9.81) m/s² | Gyro: (-0.43, -0.59, -0.27) deg/s"
0.016,"telemetry","packetCounter: 45260 | sampleTimeFine: 11116548 | Roll: 179.67° Pitch: 0.69° Yaw: -165.58° | Acc: (-0.10, 0.04, -9.81) m/s² | Gyro: (0.07, -0.30, -0.50) deg/s"
0.018,"telemetry","packetCounter: 45261 | sampleTimeFine: 11116648 | Roll: 179.67° Pitch: 0.69° Yaw: -165.59° | Acc: (-0.11, 0.06, -9.82) m/s² | Gyro: (-0.68, -0.81, 0.02) deg/s"
