time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001622,33351,23105882,,-179.65197754,0.78750730,167.27526855,,,,,-0.14125527,-0.15642972,-9.80117130,-0.01524150,-0.09630153,-0.01268911,-0.74943456,-0.10686126,-0.51537977,0.12498040,0.34836650,1.03188276,,,,,,,3,,,,,,,,,
0.002830,33352,23105982,,-179.65364075,0.79383498,167.27969360,,,,,-0.14964558,-0.15044518,-9.80557251,-0.00700714,-0.09253831,-0.00821304,-0.84925446,-0.59478552,-0.91771318,0.12400609,0.34742355,1.03037870,,,,,,,3,,,,,,,,,
0.003966,33353,23106082,,-179.65364075,0.79396814,167.28263855,,,,,-0.15060249,-0.15906577,-9.80353642,-0.00788881,-0.10063986,-0.01017785,-0.13211293,-0.32699704,-0.33732287,0.12297019,0.34888184,1.02841759,,,,,,,3,,,,,,,,,
0.005046,33354,23106182,,-179.65589905,0.79243791,167.28619385,,,,,-0.14118189,-0.15085454,-9.81386566,-0.01505152,-0.09143060,-0.00003934,-0.80530492,0.08342414,-0.33400316,0.12211648,0.34793538,1.03037739,,,,,,,3,,,,,,,,,
0.006148,33355,23106282,,-179.65968323,0.78963846,167.28955078,,,,,-0.13712041,-0.15119568,-9.81422329,-0.01906254,-0.09106514,0.00026083,-0.34266678,-0.33378932,-0.33693539,0.12116774,0.34747157,1.02987051,,,,,,,3,,,,,,,,,
0.007298,33356,23106382,,-179.66035461,0.79148048,167.29246521,,,,,-0.13589291,-0.15189219,-9.81457520,-0.02087223,-0.09179807,0.00059438,-0.53555108,-0.63057961,0.14602401,0.12063700,0.34796113,1.02839124,,,,,,,3,,,,,,,,,
0.008304,33357,23106482,,-179.66186523,0.78953129,167.29476929,,,,,-0.13104355,-0.14913847,-9.81423664,-0.02438951,-0.08846856,0.00017071,-0.60001099,-0.04020163,0.18088649,0.12296081,0.35032177,1.02893507,,,,,,,3,,,,,,,,,
0.009396,33358,23106582,,-179.66244507,0.78826970,167.29777527,,,,,-0.14550766,-0.15968914,-9.80356312,-0.01217240,-0.10203602,-0.01023889,-0.36955864,0.00098972,-0.35185989,0.12206376,0.34985644,1.02991271,,,,,,,3,,,,,,,,,
0.010498,33359,23106682,,-179.66128540,0.78398633,167.30523682,,,,,-0.14760406,-0.15221766,-9.81694126,-0.00796085,-0.09519354,0.00312114,-0.45967963,0.08709795,-0.53768135,0.11920870,0.34894514,1.02839971,,,,,,,3,,,,,,,,,
0.011654,33360,23106782,,-179.66473389,0.77545631,167.30924988,,,,,-0.13869631,-0.14608480,-9.80903244,-0.01373744,-0.08839133,-0.00495219,-0.83285560,0.54210555,0.06317442,0.12111452,0.35035241,1.02991581,,,,,,,3,,,,,,,,,
0.012568,33361,23106882,,-179.66343689,0.77594095,167.31945801,,,,,-0.13811687,-0.15821505,-9.80563736,-0.01726315,-0.09941087,-0.00827718,-0.13658171,-0.40983141,-0.83955912,0.12449248,0.34933469,1.03189564,,,,,,,3,,,,,,,,,
0.013476,33362,23106982,,-179.66273499,0.77039826,167.31849670,,,,,-0.13991760,-0.16499090,-9.80533028,-0.01582664,-0.10675336,-0.00851941,-0.38039359,0.20379737,-0.09942812,0.12357036,0.34743047,1.03136611,,,,,,,3,,,,,,,,,
0.014410,33363,23107082,,-179.66322327,0.77204633,167.31869507,,,,,-0.12791920,-0.15480497,-9.80979443,-0.02600421,-0.09410816,-0.00427842,-0.47531308,-0.59021538,-0.54955339,0.12353590,0.34743148,1.03037643,,,,,,,3,,,,,,,,,
0.015042,33364,23107182,,-179.66355896,0.77295721,167.31857300,,,,,-0.12902966,-0.14925656,-9.81113815,-0.02354925,-0.08879621,-0.00294995,-0.20120937,-0.20503670,-0.09240179,0.12401444,0.34790319,1.03088105,,,,,,,3,,,,,,,,,
0.015718,33365,23107282,,-179.66517639,0.77158505,167.31419373,,,,,-0.14576325,-0.14670032,-9.81830120,-0.00641948,-0.09030592,0.00441957,-0.30163938,0.11852259,0.01809744,0.12203921,0.34745777,1.02789557,,,,,,,3,,,,,,,,,
0.016364,33366,23107382,,-179.66174316,0.77405769,167.31521606,,,,,-0.14870454,-0.15877633,-9.81317234,-0.00665676,-0.10197722,-0.00059223,0.03768512,-0.37694093,-0.42507327,0.12059470,0.34652275,1.02638924,,,,,,,3,,,,,,,,,
