time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001316,31813,3205881,,-179.57788086,0.40252221,-179.68119812,,,,,-0.01960649,-0.12831068,-9.80845642,-0.04900791,-0.05676848,-0.00661516,-0.85884026,0.01335076,0.47843810,-0.01088997,0.32952115,1.06058848,,,,,,,3,,,,,,,,,
0.002462,31814,3205981,,-179.57943726,0.40174916,-179.68103027,,,,,-0.01424008,-0.12309738,-9.81704235,-0.05422868,-0.05137511,0.00189686,-0.12405517,0.14155322,0.17064857,-0.01086438,0.33000028,1.06158578,,,,,,,3,,,,,,,,,
0.003571,31815,3206081,,-179.58299255,0.40325674,-179.68624878,,,,,-0.01905581,-0.13194725,-9.81708145,-0.04992100,-0.06111519,0.00202584,-0.58168975,-0.32165871,0.19736669,-0.01035923,0.32903159,1.06206763,,,,,,,3,,,,,,,,,
0.004720,31816,3206181,,-179.58679199,0.40326333,-179.68103027,,,,,-0.02497010,-0.13953175,-9.81467819,-0.04411632,-0.06930672,-0.00028539,-0.55864560,-0.45584080,-0.32894922,-0.00984520,0.32758275,1.06254208,,,,,,,3,,,,,,,,,
0.005903,31817,3206281,,-179.59271240,0.40944913,-179.67678833,,,,,-0.01163441,-0.13226591,-9.81538582,-0.05841515,-0.06298144,0.00026631,-0.48762588,-0.61648130,-0.68002644,-0.00888761,0.32756642,1.06304145,,,,,,,3,,,,,,,,,
0.007230,31818,3206381,,-179.59323120,0.41257814,-179.67370605,,,,,-0.01577769,-0.13530053,-9.81055641,-0.05461577,-0.06600994,-0.00451493,-0.08732921,-0.30127321,-0.46875850,-0.00975906,0.32758021,1.06501627,,,,,,,3,,,,,,,,,
0.009088,31819,3206481,,-179.59494019,0.40979505,-179.66763306,,,,,-0.02306445,-0.13715936,-9.81019878,-0.04687098,-0.06848241,-0.00481057,-0.56664466,-0.05226036,-0.34185716,-0.01069995,0.32855582,1.06552172,,,,,,,3,,,,,,,,,
0.010839,31820,3206581,,-179.60404968,0.41248006,-179.66767883,,,,,-0.02333845,-0.13458832,-9.81673527,-0.04719739,-0.06713588,0.00169826,-0.59321981,-0.42309439,0.00520523,-0.01018644,0.32806677,1.06650615,,,,,,,3,,,,,,,,,
0.012879,31821,3206681,,-179.60676575,0.41100091,-179.66548157,,,,,-0.02431257,-0.13216768,-9.81155396,-0.04602449,-0.06548616,-0.00349593,-0.59381585,-0.31641268,-0.19761996,-0.00972512,0.32853898,1.06651592,,,,,,,3,,,,,,,,,
0.014894,31822,3206781,,-179.60670471,0.41126138,-179.66325378,,,,,-0.02354973,-0.13369825,-9.80639267,-0.04650256,-0.06675585,-0.00865054,-0.11613427,-0.07340613,-0.21248285,-0.00969118,0.32949772,1.06801558,,,,,,,3,,,,,,,,,
0.016836,31823,3206881,,-179.60513306,0.40919283,-179.66149902,,,,,-0.03049911,-0.12235440,-9.80975628,-0.03928222,-0.05521433,-0.00531077,-0.19961244,0.04915734,-0.32065588,-0.00874295,0.33092129,1.06903231,,,,,,,3,,,,,,,,,
