time_seconds,total,rms_x,rms_y,rms_z,baseline_total,baseline_x,baseline_y,baseline_z,d2,ewma_d2,p_fault,decision
1.562,0.009860,0.005907,0.005786,0.005371,0.036159,0.009794,0.014803,0.026166,0.0697,0.6649,0.0444,NORMAL
1.572,0.009865,0.005917,0.005840,0.005309,0.035340,0.009673,0.014524,0.025516,0.0655,0.6349,0.0409,NORMAL
1.582,0.009786,0.005763,0.005776,0.005403,0.034544,0.009551,0.014251,0.024889,0.0622,0.6063,0.0376,NORMAL
1.594,0.009766,0.005771,0.005798,0.005335,0.033772,0.009434,0.013988,0.024279,0.0584,0.5789,0.0346,NORMAL
1.602,0.009681,0.005622,0.005797,0.005339,0.033021,0.009315,0.013733,0.023689,0.0556,0.5527,0.0318,NORMAL
1.612,0.009819,0.005554,0.005787,0.005664,0.032298,0.009198,0.013485,0.023128,0.0524,0.5277,0.0293,NORMAL
1.623,0.009878,0.005664,0.005784,0.005660,0.031600,0.009088,0.013245,0.022584,0.0487,0.5038,0.0269,NORMAL
1.633,0.009845,0.005658,0.005729,0.005665,0.030922,0.008981,0.013011,0.022056,0.0456,0.4809,0.0247,NORMAL
1.642,0.009824,0.005662,0.005692,0.005662,0.030265,0.008877,0.012783,0.021546,0.0427,0.4589,0.0226,NORMAL
1.652,0.009616,0.005517,0.005500,0.005637,0.029621,0.008773,0.012556,0.021050,0.0403,0.4380,0.0208,NORMAL
1.662,0.009424,0.005496,0.005418,0.005408,0.028992,0.008671,0.012334,0.020563,0.0378,0.4180,0.0190,NORMAL
1.672,0.009456,0.005505,0.005482,0.005391,0.028384,0.008572,0.012120,0.020090,0.0356,0.3989,0.0174,NORMAL
1.682,0.009561,0.005695,0.005482,0.005378,0.027798,0.008482,0.011914,0.019632,0.0326,0.3806,0.0160,NORMAL
1.693,0.009394,0.005711,0.005229,0.005318,0.027224,0.008396,0.011705,0.019186,0.0301,0.3630,0.0146,NORMAL
1.704,0.009292,0.005421,0.005391,0.005282,0.026666,0.008303,0.011509,0.018753,0.0297,0.3464,0.0134,NORMAL
1.717,0.009407,0.005606,0.005429,0.005253,0.026128,0.008219,0.011319,0.018333,0.0273,0.3304,0.0122,NORMAL
1.727,0.009541,0.005740,0.005488,0.005287,0.025612,0.008142,0.011138,0.017927,0.0252,0.3152,0.0112,NORMAL
1.737,0.009522,0.005700,0.005406,0.005381,0.025111,0.008066,0.010959,0.017536,0.0236,0.3006,0.0102,NORMAL
1.749,0.009487,0.005722,0.005292,0.005409,0.024624,0.007993,0.010783,0.017158,0.0219,0.2867,0.0093,NORMAL
1.757,0.009336,0.005574,0.005254,0.005338,0.024148,0.007918,0.010611,0.016790,0.0210,0.2734,0.0085,NORMAL
1.769,0.009387,0.005606,0.005208,0.005437,0.023689,0.007846,0.010442,0.016437,0.0195,0.2607,0.0078,NORMAL
1.777,0.009400,0.005557,0.005271,0.005451,0.023244,0.007775,0.010281,0.016095,0.0186,0.2486,0.0071,NORMAL
1.787,0.009358,0.005552,0.005282,0.005371,0.022811,0.007705,0.010126,0.015761,0.0175,0.2370,0.0065,NORMAL
1.795,0.009250,0.005503,0.005176,0.005337,0.022389,0.007637,0.009972,0.015436,0.0164,0.2260,0.0059,NORMAL
1.802,0.009245,0.005517,0.005197,0.005294,0.021980,0.007571,0.009823,0.015120,0.0154,0.2155,0.0054,NORMAL
1.812,0.009342,0.005619,0.005233,0.005321,0.021586,0.007510,0.009680,0.014815,0.0142,0.2054,0.0049,NORMAL
1.821,0.009509,0.005954,0.005210,0.005276,0.021210,0.007462,0.009541,0.014518,0.0125,0.1957,0.0045,NORMAL
1.832,0.009464,0.005935,0.005184,0.005240,0.020845,0.007414,0.009405,0.014229,0.0117,0.1865,0.0041,NORMAL
1.842,0.009399,0.006045,0.004997,0.005179,0.020488,0.007371,0.009268,0.013948,0.0105,0.1777,0.0037,NORMAL
1.852,0.009345,0.005915,0.005060,0.005171,0.020141,0.007326,0.009137,0.013674,0.0103,0.1694,0.0034,NORMAL
1.862,0.009393,0.005957,0.005100,0.005170,0.019807,0.007283,0.009011,0.013410,0.0096,0.1614,0.0031,NORMAL
1.876,0.009360,0.005909,0.005137,0.005129,0.019481,0.007241,0.008891,0.013152,0.0091,0.1538,0.0028,NORMAL
1.884,0.009416,0.006015,0.005118,0.005126,0.019168,0.007203,0.008773,0.012902,0.0083,0.1465,0.0026,NORMAL
1.892,0.009483,0.006025,0.005212,0.005144,0.018867,0.007166,0.008662,0.012660,0.0079,0.1396,0.0023,NORMAL
1.902,0.009439,0.005996,0.005058,0.005250,0.018573,0.007129,0.008550,0.012430,0.0073,0.1330,0.0021,NORMAL
1.912,0.009409,0.005997,0.004951,0.005297,0.018288,0.007094,0.008438,0.012208,0.0067,0.1266,0.0019,NORMAL
1.922,0.009480,0.006000,0.005093,0.005285,0.018014,0.007060,0.008334,0.011992,0.0065,0.1206,0.0017,NORMAL
1.932,0.009408,0.005997,0.004996,0.005252,0.017746,0.007027,0.008230,0.011782,0.0060,0.1149,0.0016,NORMAL
1.942,0.009088,0.005976,0.005329,0.004298,0.017476,0.006994,0.008140,0.011549,0.0060,0.1095,0.0014,NORMAL
1.952,0.009065,0.006022,0.005372,0.004130,0.017214,0.006964,0.008054,0.011318,0.0055,0.1043,0.0013,NORMAL
1.962,0.009008,0.005940,0.005392,0.004097,0.016959,0.006932,0.007971,0.011094,0.0053,0.0993,0.0012,NORMAL
1.972,0.009083,0.005941,0.005456,0.004177,0.016714,0.006901,0.007892,0.010878,0.0050,0.0946,0.0011,NORMAL
1.982,0.009021,0.005825,0.005467,0.004190,0.016474,0.006868,0.007817,0.010670,0.0049,0.0901,0.0010,NORMAL
1.992,0.008869,0.005649,0.005403,0.004190,0.016238,0.006830,0.007742,0.010468,0.0049,0.0859,0.0009,NORMAL
2.002,0.009058,0.005872,0.005407,0.004280,0.016014,0.006800,0.007669,0.010276,0.0042,0.0818,0.0008,NORMAL
2.012,0.009145,0.005872,0.005443,0.004418,0.015800,0.006771,0.007600,0.010093,0.0040,0.0779,0.0007,NORMAL
2.022,0.009159,0.005874,0.005484,0.004395,0.015593,0.006743,0.007534,0.009916,0.0038,0.0742,0.0007,NORMAL
2.032,0.009044,0.005816,0.005497,0.004214,0.015390,0.006714,0.007471,0.009739,0.0036,0.0706,0.0006,NORMAL
2.042,0.009102,0.005961,0.005437,0.004214,0.015194,0.006691,0.007407,0.009567,0.0032,0.0673,0.0006,NORMAL
2.052,0.009146,0.006062,0.005412,0.004197,0.015006,0.006671,0.007345,0.009399,0.0029,0.0641,0.0005,NORMAL
2.062,0.009062,0.005962,0.005458,0.004096,0.014821,0.006649,0.007286,0.009234,0.0028,0.0610,0.0005,NORMAL
2.072,0.009019,0.005975,0.005413,0.004043,0.014640,0.006628,0.007228,0.009073,0.0026,0.0581,0.0004,NORMAL
2.082,0.008964,0.006001,0.005308,0.004021,0.014463,0.006609,0.007168,0.008915,0.0024,0.0553,0.0004,NORMAL
2.092,0.009021,0.006012,0.005355,0.004070,0.014294,0.006590,0.007112,0.008765,0.0023,0.0526,0.0003,NORMAL
2.102,0.009061,0.005963,0.005355,0.004226,0.014131,0.006571,0.007057,0.008623,0.0022,0.0501,0.0003,NORMAL
2.112,0.008930,0.005969,0.005377,0.003899,0.013969,0.006552,0.007005,0.008476,0.0020,0.0477,0.0003,NORMAL
2.122,0.008960,0.005855,0.005399,0.004106,0.013813,0.006530,0.006955,0.008340,0.0020,0.0454,0.0003,NORMAL
2.132,0.009170,0.005943,0.005341,0.004500,0.013669,0.006512,0.006905,0.008221,0.0018,0.0432,0.0002,NORMAL
2.142,0.009175,0.005943,0.005350,0.004499,0.013529,0.006494,0.006856,0.008105,0.0017,0.0412,0.0002,NORMAL
2.152,0.009176,0.005935,0.005409,0.004441,0.013393,0.006477,0.006811,0.007991,0.0016,0.0392,0.0002,NORMAL
2.162,0.009132,0.005935,0.005334,0.004441,0.013261,0.006460,0.006765,0.007880,0.0015,0.0373,0.0002,NORMAL
2.172,0.009283,0.006069,0.005284,0.004629,0.013137,0.006448,0.006719,0.007779,0.0013,0.0355,0.0002,NORMAL
2.182,0.009278,0.005929,0.005310,0.004767,0.013017,0.006432,0.006675,0.007685,0.0013,0.0338,0.0001,NORMAL
2.192,0.009304,0.005954,0.005311,0.004786,0.012901,0.006417,0.006633,0.007595,0.0012,0.0322,0.0001,NORMAL
2.202,0.009275,0.005975,0.005135,0.004896,0.012788,0.006403,0.006586,0.007511,0.0011,0.0306,0.0001,NORMAL
2.212,0.009196,0.005833,0.005138,0.004915,0.012677,0.006385,0.006541,0.007430,0.0011,0.0291,0.0001,NORMAL
2.222,0.009124,0.005713,0.005077,0.004983,0.012566,0.006364,0.006496,0.007354,0.0011,0.0277,0.0001,NORMAL
2.232,0.009271,0.005929,0.005008,0.005070,0.012463,0.006351,0.006449,0.007283,0.0009,0.0264,0.0001,NORMAL
2.242,0.009145,0.005851,0.004972,0.004968,0.012360,0.006335,0.006403,0.007211,0.0009,0.0251,0.0001,NORMAL
2.252,0.009401,0.005852,0.005268,0.005136,0.012268,0.006320,0.006368,0.007146,0.0009,0.0239,0.0001,NORMAL
2.262,0.009424,0.005654,0.005611,0.005035,0.012179,0.006299,0.006344,0.007081,0.0012,0.0228,0.0001,NORMAL
2.272,0.009599,0.005689,0.005558,0.005374,0.012099,0.006280,0.006320,0.007028,0.0011,0.0217,0.0001,NORMAL
2.282,0.009741,0.005952,0.005526,0.005378,0.012026,0.006270,0.006295,0.006976,0.0008,0.0206,0.0001,NORMAL
2.292,0.009705,0.005941,0.005483,0.005369,0.011953,0.006260,0.006270,0.006926,0.0007,0.0197,0.0000,NORMAL
2.302,0.009648,0.005849,0.005476,0.005375,0.011882,0.006247,0.006245,0.006878,0.0008,0.0187,0.0000,NORMAL
2.312,0.009660,0.005937,0.005430,0.005346,0.011813,0.006238,0.006220,0.006830,0.0006,0.0178,0.0000,NORMAL
2.322,0.009473,0.005601,0.005460,0.005345,0.011740,0.006218,0.006196,0.006784,0.0009,0.0170,0.0000,NORMAL
2.332,0.009471,0.005588,0.005420,0.005393,0.011669,0.006198,0.006172,0.006741,0.0008,0.0162,0.0000,NORMAL
2.342,0.009446,0.005578,0.005420,0.005361,0.011600,0.006179,0.006149,0.006698,0.0008,0.0154,0.0000,NORMAL
2.352,0.009422,0.005586,0.005382,0.005348,0.011532,0.006160,0.006125,0.006656,0.0007,0.0147,0.0000,NORMAL
2.362,0.009432,0.005520,0.005357,0.005459,0.011467,0.006140,0.006101,0.006618,0.0007,0.0140,0.0000,NORMAL
2.372,0.009535,0.005688,0.005324,0.005497,0.011407,0.006126,0.006077,0.006584,0.0005,0.0133,0.0000,NORMAL
2.382,0.009565,0.005755,0.005346,0.005458,0.011349,0.006115,0.006054,0.006548,0.0005,0.0126,0.0000,NORMAL
2.392,0.009503,0.005753,0.005266,0.005428,0.011292,0.006104,0.006029,0.006514,0.0004,0.0120,0.0000,NORMAL
2.402,0.009526,0.005793,0.005336,0.005358,0.011237,0.006094,0.006008,0.006478,0.0004,0.0114,0.0000,NORMAL
2.412,0.009656,0.005945,0.005343,0.005417,0.011188,0.006089,0.005987,0.006445,0.0003,0.0109,0.0000,NORMAL
2.422,0.009576,0.005940,0.005232,0.005389,0.011137,0.006085,0.005964,0.006412,0.0002,0.0104,0.0000,NORMAL
2.432,0.009661,0.005981,0.005316,0.005413,0.011091,0.006081,0.005943,0.006381,0.0002,0.0099,0.0000,NORMAL
2.442,0.009539,0.005944,0.005013,0.005526,0.011043,0.006077,0.005914,0.006354,0.0002,0.0094,0.0000,NORMAL
2.452,0.009531,0.005887,0.004970,0.005610,0.010996,0.006071,0.005885,0.006331,0.0002,0.0089,0.0000,NORMAL
2.462,0.009458,0.005873,0.004845,0.005611,0.010948,0.006065,0.005853,0.006308,0.0001,0.0085,0.0000,NORMAL
2.472,0.009504,0.005865,0.004904,0.005646,0.010903,0.006059,0.005823,0.006288,0.0001,0.0081,0.0000,NORMAL
2.482,0.009481,0.005867,0.004859,0.005645,0.010859,0.006053,0.005793,0.006268,0.0001,0.0077,0.0000,NORMAL
2.492,0.009544,0.005923,0.004911,0.005647,0.010818,0.006049,0.005766,0.006249,0.0001,0.0073,0.0000,NORMAL
2.502,0.009408,0.005748,0.004901,0.005608,0.010774,0.006039,0.005739,0.006229,0.0002,0.0069,0.0000,NORMAL
2.512,0.009370,0.005727,0.004907,0.005560,0.010730,0.006030,0.005713,0.006208,0.0002,0.0066,0.0000,NORMAL
2.522,0.009515,0.005728,0.005109,0.005623,0.010693,0.006020,0.005694,0.006190,0.0002,0.0063,0.0000,NORMAL
2.532,0.009563,0.005880,0.005016,0.005632,0.010657,0.006016,0.005673,0.006172,0.0001,0.0060,0.0000,NORMAL
2.542,0.009505,0.005807,0.004997,0.005626,0.010622,0.006009,0.005652,0.006155,0.0001,0.0057,0.0000,NORMAL
2.552,0.009460,0.005706,0.004920,0.005720,0.010585,0.006000,0.005629,0.006142,0.0001,0.0054,0.0000,NORMAL
2.562,0.009448,0.005682,0.004958,0.005691,0.010550,0.005990,0.005608,0.006128,0.0001,0.0051,0.0000,NORMAL
2.572,0.009382,0.005568,0.004952,0.005701,0.010514,0.005977,0.005588,0.006114,0.0002,0.0049,0.0000,NORMAL
2.582,0.009359,0.005533,0.004953,0.005696,0.010478,0.005963,0.005568,0.006101,0.0002,0.0046,0.0000,NORMAL
2.592,0.009419,0.005514,0.005184,0.005607,0.010445,0.005949,0.005556,0.006086,0.0002,0.0044,0.0000,NORMAL
2.602,0.009331,0.005493,0.005228,0.005438,0.010410,0.005935,0.005546,0.006066,0.0003,0.0042,0.0000,NORMAL
2.612,0.009400,0.005512,0.005289,0.005478,0.010379,0.005922,0.005538,0.006048,0.0002,0.0040,0.0000,NORMAL
2.623,0.009577,0.005825,0.005297,0.005453,0.010354,0.005919,0.005530,0.006029,0.0001,0.0038,0.0000,NORMAL
2.632,0.009425,0.005757,0.005297,0.005257,0.010325,0.005914,0.005523,0.006005,0.0001,0.0036,0.0000,NORMAL
2.642,0.009485,0.005847,0.005305,0.005257,0.010299,0.005912,0.005516,0.005982,0.0001,0.0035,0.0000,NORMAL
