time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001315,52391,5274137,,176.89540100,2.41319919,-168.99617004,,,,,-0.26331469,-0.68839306,-9.99252605,0.08090368,-1.23478317,0.12807500,-1.49307295,-2.46803229,0.44297886,0.27960423,0.14987424,1.15320551,,,,,,,3,,,,,,,,,
0.002536,52392,5274237,,176.90208435,2.43809366,-168.99618530,,,,,0.31515032,-0.07814614,-10.29004097,-0.61889648,-0.76513100,0.43233395,0.99277066,-2.97016475,0.40746849,0.27854273,0.15085338,1.15024722,,,,,,,3,,,,,,,,,
0.003654,52393,5274337,,176.92422485,2.46272373,-169.00228882,,,,,-0.21379125,2.12908268,-9.74962807,-0.51210886,1.53130805,0.03473580,-1.95405565,-1.70279700,0.05795322,0.28096515,0.14601293,1.14968789,,,,,,,3,,,,,,,,,
0.004753,52394,5274437,,176.88897705,2.46749520,-169.01696777,,,,,-0.39535993,-1.89906359,-10.06812859,0.43448544,-2.40240097,0.14263856,-1.14644405,0.08055387,-0.14140915,0.28124130,0.14504504,1.15709531,,,,,,,3,,,,,,,,,
0.005910,52395,5274537,,176.90597534,2.45098639,-169.00068665,,,,,-0.81729442,2.01636171,-9.47148991,0.11555834,1.55102861,-0.22189844,-0.88215169,0.80969710,1.25854987,0.28284433,0.14886059,1.15122676,,,,,,,3,,,,,,,,,
0.007031,52396,5274637,,176.88484192,2.43301749,-169.02740479,,,,,-0.25999159,0.99697363,-9.50757599,-0.23578015,0.44235784,-0.26550925,-0.65707834,-1.86027224,-0.33370997,0.28235695,0.14886901,1.15072966,,,,,,,3,,,,,,,,,
0.008125,52397,5274737,,176.87931824,2.45788860,-169.02981567,,,,,-0.06239367,-1.93375313,-9.61599636,0.12826246,-2.47373390,-0.32470667,0.72335908,-0.83416231,-0.38168490,0.28062338,0.14745671,1.15416193,,,,,,,3,,,,,,,,,
0.009246,52398,5274837,,176.90617371,2.46861053,-169.03105164,,,,,-0.10216158,2.14560509,-9.66255188,-0.62079936,1.52931201,-0.05533767,-1.20849685,-0.29456685,0.70509014,0.28374088,0.15028569,1.15075898,,,,,,,3,,,,,,,,,
0.010372,52399,5274937,,176.88668823,2.47438860,-169.05337524,,,,,-0.14284256,-0.50495338,-10.45781708,-0.09986244,-1.10984445,0.59582138,0.16621236,-2.45747965,-1.55807223,0.28201568,0.14935300,1.15469360,,,,,,,3,,,,,,,,,
0.011583,52400,5275037,,176.89971924,2.49758911,-169.02986145,,,,,-0.42299801,1.01166224,-9.77438641,-0.09525011,0.47065482,0.00832653,-0.98988800,-0.08993894,0.39878857,0.28116250,0.14744675,1.15614343,,,,,,,3,,,,,,,,,
0.012727,52401,5275137,,176.89219666,2.48098779,-169.03996277,,,,,-0.76244837,0.31319612,-9.67162895,0.37590525,-0.14247742,-0.11750937,-0.49993068,-0.31498653,-0.44197807,0.28112701,0.14936730,1.15617371,,,,,,,3,,,,,,,,,
0.013672,52402,5275237,,176.89518738,2.47966719,-169.02378845,,,,,-0.23613207,-0.24916919,-9.21104431,-0.01838255,-0.76525021,-0.63042569,-0.36979775,-3.32003820,-0.20174422,0.27871501,0.15084830,1.15519559,,,,,,,3,,,,,,,,,
0.014430,52403,5275337,,176.88681030,2.51056981,-169.03340149,,,,,-0.27913594,1.57443321,-9.41982269,-0.33436307,1.01454425,-0.32011759,-2.16150621,-0.30117276,2.14019090,0.27942306,0.15035945,1.14826477,,,,,,,3,,,,,,,,,
0.015191,52404,5275437,,176.87411499,2.51746321,-169.05104065,,,,,0.29675189,-0.46829903,-10.85293007,-0.55758733,-1.18268001,0.97332919,2.28787794,-1.97505400,-2.30758069,0.28124222,0.15272897,1.14781666,,,,,,,3,,,,,,,,,
0.015953,52405,5275537,,176.91204834,2.53671169,-169.01562500,,,,,-0.51791930,0.37736842,-9.64914608,0.11484304,-0.12672111,-0.14756596,-1.74754744,-2.09683158,1.26872087,0.28047466,0.15177998,1.15225053,,,,,,,3,,,,,,,,,
0.016598,52406,5275637,,176.88829041,2.54270434,-169.02503967,,,,,-0.53108430,0.48099476,-9.07584095,0.12684149,0.01248163,-0.71221507,-0.76774122,-0.51153352,-0.17381285,0.28105026,0.14792994,1.15318203,,,,,,,3,,,,,,,,,
0.017178,52407,5275737,,176.90475464,2.53617620,-169.01432800,,,,,-0.31575194,0.28076532,-10.51714325,-0.09359340,-0.30967450,0.70537663,1.98752336,0.06456950,-1.14218425,0.28192171,0.14791614,1.15120709,,,,,,,3,,,,,,,,,
0.017736,52408,5275837,,176.91311646,2.52277803,-169.01239014,,,,,-0.59496814,1.38709307,-8.93497753,0.02276853,0.92357987,-0.80208015,-2.33151261,-0.41947994,2.88189971,0.28173852,0.15224041,1.14830613,,,,,,,3,,,,,,,,,
0.018442,52409,5275937,,176.89192200,2.53425622,-169.03346252,,,,,0.27659988,-1.04995477,-10.12654400,-0.40411195,-1.70221364,0.21742511,3.21948288,-2.32143445,-2.65016996,0.28095421,0.15033215,1.15173531,,,,,,,3,,,,,,,,,
0.019278,52410,5276037,,176.94358826,2.55373764,-169.00833130,,,,,0.00648562,0.86982596,-9.91783428,-0.50340676,0.24494848,0.12413383,-1.34769376,0.90225796,0.94477119,0.28210285,0.14743093,1.15614796,,,,,,,3,,,,,,,,,
0.020188,52411,5276137,,176.91790771,2.54257631,-169.02661133,,,,,-0.89807594,0.66056454,-9.71754074,0.43083611,0.22388971,-0.04632592,-0.76524623,0.91854817,0.15226377,0.28392255,0.14884070,1.15518987,,,,,,,3,,,,,,,,,
0.021039,52562,5293350,,,,,,,,,-1.40722251,2.63674760,-8.52182865,,,,-9.48169849,1.40193603,0.97757040,0.28003013,0.14266355,1.16150439,,,,,,,1,,,,,,,,,
0.028224,52563,5293450,,167.64123535,5.38170242,178.84048462,,,,,-0.51969880,0.78250200,-9.78351021,-0.20436984,-1.01037383,0.02345777,-0.92750127,-0.90347106,-2.31232810,0.28184879,0.14599285,1.16156626,,,,,,,3,,,,,,,,,
0.038220,52564,5293550,,167.61273193,5.40465212,178.85121155,,,,,-0.50539726,-1.63599527,-8.79645157,-0.34500059,-3.47823858,-1.56402731,-2.34272607,-4.03279683,-0.04303303,0.28497618,0.14642215,1.15713596,,,,,,,3,,,,,,,,,
