time_seconds,total_vibration,rms_x,rms_y,rms_z
0.495,4.360905,2.214040,3.068107,2.168466
0.504,4.380688,2.222251,3.083413,2.178208
0.514,4.428130,2.257479,3.122053,2.182867
0.524,4.508575,2.304631,3.149579,2.257449
0.534,4.548417,2.323267,3.150269,2.316533
0.544,4.560064,2.338457,3.155453,2.317092
0.554,4.620380,2.383744,3.181238,2.354868
0.564,4.702338,2.418013,3.215087,2.434834
0.574,4.706433,2.418415,3.215370,2.441962
0.584,4.767308,2.465293,3.250451,2.466601
0.594,4.826620,2.493893,3.296312,2.492205
0.604,4.836672,2.494012,3.301693,2.504421
0.614,4.863443,2.509784,3.323519,2.511629
0.624,4.958332,2.549103,3.414669,2.535187
0.634,4.977367,2.550656,3.432609,2.546671
0.644,4.999405,2.563233,3.454609,2.547462
0.654,5.080943,2.593941,3.544517,2.554185
0.664,5.127262,2.604726,3.590727,2.571166
0.674,5.135338,2.614033,3.595022,2.571837
0.684,5.229896,2.672917,3.677338,2.585442
0.694,5.278600,2.683829,3.725328,2.604344
0.704,5.282934,2.690085,3.726128,2.605534
0.714,5.244138,2.698481,3.685231,2.576481
0.724,5.228866,2.620546,3.712221,2.587120
0.734,5.191905,2.615553,3.684262,2.557534
0.744,5.221471,2.633730,3.718610,2.549346
0.754,5.272261,2.647593,3.752563,2.589450
0.764,5.228539,2.617902,3.692515,2.617162
0.774,5.151519,2.601481,3.634612,2.561257
0.784,5.193619,2.645901,3.681225,2.534062
0.794,5.218051,2.650048,3.682598,2.577551
0.804,5.167038,2.619256,3.639670,2.567213
0.814,5.135821,2.573036,3.651290,2.534606
0.824,5.081378,2.523220,3.666286,2.451961
0.834,5.046960,2.523279,3.651946,2.401701
0.844,5.093700,2.536647,3.692233,2.424587
0.854,5.083973,2.507179,3.680598,2.452353
0.864,4.965669,2.474266,3.569052,2.407850
0.874,4.964637,2.493116,3.573850,2.378990
0.884,5.050885,2.511561,3.657382,2.413929
0.894,4.979810,2.470101,3.593284,2.405289
0.904,4.845126,2.444936,3.467482,2.339680
0.914,4.890201,2.481977,3.503214,2.341228
0.924,4.926402,2.478041,3.539991,2.365844
0.934,4.879861,2.438578,3.508999,2.356545
0.944,4.805234,2.408542,3.466344,2.296445
0.954,4.826978,2.409901,3.529585,2.243685
0.964,4.890850,2.421364,3.603333,2.252423
0.974,4.847765,2.376668,3.565264,2.267415
0.984,4.782992,2.359102,3.534079,2.195891
0.994,4.855441,2.389271,3.614696,2.191043
1.004,4.871412,2.387320,3.622193,2.216095
1.014,4.852295,2.379257,3.605333,2.210312
1.024,4.875705,2.385253,3.659760,2.165462
1.034,4.923822,2.386012,3.730332,2.153044
1.044,4.930851,2.372193,3.741762,2.164535
1.054,4.891388,2.348819,3.727437,2.124840
1.064,4.895000,2.347115,3.778635,2.043035
1.074,4.986799,2.365784,3.862742,2.085773
1.084,4.940615,2.314531,3.832378,2.089378
1.094,4.934046,2.318078,3.839342,2.056885
1.104,5.034797,2.358883,3.928299,2.086460
1.114,5.051935,2.355870,3.937306,2.114132
1.124,4.966698,2.321271,3.863029,2.087293
1.134,4.997458,2.355619,3.884631,2.082136
1.144,5.066881,2.375209,3.936914,2.128938
1.154,5.052474,2.349401,3.921388,2.151866
1.164,5.015410,2.344593,3.880913,2.143766
1.174,5.057447,2.373634,3.915137,2.148333
1.184,5.082134,2.359692,3.929671,2.194909
1.194,5.088045,2.360677,3.917141,2.229666
1.204,5.098838,2.355892,3.917002,2.259428
1.214,5.062342,2.336105,3.889571,2.245251
1.224,5.068445,2.350661,3.882900,2.255353
1.234,5.155049,2.379730,3.941191,2.319143
1.244,5.145264,2.356539,3.924929,2.348487
1.254,5.104307,2.352084,3.900179,2.304398
1.264,5.203257,2.390394,4.002283,2.311195
1.274,5.265238,2.385240,4.048937,2.374757
1.284,5.202621,2.335767,4.002278,2.364999
1.294,5.173968,2.339995,3.999922,2.301086
1.304,5.235543,2.363690,4.059254,2.312215
1.314,5.248091,2.343325,4.072277,2.338344
1.324,5.233403,2.330369,4.045010,2.365542
1.334,5.260656,2.340942,4.074447,2.365032
1.344,5.307281,2.350922,4.119775,2.380726
1.354,5.297806,2.347343,4.105919,2.387082
1.364,5.319251,2.347680,4.113917,2.420436
1.374,5.293759,2.335142,4.087230,2.421890
1.384,5.255122,2.343737,4.045153,2.399987
1.394,5.343942,2.386771,4.106620,2.448818
1.404,5.397878,2.382692,4.148796,2.499472
1.414,5.350420,2.343917,4.107437,2.502402
1.424,5.311315,2.346289,4.068367,2.480603
1.434,5.385830,2.382957,4.131920,2.501183
1.444,5.508307,2.406372,4.227690,2.584079
1.454,5.475938,2.379748,4.168819,2.635081
1.464,5.427005,2.368808,4.115937,2.626822
1.474,5.483824,2.405595,4.175322,2.617656
1.484,5.534352,2.419071,4.199824,2.671820
1.494,5.556821,2.412073,4.179174,2.755842
1.504,5.558099,2.406214,4.171699,2.774803
1.514,5.553091,2.412232,4.161081,2.775492
1.524,5.552001,2.419144,4.158339,2.771402
1.534,5.611575,2.471106,4.207845,2.770821
1.544,5.675111,2.499484,4.244357,2.818670
1.554,5.671768,2.477369,4.242072,2.834859
1.564,5.620100,2.465514,4.187599,2.823257
1.574,5.623678,2.484665,4.201613,2.792604
1.584,5.737632,2.529453,4.310535,2.818080
1.594,5.799587,2.543693,4.315322,2.922812
1.604,5.726521,2.508228,4.234007,2.928314
1.614,5.697664,2.507949,4.213255,2.902077
1.624,5.752776,2.552548,4.255637,2.910066
1.634,5.813136,2.571013,4.301606,2.945952
1.644,5.835829,2.579511,4.278839,3.015718
1.654,5.803010,2.575385,4.223980,3.033200
1.664,5.808254,2.591691,4.225417,3.027343
1.674,5.808850,2.601300,4.219642,3.028298
1.684,5.788660,2.596985,4.206484,3.011602
1.694,5.829313,2.619997,4.248462,3.011159
1.704,5.848977,2.625699,4.262048,3.025092
1.714,5.843654,2.607906,4.249989,3.047082
1.724,5.812975,2.578179,4.244834,3.020770
1.734,5.819625,2.589861,4.247809,3.019399
1.744,5.912725,2.646068,4.304264,3.071150
1.754,5.941709,2.635727,4.307038,3.131497
1.764,5.847661,2.591673,4.205544,3.129180
1.774,5.796430,2.605012,4.164026,3.077889
1.784,5.851662,2.657098,4.200124,3.088808
1.794,5.914987,2.684490,4.217648,3.161016
1.804,5.885055,2.663375,4.174630,3.180059
1.814,5.808698,2.637432,4.110286,3.144914
1.824,5.809727,2.673582,4.119395,3.104106
1.834,5.861563,2.708097,4.161580,3.115346
1.844,5.861776,2.695174,4.149766,3.142594
1.854,5.822551,2.677181,4.124038,3.118832
1.864,5.800959,2.678794,4.112918,3.091779
1.874,5.814760,2.683149,4.133887,3.085955
1.884,5.840881,2.674726,4.169025,3.095314
1.894,5.843113,2.666685,4.164132,3.112999
1.904,5.820543,2.659768,4.132603,3.118646
1.914,5.826390,2.659251,4.137448,3.123576
1.919,5.821926,2.653162,4.137573,3.120264
1.934,5.817440,2.675481,4.107546,3.132487
1.944,5.845506,2.721257,4.099986,3.155124
1.954,5.908570,2.761639,4.137420,3.188465
1.959,5.931379,2.765586,4.132824,3.233042
1.973,5.880819,2.739013,4.079934,3.230478
1.983,5.831107,2.732869,4.035299,3.201500
1.993,5.850069,2.779553,4.070997,3.150298
2.003,5.921025,2.815098,4.144228,3.155810
2.013,5.967281,2.801373,4.169359,3.221366
2.023,5.916742,2.752007,4.103610,3.254947
2.033,5.806171,2.692198,4.005732,3.227663
