time_seconds,total,rms_x,rms_y,rms_z,baseline_total,baseline_x,baseline_y,baseline_z,d2,ewma_d2,p_fault,decision
0.714,5.244138,2.698481,3.685231,2.576481,3.791630,1.900011,2.637431,1.928933,219.3253,298.6845,1.0000,FAULT
0.724,5.228866,2.620546,3.712221,2.587120,3.848093,1.928318,2.679655,1.954791,181.7468,292.8376,1.0000,FAULT
0.734,5.191905,2.615553,3.684262,2.557534,3.900133,1.954932,2.718559,1.978132,160.5139,286.2214,1.0000,FAULT
0.744,5.221471,2.633730,3.718610,2.549346,3.950619,1.980868,2.756769,1.999957,153.2137,279.5710,1.0000,FAULT
0.754,5.272261,2.647593,3.752563,2.589450,4.000483,2.006022,2.794339,2.022198,152.6618,273.2256,1.0000,FAULT
0.764,5.228539,2.617902,3.692515,2.617162,4.046271,2.028836,2.827827,2.044381,136.0978,266.3692,1.0000,FAULT
0.774,5.151519,2.601481,3.634612,2.561257,4.087024,2.049951,2.857576,2.063440,112.5707,258.6792,1.0000,FAULT
0.784,5.193619,2.645901,3.681225,2.534062,4.127405,2.071698,2.887632,2.080613,112.7564,251.3831,1.0000,FAULT
0.794,5.218051,2.650048,3.682598,2.577551,4.166817,2.092597,2.916359,2.098571,110.8251,244.3552,1.0000,FAULT
0.804,5.167038,2.619256,3.639670,2.567213,4.202632,2.111455,2.942258,2.115351,93.8788,236.8314,1.0000,FAULT
0.814,5.135821,2.573036,3.651290,2.534606,4.235760,2.127841,2.967429,2.130235,75.5708,228.7684,1.0000,FAULT
0.824,5.081378,2.523220,3.666286,2.451961,4.265538,2.141764,2.992039,2.141564,55.0005,220.0800,1.0000,FAULT
0.834,5.046960,2.523279,3.651946,2.401701,4.292848,2.155098,3.015102,2.150656,46.2932,211.3906,1.0000,FAULT
0.844,5.093700,2.536647,3.692233,2.424587,4.320638,2.168338,3.038599,2.160162,47.8766,203.2149,1.0000,FAULT
0.854,5.083973,2.507179,3.680598,2.452353,4.346951,2.180018,3.060729,2.170234,43.4567,195.2270,1.0000,FAULT
0.864,4.965669,2.474266,3.569052,2.407850,4.368146,2.190098,3.078142,2.178373,30.2930,186.9803,1.0000,FAULT
0.874,4.964637,2.493116,3.573850,2.378990,4.388459,2.200417,3.095024,2.185205,28.4259,179.0526,1.0000,FAULT
0.884,5.050885,2.511561,3.657382,2.413929,4.410894,2.210955,3.114070,2.192952,32.6080,171.7304,1.0000,FAULT
0.894,4.979810,2.470101,3.593284,2.405289,4.430063,2.219687,3.130216,2.200106,24.5109,164.3694,1.0000,FAULT
0.904,4.845126,2.444936,3.467482,2.339680,4.443980,2.227239,3.141524,2.204786,15.0987,156.9059,1.0000,FAULT
0.914,4.890201,2.481977,3.503214,2.341228,4.458873,2.235742,3.153596,2.209340,18.2033,149.9707,1.0000,FAULT
0.924,4.926402,2.478041,3.539991,2.365844,4.474412,2.243794,3.166438,2.214541,17.9146,143.3679,1.0000,FAULT
0.934,4.879861,2.438578,3.508999,2.356545,4.487833,2.250242,3.177777,2.219242,12.7954,136.8393,1.0000,FAULT
0.944,4.805234,2.408542,3.466344,2.296445,4.498300,2.255462,3.187293,2.221788,7.3899,130.3668,1.0000,FAULT
0.954,4.826978,2.409901,3.529585,2.243685,4.509100,2.260537,3.198541,2.222507,6.4183,124.1694,1.0000,FAULT
0.964,4.890850,2.421364,3.603333,2.252423,4.521603,2.265804,3.211799,2.223487,7.7687,118.3494,1.0000,FAULT
0.974,4.847765,2.376668,3.565264,2.267415,4.532252,2.269424,3.223339,2.224921,5.7592,112.7199,1.0000,FAULT
0.984,4.782992,2.359102,3.534079,2.195891,4.540415,2.272343,3.233455,2.223976,2.9678,107.2323,1.0000,FAULT
0.994,4.855441,2.389271,3.614696,2.191043,4.550642,2.276140,3.245832,2.222907,4.6025,102.1008,1.0000,FAULT
1.004,4.871412,2.387320,3.622193,2.216095,4.561029,2.279740,3.258019,2.222687,4.7765,97.2346,1.0000,FAULT
1.014,4.852295,2.379257,3.605333,2.210312,4.570437,2.282954,3.269238,2.222287,3.9302,92.5693,1.0000,FAULT
1.024,4.875705,2.385253,3.659760,2.165462,4.580276,2.286251,3.281825,2.220455,4.2510,88.1534,1.0000,FAULT
1.034,4.923822,2.386012,3.730332,2.153044,4.591325,2.289460,3.296249,2.218287,5.3551,84.0135,1.0000,FAULT
1.044,4.930851,2.372193,3.741762,2.164535,4.602222,2.292115,3.310548,2.216562,5.4141,80.0835,1.0000,FAULT
1.054,4.891388,2.348819,3.727437,2.124840,4.611486,2.293932,3.323904,2.213624,4.7083,76.3148,1.0000,FAULT
1.064,4.895000,2.347115,3.778635,2.043035,4.620553,2.295633,3.338446,2.208168,6.8024,72.8392,1.0000,FAULT
1.074,4.986799,2.365784,3.862742,2.085773,4.632246,2.297872,3.355185,2.204261,7.6922,69.5818,1.0000,FAULT
1.084,4.940615,2.314531,3.832378,2.089378,4.642076,2.298403,3.370397,2.200599,8.0286,66.5041,1.0000,FAULT
1.094,4.934046,2.318078,3.839342,2.056885,4.651369,2.299030,3.385323,2.196024,7.7323,63.5656,1.0000,FAULT
1.104,5.034797,2.358883,3.928299,2.086460,4.663557,2.300932,3.402583,2.192541,8.5939,60.8170,1.0000,FAULT
1.114,5.051935,2.355870,3.937306,2.114132,4.675887,2.302676,3.419558,2.190052,8.6135,58.2068,1.0000,FAULT
1.124,4.966698,2.321271,3.863029,2.087293,4.685108,2.303266,3.433620,2.186794,6.7988,55.6364,1.0000,FAULT
1.134,4.997458,2.355619,3.884631,2.082136,4.695001,2.304924,3.447904,2.183479,5.8654,53.1479,1.0000,FAULT
1.144,5.066881,2.375209,3.936914,2.128938,4.706766,2.307148,3.463376,2.181754,6.8147,50.8312,1.0000,FAULT
1.154,5.052474,2.349401,3.921388,2.151866,4.717693,2.308483,3.477852,2.180809,7.2126,48.6503,1.0000,FAULT
1.164,5.015410,2.344593,3.880913,2.143766,4.727094,2.309623,3.490580,2.179639,5.4527,46.4904,1.0000,FAULT
1.174,5.057447,2.373634,3.915137,2.148333,4.737516,2.311643,3.503974,2.178651,5.3285,44.4323,1.0000,FAULT
1.184,5.082134,2.359692,3.929671,2.194909,4.748380,2.313157,3.517393,2.179164,7.2717,42.5743,1.0000,FAULT
1.194,5.088045,2.360677,3.917141,2.229666,4.759079,2.314654,3.529985,2.180755,7.9272,40.8419,1.0000,FAULT
1.204,5.098838,2.355892,3.917002,2.259428,4.769773,2.315952,3.542167,2.183231,9.3289,39.2663,1.0000,FAULT
1.214,5.062342,2.336105,3.889571,2.245251,4.778976,2.316586,3.553094,2.185182,8.1108,37.7085,1.0000,FAULT
1.224,5.068445,2.350661,3.882900,2.255353,4.788075,2.317657,3.563461,2.187388,7.1332,36.1797,1.0000,FAULT
1.234,5.155049,2.379730,3.941191,2.319143,4.799603,2.319607,3.575328,2.191527,11.3478,34.9381,1.0000,FAULT
1.244,5.145264,2.356539,3.924929,2.348487,4.810456,2.320767,3.586304,2.196455,13.5933,33.8709,1.0000,FAULT
1.254,5.104307,2.352084,3.900179,2.304398,4.819678,2.321750,3.596154,2.199842,8.8715,32.6209,1.0000,FAULT
1.264,5.203257,2.390394,4.002283,2.311195,4.831709,2.323903,3.608892,2.203335,10.4724,31.5135,1.0000,FAULT
1.274,5.265238,2.385240,4.048937,2.374757,4.845300,2.325826,3.622688,2.208709,16.9030,30.7830,1.0000,FAULT
1.284,5.202621,2.335767,4.002278,2.364999,4.856497,2.326137,3.634583,2.213607,16.6256,30.0751,1.0000,FAULT
1.294,5.173968,2.339995,3.999922,2.301086,4.866442,2.326571,3.646027,2.216347,10.3036,29.0865,1.0000,FAULT
1.304,5.235543,2.363690,4.059254,2.312215,4.877999,2.327733,3.658966,2.219349,11.0996,28.1872,1.0000,FAULT
1.314,5.248091,2.343325,4.072277,2.338344,4.889583,2.328221,3.671902,2.223073,14.2891,27.4923,1.0000,FAULT
1.324,5.233403,2.330369,4.045010,2.365542,4.900341,2.328289,3.683577,2.227531,15.5179,26.8935,1.0000,FAULT
1.334,5.260656,2.340942,4.074447,2.365032,4.911612,2.328684,3.695803,2.231832,14.8928,26.2935,1.0000,FAULT
1.344,5.307281,2.350922,4.119775,2.380726,4.923984,2.329380,3.709061,2.236488,16.4683,25.8023,1.0000,FAULT
1.354,5.297806,2.347343,4.105919,2.387082,4.935670,2.329941,3.721467,2.241196,15.6742,25.2958,1.0000,FAULT
1.364,5.319251,2.347680,4.113917,2.420436,4.947659,2.330496,3.733733,2.246798,18.0058,24.9313,0.9999,FAULT
1.374,5.293759,2.335142,4.087230,2.421890,4.958473,2.330641,3.744778,2.252268,16.9245,24.5310,0.9999,FAULT
1.384,5.255122,2.343737,4.045153,2.399987,4.967739,2.331050,3.754161,2.256883,11.6978,23.8893,0.9999,FAULT
1.394,5.343942,2.386771,4.106620,2.448818,4.979489,2.332790,3.765169,2.262877,14.6665,23.4282,0.9999,FAULT
1.404,5.397878,2.382692,4.148796,2.499472,4.992553,2.334348,3.777147,2.270265,20.5540,23.2845,0.9999,FAULT
1.414,5.350420,2.343917,4.107437,2.502402,5.003725,2.334647,3.787459,2.277512,20.7280,23.1567,0.9999,FAULT
1.424,5.311315,2.346289,4.068367,2.480603,5.013326,2.335011,3.796227,2.283851,15.5008,22.7739,0.9999,FAULT
1.434,5.385830,2.382957,4.131920,2.501183,5.024951,2.336507,3.806703,2.290634,16.5247,22.4614,0.9998,FAULT
1.444,5.508307,2.406372,4.227690,2.584079,5.040033,2.338687,3.819839,2.299790,27.0616,22.6914,0.9999,FAULT
1.454,5.475938,2.379748,4.168819,2.635081,5.053633,2.339968,3.830727,2.310250,30.6042,23.0871,0.9999,FAULT
1.464,5.427005,2.368808,4.115937,2.626822,5.065280,2.340868,3.839623,2.320126,25.9808,23.2318,0.9999,FAULT
1.474,5.483824,2.405595,4.175322,2.617656,5.078334,2.342886,3.850094,2.329405,23.6397,23.2521,0.9999,FAULT
1.484,5.534352,2.419071,4.199824,2.671820,5.092555,2.345262,3.861000,2.340084,28.8702,23.5331,0.9999,FAULT
1.494,5.556821,2.412073,4.179174,2.755842,5.107032,2.347346,3.870922,2.353048,37.2894,24.2209,0.9999,FAULT
1.504,5.558099,2.406214,4.171699,2.774803,5.121096,2.349181,3.880300,2.366198,37.5427,24.8870,0.9999,FAULT
1.514,5.553091,2.412232,4.161081,2.775492,5.134563,2.351147,3.889053,2.378958,34.3955,25.3624,1.0000,FAULT
1.524,5.552001,2.419144,4.158339,2.771402,5.147576,2.353266,3.897448,2.391192,31.2551,25.6570,1.0000,FAULT
1.534,5.611575,2.471106,4.207845,2.770821,5.162039,2.356939,3.907123,2.403025,29.6704,25.8577,1.0000,FAULT
1.544,5.675111,2.499484,4.244357,2.818670,5.178030,2.361382,3.917633,2.415979,34.8284,26.3062,1.0000,FAULT
1.554,5.671768,2.477369,4.242072,2.834859,5.193417,2.364997,3.927744,2.429033,35.0105,26.7414,1.0000,FAULT
1.564,5.620100,2.465514,4.187599,2.823257,5.206714,2.368129,3.935842,2.441318,29.3305,26.8709,1.0000,FAULT
1.574,5.623678,2.484665,4.201613,2.792604,5.219706,2.371760,3.944123,2.452264,24.3834,26.7465,1.0000,FAULT
1.584,5.737632,2.529453,4.310535,2.818080,5.235844,2.376674,3.955540,2.463662,29.6547,26.8919,1.0000,FAULT
1.594,5.799587,2.543693,4.315322,2.922812,5.253408,2.381878,3.966750,2.477968,40.8851,27.5916,1.0000,FAULT
1.604,5.726521,2.508228,4.234007,2.928314,5.268147,2.385814,3.975076,2.491998,35.5489,27.9894,1.0000,FAULT
1.614,5.697664,2.507949,4.213255,2.902077,5.281528,2.389619,3.982496,2.504773,29.4259,28.0613,1.0000,FAULT
1.624,5.752776,2.552548,4.255637,2.910066,5.296208,2.394694,3.991004,2.517399,30.4345,28.1799,1.0000,FAULT
1.634,5.813136,2.571013,4.301606,2.945952,5.312310,2.400186,4.000679,2.530748,34.6729,28.5046,1.0000,FAULT
1.644,5.835829,2.579511,4.278839,3.015718,5.328617,2.405772,4.009344,2.545854,40.1565,29.0872,1.0000,FAULT
1.654,5.803010,2.575385,4.223980,3.033200,5.343393,2.411055,4.016029,2.561033,37.4970,29.5077,1.0000,FAULT
1.664,5.808254,2.591691,4.225417,3.027343,5.357871,2.416681,4.022550,2.575557,35.1336,29.7890,1.0000,FAULT
1.674,5.808850,2.601300,4.219642,3.028298,5.371917,2.422431,4.028689,2.589657,33.3078,29.9649,1.0000,FAULT
1.684,5.788660,2.596985,4.206484,3.011602,5.384895,2.427867,4.034226,2.602798,29.0040,29.9169,1.0000,FAULT
1.694,5.829313,2.619997,4.248462,3.011159,5.398736,2.433850,4.040898,2.615515,29.4582,29.8939,1.0000,FAULT
1.704,5.848977,2.625699,4.262048,3.025092,5.412757,2.439825,4.047785,2.628270,29.6597,29.8822,1.0000,FAULT
1.714,5.843654,2.607906,4.249989,3.047082,5.426175,2.445059,4.054081,2.641312,28.8330,29.8298,1.0000,FAULT
1.724,5.812975,2.578179,4.244834,3.020770,5.438220,2.449204,4.060021,2.653128,23.5709,29.5168,1.0000,FAULT
1.734,5.819625,2.589861,4.247809,3.019399,5.450096,2.453584,4.065869,2.664534,22.3428,29.1581,1.0000,FAULT
1.744,5.912725,2.646068,4.304264,3.071150,5.464502,2.459578,4.073292,2.677195,29.5540,29.1779,1.0000,FAULT
1.754,5.941709,2.635727,4.307038,3.131497,5.479361,2.465063,4.080570,2.691341,33.4599,29.3920,1.0000,FAULT
1.764,5.847661,2.591673,4.205544,3.129180,5.490829,2.469005,4.084462,2.704974,26.4644,29.2456,1.0000,FAULT
1.774,5.796430,2.605012,4.164026,3.077889,5.500344,2.473240,4.086939,2.716585,19.7164,28.7692,1.0000,FAULT
1.784,5.851662,2.657098,4.200124,3.088808,5.511282,2.478964,4.090463,2.728174,22.9698,28.4792,1.0000,FAULT
1.794,5.914987,2.684490,4.217648,3.161016,5.523852,2.485363,4.094423,2.741651,29.7043,28.5404,1.0000,FAULT
1.804,5.885055,2.663375,4.174630,3.180059,5.535098,2.490906,4.096920,2.755300,27.0693,28.4669,1.0000,FAULT
1.814,5.808698,2.637432,4.110286,3.144914,5.543616,2.495468,4.097336,2.767431,19.9826,28.0427,1.0000,FAULT
1.824,5.809727,2.673582,4.119395,3.104106,5.551901,2.501013,4.098023,2.777912,19.0194,27.5915,1.0000,FAULT
1.834,5.861563,2.708097,4.161580,3.115346,5.561542,2.507460,4.100002,2.788418,22.0048,27.3122,1.0000,FAULT
1.844,5.861776,2.695174,4.149766,3.142594,5.570889,2.513304,4.101551,2.799444,20.9519,26.9942,1.0000,FAULT
1.854,5.822551,2.677181,4.124038,3.118832,5.578724,2.518406,4.102251,2.809388,16.6084,26.4749,1.0000,FAULT
1.864,5.800959,2.678794,4.112918,3.091779,5.585642,2.523399,4.102583,2.818179,14.3550,25.8689,1.0000,FAULT
1.874,5.814760,2.683149,4.133887,3.085955,5.592775,2.528373,4.103558,2.826515,13.5751,25.2542,1.0000,FAULT
1.884,5.840881,2.674726,4.169025,3.095314,5.600499,2.532929,4.105596,2.834883,12.6805,24.6255,0.9999,FAULT
1.894,5.843113,2.666685,4.164132,3.112999,5.608052,2.537093,4.107418,2.843542,12.2805,24.0083,0.9999,FAULT
1.904,5.820543,2.659768,4.132603,3.118646,5.614667,2.540912,4.108202,2.852106,11.1615,23.3659,0.9999,FAULT
1.914,5.826390,2.659251,4.137448,3.123576,5.621258,2.544596,4.109113,2.860557,10.7334,22.7343,0.9999,FAULT
1.919,5.821926,2.653162,4.137573,3.120264,5.627505,2.547975,4.109999,2.868642,9.6213,22.0786,0.9998,FAULT
1.934,5.817440,2.675481,4.107546,3.132487,5.633418,2.551945,4.109922,2.876855,10.6661,21.5080,0.9997,FAULT
1.944,5.845506,2.721257,4.099986,3.155124,5.640020,2.557215,4.109613,2.885518,14.7857,21.1719,0.9997,FAULT
1.954,5.908570,2.761639,4.137420,3.188465,5.648380,2.563579,4.110479,2.894948,19.4614,21.0864,0.9997,FAULT
1.959,5.931379,2.765586,4.132824,3.233042,5.657189,2.569867,4.111174,2.905473,20.8149,21.0728,0.9997,FAULT
1.973,5.880819,2.739013,4.079934,3.230478,5.664151,2.575133,4.110202,2.915590,16.7488,20.8566,0.9997,FAULT
1.983,5.831107,2.732869,4.035299,3.201500,5.669348,2.580043,4.107870,2.924490,14.2843,20.5280,0.9996,FAULT
1.993,5.850069,2.779553,4.070997,3.150298,5.674974,2.586254,4.106722,2.931520,17.1004,20.3566,0.9996,FAULT
2.003,5.921025,2.815098,4.144228,3.155810,5.682633,2.593377,4.107890,2.938501,19.7955,20.3285,0.9996,FAULT
2.013,5.967281,2.801373,4.169359,3.221366,5.691494,2.599852,4.109803,2.947307,18.6456,20.2444,0.9996,FAULT
2.023,5.916742,2.752007,4.103610,3.254947,5.698506,2.604588,4.109610,2.956883,14.1313,19.9387,0.9995,FAULT
2.033,5.806171,2.692198,4.005732,3.227663,5.701857,2.607316,4.106377,2.965312,8.0338,19.3435,0.9993,FAULT
2.043,5.764805,2.679286,3.991001,3.182187,5.703817,2.609556,4.102785,2.972063,5.5035,18.6515,0.9991,FAULT
2.053,5.836454,2.716988,4.068577,3.182586,5.707945,2.612900,4.101720,2.978616,7.0516,18.0715,0.9988,FAULT
2.063,5.968899,2.769460,4.152373,3.273475,5.716068,2.617773,4.103297,2.987795,13.9361,17.8647,0.9987,FAULT
2.073,5.998511,2.795515,4.099420,3.370753,5.724860,2.623306,4.103177,2.999716,19.9641,17.9697,0.9987,FAULT
2.083,5.970594,2.796872,3.996611,3.442760,5.732509,2.628709,4.099859,3.013507,22.5987,18.2011,0.9989,FAULT
2.093,5.947704,2.783229,3.952475,3.465078,5.739208,2.633519,4.095272,3.027563,21.0475,18.3435,0.9989,FAULT
2.103,5.943597,2.781525,3.951174,3.460879,5.745570,2.638126,4.090786,3.041051,19.3887,18.3957,0.9990,FAULT
2.113,5.948415,2.778777,3.957496,3.464140,5.751884,2.642504,4.086637,3.054221,18.0625,18.3791,0.9990,FAULT
2.123,5.932845,2.765592,3.941255,3.466506,5.757517,2.646336,4.082112,3.067055,15.9410,18.2572,0.9989,FAULT
2.133,5.927188,2.770203,3.932986,3.462536,5.762799,2.650191,4.077470,3.079365,15.2109,18.1049,0.9988,FAULT
2.143,5.918432,2.791844,3.948510,3.412143,5.767643,2.654601,4.073455,3.089724,14.3193,17.9156,0.9987,FAULT
2.153,5.978802,2.828547,3.988818,3.440165,5.774216,2.660015,4.070821,3.100632,17.9875,17.9192,0.9987,FAULT
2.163,6.003984,2.814756,3.995941,3.486751,5.781368,2.664832,4.068490,3.112651,17.2459,17.8855,0.9987,FAULT
2.173,5.976477,2.772687,3.963309,3.510365,5.787441,2.668189,4.065216,3.125031,13.8281,17.6826,0.9986,FAULT
2.183,5.912003,2.732718,3.887171,3.517661,5.791319,2.670198,4.059674,3.137252,10.7455,17.3358,0.9983,FAULT
2.193,5.848152,2.713245,3.836329,3.481632,5.793088,2.671538,4.052722,3.147972,7.8959,16.8638,0.9979,FAULT
2.203,5.877581,2.749052,3.872882,3.462579,5.795718,2.673950,4.047124,3.157765,8.5843,16.4498,0.9975,FAULT
2.213,5.958420,2.821242,3.919691,3.489897,5.800782,2.678535,4.043157,3.168103,14.6916,16.3619,0.9974,FAULT
2.223,6.087992,2.906476,3.979283,3.575101,5.809722,2.685630,4.041169,3.180772,27.0978,16.8987,0.9980,FAULT
2.233,6.133927,2.936088,3.985184,3.622535,5.819814,2.693427,4.039426,3.194523,32.0654,17.6570,0.9986,FAULT
2.243,6.110986,2.929549,3.922368,3.657448,5.828877,2.700776,4.035783,3.208932,31.7768,18.3630,0.9990,FAULT
2.253,6.083993,2.921478,3.892631,3.650665,5.836818,2.707646,4.031327,3.222682,28.9941,18.8946,0.9992,FAULT
2.263,6.078922,2.921931,3.901942,3.631867,5.844354,2.714316,4.027299,3.235419,26.3890,19.2693,0.9993,FAULT
2.273,6.078522,2.907406,3.907204,3.637193,5.851643,2.720327,4.023561,3.247925,22.6033,19.4360,0.9994,FAULT
2.283,6.059082,2.898520,3.901870,3.617522,5.858100,2.725873,4.019773,3.259430,19.4579,19.4371,0.9994,FAULT
2.293,6.080307,2.924767,3.916927,3.615737,5.865017,2.732064,4.016572,3.270521,21.5843,19.5444,0.9994,FAULT
2.303,6.147917,2.992538,3.928910,3.661319,5.873823,2.740172,4.013843,3.282685,32.8761,20.2110,0.9995,FAULT
2.313,6.297221,3.090579,3.997138,3.758485,5.887002,2.751079,4.013323,3.297495,53.2614,21.8635,0.9998,FAULT
2.323,6.418636,3.157651,4.048918,3.851543,5.903550,2.763734,4.014431,3.314741,69.5765,24.2492,0.9999,FAULT
2.333,6.468982,3.185680,4.002558,3.959634,5.921150,2.776868,4.014062,3.334815,80.6553,27.0695,1.0000,FAULT
2.343,6.472155,3.199267,3.958924,3.997550,5.938301,2.790016,4.012345,3.355444,83.8860,29.9103,1.0000,FAULT
2.353,6.506289,3.210828,3.956890,4.045418,5.955981,2.803115,4.010619,3.376920,84.9713,32.6634,1.0000,FAULT
2.363,6.564556,3.220192,3.959205,4.128978,5.974924,2.816097,4.009019,3.400330,87.4831,35.4044,1.0000,FAULT
2.373,6.574848,3.206731,3.937443,4.176368,5.993598,2.828257,4.006791,3.424485,82.3188,37.7501,1.0000,FAULT
2.383,6.519289,3.177106,3.854025,4.189705,6.009961,2.839115,4.002036,3.448304,73.9795,39.5616,1.0000,FAULT
2.393,6.446252,3.151444,3.788239,4.155937,6.023542,2.848837,3.995381,3.470331,64.6059,40.8138,1.0000,FAULT
2.403,6.451987,3.163003,3.822594,4.124479,6.036878,2.858616,3.990003,3.490692,59.8789,41.7670,1.0000,FAULT
2.413,6.539864,3.204581,3.907589,4.151051,6.052534,2.869385,3.987437,3.511247,63.7849,42.8679,1.0000,FAULT
2.423,6.679028,3.275175,4.014420,4.215101,6.072035,2.882016,3.988277,3.533156,78.1940,44.6342,1.0000,FAULT
2.433,6.752357,3.296608,4.076083,4.255849,6.093211,2.894921,3.991010,3.555651,80.3787,46.4214,1.0000,FAULT
2.443,6.773505,3.279724,4.074841,4.303423,6.114387,2.906898,3.993620,3.578927,74.8075,47.8408,1.0000,FAULT
2.453,6.786681,3.287105,4.051533,4.340399,6.135313,2.918733,3.995422,3.602629,74.9241,49.1949,1.0000,FAULT
2.463,6.841447,3.327231,4.059129,4.388439,6.157293,2.931448,3.997405,3.627089,83.7304,50.9217,1.0000,FAULT
2.473,6.941877,3.356750,4.056088,4.524383,6.181714,2.944687,3.999232,3.655019,97.4043,53.2458,1.0000,FAULT
2.483,6.986538,3.345273,4.026667,4.626750,6.206766,2.957156,4.000086,3.685266,98.0684,55.4870,1.0000,FAULT
2.493,6.910543,3.291183,3.932937,4.632033,6.228672,2.967553,3.997996,3.714736,81.4476,56.7850,1.0000,FAULT
2.503,6.826149,3.260534,3.846486,4.601062,6.247270,2.976672,3.993280,3.742324,70.1647,57.4540,1.0000,FAULT
2.513,6.781116,3.253420,3.822822,4.559038,6.263887,2.985287,3.987974,3.767746,62.3348,57.6980,1.0000,FAULT
2.524,6.780819,3.279987,3.838907,4.525924,6.279977,2.994460,3.983334,3.791346,61.4815,57.8872,1.0000,FAULT
2.533,6.821538,3.313508,3.852684,4.550919,6.296834,3.004391,3.979267,3.814989,66.6862,58.3271,1.0000,FAULT
2.543,6.882498,3.366985,3.856038,4.600344,6.315064,3.015677,3.975432,3.839434,80.0434,59.4130,1.0000,FAULT
2.553,6.950901,3.429778,3.844335,4.666126,6.334856,3.028567,3.971351,3.865167,100.1668,61.4506,1.0000,FAULT
2.563,6.970144,3.467676,3.839093,4.671135,6.354630,3.042235,3.967234,3.890254,108.1315,63.7847,1.0000,FAULT
2.573,7.051623,3.507660,3.901290,4.711863,6.376325,3.056722,3.965182,3.915828,112.3773,66.2143,1.0000,FAULT
2.583,7.077988,3.534548,3.940277,4.698841,6.398166,3.071595,3.964406,3.940200,110.8168,68.4444,1.0000,FAULT
2.593,7.131091,3.574328,3.958674,4.733449,6.420980,3.087244,3.964228,3.964892,119.3681,70.9906,1.0000,FAULT
2.603,7.216058,3.621155,3.978877,4.809081,6.445728,3.103863,3.964684,3.991169,133.5561,74.1189,1.0000,FAULT
2.613,7.286566,3.654794,3.978347,4.889711,6.471900,3.121011,3.965109,4.019137,145.0501,77.6655,1.0000,FAULT
2.623,7.313675,3.647399,3.947532,4.960173,6.498102,3.137396,3.964562,4.048429,141.9592,80.8801,1.0000,FAULT
2.633,7.301257,3.628952,3.869709,5.016415,6.523102,3.152697,3.961610,4.078559,139.6097,83.8166,1.0000,FAULT
2.643,7.286702,3.601743,3.811071,5.059567,6.546870,3.166674,3.956924,4.109095,131.9754,86.2246,1.0000,FAULT
