time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001362,60264,6069827,,173.98255920,2.77002525,-168.63169861,,,,,0.18352288,0.26163268,-10.76323223,-0.51976454,-0.98749316,0.89375114,2.40497172,-2.19142970,-0.49480985,0.25738657,0.18623455,1.18286061,,,,,,,3,,,,,,,,,
0.002549,60265,6069927,,173.99667358,2.78756237,-168.63177490,,,,,-0.55367607,0.03853130,-8.93331146,0.29481727,-0.85664654,-0.91194332,-2.29461870,-0.89339520,3.37541545,0.25694093,0.18864112,1.18487549,,,,,,,3,,,,,,,,,
0.003689,60266,6070027,,173.98736572,2.77654338,-168.65092468,,,,,-0.52278703,1.25453210,-10.09936714,-0.00956842,0.19443256,0.37236905,2.35474486,-0.14317073,0.78163794,0.26100919,0.18809481,1.17993963,,,,,,,3,,,,,,,,,
0.004819,60267,6070127,,173.98641968,2.77525973,-168.67974854,,,,,0.10283591,-0.46433747,-9.11047745,-0.25281692,-1.49550974,-0.82064831,-1.86887657,-4.37632247,3.32817168,0.25916392,0.18620592,1.17990053,,,,,,,3,,,,,,,,,
0.006010,60268,6070227,,173.98147583,2.81737256,-168.71383667,,,,,0.07677168,0.38181508,-10.13141155,-0.42897737,-0.77941990,0.28369260,2.13841846,-1.86795151,1.06376760,0.25830132,0.18573958,1.18186784,,,,,,,3,,,,,,,,,
0.007447,60269,6070327,,174.01322937,2.82728243,-168.73249817,,,,,-0.31428924,0.78458261,-10.17168331,-0.12931721,-0.31418070,0.38516998,-0.47529381,0.10772646,2.28189000,0.26000929,0.18667278,1.17743838,,,,,,,3,,,,,,,,,
0.008617,60270,6070427,,174.00178528,2.81163359,-168.76472473,,,,,-0.04577184,0.08270302,-9.91193390,-0.24524651,-1.01908064,0.04133189,1.29395106,-0.73071733,1.88315018,0.26106292,0.18425423,1.17938435,,,,,,,3,,,,,,,,,
0.009750,60271,6070527,,174.02604675,2.81917858,-168.77532959,,,,,-0.33950382,0.16345954,-9.93807793,0.02421026,-0.88369203,0.09060788,1.77082729,-0.98943156,1.90269818,0.26171374,0.18472087,1.18483734,,,,,,,3,,,,,,,,,
0.010871,60272,6070627,,174.02445984,2.81604958,-168.80883789,,,,,-0.75734538,1.19551897,-8.42480469,0.27200058,0.37131643,-1.28478444,-1.86668088,-0.88767465,4.05554051,0.26190624,0.18856014,1.17896199,,,,,,,3,,,,,,,,,
0.012010,60273,6070727,,174.01069641,2.83002710,-168.84675598,,,,,0.51499850,-0.16521558,-11.30082989,-0.79106992,-1.51963735,1.36708689,3.70819380,-2.37714489,-0.70676978,0.26046276,0.18570559,1.17643583,,,,,,,3,,,,,,,,,
0.013071,60274,6070827,,174.05378723,2.85535526,-168.86119080,,,,,-0.22963017,-0.15749702,-9.22499371,-0.00820245,-1.13773823,-0.65810525,-1.33359764,-2.14715257,3.89084672,0.26152372,0.18568620,1.17990410,,,,,,,3,,,,,,,,,
0.013856,60275,6070927,,174.04272461,2.86784220,-168.89031982,,,,,-0.36514366,1.29002881,-10.33997440,-0.19517568,0.17875744,0.60653043,2.01715870,-0.80531004,0.02837247,0.26116526,0.18617071,1.18337333,,,,,,,3,,,,,,,,,
0.014645,60276,6071027,,174.05335999,2.87041926,-168.89639282,,,,,-0.08190557,-0.08134886,-9.95473766,-0.19297506,-1.17270136,0.06832290,-1.13593815,-2.18694461,1.49220925,0.26114753,0.18713099,1.18338835,,,,,,,3,,,,,,,,,
0.015446,60277,6071127,,174.04675293,2.86361527,-168.90791321,,,,,-0.58182752,0.33417806,-9.11150837,0.24202085,-0.57680231,-0.70103097,0.18614903,0.16184475,2.78170916,0.26249701,0.18854867,1.18242812,,,,,,,3,,,,,,,,,
0.016171,60278,6071227,,174.04478455,2.86533427,-168.94287109,,,,,0.04564741,0.50348455,-10.00963211,-0.43396211,-0.63243961,0.17706537,0.34409919,-1.67336796,2.56655799,0.26282102,0.18806520,1.17796922,,,,,,,3,,,,,,,,,
0.016761,60279,6071327,,174.06494141,2.87171531,-168.98028564,,,,,0.19738926,0.42679763,-9.83839703,-0.56414372,-0.71302140,-0.00833750,2.17006636,-1.27560090,1.53040420,0.26360634,0.18805392,1.17352021,,,,,,,3,,,,,,,,,
0.017356,60280,6071427,,174.09063721,2.89632869,-168.99172974,,,,,-0.34816027,-0.03190709,-10.63245296,0.03445740,-1.14100528,0.76106405,1.14907570,0.38666899,0.85785330,0.26421535,0.18612242,1.17646122,,,,,,,3,,,,,,,,,
0.017932,60281,6071527,,174.09172058,2.88323140,-169.01129150,,,,,-0.58911163,0.17004904,-9.20238972,0.27314910,-0.74046993,-0.62609243,-1.09774405,-0.15164442,3.32411881,0.26296037,0.18518183,1.18039811,,,,,,,3,,,,,,,,,
0.018718,60282,6071627,,174.08966064,2.87510896,-169.04060364,,,,,0.00870121,1.88643301,-10.54759884,-0.68803149,0.67443722,0.85537100,2.55029787,-1.35172016,0.44172122,0.26190674,0.18760037,1.17845201,,,,,,,3,,,,,,,,,
0.019468,60283,6071727,,174.09399414,2.88025713,-169.05813599,,,,,-0.44970205,-1.51142490,-8.63843822,0.47711495,-2.34520745,-1.36888742,-2.50848772,-1.56033783,3.54631703,0.26056460,0.18858184,1.18093467,,,,,,,3,,,,,,,,,
0.020304,60284,6071827,,174.09204102,2.89522696,-169.07752991,,,,,0.17551397,1.43356252,-10.63171959,-0.76637703,0.19391961,0.88408124,3.05630859,-0.40572028,1.04218175,0.26316959,0.18998037,1.17552745,,,,,,,3,,,,,,,,,
0.021129,60707,6116225,,,,,,,,,-0.76085311,0.46823776,-5.38445616,,,,-1.01532939,0.45341533,0.38573563,0.19974338,0.20303842,1.19669092,,,,,,,1,,,,,,,,,
0.027880,60708,6116325,,170.42248535,12.98665333,177.80015564,,,,,-0.15203817,0.76056218,-9.63606644,-1.35445547,-0.70429790,-0.20317972,1.00603414,0.07741142,2.74347163,0.20002149,0.20783493,1.19379961,,,,,,,3,,,,,,,,,
0.037920,60709,6116425,,170.42005920,12.98831749,177.76463318,,,,,0.04751341,0.70440525,-9.84844685,-2.28930712,-0.85583246,-0.24916744,0.06729401,0.17577925,3.06016850,0.20008203,0.20735326,1.19527662,,,,,,,3,,,,,,,,,
0.047902,60710,6116525,,170.41940308,12.98158455,177.74438477,,,,,-0.20967948,0.77229971,-9.77026463,-2.02189517,-0.78519905,-0.25626040,0.22172876,-1.17911498,2.84818248,0.19971676,0.20447883,1.19671357,,,,,,,3,,,,,,,,,
0.057908,60711,6116625,,170.41355896,12.99100685,177.71324158,,,,,0.37958518,0.08920325,-10.23752308,-2.70364261,-1.51064205,-0.05043745,-0.49230189,-0.03424145,2.57413010,0.19878423,0.20593406,1.19772148,,,,,,,3,,,,,,,,,
0.067866,60712,6116725,,170.41482544,12.99248886,177.69021606,,,,,-0.16058089,0.30527377,-9.72955418,-2.06394315,-1.23673224,-0.38258064,-0.26044008,-1.76933617,3.46342180,0.20012587,0.20591235,1.19574881,,,,,,,3,,,,,,,,,
0.077881,60713,6116825,,170.40660095,13.00356293,177.66076660,,,,,0.19509204,0.04172179,-9.77577686,-2.42273593,-1.49010420,-0.46101856,-0.41212702,-0.87234867,2.20104276,0.20105788,0.20541689,1.19525087,,,,,,,3,,,,,,,,,
0.087869,60714,6116925,,170.39091492,13.01301956,177.63043213,,,,,-0.20575663,0.63328606,-9.55830097,-1.98344624,-0.89005077,-0.48363781,-1.58025861,-1.59451246,4.13398950,0.20261514,0.20490895,1.19920874,,,,,,,3,,,,,,,,,
0.097806,60715,6117025,,170.36877441,13.01978302,177.58985901,,,,,-0.10547642,0.62169874,-9.32062531,-2.02921510,-0.86141318,-0.73719275,-0.51290937,-1.92379706,2.70461895,0.20120355,0.20685224,1.20022190,,,,,,,3,,,,,,,,,
0.107795,60716,6117125,,170.35168457,13.03200054,177.55293274,,,,,0.05237385,0.86231863,-10.01623154,-2.34325266,-0.72867650,-0.06589997,-0.57825988,-1.13073579,3.92624631,0.20104849,0.20685680,1.19576836,,,,,,,3,,,,,,,,,
0.117802,60717,6117225,,170.34970093,13.02841377,177.52241516,,,,,-0.26345015,0.84653825,-9.48308563,-1.91453886,-0.67280793,-0.51006889,0.66703606,-1.31025749,2.61740917,0.20281702,0.20730831,1.19281578,,,,,,,3,,,,,,,,,
0.127871,60718,6117325,,170.34963989,13.02541637,177.48977661,,,,,0.33152002,0.61293876,-10.49813938,-2.72708273,-1.03682053,0.29280698,0.37548023,-0.14892000,3.07109595,0.20423594,0.20776421,1.19332492,,,,,,,3,,,,,,,,,
0.137983,60719,6117425,,170.35786438,13.01049900,177.46223450,,,,,-0.16088833,0.56248921,-10.01584053,-2.13529587,-1.02892637,-0.06724787,1.31010926,0.40167577,4.24329771,0.20428865,0.20584315,1.19378948,,,,,,,3,,,,,,,,,
0.147771,60720,6117525,,170.36248779,12.99315834,177.42227173,,,,,0.35469717,0.12024650,-10.17238235,-2.67328882,-1.46566188,-0.10465729,0.20802486,0.44963135,3.31460735,0.20198154,0.20444179,1.19425058,,,,,,,3,,,,,,,,,
0.157900,60721,6117625,,170.35083008,12.99118042,177.39228821,,,,,-0.00617806,0.48955852,-9.75112534,-2.22352767,-1.05157423,-0.36732113,-0.28141129,-0.15575924,5.25125733,0.20389572,0.20632866,1.19626904,,,,,,,3,,,,,,,,,
0.167814,60722,6117725,,170.32946777,12.98737907,177.33322144,,,,,0.03141078,0.57849646,-9.76644135,-2.26315737,-0.96650863,-0.34685624,-1.49096712,-1.76461704,3.39225038,0.20480163,0.20631383,1.19528389,,,,,,,3,,,,,,,,,
0.177809,60723,6117825,,170.31381226,13.00664997,177.28613281,,,,,-0.07145725,0.52004170,-9.81192875,-2.17836332,-1.03598332,-0.29048145,0.24422278,-1.17763283,5.45041625,0.20481887,0.20631333,1.19577873,,,,,,,3,,,,,,,,,
0.187864,60724,6117925,,170.30603027,13.01650906,177.23338318,,,,,-0.13840067,0.52251232,-9.66656399,-2.08339763,-1.01320982,-0.41564131,-0.24123148,-4.15136550,3.20846856,0.20525408,0.20726620,1.19530118,,,,,,,3,,,,,,,,,
0.197783,60725,6118025,,170.30282593,13.04936600,177.18469238,,,,,0.26859924,0.07518383,-10.07597256,-2.58436441,-1.49723601,-0.18875718,0.72770751,-2.29253336,5.28299892,0.20574149,0.20725778,1.19579828,,,,,,,3,,,,,,,,,
0.207826,60726,6118125,,170.29061890,13.06462669,177.13311768,,,,,-0.05882691,0.17272268,-9.36615372,-2.10478926,-1.30540335,-0.78089750,-0.61487908,-4.01096370,4.33937201,0.20526294,0.20678607,1.19529366,,,,,,,3,,,,,,,,,
0.217831,60727,6118225,,170.27307129,13.08376217,177.07032776,,,,,0.33978784,0.25597483,-9.85985756,-2.60931706,-1.28172338,-0.38458204,-0.79878465,-1.77103230,6.27180071,0.20653518,0.20772615,1.19185162,,,,,,,3,,,,,,,,,
