time_seconds,type,message
0.005,"telemetry","packetCounter: 52718 | sampleTimeFine: 11862581 | Roll: 179.98° Pitch: 3.51° Yaw: -48.63° | Acc: (-0.62, 0.02, -9.80) m/s² | Gyro: (-0.03, -0.37, -0.04) deg/s"
0.009,"telemetry","packetCounter: 52719 | sampleTimeFine: 11862681 | Roll: 179.98° Pitch: 3.51° Yaw: -48.64° | Acc: (-0.61, 0.02, -9.79) m/s² | Gyro: (-0.50, -0.71, -0.16) deg/s"
0.014,"telemetry","packetCounter: 52720 | sampleTimeFine: 11862781 | Roll: 179.98° Pitch: 3.51° Yaw: -48.64° | Acc: (-0.62, 0.03, -9.79) m/s² | Gyro: (-0.29, -0.52, -0.46) deg/s"
0.018,"telemetry","packetCounter: 52721 | sampleTimeFine: 11862881 | Roll: 179.98° Pitch: 3.52° Yaw: -48.63° | Acc: (-0.62, 0.03, -9.79) m/s² | Gyro: (-0.20, -0.10, -1.17) deg/s"
0.022,"telemetry","packetCounter: 52722 | sampleTimeFine: 11862981 | Roll: 179.98° Pitch: 3.51° Yaw: -48.63° | Acc: (-0.62, 0.03, -9.80) m/s² | Gyro: (-0.17, -0.09, -0.73) deg/s"
0.027,"telemetry","packetCounter: 52723 | sampleTimeFine: 11863081 | Roll: 179.98° Pitch: 3.52° Yaw: -48.64° | Acc: (-0.63, 0.03, -9.79) m/s² | Gyro: (-0.41, -0.70, -0.31) deg/s"
0.031,"telemetry","packetCounter: 52724 | sampleTimeFine: 11863181 | Roll: 179.98° Pitch: 3.52° Yaw: -48.64° | Acc: (-0.62, 0.02, -9.79) m/s² | Gyro: (-0.08, 0.01, -0.27) deg/s"
0.035,"telemetry","packetCounter: 52725 | sampleTimeFine: 11863281 | Roll: 179.98° Pitch: 3.52° Yaw: -48.64° | Acc: (-0.62, 0.03, -9.79) m/s² | Gyro: (-1.14, -0.47, -0.46) deg/s"
0.040,"telemetry","packetCounter: 52726 | sampleTimeFine: 11863381 | Roll: 179.98° Pitch: 3.52° Yaw: -48.63° | Acc: (-0.62, 0.03, -9.79) m/s² | Gyro: (-0.31, -0.55, -0.64) deg/s"
0.044,"telemetry","packetCounter: 52727 | sampleTimeFine: 11863481 | Roll: 179.98° Pitch: 3.52° Yaw: -48.62° | Acc: (-0.63, 0.03, -9.79) m/s² | Gyro: (-0.23, 0.21, -0.25) deg/s"
0.048,"telemetry","packetCounter: 52728 | sampleTimeFine: 11863581 | Roll: 179.98° Pitch: 3.52° Yaw: -48.62° | Acc: (-0.62, 0.03, -9.79) m/s² | Gyro: (-0.20, -0.19, -0.39) deg/s"
0.052,"telemetry","packetCounter: 52729 | sampleTimeFine: 11863681 | Roll: 179.99° Pitch: 3.51° Yaw: -48.62° | Acc: (-0.62, 0.03, -9.79) m/s² | Gyro: (-0.20, -0.41, -0.66) deg/s"
0.057,"telemetry","packetCounter: 52730 | sampleTimeFine: 11863781 | Roll: 179.98° Pitch: 3.51° Yaw: -48.63° | Acc: (-0.62, 0.04, -9.80) m/s² | Gyro: (-0.81, -0.18, -0.26) deg/s"
0.061,"telemetry","packetCounter: 52731 | sampleTimeFine: 11863881 | Roll: 179.98° Pitch: 3.52° Yaw: -48.62° | Acc: (-0.64, 0.03, -9.79) m/s² | Gyro: (-0.69, -1.03, -1.16) deg/s"
0.065,"telemetry","packetCounter: 52732 | sampleTimeFine: 11863981 | Roll: 179.98° Pitch: 3.52° Yaw: -48.62° | Acc: (-0.63, 0.02, -9.79) m/s² | Gyro: (-0.71, -0.12, -0.49) deg/s"
0.069,"telemetry","packetCounter: 52733 | sampleTimeFine: 11864081 | Roll: 179.97° Pitch: 3.52° Yaw: -48.61° | Acc: (-0.62, 0.03, -9.80) m/s² | Gyro: (-0.47, -0.21, -0.75) deg/s"
0.074,"telemetry","packetCounter: 52734 | sampleTimeFine: 11864181 | Roll: 179.97° Pitch: 3.52° Yaw: -48.60° | Acc: (-0.64, 0.02, -9.79) m/s² | Gyro: (-0.86, -0.59, -0.14) deg/s"
0.078,"telemetry","packetCounter: 52735 | sampleTimeFine: 11864281 | Roll: 179.97° Pitch: 3.52° Yaw: -48.60° | Acc: (-0.63, 0.03, -9.79) m/s² | Gyro: (-0.39, -0.37, -0.94) deg/s"
0.083,"telemetry","packetCounter: 54378 | sampleTimeFine: 12030630 | Acc: (-0.47, 0.02, -7.34) m/s² | Gyro: (0.18, -1.47, -0.80) deg/s"
0.087,"telemetry","packetCounter: 54379 | sampleTimeFine: 12030730 | Roll: 179.86° Pitch: 3.65° Yaw: 179.99° | Acc: (-0.62, 0.02, -9.79) m/s² | Gyro: (-0.09, -0.48, -0.04) deg/s"
