time_seconds,type,message
0.008,"telemetry","packetCounter: 8064 | sampleTimeFine: 13956981 | Roll: -179.75° Pitch: -0.04° Yaw: 160.71° | Acc: (0.05, 0.01, -9.83) m/s² | Gyro: (-0.15, 0.10, -0.15) deg/s"
0.013,"telemetry","packetCounter: 8065 | sampleTimeFine: 13957081 | Roll: -179.75° Pitch: -0.04° Yaw: 160.71° | Acc: (0.13, -0.04, -9.77) m/s² | Gyro: (-0.79, -0.14, -0.32) deg/s"
0.017,"telemetry","packetCounter: 8066 | sampleTimeFine: 13957181 | Roll: -179.75° Pitch: -0.05° Yaw: 160.71° | Acc: (0.10, -0.09, -9.78) m/s² | Gyro: (-0.17, -0.41, -0.31) deg/s"
0.022,"telemetry","packetCounter: 8067 | sampleTimeFine: 13957281 | Roll: -179.76° Pitch: -0.04° Yaw: 160.71° | Acc: (0.06, -0.04, -9.79) m/s² | Gyro: (-1.39, -0.25, -0.07) deg/s"
0.026,"telemetry","packetCounter: 8068 | sampleTimeFine: 13957381 | Roll: -179.77° Pitch: -0.04° Yaw: 160.71° | Acc: (-0.03, -0.01, -9.95) m/s² | Gyro: (-1.81, -0.43, 0.07) deg/s"
0.031,"telemetry","packetCounter: 8069 | sampleTimeFine: 13957481 | Roll: -179.78° Pitch: -0.04° Yaw: 160.71° | Acc: (-0.03, -0.10, -9.66) m/s² | Gyro: (-1.22, 0.02, -0.92) deg/s"
0.036,"telemetry","packetCounter: 8070 | sampleTimeFine: 13957581 | Roll: -179.78° Pitch: -0.05° Yaw: 160.71° | Acc: (0.06, -0.11, -9.84) m/s² | Gyro: (-0.04, 0.03, -0.01) deg/s"
0.040,"telemetry","packetCounter: 8071 | sampleTimeFine: 13957681 | Roll: -179.78° Pitch: -0.05° Yaw: 160.71° | Acc: (0.10, -0.12, -10.02) m/s² | Gyro: (-0.11, -0.27, -0.34) deg/s"
0.045,"telemetry","packetCounter: 8072 | sampleTimeFine: 13957781 | Roll: -179.77° Pitch: -0.05° Yaw: 160.71° | Acc: (-0.08, -0.11, -9.70) m/s² | Gyro: (0.41, -0.26, -0.24) deg/s"
0.049,"telemetry","packetCounter: 8073 | sampleTimeFine: 13957881 | Roll: -179.76° Pitch: -0.05° Yaw: 160.71° | Acc: (-0.18, 0.11, -9.63) m/s² | Gyro: (0.45, -0.16, -0.54) deg/s"
