time_seconds,type,message
0.023,"telemetry","packetCounter: 0 | sampleTimeFine: 22530 | Acc: (-0.04, -0.12, -7.36) m/s² | Gyro: (-0.14, -0.77, -0.17) deg/s"
0.024,"telemetry","packetCounter: 1 | sampleTimeFine: 22630 | Roll: -179.07° Pitch: 0.30° Yaw: -180.00° | Acc: (-0.07, -0.18, -9.80) m/s² | Gyro: (-0.14, -0.01, -0.09) deg/s"
0.026,"telemetry","packetCounter: 2 | sampleTimeFine: 22730 | Roll: -179.08° Pitch: 0.30° Yaw: -179.99° | Acc: (-0.07, -0.18, -9.80) m/s² | Gyro: (0.16, 0.29, -0.65) deg/s"
0.028,"telemetry","packetCounter: 3 | sampleTimeFine: 22830 | Roll: -179.08° Pitch: 0.30° Yaw: -179.98° | Acc: (-0.06, -0.16, -9.81) m/s² | Gyro: (-0.09, -0.20, -0.26) deg/s"
0.030,"telemetry","packetCounter: 4 | sampleTimeFine: 22930 | Roll: -179.08° Pitch: 0.30° Yaw: -179.98° | Acc: (-0.06, -0.16, -9.80) m/s² | Gyro: (-0.26, -0.49, -0.64) deg/s"
0.031,"telemetry","packetCounter: 5 | sampleTimeFine: 23030 | Roll: -179.08° Pitch: 0.30° Yaw: -179.98° | Acc: (-0.06, -0.16, -9.80) m/s² | Gyro: (-0.11, -0.43, -0.06) deg/s"
0.033,"telemetry","packetCounter: 17899 | sampleTimeFine: 1812430 | Roll: 179.89° Pitch: 1.22° Yaw: -175.93° | Acc: (-0.18, 0.02, -9.82) m/s² | Gyro: (-0.44, -0.43, 0.04) deg/s"
0.035,"telemetry","packetCounter: 17900 | sampleTimeFine: 1812530 | Roll: 179.89° Pitch: 1.22° Yaw: -175.94° | Acc: (-0.17, 0.02, -9.82) m/s² | Gyro: (0.06, -0.26, -0.15) deg/s"
0.037,"telemetry","packetCounter: 17901 | sampleTimeFine: 1812630 | Roll: 179.89° Pitch: 1.22° Yaw: -175.94° | Acc: (-0.18, 0.03, -9.81) m/s² | Gyro: (-0.14, -0.27, -0.29) deg/s"
0.038,"telemetry","packetCounter: 17902 | sampleTimeFine: 1812730 | Roll: 179.89° Pitch: 1.23° Yaw: -175.94° | Acc: (-0.17, 0.02, -9.82) m/s² | Gyro: (0.04, -0.36, 0.16) deg/s"
0.040,"telemetry","packetCounter: 17903 | sampleTimeFine: 1812830 | Roll: 179.89° Pitch: 1.22° Yaw: -175.94° | Acc: (-0.16, 0.02, -9.82) m/s² | Gyro: (-0.49, -0.12, -0.15) deg/s"
0.042,"telemetry","packetCounter: 17904 | sampleTimeFine: 1812930 | Roll: 179.89° Pitch: 1.22° Yaw: -175.94° | Acc: (-0.18, 0.02, -9.82) m/s² | Gyro: (-0.42, -0.29, -0.12) deg/s"
0.044,"telemetry","packetCounter: 17905 | sampleTimeFine: 1813030 | Roll: 179.89° Pitch: 1.22° Yaw: -175.95° | Acc: (-0.18, 0.02, -9.82) m/s² | Gyro: (-0.40, -0.28, 0.04) deg/s"
0.045,"telemetry","packetCounter: 17906 | sampleTimeFine: 1813130 | Roll: 179.89° Pitch: 1.22° Yaw: -175.94° | Acc: (-0.19, 0.03, -9.82) m/s² | Gyro: (-0.44, -0.12, -0.67) deg/s"
