time_seconds,type,message
0.005,"telemetry","packetCounter: 35085 | sampleTimeFine: 3535193 | Roll: -179.06° Pitch: 0.21° Yaw: 23.66° | Acc: (-0.04, -0.17, -9.82) m/s² | Gyro: (0.08, -0.11, -0.37) deg/s"
0.009,"telemetry","packetCounter: 35086 | sampleTimeFine: 3535293 | Roll: -179.06° Pitch: 0.20° Yaw: 23.66° | Acc: (-0.04, -0.16, -9.82) m/s² | Gyro: (-0.14, 0.23, -0.31) deg/s"
0.014,"telemetry","packetCounter: 35087 | sampleTimeFine: 3535393 | Roll: -179.06° Pitch: 0.20° Yaw: 23.67° | Acc: (-0.03, -0.17, -9.82) m/s² | Gyro: (-0.67, 0.08, -0.56) deg/s"
0.018,"telemetry","packetCounter: 35088 | sampleTimeFine: 3535493 | Roll: -179.06° Pitch: 0.20° Yaw: 23.67° | Acc: (-0.04, -0.17, -9.81) m/s² | Gyro: (-0.04, -0.56, 0.06) deg/s"
0.022,"telemetry","packetCounter: 35089 | sampleTimeFine: 3535593 | Roll: -179.05° Pitch: 0.20° Yaw: 23.67° | Acc: (-0.04, -0.18, -9.81) m/s² | Gyro: (0.03, -0.40, -0.06) deg/s"
0.027,"telemetry","packetCounter: 35090 | sampleTimeFine: 3535693 | Roll: -179.05° Pitch: 0.21° Yaw: 23.67° | Acc: (-0.03, -0.17, -9.81) m/s² | Gyro: (-0.01, -1.07, -0.17) deg/s"
0.031,"telemetry","packetCounter: 35091 | sampleTimeFine: 3535793 | Roll: -179.04° Pitch: 0.21° Yaw: 23.67° | Acc: (-0.04, -0.16, -9.81) m/s² | Gyro: (-0.01, -0.48, -0.35) deg/s"
0.035,"telemetry","packetCounter: 35092 | sampleTimeFine: 3535893 | Roll: -179.04° Pitch: 0.21° Yaw: 23.67° | Acc: (-0.04, -0.16, -9.82) m/s² | Gyro: (0.07, -0.22, -0.12) deg/s"
0.039,"telemetry","packetCounter: 35093 | sampleTimeFine: 3535993 | Roll: -179.04° Pitch: 0.21° Yaw: 23.67° | Acc: (-0.03, -0.16, -9.81) m/s² | Gyro: (-0.48, -0.14, 0.03) deg/s"
0.044,"telemetry","packetCounter: 35094 | sampleTimeFine: 3536093 | Roll: -179.04° Pitch: 0.21° Yaw: 23.67° | Acc: (-0.04, -0.17, -9.82) m/s² | Gyro: (-0.38, 0.15, -0.82) deg/s"
0.048,"telemetry","packetCounter: 35095 | sampleTimeFine: 3536193 | Roll: -179.04° Pitch: 0.20° Yaw: 23.67° | Acc: (-0.03, -0.17, -9.81) m/s² | Gyro: (-0.63, 0.06, -0.01) deg/s"
0.052,"telemetry","packetCounter: 35096 | sampleTimeFine: 3536293 | Roll: -179.04° Pitch: 0.20° Yaw: 23.68° | Acc: (-0.04, -0.17, -9.81) m/s² | Gyro: (-0.54, -0.17, -0.02) deg/s"
0.057,"telemetry","packetCounter: 35097 | sampleTimeFine: 3536393 | Roll: -179.04° Pitch: 0.21° Yaw: 23.68° | Acc: (-0.04, -0.16, -9.81) m/s² | Gyro: (0.07, -0.53, -0.08) deg/s"
0.061,"telemetry","packetCounter: 35098 | sampleTimeFine: 3536493 | Roll: -179.04° Pitch: 0.21° Yaw: 23.68° | Acc: (-0.04, -0.17, -9.82) m/s² | Gyro: (-0.39, -0.34, -0.17) deg/s"
0.065,"telemetry","packetCounter: 35099 | sampleTimeFine: 3536593 | Roll: -179.04° Pitch: 0.21° Yaw: 23.68° | Acc: (-0.05, -0.17, -9.81) m/s² | Gyro: (-0.47, -0.30, -0.19) deg/s"
0.069,"telemetry","packetCounter: 35100 | sampleTimeFine: 3536693 | Roll: -179.04° Pitch: 0.21° Yaw: 23.68° | Acc: (-0.04, -0.17, -9.81) m/s² | Gyro: (-0.44, -0.67, -0.35) deg/s"
0.074,"telemetry","packetCounter: 35101 | sampleTimeFine: 3536793 | Roll: -179.04° Pitch: 0.21° Yaw: 23.68° | Acc: (-0.04, -0.17, -9.81) m/s² | Gyro: (-0.40, -0.39, -0.63) deg/s"
