time_seconds,type,message
0.006,"telemetry","packetCounter: 61841 | sampleTimeFine: 6223572 | Roll: -179.92° Pitch: 0.67° Yaw: -177.81° | Acc: (-0.08, 0.04, -9.81) m/s² | Gyro: (-0.38, -0.24, -0.06) deg/s"
0.011,"telemetry","packetCounter: 61842 | sampleTimeFine: 6223672 | Roll: -179.92° Pitch: 0.67° Yaw: -177.81° | Acc: (-0.08, 0.04, -9.81) m/s² | Gyro: (-0.58, 0.11, -0.23) deg/s"
0.016,"telemetry","packetCounter: 61843 | sampleTimeFine: 6223772 | Roll: -179.93° Pitch: 0.66° Yaw: -177.81° | Acc: (-0.06, 0.04, -9.81) m/s² | Gyro: (-0.51, 0.08, 0.09) deg/s"
0.022,"telemetry","packetCounter: 61844 | sampleTimeFine: 6223872 | Roll: -179.93° Pitch: 0.66° Yaw: -177.81° | Acc: (-0.07, 0.03, -9.81) m/s² | Gyro: (-0.48, -0.31, -0.30) deg/s"
0.027,"telemetry","packetCounter: 61845 | sampleTimeFine: 6223972 | Roll: -179.92° Pitch: 0.67° Yaw: -177.82° | Acc: (-0.07, 0.04, -9.81) m/s² | Gyro: (0.01, -0.39, 0.51) deg/s"
0.032,"telemetry","packetCounter: 61846 | sampleTimeFine: 6224072 | Roll: -179.92° Pitch: 0.66° Yaw: -177.82° | Acc: (-0.07, 0.03, -9.81) m/s² | Gyro: (0.13, -0.17, -0.20) deg/s"
0.037,"telemetry","packetCounter: 61847 | sampleTimeFine: 6224172 | Roll: -179.92° Pitch: 0.67° Yaw: -177.82° | Acc: (-0.06, 0.05, -9.81) m/s² | Gyro: (-0.28, -0.61, -0.64) deg/s"
0.043,"telemetry","packetCounter: 61848 | sampleTimeFine: 6224272 | Roll: -179.92° Pitch: 0.67° Yaw: -177.82° | Acc: (-0.06, 0.04, -9.81) m/s² | Gyro: (-0.20, -0.30, 0.27) deg/s"
0.048,"telemetry","packetCounter: 61849 | sampleTimeFine: 6224372 | Roll: -179.92° Pitch: 0.66° Yaw: -177.82° | Acc: (-0.07, 0.03, -9.82) m/s² | Gyro: (-0.39, 0.22, -0.28) deg/s"
0.053,"telemetry","packetCounter: 61850 | sampleTimeFine: 6224472 | Roll: -179.92° Pitch: 0.67° Yaw: -177.82° | Acc: (-0.06, 0.04, -9.81) m/s² | Gyro: (-0.15, -0.81, -0.56) deg/s"
0.059,"telemetry","packetCounter: 61851 | sampleTimeFine: 6224572 | Roll: -179.92° Pitch: 0.67° Yaw: -177.82° | Acc: (-0.08, 0.04, -9.80) m/s² | Gyro: (-0.36, -0.68, -0.22) deg/s"
