time_seconds,type,message
0.007,"telemetry","packetCounter: 52337 | sampleTimeFine: 5262514 | Roll: 179.64° Pitch: 0.05° Yaw: 177.85° | Acc: (-0.01, 0.05, -9.81) m/s² | Gyro: (-0.20, 0.25, -0.77) deg/s"
0.012,"telemetry","packetCounter: 52338 | sampleTimeFine: 5262614 | Roll: 179.64° Pitch: 0.04° Yaw: 177.85° | Acc: (-0.01, 0.06, -9.82) m/s² | Gyro: (-0.06, 0.24, -0.34) deg/s"
0.016,"telemetry","packetCounter: 52339 | sampleTimeFine: 5262714 | Roll: 179.64° Pitch: 0.05° Yaw: 177.84° | Acc: (0.00, 0.07, -9.82) m/s² | Gyro: (-0.15, -0.61, -0.08) deg/s"
0.020,"telemetry","packetCounter: 52340 | sampleTimeFine: 5262814 | Roll: 179.64° Pitch: 0.05° Yaw: 177.85° | Acc: (-0.02, 0.05, -9.80) m/s² | Gyro: (-0.55, -0.41, -1.28) deg/s"
0.025,"telemetry","packetCounter: 52341 | sampleTimeFine: 5262914 | Roll: 179.64° Pitch: 0.05° Yaw: 177.86° | Acc: (-0.01, 0.06, -9.81) m/s² | Gyro: (-0.36, -0.15, -0.35) deg/s"
0.029,"telemetry","packetCounter: 52342 | sampleTimeFine: 5263014 | Roll: 179.64° Pitch: 0.05° Yaw: 177.85° | Acc: (-0.01, 0.06, -9.82) m/s² | Gyro: (-0.39, -0.35, -0.17) deg/s"
0.033,"telemetry","packetCounter: 52343 | sampleTimeFine: 5263114 | Roll: 179.64° Pitch: 0.05° Yaw: 177.85° | Acc: (-0.01, 0.07, -9.82) m/s² | Gyro: (-0.17, -0.40, -0.25) deg/s"
0.037,"telemetry","packetCounter: 52344 | sampleTimeFine: 5263214 | Roll: 179.64° Pitch: 0.05° Yaw: 177.85° | Acc: (0.00, 0.07, -9.82) m/s² | Gyro: (-0.31, 0.04, -0.44) deg/s"
0.042,"telemetry","packetCounter: 52345 | sampleTimeFine: 5263314 | Roll: 179.64° Pitch: 0.05° Yaw: 177.85° | Acc: (-0.00, 0.06, -9.81) m/s² | Gyro: (-0.23, -0.19, -0.38) deg/s"
0.046,"telemetry","packetCounter: 52346 | sampleTimeFine: 5263414 | Roll: 179.64° Pitch: 0.05° Yaw: 177.84° | Acc: (-0.01, 0.05, -9.82) m/s² | Gyro: (-0.40, 0.03, -0.27) deg/s"
0.050,"telemetry","packetCounter: 52347 | sampleTimeFine: 5263514 | Roll: 179.64° Pitch: 0.05° Yaw: 177.84° | Acc: (-0.02, 0.07, -9.82) m/s² | Gyro: (-0.35, -0.65, -0.08) deg/s"
0.054,"telemetry","packetCounter: 52348 | sampleTimeFine: 5263614 | Roll: 179.64° Pitch: 0.05° Yaw: 177.83° | Acc: (-0.01, 0.05, -9.81) m/s² | Gyro: (-0.64, -0.67, -0.27) deg/s"
0.059,"telemetry","packetCounter: 52349 | sampleTimeFine: 5263714 | Roll: 179.64° Pitch: 0.05° Yaw: 177.83° | Acc: (-0.00, 0.07, -9.81) m/s² | Gyro: (-0.11, -0.09, -0.43) deg/s"
0.063,"telemetry","packetCounter: 52350 | sampleTimeFine: 5263814 | Roll: 179.64° Pitch: 0.05° Yaw: 177.84° | Acc: (-0.01, 0.06, -9.82) m/s² | Gyro: (-0.60, -0.31, -0.47) deg/s"
0.067,"telemetry","packetCounter: 52351 | sampleTimeFine: 5263914 | Roll: 179.64° Pitch: 0.06° Yaw: 177.84° | Acc: (-0.01, 0.06, -9.82) m/s² | Gyro: (-0.09, -0.57, -0.09) deg/s"
0.071,"telemetry","packetCounter: 52352 | sampleTimeFine: 5264014 | Roll: 179.64° Pitch: 0.06° Yaw: 177.84° | Acc: (-0.01, 0.06, -9.81) m/s² | Gyro: (-0.68, -0.46, -0.38) deg/s"
0.075,"telemetry","packetCounter: 52353 | sampleTimeFine: 5264114 | Roll: 179.64° Pitch: 0.06° Yaw: 177.83° | Acc: (-0.02, 0.06, -9.82) m/s² | Gyro: (-0.47, -0.57, 0.01) deg/s"
0.080,"telemetry","packetCounter: 52354 | sampleTimeFine: 5264214 | Roll: 179.64° Pitch: 0.06° Yaw: 177.83° | Acc: (-0.02, 0.06, -9.82) m/s² | Gyro: (-0.58, 0.08, -0.46) deg/s"
0.084,"telemetry","packetCounter: 52828 | sampleTimeFine: 5313743 | Acc: (-0.02, 0.04, -7.36) m/s² | Gyro: (-0.32, 0.58, -0.26) deg/s"
0.089,"telemetry","packetCounter: 52829 | sampleTimeFine: 5313843 | Roll: 179.64° Pitch: 0.08° Yaw: -180.00° | Acc: (-0.01, 0.07, -9.82) m/s² | Gyro: (-0.46, -0.47, -0.28) deg/s"
0.093,"telemetry","packetCounter: 52830 | sampleTimeFine: 5313943 | Roll: 179.64° Pitch: 0.09° Yaw: -180.00° | Acc: (-0.01, 0.06, -9.82) m/s² | Gyro: (-0.95, -0.31, -0.38) deg/s"
0.097,"telemetry","packetCounter: 52831 | sampleTimeFine: 5314043 | Roll: 179.63° Pitch: 0.09° Yaw: -179.99° | Acc: (-0.01, 0.06, -9.81) m/s² | Gyro: (-0.72, -0.31, -0.09) deg/s"
0.101,"telemetry","packetCounter: 52832 | sampleTimeFine: 5314143 | Roll: 179.63° Pitch: 0.10° Yaw: -179.99° | Acc: (-0.02, 0.05, -9.81) m/s² | Gyro: (-0.10, -0.57, -0.12) deg/s"
0.105,"telemetry","packetCounter: 52833 | sampleTimeFine: 5314243 | Roll: 179.62° Pitch: 0.10° Yaw: -179.99° | Acc: (-0.01, 0.06, -9.82) m/s² | Gyro: (-0.70, 0.10, -0.63) deg/s"
0.110,"telemetry","packetCounter: 52834 | sampleTimeFine: 5314343 | Roll: 179.61° Pitch: 0.10° Yaw: -179.98° | Acc: (-0.01, 0.07, -9.81) m/s² | Gyro: (-0.83, -0.27, -0.11) deg/s"
0.114,"telemetry","packetCounter: 52835 | sampleTimeFine: 5314443 | Roll: 179.61° Pitch: 0.10° Yaw: -179.98° | Acc: (-0.01, 0.06, -9.81) m/s² | Gyro: (-0.08, 0.25, -0.28) deg/s"
0.118,"telemetry","packetCounter: 52836 | sampleTimeFine: 5314543 | Roll: 179.60° Pitch: 0.10° Yaw: -179.98° | Acc: (-0.00, 0.06, -9.82) m/s² | Gyro: (-0.71, -0.03, -0.55) deg/s"
0.123,"telemetry","packetCounter: 52837 | sampleTimeFine: 5314643 | Roll: 179.60° Pitch: 0.10° Yaw: -179.98° | Acc: (-0.01, 0.06, -9.81) m/s² | Gyro: (-0.72, -0.04, 0.11) deg/s"
0.127,"telemetry","packetCounter: 52838 | sampleTimeFine: 5314743 | Roll: 179.59° Pitch: 0.10° Yaw: -179.98° | Acc: (-0.01, 0.06, -9.81) m/s² | Gyro: (-0.43, 0.03, 0.13) deg/s"
0.131,"telemetry","packetCounter: 52839 | sampleTimeFine: 5314843 | Roll: 179.59° Pitch: 0.10° Yaw: -179.97° | Acc: (-0.02, 0.06, -9.81) m/s² | Gyro: (-0.13, -0.12, -0.49) deg/s"
0.139,"telemetry","packetCounter: 52840 | sampleTimeFine: 5314943 | Roll: 179.59° Pitch: 0.10° Yaw: -179.98° | Acc: (0.00, 0.07, -9.81) m/s² | Gyro: (-0.26, -0.37, 0.11) deg/s"
0.149,"telemetry","packetCounter: 52841 | sampleTimeFine: 5315043 | Roll: 179.59° Pitch: 0.11° Yaw: -179.97° | Acc: (-0.02, 0.06, -9.81) m/s² | Gyro: (0.17, -0.26, -0.18) deg/s"
0.159,"telemetry","packetCounter: 52842 | sampleTimeFine: 5315143 | Roll: 179.59° Pitch: 0.11° Yaw: -179.97° | Acc: (-0.01, 0.07, -9.81) m/s² | Gyro: (-0.10, 0.00, -0.37) deg/s"
