time_seconds,total_vibration,rms_x,rms_y,rms_z
0.010,0.008778,0.005257,0.005132,0.004804
0.011,0.008394,0.004792,0.004945,0.004799
0.017,0.535840,0.011441,0.011644,0.535591
0.028,0.535926,0.011413,0.011878,0.535673
0.038,0.535847,0.011667,0.012087,0.535584
0.048,0.535869,0.011661,0.011783,0.535613
0.058,0.535904,0.011747,0.011904,0.535643
0.070,0.535935,0.011810,0.011863,0.535674
0.080,0.535914,0.011906,0.011875,0.535650
0.090,0.535925,0.011935,0.011841,0.535662
0.099,0.535922,0.011930,0.011689,0.535662
0.108,0.535943,0.011932,0.011727,0.535682
0.120,0.536065,0.011970,0.011758,0.535802
0.128,0.536094,0.011966,0.011574,0.535836
0.138,0.536115,0.011960,0.010971,0.535869
0.148,0.536054,0.011946,0.010853,0.535811
0.161,0.536190,0.011605,0.010800,0.535956
0.168,0.536344,0.011731,0.010795,0.536107
0.178,0.536414,0.012018,0.010664,0.536173
0.188,0.536388,0.011820,0.010629,0.536152
0.198,0.536371,0.011911,0.010607,0.536134
0.208,0.536454,0.011905,0.010621,0.536216
0.218,0.008983,0.004698,0.006636,0.003818
0.228,0.008851,0.004648,0.006556,0.003708
0.238,0.008877,0.004722,0.006438,0.003879
0.248,0.008840,0.004818,0.006326,0.003861
0.258,0.008689,0.004813,0.006315,0.003531
0.268,0.008625,0.004855,0.006242,0.003444
0.278,0.008402,0.004844,0.005983,0.003366
0.288,0.008020,0.005019,0.005424,0.003117
0.298,0.008168,0.005584,0.005082,0.003116
0.308,0.008455,0.006020,0.005070,0.003087
0.318,0.008399,0.005987,0.005039,0.003050
0.328,0.008233,0.005993,0.004733,0.003077
0.338,0.008411,0.006010,0.004622,0.003642
0.348,0.008037,0.005967,0.004058,0.003538
0.358,0.008742,0.006589,0.004117,0.004008
0.368,0.008834,0.006623,0.004139,0.004130
0.378,0.008763,0.006234,0.004172,0.004530
0.388,0.008727,0.006283,0.003956,0.004587
0.398,0.008674,0.006212,0.003955,0.004584
0.408,0.008535,0.006321,0.003503,0.004541
0.418,0.008415,0.006385,0.003107,0.004516
0.428,0.008794,0.006359,0.003674,0.004837
0.438,0.009188,0.006873,0.003950,0.004644
0.448,0.009235,0.006805,0.003910,0.004867
0.458,0.009205,0.006805,0.003849,0.004858
0.468,0.009343,0.006889,0.004019,0.004865
0.478,0.009254,0.006826,0.003980,0.004816
0.488,0.009789,0.006801,0.004297,0.005576
0.498,0.009862,0.006460,0.004404,0.006010
0.508,0.009624,0.005982,0.004667,0.005920
0.518,0.009744,0.006035,0.004761,0.005987
0.528,0.009963,0.006041,0.005171,0.006002
0.538,0.009837,0.006047,0.005161,0.005794
0.548,0.009815,0.006069,0.005092,0.005794
0.558,0.009483,0.005527,0.005336,0.005560
0.568,0.009332,0.005444,0.005304,0.005414
0.578,0.009520,0.005762,0.005493,0.005221
0.588,0.009692,0.006003,0.005462,0.005297
0.598,0.009670,0.006180,0.005524,0.004981
0.608,0.009911,0.006498,0.005523,0.005051
0.618,0.010035,0.006510,0.005479,0.005321
0.628,0.009643,0.006507,0.005105,0.004959
0.638,0.009260,0.005692,0.005018,0.005308
0.648,0.009336,0.005917,0.005013,0.005198
0.658,0.009446,0.006023,0.005093,0.005198
0.668,0.009716,0.006222,0.005184,0.005368
0.678,0.009777,0.006228,0.005144,0.005507
0.688,0.009259,0.006045,0.004976,0.004944
0.698,0.008820,0.005911,0.004962,0.004270
0.708,0.009184,0.005905,0.005014,0.004934
0.718,0.009215,0.005969,0.005034,0.004893
0.728,0.009207,0.006005,0.004739,0.005125
0.738,0.009823,0.006677,0.004739,0.005427
0.748,0.009869,0.006679,0.004660,0.005575
0.758,0.009305,0.006157,0.004329,0.005471
0.768,0.010035,0.006206,0.004655,0.006366
0.778,0.009786,0.005947,0.004451,0.006372
0.788,0.009588,0.005363,0.004447,0.006588
0.798,0.009587,0.005277,0.004408,0.006681
0.808,0.010231,0.004897,0.004757,0.007620
0.818,0.010186,0.004899,0.004650,0.007625
0.828,0.010294,0.005075,0.004645,0.007657
0.838,0.010269,0.005217,0.004633,0.007534
0.848,0.010257,0.004973,0.004692,0.007645
0.858,0.020601,0.018524,0.004687,0.007699
0.868,0.025337,0.020400,0.011625,0.009522
0.878,0.035370,0.030432,0.014788,0.010307
0.888,0.036179,0.031091,0.014859,0.011019
0.898,0.040583,0.035770,0.014870,0.012097
0.908,0.041146,0.036289,0.015395,0.011796
0.918,0.052293,0.042609,0.020315,0.022502
0.928,0.061559,0.051391,0.025188,0.022671
0.938,0.075634,0.061311,0.035932,0.025891
0.948,0.078427,0.061491,0.039207,0.028852
0.958,0.079122,0.062224,0.039203,0.029184
0.968,0.080610,0.062704,0.039813,0.031322
0.978,0.082478,0.062872,0.043208,0.031350
0.988,0.083163,0.062938,0.043521,0.032570
0.998,0.083887,0.063657,0.043828,0.032619
1.008,0.083958,0.063882,0.043808,0.032389
1.018,0.084657,0.064614,0.044079,0.032386
1.028,0.085094,0.065172,0.044080,0.032411
1.038,0.085739,0.065480,0.044139,0.033395
1.048,0.086390,0.065587,0.045066,0.033623
1.058,0.086104,0.064583,0.045948,0.033642
1.068,0.085198,0.064206,0.045077,0.033230
1.078,0.081944,0.060559,0.044250,0.033007
1.088,0.083843,0.062840,0.044791,0.032782
1.098,0.082200,0.060229,0.045595,0.032410
1.108,0.083598,0.062168,0.045251,0.032804
1.118,0.078355,0.058635,0.043435,0.028545
1.128,0.075197,0.054981,0.042641,0.028522
1.138,0.064344,0.045102,0.036874,0.027318
1.148,0.068067,0.054664,0.033320,0.023124
1.158,0.073400,0.059864,0.034198,0.025187
1.168,0.072485,0.059418,0.033915,0.023945
1.178,0.083026,0.072992,0.031406,0.024067
1.188,0.092467,0.081878,0.036506,0.022658
1.198,0.092341,0.081505,0.036887,0.022871
1.208,0.110954,0.101195,0.037616,0.025599
1.218,0.127246,0.117771,0.038613,0.028823
1.228,0.128334,0.118526,0.039901,0.028794
