time_seconds,type,message
0.002,"telemetry","packetCounter: 57142 | sampleTimeFine: 25437161 | Roll: 179.21° Pitch: 0.75° Yaw: -167.60° | Acc: (-0.09, 0.16, -9.81) m/s² | Gyro: (-0.82, 0.41, -0.25) deg/s"
0.004,"telemetry","packetCounter: 57143 | sampleTimeFine: 25437261 | Roll: 179.21° Pitch: 0.76° Yaw: -167.60° | Acc: (-0.08, 0.16, -9.80) m/s² | Gyro: (-0.16, -0.70, -0.43) deg/s"
0.006,"telemetry","packetCounter: 57144 | sampleTimeFine: 25437361 | Roll: 179.21° Pitch: 0.76° Yaw: -167.59° | Acc: (-0.09, 0.15, -9.81) m/s² | Gyro: (-0.03, 0.04, -0.35) deg/s"
0.007,"telemetry","packetCounter: 57145 | sampleTimeFine: 25437461 | Roll: 179.21° Pitch: 0.75° Yaw: -167.60° | Acc: (-0.10, 0.17, -9.80) m/s² | Gyro: (-0.53, -0.22, -0.18) deg/s"
0.009,"telemetry","packetCounter: 57146 | sampleTimeFine: 25437561 | Roll: 179.21° Pitch: 0.75° Yaw: -167.60° | Acc: (-0.09, 0.15, -9.80) m/s² | Gyro: (-0.30, -0.46, -0.63) deg/s"
0.011,"telemetry","packetCounter: 57147 | sampleTimeFine: 25437661 | Roll: 179.21° Pitch: 0.75° Yaw: -167.59° | Acc: (-0.09, 0.16, -9.81) m/s² | Gyro: (-0.15, -0.07, 0.03) deg/s"
0.013,"telemetry","packetCounter: 57148 | sampleTimeFine: 25437761 | Roll: 179.21° Pitch: 0.75° Yaw: -167.58° | Acc: (-0.09, 0.15, -9.81) m/s² | Gyro: (-0.30, 0.22, 0.13) deg/s"
0.014,"telemetry","packetCounter: 57149 | sampleTimeFine: 25437861 | Roll: 179.21° Pitch: 0.75° Yaw: -167.58° | Acc: (-0.09, 0.16, -9.81) m/s² | Gyro: (-0.23, -0.15, -0.20) deg/s"
0.016,"telemetry","packetCounter: 57150 | sampleTimeFine: 25437961 | Roll: 179.22° Pitch: 0.75° Yaw: -167.58° | Acc: (-0.08, 0.17, -9.81) m/s² | Gyro: (0.03, -0.51, -0.37) deg/s"
0.018,"telemetry","packetCounter: 57151 | sampleTimeFine: 25438061 | Roll: 179.21° Pitch: 0.75° Yaw: -167.59° | Acc: (-0.09, 0.16, -9.81) m/s² | Gyro: (-0.99, -0.12, 0.17) deg/s"
0.019,"telemetry","packetCounter: 57152 | sampleTimeFine: 25438161 | Roll: 179.21° Pitch: 0.75° Yaw: -167.59° | Acc: (-0.09, 0.16, -9.81) m/s² | Gyro: (-0.12, -0.49, -0.69) deg/s"
0.021,"telemetry","packetCounter: 57153 | sampleTimeFine: 25438261 | Roll: 179.21° Pitch: 0.75° Yaw: -167.59° | Acc: (-0.09, 0.16, -9.81) m/s² | Gyro: (-0.65, -0.65, 0.14) deg/s"
0.023,"telemetry","packetCounter: 57154 | sampleTimeFine: 25438361 | Roll: 179.20° Pitch: 0.76° Yaw: -167.59° | Acc: (-0.10, 0.17, -9.81) m/s² | Gyro: (-0.76, -0.68, -0.54) deg/s"
0.024,"telemetry","packetCounter: 57155 | sampleTimeFine: 25438461 | Roll: 179.20° Pitch: 0.76° Yaw: -167.59° | Acc: (-0.09, 0.16, -9.81) m/s² | Gyro: (-0.36, -0.34, -0.83) deg/s"
0.026,"telemetry","packetCounter: 57156 | sampleTimeFine: 25438561 | Roll: 179.20° Pitch: 0.76° Yaw: -167.59° | Acc: (-0.10, 0.16, -9.82) m/s² | Gyro: (-0.54, -0.29, -0.39) deg/s"
0.030,"telemetry","packetCounter: 57157 | sampleTimeFine: 25438661 | Roll: 179.20° Pitch: 0.76° Yaw: -167.57° | Acc: (-0.09, 0.15, -9.81) m/s² | Gyro: (-0.52, -0.22, -0.85) deg/s"
0.034,"telemetry","packetCounter: 57158 | sampleTimeFine: 25438761 | Roll: 179.20° Pitch: 0.76° Yaw: -167.57° | Acc: (-0.08, 0.17, -9.82) m/s² | Gyro: (-0.44, -0.39, -0.52) deg/s"
0.039,"telemetry","packetCounter: 57159 | sampleTimeFine: 25438861 | Roll: 179.20° Pitch: 0.76° Yaw: -167.59° | Acc: (-0.09, 0.16, -9.81) m/s² | Gyro: (0.13, 0.07, -0.24) deg/s"
0.044,"telemetry","packetCounter: 58309 | sampleTimeFine: 25555914 | Acc: (-0.39, 0.75, -7.04) m/s² | Gyro: (-2.27, 2.31, 0.38) deg/s"
0.048,"telemetry","packetCounter: 58310 | sampleTimeFine: 25556014 | Roll: 173.84° Pitch: 1.93° Yaw: 179.80° | Acc: (-0.06, -0.07, -9.86) m/s² | Gyro: (6.33, -4.45, -1.11) deg/s"
0.052,"telemetry","packetCounter: 58311 | sampleTimeFine: 25556114 | Roll: 173.80° Pitch: 1.92° Yaw: 179.81° | Acc: (-0.23, 0.33, -9.82) m/s² | Gyro: (-7.33, 3.09, -0.46) deg/s"
0.056,"telemetry","packetCounter: 58312 | sampleTimeFine: 25556214 | Roll: 173.85° Pitch: 1.95° Yaw: 179.81° | Acc: (0.11, 0.10, -9.77) m/s² | Gyro: (7.88, -3.69, -0.67) deg/s"
0.061,"telemetry","packetCounter: 58313 | sampleTimeFine: 25556314 | Roll: 173.80° Pitch: 1.92° Yaw: 179.81° | Acc: (-0.32, 0.09, -9.94) m/s² | Gyro: (-7.45, 3.05, 0.04) deg/s"
0.069,"telemetry","packetCounter: 58314 | sampleTimeFine: 25556414 | Roll: 173.86° Pitch: 1.95° Yaw: 179.81° | Acc: (0.17, 0.35, -9.62) m/s² | Gyro: (7.28, -2.66, -0.21) deg/s"
0.079,"telemetry","packetCounter: 58315 | sampleTimeFine: 25556514 | Roll: 173.79° Pitch: 1.92° Yaw: 179.82° | Acc: (-0.29, -0.06, -10.03) m/s² | Gyro: (-7.24, 2.61, -0.23) deg/s"
0.089,"telemetry","packetCounter: 58316 | sampleTimeFine: 25556614 | Roll: 173.86° Pitch: 1.95° Yaw: 179.82° | Acc: (0.11, 0.48, -9.51) m/s² | Gyro: (5.68, -2.20, -0.49) deg/s"
0.099,"telemetry","packetCounter: 58317 | sampleTimeFine: 25556714 | Roll: 173.79° Pitch: 1.93° Yaw: 179.82° | Acc: (-0.21, -0.18, -10.16) m/s² | Gyro: (-5.87, 1.01, -0.51) deg/s"
0.109,"telemetry","packetCounter: 58318 | sampleTimeFine: 25556814 | Roll: 173.85° Pitch: 1.96° Yaw: 179.83° | Acc: (0.13, 0.56, -9.39) m/s² | Gyro: (3.68, -1.36, -0.30) deg/s"
0.119,"telemetry","packetCounter: 58319 | sampleTimeFine: 25556914 | Roll: 173.77° Pitch: 1.93° Yaw: 179.83° | Acc: (-0.32, -0.16, -10.19) m/s² | Gyro: (-4.11, 0.66, -0.66) deg/s"
0.129,"telemetry","packetCounter: 58320 | sampleTimeFine: 25557014 | Roll: 173.83° Pitch: 1.95° Yaw: 179.84° | Acc: (0.09, 0.57, -9.38) m/s² | Gyro: (2.33, -0.57, 0.02) deg/s"
0.139,"telemetry","packetCounter: 58321 | sampleTimeFine: 25557114 | Roll: 173.77° Pitch: 1.94° Yaw: 179.84° | Acc: (-0.51, -0.28, -10.21) m/s² | Gyro: (-1.78, -0.38, -0.39) deg/s"
0.149,"telemetry","packetCounter: 58322 | sampleTimeFine: 25557214 | Roll: 173.82° Pitch: 1.95° Yaw: 179.84° | Acc: (0.35, 0.61, -9.44) m/s² | Gyro: (0.86, 0.94, 0.01) deg/s"
