time_seconds,type,message
0.003,"telemetry","packetCounter: 44223 | sampleTimeFine: 24141101 | Roll: 179.85° Pitch: 0.51° Yaw: -166.46° | Acc: (-0.06, 0.04, -9.81) m/s² | Gyro: (0.07, -0.14, -0.19) deg/s"
0.004,"telemetry","packetCounter: 44224 | sampleTimeFine: 24141201 | Roll: 179.85° Pitch: 0.51° Yaw: -166.46° | Acc: (-0.06, 0.03, -9.81) m/s² | Gyro: (-0.93, -0.16, -0.42) deg/s"
0.006,"telemetry","packetCounter: 44225 | sampleTimeFine: 24141301 | Roll: 179.85° Pitch: 0.51° Yaw: -166.46° | Acc: (-0.07, 0.04, -9.81) m/s² | Gyro: (-0.15, -0.50, -0.01) deg/s"
0.008,"telemetry","packetCounter: 44226 | sampleTimeFine: 24141401 | Roll: 179.85° Pitch: 0.51° Yaw: -166.46° | Acc: (-0.06, 0.03, -9.81) m/s² | Gyro: (-0.48, -0.29, -0.14) deg/s"
0.010,"telemetry","packetCounter: 44227 | sampleTimeFine: 24141501 | Roll: 179.85° Pitch: 0.51° Yaw: -166.47° | Acc: (-0.06, 0.02, -9.82) m/s² | Gyro: (-0.26, -0.54, 0.16) deg/s"
0.011,"telemetry","packetCounter: 44228 | sampleTimeFine: 24141601 | Roll: 179.85° Pitch: 0.51° Yaw: -166.47° | Acc: (-0.06, 0.03, -9.81) m/s² | Gyro: (-0.42, 0.08, -0.07) deg/s"
0.013,"telemetry","packetCounter: 44229 | sampleTimeFine: 24141701 | Roll: 179.85° Pitch: 0.51° Yaw: -166.47° | Acc: (-0.05, 0.05, -9.81) m/s² | Gyro: (-0.43, -0.21, -0.28) deg/s"
0.015,"telemetry","packetCounter: 44230 | sampleTimeFine: 24141801 | Roll: 179.85° Pitch: 0.51° Yaw: -166.47° | Acc: (-0.07, 0.03, -9.80) m/s² | Gyro: (-0.21, -0.52, -0.11) deg/s"
0.016,"telemetry","packetCounter: 44231 | sampleTimeFine: 24141901 | Roll: 179.85° Pitch: 0.51° Yaw: -166.47° | Acc: (-0.06, 0.04, -9.80) m/s² | Gyro: (-0.05, 0.01, -0.18) deg/s"
0.018,"telemetry","packetCounter: 44232 | sampleTimeFine: 24142001 | Roll: 179.85° Pitch: 0.51° Yaw: -166.47° | Acc: (-0.06, 0.03, -9.81) m/s² | Gyro: (-0.42, -0.38, -0.53) deg/s"
0.020,"telemetry","packetCounter: 44233 | sampleTimeFine: 24142101 | Roll: 179.85° Pitch: 0.51° Yaw: -166.46° | Acc: (-0.07, 0.03, -9.80) m/s² | Gyro: (-0.39, -0.43, -0.44) deg/s"
0.021,"telemetry","packetCounter: 44234 | sampleTimeFine: 24142201 | Roll: 179.85° Pitch: 0.52° Yaw: -166.46° | Acc: (-0.08, 0.04, -9.81) m/s² | Gyro: (-0.84, -0.41, -0.71) deg/s"
0.023,"telemetry","packetCounter: 44235 | sampleTimeFine: 24142301 | Roll: 179.85° Pitch: 0.51° Yaw: -166.46° | Acc: (-0.06, 0.04, -9.81) m/s² | Gyro: (-0.22, 0.06, -0.39) deg/s"
0.025,"telemetry","packetCounter: 44236 | sampleTimeFine: 24142401 | Roll: 179.85° Pitch: 0.51° Yaw: -166.45° | Acc: (-0.06, 0.04, -9.81) m/s² | Gyro: (-0.62, -0.31, -0.50) deg/s"
0.027,"telemetry","packetCounter: 44237 | sampleTimeFine: 24142501 | Roll: 179.85° Pitch: 0.52° Yaw: -166.45° | Acc: (-0.06, 0.03, -9.81) m/s² | Gyro: (-0.19, -0.69, -0.06) deg/s"
