time_s,label,confidence,p_fault
0.8497,normal,1.000000,0.000000
0.9488,normal,1.000000,0.000000
1.0468,normal,1.000000,0.000000
1.1557,normal,1.000000,0.000000
1.2554,normal,1.000000,0.000000
1.3559,normal,1.000000,0.000000
1.4559,normal,1.000000,0.000000
1.5553,normal,1.000000,0.000000
1.6556,normal,1.000000,0.000000
1.7553,normal,1.000000,0.000000
1.8558,normal,1.000000,0.000000
1.9559,normal,1.000000,0.000000
2.0555,normal,1.000000,0.000000
2.1553,normal,1.000000,0.000000
2.2558,normal,1.000000,0.000000
2.3548,normal,1.000000,0.000000
2.4529,normal,1.000000,0.000000
2.5560,normal,1.000000,0.000000
2.6552,normal,1.000000,0.000000
2.7541,normal,1.000000,0.000000
2.8556,normal,1.000000,0.000000
2.9558,normal,1.000000,0.000000
3.0559,normal,1.000000,0.000000
3.1552,normal,1.000000,0.000000
3.2552,normal,1.000000,0.000000
3.3561,normal,1.000000,0.000000
3.4551,normal,1.000000,0.000000
3.5556,normal,1.000000,0.000000
3.6548,normal,1.000000,0.000000
3.7556,normal,1.000000,0.000000
3.8559,normal,1.000000,0.000000
3.9553,normal,1.000000,0.000000
4.0549,normal,1.000000,0.000000
4.1557,normal,1.000000,0.000000
4.2559,normal,1.000000,0.000000
4.3564,normal,1.000000,0.000000
4.4559,normal,1.000000,0.000000
4.5558,normal,1.000000,0.000000
4.6561,normal,1.000000,0.000000
4.7560,normal,1.000000,0.000000
4.8550,normal,1.000000,0.000000
4.9507,normal,1.000000,0.000000
5.0553,normal,1.000000,0.000000
5.1553,normal,1.000000,0.000000
5.2555,normal,1.000000,0.000000
5.3551,normal,1.000000,0.000000
5.4561,normal,1.000000,0.000000
5.5560,normal,1.000000,0.000000
5.6556,normal,1.000000,0.000000
5.7554,normal,1.000000,0.000000
5.8551,normal,1.000000,0.000000
5.9556,normal,1.000000,0.000000
6.0568,normal,1.000000,0.000000
6.1566,normal,1.000000,0.000000
6.2556,normal,1.000000,0.000000
6.3556,normal,1.000000,0.000000
6.4555,normal,1.000000,0.000000
6.5551,normal,1.000000,0.000000
6.6547,normal,1.000000,0.000000
6.7558,normal,1.000000,0.000000
6.8550,normal,1.000000,0.000000
6.9550,normal,1.000000,0.000000
7.0547,normal,1.000000,0.000000
7.1562,normal,1.000000,0.000000
7.2572,normal,1.000000,0.000000
7.3556,normal,1.000000,0.000000
7.4556,normal,1.000000,0.000000
7.5554,normal,1.000000,0.000000
7.6536,normal,1.000000,0.000000
7.7562,normal,1.000000,0.000000
7.8557,normal,1.000000,0.000000
7.9549,normal,1.000000,0.000000
8.0543,normal,1.000000,0.000000
8.1529,normal,1.000000,0.000000
8.2566,normal,1.000000,0.000000
