time_s,label,confidence
0.8049,fault,0.639114
0.9055,fault,0.704631
1.0056,fault,1.000000
1.1053,fault,1.000000
1.2053,fault,1.000000
1.3050,normal,1.000000
1.4051,normal,1.000000
1.5055,normal,1.000000
1.6063,normal,1.000000
1.7053,normal,1.000000
1.8040,normal,1.000000
1.9038,normal,1.000000
2.0041,normal,1.000000
2.1042,normal,1.000000
2.2038,normal,1.000000
2.3039,normal,1.000000
2.4040,normal,1.000000
2.5043,normal,0.988987
2.6051,normal,0.997801
2.7040,normal,0.999712
2.8042,normal,0.999712
2.9044,normal,0.999712
3.0042,normal,0.999712
3.1046,normal,0.999933
3.2041,normal,0.999933
3.3046,normal,0.999993
3.4042,normal,0.999993
3.5045,normal,0.999993
3.6045,normal,0.999993
3.7052,normal,0.999993
3.8040,normal,0.999361
3.9041,normal,0.999361
4.0044,normal,0.999946
4.1044,normal,0.999996
4.2042,normal,0.999998
4.3044,normal,0.999998
4.4040,normal,0.999998
4.5049,normal,1.000000
4.6041,normal,1.000000
4.7043,normal,1.000000
4.8048,normal,1.000000
4.9046,normal,1.000000
5.0047,normal,1.000000
5.1043,normal,1.000000
5.2047,normal,1.000000
5.3045,normal,1.000000
5.4044,normal,1.000000
5.5045,normal,1.000000
5.6043,normal,1.000000
5.7044,normal,1.000000
5.8043,normal,1.000000
5.9044,normal,0.999999
6.0046,normal,1.000000
6.1044,normal,1.000000
6.2047,normal,1.000000
6.3043,normal,1.000000
6.4045,normal,1.000000
6.5046,normal,1.000000
6.6053,normal,1.000000
6.7049,normal,1.000000
6.8047,normal,0.999971
6.9046,normal,0.999751
7.0045,normal,0.999962
7.1046,normal,0.999997
7.2045,normal,0.999998
7.3047,normal,0.999998
7.4044,normal,0.999998
7.5045,normal,1.000000
7.6044,normal,1.000000
7.7045,normal,1.000000
7.8045,normal,1.000000
7.9045,normal,1.000000
8.0045,normal,1.000000
8.1051,normal,1.000000
8.2050,normal,1.000000
8.3047,normal,1.000000
8.4045,normal,1.000000
8.5043,normal,1.000000
8.6049,normal,1.000000
8.7057,normal,1.000000
8.8047,normal,1.000000
8.9047,normal,1.000000
9.0049,normal,1.000000
9.1046,normal,1.000000
9.2050,normal,1.000000
9.3047,normal,1.000000
9.4083,normal,1.000000
9.5045,fault,1.000000
9.6049,fault,1.000000
9.7055,fault,1.000000
9.8052,fault,1.000000
9.9045,fault,1.000000
10.0046,fault,1.000000
10.1045,fault,1.000000
10.2048,fault,1.000000
10.3045,fault,1.000000
10.4047,fault,1.000000
10.5049,fault,1.000000
10.6048,fault,1.000000
10.7048,fault,1.000000
10.8042,fault,1.000000
10.9039,fault,1.000000
11.0038,fault,1.000000
11.1038,normal,0.998001
11.2036,normal,0.998001
11.3037,normal,0.998001
11.4040,normal,0.998001
11.5037,fault,0.927671
11.6038,fault,0.927671
11.7039,fault,0.927671
11.8039,normal,1.000000
