time_s,label,confidence
0.8496,normal,1.000000
0.9501,normal,1.000000
1.0580,normal,1.000000
1.1556,normal,1.000000
1.2555,normal,1.000000
1.3553,normal,1.000000
1.4557,normal,1.000000
1.5575,normal,1.000000
1.6566,normal,1.000000
1.7550,normal,1.000000
1.8565,normal,1.000000
1.9562,normal,1.000000
2.0569,normal,1.000000
2.1567,normal,1.000000
2.2563,normal,1.000000
2.3562,normal,1.000000
2.4557,normal,1.000000
2.5567,normal,1.000000
2.6558,normal,1.000000
2.7564,normal,1.000000
2.8563,normal,1.000000
2.9562,normal,1.000000
3.0555,normal,1.000000
3.1558,normal,1.000000
3.2559,normal,1.000000
3.3552,normal,1.000000
3.4558,normal,1.000000
3.5559,normal,1.000000
3.6552,normal,1.000000
3.7560,normal,1.000000
3.8557,normal,1.000000
3.9560,normal,1.000000
4.0553,normal,1.000000
4.1567,normal,1.000000
4.2566,normal,1.000000
4.3566,normal,1.000000
4.4553,normal,1.000000
4.5558,normal,1.000000
4.6555,normal,1.000000
4.7561,normal,1.000000
4.8562,normal,1.000000
4.9558,normal,1.000000
5.0563,normal,1.000000
5.1557,normal,1.000000
5.2562,normal,1.000000
5.3566,normal,1.000000
5.4556,normal,1.000000
5.5553,normal,1.000000
5.6564,normal,1.000000
5.7554,normal,1.000000
5.8567,normal,1.000000
5.9513,normal,1.000000
6.0573,normal,1.000000
6.1552,normal,1.000000
6.2544,normal,1.000000
6.3565,normal,1.000000
6.4547,normal,1.000000
6.5558,normal,1.000000
6.6525,normal,1.000000
6.7534,normal,1.000000
6.8559,normal,1.000000
6.9560,normal,1.000000
7.0564,normal,1.000000
7.1557,normal,1.000000
7.2556,normal,1.000000
7.3558,normal,1.000000
7.4556,normal,1.000000
7.5559,normal,1.000000
7.6551,normal,1.000000
7.7567,normal,1.000000
7.8571,normal,1.000000
7.9562,normal,1.000000
8.0559,normal,1.000000
8.1544,normal,1.000000
8.2553,normal,1.000000
8.3550,normal,1.000000
8.4545,normal,1.000000
8.5552,normal,1.000000
8.6548,normal,1.000000
8.7546,normal,1.000000
8.8552,normal,1.000000
8.9548,normal,1.000000
9.0550,normal,1.000000
9.1558,normal,1.000000
9.2548,normal,1.000000
9.3551,normal,1.000000
9.4557,normal,1.000000
9.5564,normal,1.000000
9.6556,normal,1.000000
9.7552,normal,1.000000
9.8558,normal,1.000000
9.9555,normal,1.000000
10.0548,normal,1.000000
10.1550,normal,1.000000
10.2548,normal,1.000000
10.3561,normal,1.000000
10.4555,normal,1.000000
10.5551,normal,1.000000
10.6547,normal,1.000000
10.7561,normal,1.000000
10.8558,normal,1.000000
10.9555,normal,1.000000
11.0563,normal,1.000000
11.1550,normal,1.000000
11.2554,normal,1.000000
11.3571,normal,1.000000
11.4555,normal,1.000000
11.5550,normal,1.000000
11.6552,normal,1.000000
11.7551,normal,1.000000
11.8555,normal,1.000000
11.9548,normal,1.000000
12.0547,normal,1.000000
12.1553,normal,1.000000
12.2554,normal,1.000000
12.3546,normal,1.000000
12.4558,normal,1.000000
12.5554,normal,1.000000
12.6562,normal,1.000000
12.7556,normal,1.000000
12.8550,normal,1.000000
12.9551,normal,1.000000
13.0559,normal,1.000000
13.1552,normal,1.000000
13.2551,normal,1.000000
13.3552,normal,1.000000
13.4548,normal,1.000000
13.5551,normal,1.000000
13.6551,normal,1.000000
13.7551,normal,1.000000
13.8559,normal,1.000000
13.9545,normal,1.000000
14.0557,normal,1.000000
14.1546,normal,1.000000
14.2557,normal,1.000000
14.3560,normal,1.000000
14.4562,normal,1.000000
14.5569,normal,1.000000
14.6547,normal,1.000000
14.7552,normal,1.000000
14.8555,normal,1.000000
14.9549,normal,1.000000
15.0556,normal,1.000000
15.1557,normal,1.000000
15.2550,normal,1.000000
15.3552,normal,1.000000
15.4554,normal,1.000000
15.5561,normal,1.000000
15.6557,normal,1.000000
15.7556,normal,1.000000
15.8552,normal,1.000000
15.9542,normal,1.000000
16.0558,normal,1.000000
16.1561,normal,1.000000
16.2561,normal,1.000000
16.3558,normal,1.000000
16.4569,normal,1.000000
16.5556,normal,1.000000
16.6548,normal,1.000000
16.7552,normal,1.000000
16.8566,normal,1.000000
16.9543,normal,1.000000
17.0551,normal,1.000000
17.1546,normal,1.000000
17.2552,normal,1.000000
17.3904,normal,1.000000
17.4442,normal,1.000000
17.5556,normal,1.000000
17.6551,normal,1.000000
17.7541,normal,1.000000
17.8551,normal,1.000000
17.9538,normal,1.000000
18.0551,normal,1.000000
18.1537,normal,1.000000
18.2537,normal,1.000000
18.3551,normal,1.000000
18.4545,normal,1.000000
18.5547,normal,1.000000
18.6535,normal,1.000000
18.7544,normal,1.000000
18.8549,normal,1.000000
18.9547,normal,1.000000
19.0554,normal,1.000000
19.1540,normal,1.000000
19.2540,normal,1.000000
19.3550,normal,1.000000
19.4543,normal,1.000000
19.5543,normal,1.000000
19.6545,normal,1.000000
19.7549,normal,1.000000
19.8547,normal,1.000000
19.9544,normal,1.000000
20.0553,normal,1.000000
20.1546,normal,1.000000
20.2543,normal,1.000000
20.3549,normal,1.000000
20.4555,normal,1.000000
20.5541,normal,1.000000
20.6548,normal,1.000000
20.7540,normal,1.000000
20.8549,normal,1.000000
20.9540,normal,1.000000
21.0542,normal,1.000000
21.1545,normal,1.000000
21.2549,normal,1.000000
21.3543,normal,1.000000
21.4557,normal,1.000000
21.5553,normal,1.000000
21.6545,normal,1.000000
21.7548,normal,1.000000
21.8540,normal,1.000000
21.9538,normal,1.000000
22.0550,normal,1.000000
22.1552,normal,1.000000
22.2540,normal,1.000000
22.3550,normal,1.000000
22.4541,normal,1.000000
22.5542,normal,1.000000
22.6548,normal,1.000000
22.7541,normal,1.000000
22.8544,normal,1.000000
