time_s,label,confidence,p_fault
16.5556,normal,0.932500,0.067500
16.6548,normal,0.935000,0.065000
16.7552,normal,0.952500,0.047500
16.8566,normal,0.947500,0.052500
16.9543,normal,0.962500,0.037500
17.0551,normal,0.957500,0.042500
17.1546,normal,0.935000,0.065000
17.2552,normal,0.885000,0.115000
17.3904,normal,0.897500,0.102500
17.4442,normal,0.875000,0.125000
17.5556,normal,0.860000,0.140000
17.6551,normal,0.867500,0.132500
17.7541,normal,0.922500,0.077500
17.8551,normal,0.952500,0.047500
17.9538,normal,0.942500,0.057500
18.0551,normal,0.960000,0.040000
18.1537,normal,0.985000,0.015000
18.2537,normal,0.992500,0.007500
18.3551,normal,0.985000,0.015000
18.4545,normal,0.987500,0.012500
18.5547,normal,0.985000,0.015000
18.6535,normal,0.987500,0.012500
18.7544,normal,0.970000,0.030000
18.8549,normal,0.947500,0.052500
18.9547,normal,0.970000,0.030000
19.0554,normal,0.982500,0.017500
19.1540,normal,0.985000,0.015000
19.2540,normal,0.987500,0.012500
19.3550,normal,0.992500,0.007500
19.4543,normal,0.977500,0.022500
19.5543,normal,0.945000,0.055000
19.6545,normal,0.977500,0.022500
19.7549,normal,0.985000,0.015000
19.8547,normal,0.992500,0.007500
19.9544,normal,0.992500,0.007500
20.0553,normal,0.990000,0.010000
20.1546,normal,0.985000,0.015000
20.2543,normal,0.990000,0.010000
20.3549,normal,0.992500,0.007500
20.4555,normal,0.992500,0.007500
20.5541,normal,0.992500,0.007500
20.6548,normal,0.990000,0.010000
20.7540,normal,0.995000,0.005000
20.8549,normal,0.995000,0.005000
20.9540,normal,0.997500,0.002500
21.0542,normal,0.995000,0.005000
21.1545,normal,0.990000,0.010000
21.2549,normal,0.987500,0.012500
21.3543,normal,0.980000,0.020000
21.4557,normal,0.982500,0.017500
21.5553,normal,0.967500,0.032500
21.6545,normal,0.975000,0.025000
21.7548,normal,0.977500,0.022500
21.8540,normal,0.982500,0.017500
21.9538,normal,0.955000,0.045000
22.0550,normal,0.912500,0.087500
22.1552,normal,0.922500,0.077500
22.2540,normal,0.892500,0.107500
22.3550,normal,0.847500,0.152500
22.4541,normal,0.775000,0.225000
22.5542,normal,0.852500,0.147500
22.6548,normal,0.837500,0.162500
22.7541,normal,0.807500,0.192500
22.8544,normal,0.855000,0.145000
