time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.000588,2318,19981774,,179.02363586,1.17714036,158.99996948,,,,,-0.08132713,0.04471263,-9.81053829,-0.15655802,-0.07133648,-0.00617409,-0.47777718,-0.51355653,-0.08428861,0.07228228,0.34782034,1.01627219,,,,,,,3,,,,,,,,,
0.000987,2319,19981874,,179.02006531,1.17820871,159.00076294,,,,,-0.09594481,0.03214481,-9.81226349,-0.14788076,-0.08938978,-0.00437880,-1.08352691,-0.29554909,-0.06039111,0.07038380,0.34881228,1.01627839,,,,,,,3,,,,,,,,,
0.001360,2320,19981974,,179.01799011,1.17590380,159.00724792,,,,,-0.08695047,0.03149838,-9.80954838,-0.15617660,-0.08666202,-0.00728512,-0.38243179,-0.35056858,-0.39747595,0.06988701,0.35026059,1.01629877,,,,,,,3,,,,,,,,,
0.001741,2321,19982074,,179.01702881,1.17604601,159.01116943,,,,,-0.06962657,0.04747592,-9.81194115,-0.16697681,-0.06599171,-0.00498414,-0.70808102,-0.59065667,0.10849193,0.07312561,0.35212624,1.01584983,,,,,,,3,,,,,,,,,
0.002109,2322,19982174,,179.01687622,1.17728269,159.01217651,,,,,-0.09245057,0.04252104,-9.80328274,-0.14710897,-0.07846671,-0.01325154,-0.31070520,-0.37986932,0.21884120,0.07650356,0.35110855,1.01782966,,,,,,,3,,,,,,,,,
0.002573,2323,19982274,,179.01863098,1.18028116,159.00715637,,,,,-0.07421954,0.04482231,-9.80677128,-0.16354378,-0.06939109,-0.01009870,-0.17619956,-0.20257771,-0.12379552,0.07698313,0.34966072,1.01731443,,,,,,,3,,,,,,,,,
0.003133,2324,19982374,,179.02130127,1.17652702,159.00819397,,,,,-0.08419676,0.04246534,-9.81123066,-0.15456045,-0.07509343,-0.00546432,-0.28517766,0.02499986,-0.58765571,0.07554749,0.34824559,1.01580048,,,,,,,3,,,,,,,,,
0.003719,2325,19982474,,179.02186584,1.17883432,159.01295471,,,,,-0.08349348,0.03852294,-9.80986977,-0.15721965,-0.07838291,-0.00691533,-0.61998758,-0.56306399,-0.88309629,0.07416354,0.34682891,1.01577115,,,,,,,3,,,,,,,,,
0.004263,2326,19982574,,179.01628113,1.17844152,159.01997375,,,,,-0.09335659,0.03799819,-9.81087494,-0.14803463,-0.08289317,-0.00571847,-0.23916855,-0.11563606,-0.64398289,0.07175155,0.34830990,1.01479304,,,,,,,3,,,,,,,,,
0.004760,2327,19982674,,179.01895142,1.17785442,159.02426147,,,,,-0.07647671,0.04160003,-9.81607246,-0.16275226,-0.07354242,-0.00080848,-0.40377682,-0.35947523,-0.48473020,0.07164716,0.35023248,1.01284385,,,,,,,3,,,,,,,,,
0.005122,2328,19982774,,179.02343750,1.17206240,159.02906799,,,,,-0.07891768,0.05005029,-9.82703972,-0.15638386,-0.06608802,0.01037526,-0.05111839,-0.02768114,0.02821708,0.07126413,0.34831834,1.01429594,,,,,,,3,,,,,,,,,
0.005618,2329,19982874,,179.01977539,1.16782665,159.02929688,,,,,-0.08420675,0.04849766,-9.80741501,-0.15091570,-0.07057574,-0.00915980,-0.90871163,0.23709878,0.21441583,0.07038483,0.34689274,1.01525843,,,,,,,3,,,,,,,,,
0.006028,2330,19982974,,179.01686096,1.16671002,159.03335571,,,,,-0.08960557,0.04110288,-9.80536270,-0.14875673,-0.07952753,-0.01123428,-0.55285317,-0.40794569,-0.35759343,0.06985460,0.34642252,1.01326931,,,,,,,3,,,,,,,,,
0.006358,2331,19983074,,179.01737976,1.16109490,159.03686523,,,,,-0.07177538,0.04581757,-9.81848049,-0.16271490,-0.06897697,0.00161457,-0.04187528,0.18531086,-0.07276144,0.07170925,0.34687153,1.01279092,,,,,,,3,,,,,,,,,
0.006708,2332,19983174,,179.01739502,1.15796411,159.03889465,,,,,-0.08327036,0.03357453,-9.80576706,-0.15571183,-0.08496215,-0.01107025,-0.53258459,0.01745852,-0.10208294,0.07176929,0.34734964,1.01477790,,,,,,,3,,,,,,,,,
0.007028,2333,19983274,,179.01487732,1.15245330,159.04457092,,,,,-0.09031949,0.03674453,-9.81674004,-0.14771709,-0.08519286,0.00009966,-0.54089661,-0.13350693,-0.41053282,0.07222275,0.34638247,1.01377535,,,,,,,3,,,,,,,,,
0.007349,2334,19983374,,179.01246643,1.15452778,159.04650879,,,,,-0.07677069,0.04856453,-9.81225586,-0.15626404,-0.06952558,-0.00445819,-0.41999260,-0.25124235,-0.28307103,0.07315478,0.34588698,1.01327741,,,,,,,3,,,,,,,,,
0.007673,2335,19983474,,179.01547241,1.15425968,159.04492188,,,,,-0.07677157,0.04506185,-9.80986404,-0.15745893,-0.07224348,-0.00690436,-0.17131003,-0.41367534,-0.02076891,0.07494836,0.34777740,1.01183200,,,,,,,3,,,,,,,,,
0.007990,2336,19983574,,179.01684570,1.15605056,159.03498840,,,,,-0.07983094,0.04349948,-9.81089592,-0.15538923,-0.07474901,-0.00584078,-0.56576234,-0.38507964,0.30751427,0.07393907,0.34779525,1.00984824,,,,,,,3,,,,,,,,,
0.008313,2337,19983674,,179.01234436,1.15484762,159.03334045,,,,,-0.07909985,0.03705955,-9.80920601,-0.15832725,-0.08127137,-0.00766039,-0.82544955,-0.13274996,0.08641209,0.07134593,0.34976146,1.00392926,,,,,,,3,,,,,,,,,
0.017864,2474,19999478,,,,,,,,,-0.06167847,0.05111723,-7.35481071,,,,0.01052527,-0.03869494,-0.21224870,0.07361506,0.34827876,1.01430702,,,,,,,1,,,,,,,,,
0.028040,2475,19999578,,179.59346008,0.47962922,179.99490356,,,,,-0.07706144,0.05074193,-9.82188416,-0.04041994,-0.02624495,0.00633502,-0.99257675,0.08230751,-0.08956607,0.07225670,0.34734124,1.01527488,,,,,,,3,,,,,,,,,
0.037964,2476,19999678,,179.59159851,0.48554763,179.99542236,,,,,-0.08642169,0.04345181,-9.80570793,0.00303184,-0.02655538,-0.00949454,-0.21984845,-0.63278928,0.20080197,0.06988905,0.34642151,1.01425898,,,,,,,3,,,,,,,,,
0.047964,2477,19999778,,179.58868408,0.48507610,179.99333191,,,,,-0.07229051,0.04855111,-9.80745506,-0.01104218,-0.02188674,-0.00783038,-0.17876757,-0.32392188,0.23632164,0.07184758,0.34590769,1.01623976,,,,,,,3,,,,,,,,,
