time_seconds,type,message
0.002,"telemetry","packetCounter: 44011 | sampleTimeFine: 4427815 | Roll: -179.08° Pitch: 0.20° Yaw: 166.25° | Acc: (-0.04, -0.15, -9.81) m/s² | Gyro: (-0.29, -0.54, -0.62) deg/s"
0.004,"telemetry","packetCounter: 44012 | sampleTimeFine: 4427915 | Roll: -179.08° Pitch: 0.20° Yaw: 166.26° | Acc: (-0.03, -0.16, -9.81) m/s² | Gyro: (-0.24, -0.62, -0.48) deg/s"
0.006,"telemetry","packetCounter: 44013 | sampleTimeFine: 4428015 | Roll: -179.08° Pitch: 0.21° Yaw: 166.26° | Acc: (-0.03, -0.14, -9.81) m/s² | Gyro: (-0.22, -0.30, -0.14) deg/s"
0.007,"telemetry","packetCounter: 44014 | sampleTimeFine: 4428115 | Roll: -179.08° Pitch: 0.20° Yaw: 166.26° | Acc: (-0.03, -0.16, -9.81) m/s² | Gyro: (0.04, 0.08, -0.59) deg/s"
0.009,"telemetry","packetCounter: 44015 | sampleTimeFine: 4428215 | Roll: -179.07° Pitch: 0.20° Yaw: 166.26° | Acc: (-0.03, -0.15, -9.82) m/s² | Gyro: (-0.15, -0.34, -0.14) deg/s"
0.011,"telemetry","packetCounter: 44016 | sampleTimeFine: 4428315 | Roll: -179.08° Pitch: 0.20° Yaw: 166.26° | Acc: (-0.03, -0.14, -9.81) m/s² | Gyro: (-0.57, -0.14, -0.58) deg/s"
0.012,"telemetry","packetCounter: 44017 | sampleTimeFine: 4428415 | Roll: -179.08° Pitch: 0.20° Yaw: 166.26° | Acc: (-0.04, -0.15, -9.81) m/s² | Gyro: (-0.37, -0.30, -0.11) deg/s"
0.014,"telemetry","packetCounter: 44018 | sampleTimeFine: 4428515 | Roll: -179.08° Pitch: 0.20° Yaw: 166.26° | Acc: (-0.03, -0.15, -9.81) m/s² | Gyro: (-0.30, -0.21, 0.24) deg/s"
0.016,"telemetry","packetCounter: 44019 | sampleTimeFine: 4428615 | Roll: -179.07° Pitch: 0.21° Yaw: 166.26° | Acc: (-0.03, -0.15, -9.82) m/s² | Gyro: (-0.34, -0.35, -0.25) deg/s"
0.017,"telemetry","packetCounter: 44020 | sampleTimeFine: 4428715 | Roll: -179.08° Pitch: 0.21° Yaw: 166.27° | Acc: (-0.03, -0.15, -9.81) m/s² | Gyro: (-0.21, -0.61, -0.57) deg/s"
0.020,"telemetry","packetCounter: 44021 | sampleTimeFine: 4428815 | Roll: -179.08° Pitch: 0.21° Yaw: 166.27° | Acc: (-0.05, -0.15, -9.81) m/s² | Gyro: (-0.43, -0.36, -0.13) deg/s"
