time_seconds,total_vibration,rms_x,rms_y,rms_z
0.309,5.839004,2.536282,4.423761,2.844570
0.318,5.909765,2.561249,4.492742,2.860174
0.328,5.938062,2.566445,4.512762,2.882519
0.338,5.981684,2.622138,4.532465,2.891660
0.348,6.052505,2.663994,4.568791,2.943145
0.358,6.091581,2.688145,4.590382,2.968102
0.368,6.113751,2.735036,4.589601,2.972050
0.378,6.197983,2.749982,4.652354,3.034500
0.388,6.229540,2.750731,4.680464,3.055144
0.398,6.278562,2.820974,4.692462,3.072986
0.408,6.371958,2.850453,4.755986,3.139645
0.418,6.390123,2.856776,4.771952,3.146583
0.428,6.409603,2.899507,4.772279,3.146621
0.438,6.467006,2.944127,4.797149,3.184596
0.448,6.500730,2.952040,4.824486,3.204572
0.458,6.518413,2.991801,4.823615,3.204929
0.468,6.572078,3.019463,4.862344,3.229964
0.478,6.639731,3.023250,4.898690,3.308901
0.488,6.660907,3.066051,4.900315,3.309670
0.498,6.716237,3.109336,4.931664,3.334449
0.508,6.747633,3.110370,4.958265,3.357344
0.518,5.785451,3.053210,3.892973,2.999019
0.528,5.768982,3.066265,3.869986,2.983685
0.538,5.792346,3.056308,3.895859,3.005418
0.548,5.735909,3.030156,3.859561,2.970287
0.558,5.693676,3.073361,3.822364,2.891701
0.568,5.732230,3.028810,3.878947,2.939140
0.578,5.636951,3.005655,3.783768,2.902475
0.588,5.669554,3.059277,3.774818,2.921545
0.598,5.656161,2.988951,3.811740,2.920439
0.608,5.612002,2.986627,3.752631,2.914170
0.618,5.630957,3.014626,3.749390,2.926051
0.628,5.606720,3.010754,3.756820,2.873495
0.638,5.594624,2.990559,3.758312,2.869053
0.648,5.541216,2.948321,3.731791,2.843626
0.658,5.488319,2.996990,3.636586,2.813350
0.668,5.529595,2.980413,3.683087,2.851041
0.678,5.448289,2.937247,3.627760,2.809945
0.688,5.423470,2.968109,3.593142,2.773750
0.698,5.461026,2.935684,3.646924,2.811495
0.708,5.403960,2.936346,3.612576,2.744075
0.718,5.389863,2.959790,3.572904,2.743105
0.728,5.343065,2.924737,3.529431,2.745429
0.738,5.316448,2.927914,3.520429,2.701576
0.748,5.296014,2.874622,3.527607,2.709299
0.758,5.285151,2.924159,3.484696,2.690541
0.768,5.277180,2.947465,3.481781,2.652977
0.778,5.294057,2.901553,3.539136,2.661305
0.788,5.170015,2.883813,3.420238,2.591264
0.798,5.206050,2.926212,3.449857,2.576573
