time_seconds,type,message
0.007,"telemetry","packetCounter: 30193 | sampleTimeFine: 9603804 | Roll: -178.90° Pitch: 0.40° Yaw: 170.02° | Acc: (-0.05, -0.21, -9.81) m/s² | Gyro: (-0.40, -0.10, 0.36) deg/s"
0.012,"telemetry","packetCounter: 30194 | sampleTimeFine: 9603904 | Roll: -178.90° Pitch: 0.40° Yaw: 170.02° | Acc: (-0.05, -0.21, -9.81) m/s² | Gyro: (-0.32, -0.57, -0.19) deg/s"
0.016,"telemetry","packetCounter: 30195 | sampleTimeFine: 9604004 | Roll: -178.90° Pitch: 0.40° Yaw: 170.02° | Acc: (-0.05, -0.21, -9.81) m/s² | Gyro: (0.09, -0.18, -0.51) deg/s"
0.020,"telemetry","packetCounter: 30196 | sampleTimeFine: 9604104 | Roll: -178.90° Pitch: 0.40° Yaw: 170.02° | Acc: (-0.05, -0.21, -9.81) m/s² | Gyro: (-0.36, -0.12, -0.11) deg/s"
0.024,"telemetry","packetCounter: 30197 | sampleTimeFine: 9604204 | Roll: -178.90° Pitch: 0.40° Yaw: 170.02° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.46, -0.25, -0.16) deg/s"
0.029,"telemetry","packetCounter: 30198 | sampleTimeFine: 9604304 | Roll: -178.90° Pitch: 0.40° Yaw: 170.02° | Acc: (-0.05, -0.21, -9.82) m/s² | Gyro: (-0.43, -0.52, -0.35) deg/s"
0.033,"telemetry","packetCounter: 30199 | sampleTimeFine: 9604404 | Roll: -178.90° Pitch: 0.40° Yaw: 170.02° | Acc: (-0.04, -0.20, -9.81) m/s² | Gyro: (-0.45, 0.09, -0.58) deg/s"
0.037,"telemetry","packetCounter: 30200 | sampleTimeFine: 9604504 | Roll: -178.90° Pitch: 0.40° Yaw: 170.02° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.18, -0.17, -0.50) deg/s"
0.041,"telemetry","packetCounter: 30201 | sampleTimeFine: 9604604 | Roll: -178.90° Pitch: 0.40° Yaw: 170.02° | Acc: (-0.04, -0.20, -9.82) m/s² | Gyro: (-0.24, -0.37, -0.11) deg/s"
0.045,"telemetry","packetCounter: 30202 | sampleTimeFine: 9604704 | Roll: -178.90° Pitch: 0.40° Yaw: 170.02° | Acc: (-0.06, -0.20, -9.81) m/s² | Gyro: (-0.88, -0.14, -0.82) deg/s"
0.050,"telemetry","packetCounter: 30203 | sampleTimeFine: 9604804 | Roll: -178.91° Pitch: 0.40° Yaw: 170.02° | Acc: (-0.05, -0.21, -9.81) m/s² | Gyro: (-0.88, -0.09, -0.73) deg/s"
0.054,"telemetry","packetCounter: 30204 | sampleTimeFine: 9604904 | Roll: -178.91° Pitch: 0.40° Yaw: 170.02° | Acc: (-0.04, -0.20, -9.81) m/s² | Gyro: (-0.81, -0.45, -0.34) deg/s"
0.058,"telemetry","packetCounter: 30205 | sampleTimeFine: 9605004 | Roll: -178.91° Pitch: 0.40° Yaw: 170.02° | Acc: (-0.05, -0.21, -9.81) m/s² | Gyro: (-0.08, 0.02, -0.05) deg/s"
0.062,"telemetry","packetCounter: 30206 | sampleTimeFine: 9605104 | Roll: -178.91° Pitch: 0.39° Yaw: 170.03° | Acc: (-0.06, -0.22, -9.81) m/s² | Gyro: (-0.42, -0.14, -0.59) deg/s"
0.067,"telemetry","packetCounter: 30207 | sampleTimeFine: 9605204 | Roll: -178.91° Pitch: 0.40° Yaw: 170.02° | Acc: (-0.04, -0.21, -9.82) m/s² | Gyro: (-0.20, -0.08, 0.23) deg/s"
0.071,"telemetry","packetCounter: 30208 | sampleTimeFine: 9605304 | Roll: -178.92° Pitch: 0.39° Yaw: 170.01° | Acc: (-0.04, -0.20, -9.81) m/s² | Gyro: (-0.92, -0.26, 0.06) deg/s"
0.075,"telemetry","packetCounter: 30209 | sampleTimeFine: 9605404 | Roll: -178.92° Pitch: 0.39° Yaw: 170.01° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.79, -0.14, 0.15) deg/s"
0.079,"telemetry","packetCounter: 30210 | sampleTimeFine: 9605504 | Roll: -178.92° Pitch: 0.39° Yaw: 170.01° | Acc: (-0.06, -0.20, -9.81) m/s² | Gyro: (-0.34, -0.35, -0.17) deg/s"
0.084,"telemetry","packetCounter: 30763 | sampleTimeFine: 9662899 | Acc: (-0.04, -0.14, -7.37) m/s² | Gyro: (-0.71, 0.06, 0.25) deg/s"
0.089,"telemetry","packetCounter: 30764 | sampleTimeFine: 9662999 | Roll: -178.89° Pitch: 0.36° Yaw: -179.99° | Acc: (-0.06, -0.20, -9.81) m/s² | Gyro: (-0.23, -0.37, -0.59) deg/s"
0.093,"telemetry","packetCounter: 30765 | sampleTimeFine: 9663099 | Roll: -178.89° Pitch: 0.36° Yaw: -179.99° | Acc: (-0.05, -0.21, -9.82) m/s² | Gyro: (-0.47, -0.45, -0.15) deg/s"
0.097,"telemetry","packetCounter: 30766 | sampleTimeFine: 9663199 | Roll: -178.90° Pitch: 0.37° Yaw: -179.98° | Acc: (-0.06, -0.20, -9.81) m/s² | Gyro: (-0.63, -0.48, -0.26) deg/s"
0.101,"telemetry","packetCounter: 30767 | sampleTimeFine: 9663299 | Roll: -178.91° Pitch: 0.37° Yaw: -179.98° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.31, 0.02, -1.01) deg/s"
0.106,"telemetry","packetCounter: 30768 | sampleTimeFine: 9663399 | Roll: -178.91° Pitch: 0.37° Yaw: -179.97° | Acc: (-0.05, -0.19, -9.81) m/s² | Gyro: (-0.55, -0.33, -0.25) deg/s"
0.110,"telemetry","packetCounter: 30769 | sampleTimeFine: 9663499 | Roll: -178.91° Pitch: 0.37° Yaw: -179.97° | Acc: (-0.05, -0.21, -9.82) m/s² | Gyro: (-0.42, -0.32, -0.29) deg/s"
0.114,"telemetry","packetCounter: 30770 | sampleTimeFine: 9663599 | Roll: -178.92° Pitch: 0.38° Yaw: -179.97° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.49, -0.31, -0.24) deg/s"
0.119,"telemetry","packetCounter: 30771 | sampleTimeFine: 9663699 | Roll: -178.92° Pitch: 0.38° Yaw: -179.97° | Acc: (-0.04, -0.20, -9.81) m/s² | Gyro: (0.31, 0.02, -0.13) deg/s"
0.123,"telemetry","packetCounter: 30772 | sampleTimeFine: 9663799 | Roll: -178.92° Pitch: 0.38° Yaw: -179.96° | Acc: (-0.05, -0.20, -9.82) m/s² | Gyro: (-0.80, -0.54, -0.27) deg/s"
0.127,"telemetry","packetCounter: 30773 | sampleTimeFine: 9663899 | Roll: -178.93° Pitch: 0.39° Yaw: -179.96° | Acc: (-0.04, -0.19, -9.81) m/s² | Gyro: (-0.37, -0.61, -0.03) deg/s"
0.132,"telemetry","packetCounter: 30774 | sampleTimeFine: 9663999 | Roll: -178.93° Pitch: 0.39° Yaw: -179.96° | Acc: (-0.05, -0.21, -9.82) m/s² | Gyro: (-0.10, -0.53, -0.39) deg/s"
0.139,"telemetry","packetCounter: 30775 | sampleTimeFine: 9664099 | Roll: -178.93° Pitch: 0.40° Yaw: -179.95° | Acc: (-0.05, -0.20, -9.80) m/s² | Gyro: (-0.68, -0.50, -0.40) deg/s"
0.149,"telemetry","packetCounter: 30776 | sampleTimeFine: 9664199 | Roll: -178.94° Pitch: 0.40° Yaw: -179.95° | Acc: (-0.06, -0.21, -9.81) m/s² | Gyro: (-0.52, -0.03, 0.05) deg/s"
0.159,"telemetry","packetCounter: 30777 | sampleTimeFine: 9664299 | Roll: -178.94° Pitch: 0.40° Yaw: -179.95° | Acc: (-0.05, -0.20, -9.80) m/s² | Gyro: (0.24, 0.21, 0.21) deg/s"
0.169,"telemetry","packetCounter: 30778 | sampleTimeFine: 9664399 | Roll: -178.94° Pitch: 0.40° Yaw: -179.95° | Acc: (-0.05, -0.21, -9.81) m/s² | Gyro: (-0.46, -0.11, -0.35) deg/s"
0.179,"telemetry","packetCounter: 30779 | sampleTimeFine: 9664499 | Roll: -178.94° Pitch: 0.40° Yaw: -179.95° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.51, -0.48, -0.07) deg/s"
0.189,"telemetry","packetCounter: 30780 | sampleTimeFine: 9664599 | Roll: -178.95° Pitch: 0.41° Yaw: -179.95° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.54, -0.26, -0.01) deg/s"
0.199,"telemetry","packetCounter: 30781 | sampleTimeFine: 9664699 | Roll: -178.96° Pitch: 0.41° Yaw: -179.95° | Acc: (-0.04, -0.20, -9.82) m/s² | Gyro: (-0.56, -0.61, -0.19) deg/s"
0.209,"telemetry","packetCounter: 30782 | sampleTimeFine: 9664799 | Roll: -178.96° Pitch: 0.42° Yaw: -179.95° | Acc: (-0.06, -0.19, -9.82) m/s² | Gyro: (-0.47, -0.35, -0.12) deg/s"
0.219,"telemetry","packetCounter: 30783 | sampleTimeFine: 9664899 | Roll: -178.97° Pitch: 0.42° Yaw: -179.94° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.43, -0.68, -0.94) deg/s"
0.229,"telemetry","packetCounter: 30784 | sampleTimeFine: 9664999 | Roll: -178.97° Pitch: 0.42° Yaw: -179.94° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.36, 0.17, -0.18) deg/s"
0.239,"telemetry","packetCounter: 30785 | sampleTimeFine: 9665099 | Roll: -178.97° Pitch: 0.42° Yaw: -179.94° | Acc: (-0.05, -0.21, -9.82) m/s² | Gyro: (0.01, -0.15, -0.02) deg/s"
0.249,"telemetry","packetCounter: 30786 | sampleTimeFine: 9665199 | Roll: -178.97° Pitch: 0.42° Yaw: -179.93° | Acc: (-0.04, -0.21, -9.81) m/s² | Gyro: (-0.04, -0.27, -0.28) deg/s"
0.259,"telemetry","packetCounter: 30787 | sampleTimeFine: 9665299 | Roll: -178.97° Pitch: 0.43° Yaw: -179.94° | Acc: (-0.06, -0.21, -9.81) m/s² | Gyro: (-0.09, -0.49, 0.32) deg/s"
0.269,"telemetry","packetCounter: 30788 | sampleTimeFine: 9665399 | Roll: -178.97° Pitch: 0.43° Yaw: -179.93° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (0.08, -0.56, -0.57) deg/s"
0.279,"telemetry","packetCounter: 30789 | sampleTimeFine: 9665499 | Roll: -178.98° Pitch: 0.43° Yaw: -179.93° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.73, 0.03, -0.15) deg/s"
0.289,"telemetry","packetCounter: 30790 | sampleTimeFine: 9665599 | Roll: -178.98° Pitch: 0.44° Yaw: -179.93° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.37, -0.28, -0.22) deg/s"
0.299,"telemetry","packetCounter: 30791 | sampleTimeFine: 9665699 | Roll: -178.98° Pitch: 0.44° Yaw: -179.92° | Acc: (-0.06, -0.20, -9.81) m/s² | Gyro: (-0.42, -0.48, -0.32) deg/s"
0.309,"telemetry","packetCounter: 30792 | sampleTimeFine: 9665799 | Roll: -178.99° Pitch: 0.45° Yaw: -179.92° | Acc: (-0.06, -0.20, -9.81) m/s² | Gyro: (-0.72, -0.56, -0.43) deg/s"
0.319,"telemetry","packetCounter: 30793 | sampleTimeFine: 9665899 | Roll: -179.00° Pitch: 0.45° Yaw: -179.91° | Acc: (-0.06, -0.20, -9.81) m/s² | Gyro: (-0.09, -0.26, -0.74) deg/s"
0.331,"vibration","📊 ВИБРАЦИЯ: X=0.0058 Y=0.0098 Z=0.3426 | TOTAL=0.3427 m/s²"
0.331,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.331,"telemetry","packetCounter: 30794 | sampleTimeFine: 9665999 | Roll: -179.00° Pitch: 0.45° Yaw: -179.91° | Acc: (-0.05, -0.20, -9.82) m/s² | Gyro: (-0.27, 0.02, -0.86) deg/s"
0.341,"vibration","📊 ВИБРАЦИЯ: X=0.0060 Y=0.0097 Z=0.3426 | TOTAL=0.3428 m/s²"
0.341,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.341,"telemetry","packetCounter: 30795 | sampleTimeFine: 9666099 | Roll: -179.00° Pitch: 0.45° Yaw: -179.90° | Acc: (-0.06, -0.20, -9.82) m/s² | Gyro: (-0.47, -0.57, -1.16) deg/s"
0.351,"vibration","📊 ВИБРАЦИЯ: X=0.0061 Y=0.0098 Z=0.3426 | TOTAL=0.3428 m/s²"
0.351,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.351,"telemetry","packetCounter: 30796 | sampleTimeFine: 9666199 | Roll: -179.01° Pitch: 0.46° Yaw: -179.89° | Acc: (-0.04, -0.19, -9.81) m/s² | Gyro: (-0.47, -0.17, -0.29) deg/s"
0.361,"vibration","📊 ВИБРАЦИЯ: X=0.0061 Y=0.0098 Z=0.3426 | TOTAL=0.3428 m/s²"
0.361,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.361,"telemetry","packetCounter: 30797 | sampleTimeFine: 9666299 | Roll: -179.01° Pitch: 0.46° Yaw: -179.89° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.29, -0.06, 0.13) deg/s"
0.371,"vibration","📊 ВИБРАЦИЯ: X=0.0061 Y=0.0098 Z=0.3426 | TOTAL=0.3428 m/s²"
0.371,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.371,"telemetry","packetCounter: 30798 | sampleTimeFine: 9666399 | Roll: -179.01° Pitch: 0.46° Yaw: -179.89° | Acc: (-0.05, -0.19, -9.81) m/s² | Gyro: (-0.41, -0.60, -0.08) deg/s"
0.381,"vibration","📊 ВИБРАЦИЯ: X=0.0061 Y=0.0098 Z=0.3426 | TOTAL=0.3428 m/s²"
0.381,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.381,"telemetry","packetCounter: 30799 | sampleTimeFine: 9666499 | Roll: -179.02° Pitch: 0.46° Yaw: -179.89° | Acc: (-0.05, -0.20, -9.81) m/s² | Gyro: (-0.84, -0.08, -0.39) deg/s"
0.390,"vibration","📊 ВИБРАЦИЯ: X=0.0061 Y=0.0098 Z=0.3426 | TOTAL=0.3427 m/s²"
0.390,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.391,"telemetry","packetCounter: 30800 | sampleTimeFine: 9666599 | Roll: -179.02° Pitch: 0.47° Yaw: -179.88° | Acc: (-0.05, -0.21, -9.81) m/s² | Gyro: (-0.33, -0.49, -0.48) deg/s"
0.400,"vibration","📊 ВИБРАЦИЯ: X=0.0061 Y=0.0099 Z=0.3425 | TOTAL=0.3427 m/s²"
0.400,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.401,"telemetry","packetCounter: 30801 | sampleTimeFine: 9666699 | Roll: -179.03° Pitch: 0.48° Yaw: -179.88° | Acc: (-0.05, -0.21, -9.81) m/s² | Gyro: (-0.45, -1.03, -0.06) deg/s"
0.411,"vibration","📊 ВИБРАЦИЯ: X=0.0061 Y=0.0100 Z=0.3425 | TOTAL=0.3427 m/s²"
0.411,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
