time_s,label,confidence
0.8497,normal,0.987500
0.9480,normal,0.987500
1.0581,normal,0.987500
1.1568,normal,0.995000
1.2566,normal,1.000000
1.3560,normal,1.000000
1.4565,normal,1.000000
1.5575,normal,1.000000
1.6573,normal,1.000000
1.7556,normal,1.000000
1.8545,normal,0.997500
1.9544,normal,0.987500
2.0556,normal,0.987500
2.1552,normal,0.985000
2.2553,normal,0.985000
2.3552,normal,0.985000
2.4551,normal,0.987500
2.5562,normal,0.987500
2.6547,normal,0.987500
2.7548,normal,0.987500
2.8559,normal,0.987500
2.9552,normal,0.980000
3.0552,normal,0.975000
3.1554,normal,0.915000
3.2555,normal,0.892500
3.3552,normal,0.892500
3.4557,normal,0.940000
3.5557,normal,0.987500
3.6547,normal,0.987500
3.7554,normal,0.987500
3.8556,normal,0.987500
3.9544,normal,0.987500
4.0558,normal,0.975000
4.1554,normal,0.967500
4.2555,normal,0.967500
4.3552,normal,0.932500
4.4570,normal,0.940000
4.5551,normal,0.975000
4.6551,normal,0.975000
4.7547,normal,0.990000
4.8565,normal,0.992500
4.9543,normal,0.992500
5.0545,normal,0.992500
5.1558,normal,0.992500
5.2560,normal,0.992500
5.3560,normal,0.990000
5.4560,normal,1.000000
5.5563,normal,1.000000
5.6563,normal,1.000000
5.7549,normal,1.000000
5.8563,normal,1.000000
5.9550,normal,0.995000
6.0553,normal,0.995000
6.1553,normal,0.995000
6.2552,normal,0.995000
6.3554,normal,0.995000
6.4555,normal,0.995000
6.5546,normal,0.995000
6.6550,normal,0.997500
6.7556,normal,0.997500
6.8555,normal,0.997500
6.9556,normal,0.997500
7.0557,normal,0.997500
7.1560,normal,0.990000
7.2459,normal,0.990000
7.3563,normal,0.957500
7.4568,normal,0.900000
7.5556,normal,0.912500
7.6559,normal,0.935000
7.7495,normal,0.970000
7.8562,normal,0.980000
7.9554,normal,0.987500
8.0558,normal,0.987500
8.1548,normal,0.987500
8.2554,normal,0.987500
8.3550,normal,0.990000
8.4545,normal,0.990000
8.5560,normal,0.990000
8.6566,normal,0.990000
8.7562,normal,0.992500
8.8559,normal,0.992500
8.9559,normal,0.992500
9.0555,normal,1.000000
9.1552,normal,1.000000
9.2566,normal,1.000000
9.3558,normal,1.000000
9.4566,normal,1.000000
9.5551,normal,0.995000
9.6552,normal,0.997500
9.7563,normal,1.000000
9.8559,normal,1.000000
9.9550,normal,1.000000
10.0563,normal,1.000000
10.1557,normal,1.000000
10.2553,normal,0.997500
10.3561,normal,0.997500
10.4552,normal,0.997500
10.5555,normal,0.997500
10.6558,normal,1.000000
10.7549,normal,1.000000
10.8528,normal,1.000000
10.9540,normal,1.000000
11.0545,normal,1.000000
11.1539,normal,0.990000
11.2543,normal,0.990000
11.3541,normal,0.985000
11.4554,normal,0.985000
11.5530,normal,0.970000
11.6553,normal,0.970000
11.7557,normal,0.960000
11.8543,normal,0.960000
11.9547,normal,0.965000
12.0546,normal,0.970000
12.1538,normal,0.980000
12.2546,normal,0.995000
12.3540,normal,0.995000
12.4553,normal,0.995000
12.5548,normal,0.995000
12.6542,normal,0.995000
12.7546,normal,0.992500
12.8548,normal,0.987500
12.9549,normal,0.987500
13.0548,normal,0.987500
13.1554,normal,0.987500
13.2544,normal,0.985000
13.3552,normal,0.985000
13.4544,normal,0.980000
13.5551,normal,0.990000
13.6544,normal,0.995000
13.7547,normal,1.000000
13.8546,normal,1.000000
13.9551,normal,1.000000
14.0542,normal,1.000000
14.1544,normal,1.000000
14.2539,normal,1.000000
14.3551,normal,1.000000
14.4547,normal,1.000000
14.5557,normal,1.000000
14.6562,normal,1.000000
14.7547,normal,1.000000
14.8544,normal,1.000000
14.9550,normal,1.000000
15.0546,normal,1.000000
15.1547,normal,1.000000
15.2546,normal,1.000000
15.3556,normal,1.000000
15.4549,normal,0.992500
15.5552,normal,0.990000
15.6549,normal,0.985000
15.7543,normal,0.985000
15.8558,normal,0.985000
15.9549,normal,0.985000
16.0564,normal,0.982500
16.1542,normal,0.977500
16.2556,normal,0.960000
16.3552,normal,0.960000
16.4549,normal,0.960000
16.5542,normal,0.960000
16.6550,normal,0.950000
16.7554,normal,0.905000
16.8547,normal,0.935000
16.9538,normal,0.947500
17.0559,normal,0.947500
17.1566,normal,0.962500
17.2550,normal,0.962500
17.3560,normal,0.962500
17.4545,normal,0.972500
17.5551,normal,1.000000
