time_seconds,type,message
0.005,"telemetry","packetCounter: 6272 | sampleTimeFine: 7209614 | Roll: -179.51° Pitch: 0.61° Yaw: -135.54° | Acc: (-0.11, -0.07, -9.81) m/s² | Gyro: (-0.79, -0.64, -0.76) deg/s"
0.010,"telemetry","packetCounter: 6273 | sampleTimeFine: 7209714 | Roll: -179.52° Pitch: 0.61° Yaw: -135.54° | Acc: (-0.11, -0.08, -9.82) m/s² | Gyro: (-1.13, -0.19, 0.03) deg/s"
0.015,"telemetry","packetCounter: 6274 | sampleTimeFine: 7209814 | Roll: -179.52° Pitch: 0.61° Yaw: -135.54° | Acc: (-0.11, -0.07, -9.81) m/s² | Gyro: (-0.18, -0.12, 0.14) deg/s"
0.019,"telemetry","packetCounter: 6275 | sampleTimeFine: 7209914 | Roll: -179.52° Pitch: 0.61° Yaw: -135.57° | Acc: (-0.11, -0.07, -9.81) m/s² | Gyro: (-0.19, -0.19, -0.65) deg/s"
0.024,"telemetry","packetCounter: 6276 | sampleTimeFine: 7210014 | Roll: -179.52° Pitch: 0.61° Yaw: -135.59° | Acc: (-0.11, -0.08, -9.81) m/s² | Gyro: (-0.61, -0.10, -0.80) deg/s"
0.028,"telemetry","packetCounter: 6277 | sampleTimeFine: 7210114 | Roll: -179.52° Pitch: 0.61° Yaw: -135.59° | Acc: (-0.11, -0.07, -9.81) m/s² | Gyro: (-0.68, -0.16, -0.46) deg/s"
0.033,"telemetry","packetCounter: 6278 | sampleTimeFine: 7210214 | Roll: -179.52° Pitch: 0.61° Yaw: -135.60° | Acc: (-0.11, -0.06, -9.82) m/s² | Gyro: (-0.74, -0.39, 0.46) deg/s"
0.037,"telemetry","packetCounter: 6279 | sampleTimeFine: 7210314 | Roll: -179.53° Pitch: 0.61° Yaw: -135.64° | Acc: (-0.10, -0.07, -9.81) m/s² | Gyro: (-0.60, 0.36, 0.08) deg/s"
0.041,"telemetry","packetCounter: 6280 | sampleTimeFine: 7210414 | Roll: -179.52° Pitch: 0.60° Yaw: -135.67° | Acc: (-0.12, -0.07, -9.81) m/s² | Gyro: (0.13, -0.16, -0.47) deg/s"
0.046,"telemetry","packetCounter: 6281 | sampleTimeFine: 7210514 | Roll: -179.52° Pitch: 0.61° Yaw: -135.67° | Acc: (-0.11, -0.07, -9.80) m/s² | Gyro: (-0.57, -0.31, 0.15) deg/s"
0.050,"telemetry","packetCounter: 6282 | sampleTimeFine: 7210614 | Roll: -179.52° Pitch: 0.60° Yaw: -135.68° | Acc: (-0.10, -0.08, -9.81) m/s² | Gyro: (-0.52, -0.13, -0.18) deg/s"
0.054,"telemetry","packetCounter: 6283 | sampleTimeFine: 7210714 | Roll: -179.52° Pitch: 0.60° Yaw: -135.67° | Acc: (-0.10, -0.07, -9.82) m/s² | Gyro: (-0.28, -0.04, -0.08) deg/s"
0.058,"telemetry","packetCounter: 6284 | sampleTimeFine: 7210814 | Roll: -179.53° Pitch: 0.60° Yaw: -135.66° | Acc: (-0.11, -0.07, -9.81) m/s² | Gyro: (-0.57, -0.33, 0.38) deg/s"
0.063,"telemetry","packetCounter: 6285 | sampleTimeFine: 7210914 | Roll: -179.52° Pitch: 0.60° Yaw: -135.65° | Acc: (-0.11, -0.08, -9.82) m/s² | Gyro: (-0.18, -0.20, 0.12) deg/s"
0.067,"telemetry","packetCounter: 6286 | sampleTimeFine: 7211014 | Roll: -179.52° Pitch: 0.60° Yaw: -135.65° | Acc: (-0.10, -0.08, -9.81) m/s² | Gyro: (-0.38, -0.59, -0.19) deg/s"
0.071,"telemetry","packetCounter: 6287 | sampleTimeFine: 7211114 | Roll: -179.52° Pitch: 0.60° Yaw: -135.64° | Acc: (-0.11, -0.08, -9.82) m/s² | Gyro: (-0.04, -0.25, -0.72) deg/s"
0.075,"telemetry","packetCounter: 6288 | sampleTimeFine: 7211214 | Roll: -179.52° Pitch: 0.60° Yaw: -135.64° | Acc: (-0.11, -0.06, -9.81) m/s² | Gyro: (-0.43, -0.02, -0.10) deg/s"
0.080,"telemetry","packetCounter: 6289 | sampleTimeFine: 7211314 | Roll: -179.52° Pitch: 0.60° Yaw: -135.63° | Acc: (-0.11, -0.08, -9.81) m/s² | Gyro: (-0.29, -0.30, -0.42) deg/s"
0.084,"telemetry","packetCounter: 11070 | sampleTimeFine: 7691505 | Acc: (-0.06, -0.05, -7.38) m/s² | Gyro: (-0.18, -0.56, -0.11) deg/s"
0.089,"telemetry","packetCounter: 11071 | sampleTimeFine: 7691605 | Roll: -179.60° Pitch: 0.54° Yaw: -180.00° | Acc: (-0.11, -0.07, -9.82) m/s² | Gyro: (-0.15, -0.36, -0.04) deg/s"
0.093,"telemetry","packetCounter: 11072 | sampleTimeFine: 7691705 | Roll: -179.60° Pitch: 0.54° Yaw: -179.99° | Acc: (-0.10, -0.07, -9.82) m/s² | Gyro: (0.23, -0.02, -0.43) deg/s"
0.097,"telemetry","packetCounter: 11073 | sampleTimeFine: 7691805 | Roll: -179.60° Pitch: 0.54° Yaw: -179.99° | Acc: (-0.10, -0.08, -9.82) m/s² | Gyro: (-0.10, 0.01, -0.29) deg/s"
0.102,"telemetry","packetCounter: 11074 | sampleTimeFine: 7691905 | Roll: -179.60° Pitch: 0.54° Yaw: -179.99° | Acc: (-0.10, -0.07, -9.82) m/s² | Gyro: (-0.39, -0.40, -0.17) deg/s"
0.106,"telemetry","packetCounter: 11075 | sampleTimeFine: 7692005 | Roll: -179.60° Pitch: 0.54° Yaw: -179.99° | Acc: (-0.11, -0.08, -9.80) m/s² | Gyro: (0.12, -0.15, -0.08) deg/s"
0.110,"telemetry","packetCounter: 11076 | sampleTimeFine: 7692105 | Roll: -179.61° Pitch: 0.54° Yaw: -179.98° | Acc: (-0.10, -0.07, -9.81) m/s² | Gyro: (-0.82, -0.12, -0.53) deg/s"
0.114,"telemetry","packetCounter: 11077 | sampleTimeFine: 7692205 | Roll: -179.62° Pitch: 0.55° Yaw: -179.98° | Acc: (-0.10, -0.07, -9.82) m/s² | Gyro: (-0.68, -0.33, -0.04) deg/s"
