time_seconds,type,message
0.005,"telemetry","packetCounter: 55578 | sampleTimeFine: 12150537 | Roll: 179.95° Pitch: 1.35° Yaw: 158.90° | Acc: (-0.23, 0.00, -9.81) m/s² | Gyro: (-0.58, -0.74, 0.23) deg/s"
0.009,"telemetry","packetCounter: 55579 | sampleTimeFine: 12150637 | Roll: 179.95° Pitch: 1.35° Yaw: 158.90° | Acc: (-0.23, 0.01, -9.81) m/s² | Gyro: (0.03, -0.30, -0.36) deg/s"
0.014,"telemetry","packetCounter: 55580 | sampleTimeFine: 12150737 | Roll: 179.95° Pitch: 1.35° Yaw: 158.89° | Acc: (-0.23, -0.00, -9.81) m/s² | Gyro: (-0.36, 0.01, 0.16) deg/s"
0.018,"telemetry","packetCounter: 55581 | sampleTimeFine: 12150837 | Roll: 179.95° Pitch: 1.35° Yaw: 158.89° | Acc: (-0.22, 0.01, -9.81) m/s² | Gyro: (-0.58, -0.55, -0.45) deg/s"
0.022,"telemetry","packetCounter: 55582 | sampleTimeFine: 12150937 | Roll: 179.95° Pitch: 1.35° Yaw: 158.90° | Acc: (-0.24, -0.00, -9.81) m/s² | Gyro: (-0.41, -0.27, -0.17) deg/s"
0.027,"telemetry","packetCounter: 55583 | sampleTimeFine: 12151037 | Roll: 179.95° Pitch: 1.35° Yaw: 158.90° | Acc: (-0.23, -0.01, -9.81) m/s² | Gyro: (-0.52, -0.37, -0.71) deg/s"
0.031,"telemetry","packetCounter: 55584 | sampleTimeFine: 12151137 | Roll: 179.95° Pitch: 1.35° Yaw: 158.90° | Acc: (-0.22, 0.00, -9.81) m/s² | Gyro: (-0.06, -0.25, -0.14) deg/s"
0.035,"telemetry","packetCounter: 55585 | sampleTimeFine: 12151237 | Roll: 179.95° Pitch: 1.35° Yaw: 158.90° | Acc: (-0.23, 0.01, -9.81) m/s² | Gyro: (-0.10, -0.13, -0.27) deg/s"
0.040,"telemetry","packetCounter: 55586 | sampleTimeFine: 12151337 | Roll: 179.95° Pitch: 1.35° Yaw: 158.90° | Acc: (-0.22, 0.00, -9.81) m/s² | Gyro: (-0.63, -0.17, -0.14) deg/s"
0.044,"telemetry","packetCounter: 55587 | sampleTimeFine: 12151437 | Roll: 179.95° Pitch: 1.35° Yaw: 158.89° | Acc: (-0.23, 0.02, -9.81) m/s² | Gyro: (0.22, -0.68, -0.59) deg/s"
