time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001430,49840,5016899,,173.87553406,3.46275425,179.90589905,,,,,-0.40001589,0.46250448,-10.10888672,-0.21452636,-0.61917502,0.28993607,0.48042083,-1.70016012,-1.00896771,0.32148719,0.11989035,1.15195143,,,,,,,3,,,,,,,,,
0.002726,49841,5016999,,173.86991882,3.47542882,179.90872192,,,,,-0.16799565,-0.64783120,-9.39467335,-0.39629573,-1.64692593,-0.55010223,-1.04198196,-0.40636931,-1.63564130,0.32069346,0.11942199,1.15589809,,,,,,,3,,,,,,,,,
0.003904,49842,5017099,,173.86538696,3.47677946,179.92248535,,,,,-0.53129655,0.67395389,-9.74493885,-0.06185675,-0.37011451,-0.04067659,1.00391433,-0.12511458,-1.19363191,0.32268751,0.11698762,1.15784860,,,,,,,3,,,,,,,,,
0.005098,49843,5017199,,173.89509583,3.45967317,179.93968201,,,,,-0.49299061,1.44436932,-9.86996937,-0.10989848,0.38884577,0.16289043,3.76721602,-0.27665628,-2.03331082,0.32422215,0.11984540,1.14949059,,,,,,,3,,,,,,,,,
0.006530,49844,5017299,,173.94749451,3.44554996,179.96630859,,,,,-0.10053517,0.74289173,-10.26175404,-0.51811427,-0.34309268,0.45420599,1.38379910,0.68581716,-2.21506300,0.32503206,0.12223279,1.14705861,,,,,,,3,,,,,,,,,
0.007742,49845,5017399,,173.95272827,3.45438814,179.97264099,,,,,-0.33900806,0.15507253,-9.03094006,-0.20509851,-0.79692745,-0.81491935,-0.08162578,-1.32074941,1.08552293,0.32656369,0.12124572,1.15001929,,,,,,,3,,,,,,,,,
0.008910,49846,5017499,,173.93061829,3.46848249,179.95565796,,,,,-0.13182916,0.10791951,-9.33296680,-0.43095762,-0.87764037,-0.53269315,0.82486001,-1.51802107,-1.94034533,0.32745340,0.11931188,1.14751935,,,,,,,3,,,,,,,,,
0.010112,49847,5017599,,173.96835327,3.49691939,179.98487854,,,,,0.01529070,-0.06700420,-10.68038940,-0.65989184,-1.18667018,0.77967548,3.69466661,0.76677721,-2.86323899,0.32558048,0.12078294,1.14852273,,,,,,,3,,,,,,,,,
0.011318,49848,5017699,,174.01712036,3.49214816,-179.98826599,,,,,-0.02729942,0.36751732,-9.67348957,-0.56322610,-0.64453375,-0.17381346,-0.16079944,-2.17723123,-1.84886113,0.32230592,0.12179761,1.14951193,,,,,,,3,,,,,,,,,
0.012665,49849,5017799,,174.00370789,3.50923157,-179.99092102,,,,,-0.36756071,0.90750688,-9.36337376,-0.20830445,-0.07664979,-0.40408564,-2.22247760,-1.48771723,-0.10841342,0.32239360,0.11891577,1.15045619,,,,,,,3,,,,,,,,,
