time_s,label,confidence,p_fault
0.8135,fault,1.000000,1.000000
0.9135,fault,1.000000,1.000000
1.0136,fault,1.000000,1.000000
1.1138,fault,1.000000,1.000000
1.2141,fault,1.000000,1.000000
1.3140,fault,1.000000,1.000000
1.4142,fault,1.000000,1.000000
1.5137,fault,1.000000,1.000000
1.6138,fault,1.000000,1.000000
1.7136,fault,1.000000,1.000000
1.8136,fault,1.000000,1.000000
1.9136,fault,1.000000,1.000000
2.0138,fault,1.000000,1.000000
2.1134,fault,1.000000,1.000000
2.2142,fault,1.000000,1.000000
2.3136,fault,1.000000,1.000000
2.4141,fault,1.000000,1.000000
2.5137,fault,1.000000,1.000000
2.6136,fault,1.000000,1.000000
2.7141,fault,1.000000,1.000000
2.8135,fault,1.000000,1.000000
2.9134,fault,1.000000,1.000000
3.0139,fault,1.000000,1.000000
3.1135,fault,1.000000,1.000000
3.2135,fault,1.000000,1.000000
3.3137,fault,1.000000,1.000000
3.4137,fault,1.000000,1.000000
3.5127,fault,1.000000,1.000000
3.6126,fault,1.000000,1.000000
3.7130,fault,1.000000,1.000000
3.8130,fault,1.000000,1.000000
3.9132,fault,1.000000,1.000000
4.0131,fault,1.000000,1.000000
4.1127,fault,1.000000,1.000000
4.2131,fault,1.000000,1.000000
4.3130,fault,1.000000,1.000000
4.4138,fault,1.000000,1.000000
4.5132,fault,1.000000,1.000000
4.6127,fault,1.000000,1.000000
4.7129,fault,1.000000,1.000000
4.8129,fault,1.000000,1.000000
4.9129,fault,1.000000,1.000000
5.0127,fault,1.000000,1.000000
5.1128,fault,1.000000,1.000000
5.2127,fault,1.000000,1.000000
5.3129,fault,1.000000,1.000000
5.4127,fault,1.000000,1.000000
5.5131,fault,1.000000,1.000000
5.6131,fault,1.000000,1.000000
5.7129,fault,1.000000,1.000000
5.8130,fault,1.000000,1.000000
5.9131,fault,1.000000,1.000000
6.0134,fault,1.000000,1.000000
6.1129,fault,1.000000,1.000000
6.2129,fault,1.000000,1.000000
6.3129,fault,1.000000,1.000000
6.4128,fault,1.000000,1.000000
6.5136,fault,1.000000,1.000000
6.6131,fault,1.000000,1.000000
6.7130,fault,1.000000,1.000000
6.8130,fault,1.000000,1.000000
6.9156,fault,1.000000,1.000000
7.0132,fault,1.000000,1.000000
7.1136,fault,1.000000,1.000000
7.2137,fault,1.000000,1.000000
7.3128,fault,1.000000,1.000000
7.4140,fault,1.000000,1.000000
7.5133,fault,1.000000,1.000000
7.6143,fault,1.000000,1.000000
