time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001298,20661,21830611,,-179.38545227,0.69581467,173.52482605,,,,,-0.11361155,-0.11547972,-9.79959679,-0.00680234,-0.00999428,-0.01471663,-0.50938606,-0.37781245,0.66817846,0.06045055,0.36337653,1.02239633,,,,,,,3,,,,,,,,,
0.002461,20662,21830711,,-179.38970947,0.69649643,173.51678467,,,,,-0.10812694,-0.11350885,-9.80683517,-0.01262285,-0.00807448,-0.00756788,-0.68393571,-0.65593359,-0.07390856,0.05902226,0.36436057,1.02240479,,,,,,,3,,,,,,,,,
0.003573,20663,21830811,,-179.38919067,0.69615370,173.51673889,,,,,-0.12115467,-0.12257101,-9.79960537,-0.00014269,-0.01850963,-0.01453996,-0.34628427,-0.13559761,-0.61830773,0.05760334,0.36390468,1.02189565,,,,,,,3,,,,,,,,,
0.004689,20664,21830911,,-179.38592529,0.69664347,173.52304077,,,,,-0.09910172,-0.12205078,-9.81550694,-0.02234319,-0.01487418,0.00108695,-0.37157454,-0.34060208,-0.38334085,0.06053670,0.36337399,1.02487051,,,,,,,3,,,,,,,,,
0.005869,20665,21831011,,-179.38902283,0.69914597,173.51129150,,,,,-0.10616070,-0.11944206,-9.80411720,-0.01531547,-0.01333959,-0.01024508,-0.26434833,-0.38407682,0.20889355,0.05962191,0.36386895,1.02586329,,,,,,,3,,,,,,,,,
0.006986,20666,21831111,,-179.38612366,0.69994605,173.50492859,,,,,-0.10676704,-0.10931403,-9.81370258,-0.01349930,-0.00302128,-0.00076151,-0.28374964,0.03056731,-0.17702275,0.05812470,0.36485499,1.02389240,,,,,,,3,,,,,,,,,
0.008072,20667,21831211,,-179.38157654,0.69772595,173.50656128,,,,,-0.11340731,-0.12445185,-9.80857658,-0.00863860,-0.01806365,-0.00564528,-0.18018294,-0.45888146,-0.01673083,0.05904785,0.36483967,1.02340198,,,,,,,3,,,,,,,,,
0.009157,20668,21831311,,-179.38743591,0.69549495,173.50701904,,,,,-0.12199882,-0.12958732,-9.80102348,-0.00011948,-0.02558194,-0.01303720,-1.04216350,-0.17058136,-0.35609509,0.05997935,0.36530399,1.02341402,,,,,,,3,,,,,,,,,
0.010220,20669,21831411,,-179.38966370,0.69689983,173.50273132,,,,,-0.11109370,-0.12911420,-9.81309414,-0.01106245,-0.02392983,-0.00110650,-0.64877523,-0.08321213,-0.68923887,0.05863770,0.36532569,1.02538669,,,,,,,3,,,,,,,,,
0.011284,20670,21831511,,-179.39259338,0.69814569,173.50514221,,,,,-0.11518543,-0.12139349,-9.82405663,-0.00702746,-0.01688006,0.00982237,-0.53021248,-0.69404903,-0.37221698,0.05915957,0.36531627,1.02687347,,,,,,,3,,,,,,,,,
0.012334,20671,21831611,,-179.39273071,0.70132279,173.49829102,,,,,-0.10747837,-0.11224674,-9.81268406,-0.01370531,-0.00717032,-0.00174117,-0.51478666,-0.34289068,0.23679572,0.05961304,0.36434910,1.02587092,,,,,,,3,,,,,,,,,
0.013338,20672,21831711,,-179.39231873,0.70334029,173.49528503,,,,,-0.11389287,-0.11581838,-9.81061172,-0.00828605,-0.01112698,-0.00369763,-0.25316061,-0.59426621,-0.22245846,0.05999709,0.36434373,1.02339888,,,,,,,3,,,,,,,,,
0.014252,20673,21831811,,-179.39070129,0.70374542,173.49252319,,,,,-0.11267735,-0.11976879,-9.81029034,-0.00965636,-0.01484562,-0.00399160,-0.39964896,-0.11787130,-0.45700417,0.06045841,0.36481592,1.02340865,,,,,,,3,,,,,,,,,
0.015170,20674,21831911,,-179.39024353,0.70570511,173.48825073,,,,,-0.11626355,-0.11529586,-9.80956364,-0.00618385,-0.01074252,-0.00472093,-0.53891772,-0.51033727,-0.10916505,0.06245087,0.36526087,1.02688909,,,,,,,3,,,,,,,,,
0.015980,20675,21832011,,-179.39241028,0.71165478,173.47517395,,,,,-0.10044144,-0.11997953,-9.80895805,-0.02333245,-0.01349437,-0.00547266,-0.23652321,-0.58711949,-0.57591131,0.06109302,0.36336353,1.02734697,,,,,,,3,,,,,,,,,
0.016674,20676,21832111,,-179.38850403,0.71134406,173.47023010,,,,,-0.11074535,-0.12093297,-9.80857658,-0.01303563,-0.01516799,-0.00571394,-0.16894344,-0.20049115,-0.35032563,0.05774168,0.36294085,1.02534437,,,,,,,3,,,,,,,,,
0.017373,20677,21832211,,-179.38891602,0.71111327,173.46893311,,,,,-0.11149596,-0.12863925,-9.80723572,-0.01318563,-0.02290478,-0.00696540,-0.27849597,-0.28415305,0.18365926,0.05867267,0.36436492,1.02586639,,,,,,,3,,,,,,,,,
0.018048,20678,21832311,,-179.38700867,0.71228868,173.46865845,,,,,-0.11282482,-0.13193342,-9.81309414,-0.01238166,-0.02605452,-0.00105476,-0.32247409,-0.24061735,-0.31988057,0.06009159,0.36482081,1.02637553,,,,,,,3,,,,,,,,,
0.018668,20679,21832411,,-179.39004517,0.71405399,173.46214294,,,,,-0.11316813,-0.11065482,-9.81025219,-0.01013875,-0.00555215,-0.00412250,-0.68716292,-0.47949673,-0.05965918,0.06008374,0.36338142,1.02536321,,,,,,,3,,,,,,,,,
0.019140,20680,21832511,,-179.38703918,0.71671307,173.45780945,,,,,-0.11542707,-0.11990542,-9.81577969,-0.00922144,-0.01418843,0.00153565,-0.15440463,-0.33500005,-0.13598229,0.06242580,0.36382198,1.02538192,,,,,,,3,,,,,,,,,
0.019933,20825,21849105,,,,,,,,,-0.08049092,-0.07236367,-7.37270403,,,,-0.37398928,-0.58486611,-0.38673131,0.06051162,0.36193511,1.02336335,,,,,,,1,,,,,,,,,
0.027640,20826,21849205,,-179.41200256,0.60803604,-179.99328613,,,,,-0.11929096,-0.11976920,-9.80923843,0.00165470,-0.02062939,-0.00498581,-0.17931117,-0.31767063,0.03298982,0.05865646,0.36244589,1.02435172,,,,,,,3,,,,,,,,,
0.037634,20827,21849305,,-179.41340637,0.61626202,-179.99365234,,,,,-0.11168344,-0.12726241,-9.80688572,0.00585140,-0.02690423,-0.00733399,-0.13232915,-0.81216536,-0.15458879,0.06015265,0.36337939,1.02734256,,,,,,,3,,,,,,,,,
0.047657,20828,21849405,,-179.41705322,0.62182683,-179.98597717,,,,,-0.11278355,-0.11499267,-9.81371117,0.00586234,-0.01568338,-0.00062251,-0.82706222,-0.75901432,-0.64875976,0.05920392,0.36291558,1.02683568,,,,,,,3,,,,,,,,,
0.057710,20829,21849505,,-179.42190552,0.62616920,-179.98533630,,,,,-0.11561008,-0.10741612,-9.80781364,0.00838925,-0.00840769,-0.00656676,-0.19395640,-0.24835627,-0.17150690,0.05912614,0.36339775,1.02486384,,,,,,,3,,,,,,,,,
0.067547,20830,21849605,,-179.42138672,0.63063574,-179.97985840,,,,,-0.11367982,-0.10536215,-9.81434822,0.00560654,-0.00641363,-0.00007534,-0.17889509,-0.27499780,-0.35017054,0.06100637,0.36432585,1.02538276,,,,,,,3,,,,,,,,,
0.077587,20831,21849705,,-179.42581177,0.62856698,-179.98149109,,,,,-0.11711755,-0.10559186,-9.81572151,0.00922762,-0.00724066,0.00133753,-0.25252685,-0.12716894,-0.02683635,0.05963078,0.36338881,1.02585578,,,,,,,3,,,,,,,,,
0.087483,20832,21849805,,-179.42935181,0.62717205,-179.97836304,,,,,-0.10170945,-0.11947875,-9.80550861,-0.00537582,-0.02211464,-0.00890589,-0.52853429,0.36078097,-0.21152170,0.05772496,0.36198160,1.02433968,,,,,,,3,,,,,,,,,
0.097547,20833,21849905,,-179.43157959,0.63008952,-179.97618103,,,,,-0.10646873,-0.11190646,-9.80545330,-0.00148518,-0.01455258,-0.00898218,-0.03120358,-0.28675994,-0.42161747,0.05820351,0.36245331,1.02484429,,,,,,,3,,,,,,,,,
0.107549,20834,21850005,,-179.43586731,0.63429123,-179.97348022,,,,,-0.10402089,-0.12294187,-9.80654621,-0.00484599,-0.02663540,-0.00781202,-0.51278259,-0.56886074,-0.37487675,0.05828180,0.36101136,1.02630615,,,,,,,3,,,,,,,,,
0.117503,20835,21850105,,-179.43719482,0.63906759,-179.96780396,,,,,-0.10930378,-0.10889062,-9.80577087,-0.00027677,-0.01240635,-0.00866508,0.11199961,-0.48608845,-0.74861472,0.06053823,0.36049470,1.02334070,,,,,,,3,,,,,,,,,
0.127590,20836,21850205,,-179.43452454,0.64244795,-179.95564270,,,,,-0.11511007,-0.12311234,-9.80891991,0.00510392,-0.02631572,-0.00531101,0.10167121,-0.20807294,-0.66052438,0.06243518,0.36238208,1.02486432,,,,,,,3,,,,,,,,,
0.137597,20837,21850305,,-179.43789673,0.64767563,-179.95568848,,,,,-0.11324192,-0.11891294,-9.80202293,0.00206776,-0.02302980,-0.01227236,-0.50186517,-0.69999108,0.11330066,0.06246810,0.36526036,1.02738392,,,,,,,3,,,,,,,,,
0.147612,20838,21850405,,-179.43832397,0.65181857,-179.95332336,,,,,-0.11026058,-0.11978363,-9.81682682,-0.00145613,-0.02365797,0.00250530,-0.15719256,-0.26154702,-0.34824309,0.06104970,0.36384469,1.02636480,,,,,,,3,,,,,,,,,
0.157551,20839,21850505,,-179.44532776,0.65890723,-179.95710754,,,,,-0.11319853,-0.10502560,-9.80505753,0.00008672,-0.01023556,-0.00937438,-0.50858293,-0.76040491,0.15269907,0.06008425,0.36242166,1.02485323,,,,,,,3,,,,,,,,,
0.167680,20840,21850605,,-179.44708252,0.65994722,-179.95370483,,,,,-0.12130827,-0.11924815,-9.80509377,0.00823930,-0.02483606,-0.00911093,-0.35181896,-0.21617993,-0.26447821,0.06014429,0.36289975,1.02684009,,,,,,,3,,,,,,,,,
0.177588,20841,21850705,,-179.45199585,0.66510057,-179.94857788,,,,,-0.11275075,-0.10908017,-9.80748367,-0.00121139,-0.01552202,-0.00691843,-0.54306039,-0.39917370,-0.46649301,0.05916110,0.36243698,1.02534354,,,,,,,3,,,,,,,,,
0.187577,20842,21850805,,-179.45567322,0.67071617,-179.94143677,,,,,-0.10710957,-0.10911454,-9.80371380,-0.00778128,-0.01601759,-0.01075435,-0.23588667,-0.44010279,-0.57686737,0.05816069,0.36197469,1.02335215,,,,,,,3,,,,,,,,,
0.197572,20843,21850905,,-179.45959473,0.67369038,-179.94540405,,,,,-0.10132480,-0.11499690,-9.81787491,-0.01420838,-0.02245540,0.00339222,-0.25545820,-0.26827134,0.06949519,0.05818525,0.36437336,1.02536929,,,,,,,3,,,,,,,,,
0.207826,20844,21851005,,-179.46083069,0.67626035,-179.94160461,,,,,-0.10090561,-0.11759986,-9.81375885,-0.01501645,-0.02546943,-0.00070477,-0.30819903,-0.25213811,-0.21113385,0.05870764,0.36340412,1.02634609,,,,,,,3,,,,,,,,,
0.217600,20845,21851105,,-179.46426392,0.68146962,-179.93505859,,,,,-0.11677202,-0.11558986,-9.81025505,-0.00038994,-0.02392445,-0.00403833,-0.25676842,-0.84105493,-0.43545279,0.05962191,0.36386895,1.02586329,,,,,,,3,,,,,,,,,
0.227560,20846,21851205,,-179.46887207,0.68625796,-179.93278503,,,,,-0.12124260,-0.11087237,-9.80712605,0.00367873,-0.02023622,-0.00716186,-0.56745623,-0.37316018,-0.53498193,0.06016101,0.36385903,1.02784491,,,,,,,3,,,,,,,,,
0.237597,20847,21851305,,-179.47805786,0.68932992,-179.92970276,,,,,-0.11214020,-0.11498427,-9.81303310,-0.00608582,-0.02591188,-0.00132990,-0.83204409,-0.37010730,-0.22927640,0.06011871,0.36242065,1.02584291,,,,,,,3,,,,,,,,,
0.247571,20848,21851405,,-179.47935486,0.69771379,-179.92123413,,,,,-0.12570854,-0.11796623,-9.80128574,0.00622495,-0.02900005,-0.01288581,-0.20520989,-0.60810914,-0.81690348,0.05907445,0.36339927,1.02337933,,,,,,,3,,,,,,,,,
0.257666,20849,21851505,,-179.48266602,0.69651890,-179.91764832,,,,,-0.10991289,-0.10836671,-9.80404949,-0.00925662,-0.01996779,-0.01040316,-0.30458361,0.05242229,-0.39222433,0.05950967,0.36435214,1.02290189,,,,,,,3,,,,,,,,,
0.267665,20850,21851605,,-179.48721313,0.70261735,-179.91145325,,,,,-0.11184324,-0.10889336,-9.81058311,-0.00881488,-0.02123291,-0.00384450,-0.38990917,-0.74461474,-0.58760598,0.06099852,0.36288643,1.02437043,,,,,,,3,,,,,,,,,
0.277543,20851,21851705,,-179.48712158,0.71468890,-179.90945435,,,,,-0.09859754,-0.11621311,-9.81237602,-0.02424261,-0.02843383,-0.00215530,-0.02103859,-1.15916763,-0.04590142,0.05920443,0.36195582,1.02632570,,,,,,,3,,,,,,,,,
0.287650,20852,21851805,,-179.48936462,0.71661335,-179.90441895,,,,,-0.11245453,-0.10645981,-9.80643749,-0.01011211,-0.01928377,-0.00800705,-0.36332783,-0.02609477,-0.62000551,0.05732420,0.36102769,1.02580678,,,,,,,3,,,,,,,,,
0.297669,20853,21851905,,-179.49520874,0.71591926,-179.90261841,,,,,-0.11182690,-0.12293603,-9.80721378,-0.01040948,-0.03677957,-0.00709581,-0.56673719,0.33486707,-0.12722060,0.05961407,0.36242956,1.02485096,,,,,,,3,,,,,,,,,
0.307533,20854,21852005,,-179.49868774,0.71625549,-179.89967346,,,,,-0.12404316,-0.11681208,-9.80920219,0.00099525,-0.03090988,-0.00501084,-0.09769058,-0.56131044,-0.38919893,0.05961355,0.36338931,1.02536094,,,,,,,3,,,,,,,,,
0.317539,20855,21852105,,-179.50015259,0.72011334,-179.89898682,,,,,-0.10661810,-0.11604677,-9.80960464,-0.01669382,-0.03082022,-0.00483537,-0.45551551,-0.26532948,0.06880921,0.06045891,0.36385617,1.02289879,,,,,,,3,,,,,,,,,
0.327708,20856,21852205,,-179.50863647,0.72512031,-179.89547729,,,,,-0.10396064,-0.11742939,-9.82063770,-0.02053525,-0.03371514,0.00617027,-0.97826313,-0.55131286,-0.13705906,0.06141651,0.36383983,1.02339804,,,,,,,3,,,,,,,,,
0.337685,20857,21852305,,-179.51782227,0.72905087,-179.89567566,,,,,-0.11950141,-0.12625214,-9.79653835,-0.00539249,-0.04392352,-0.01766348,-0.59020999,-0.55397909,-0.16393169,0.06154547,0.36431593,1.02736437,,,,,,,3,,,,,,,,,
0.347686,20858,21852405,,-179.52095032,0.73492557,-179.89746094,,,,,-0.12057200,-0.11639040,-9.79923725,-0.00534864,-0.03465781,-0.01503611,-0.38162076,-0.61475731,0.05282462,0.06011820,0.36338040,1.02635288,,,,,,,3,,,,,,,,,
0.359648,20859,21852505,,-179.52058411,0.74344426,-179.89746094,,,,,-0.11450183,-0.12183136,-9.80271721,-0.01268290,-0.03994047,-0.01159120,-0.11458209,-0.47947789,-0.00961610,0.06054557,0.36289385,1.02486300,,,,,,,3,,,,,,,,,
0.367702,20860,21852605,,-179.52326965,0.74445122,-179.89274597,,,,,-0.10507219,-0.10399902,-9.81230259,-0.02249089,-0.02238671,-0.00227833,-0.12926624,-0.17056610,-0.31636356,0.06107579,0.36336404,1.02685213,,,,,,,3,,,,,,,,,
0.377936,20861,21852705,,-179.52665710,0.74486428,-179.88937378,,,,,-0.11462108,-0.10614702,-9.81675720,-0.01294663,-0.02502057,0.00231838,-0.11859414,-0.00421591,-0.50600800,0.05958746,0.36386997,1.02487361,,,,,,,3,,,,,,,,,
0.387718,20862,21852805,,-179.52680969,0.74638891,-179.88825989,,,,,-0.11089578,-0.11131549,-9.81645012,-0.01688862,-0.03039834,0.00200367,-0.15214309,-0.01933621,0.03590222,0.05763882,0.36198413,1.02186549,,,,,,,3,,,,,,,,,
0.397697,20863,21852905,,-179.52967834,0.74761766,-179.88488770,,,,,-0.10883275,-0.11465655,-9.80615330,-0.01947364,-0.03449630,-0.00829601,-0.49555525,-0.53946680,-0.19031590,0.06009312,0.36194152,1.02484560,,,,,,,3,,,,,,,,,
0.407774,20864,21853005,,-179.53562927,0.75342011,-179.88409424,,,,,-0.11388124,-0.10840623,-9.81780338,-0.01502403,-0.02923113,0.00336528,-0.73395729,-0.12002091,-0.47520684,0.06016988,0.36337888,1.02783740,,,,,,,3,,,,,,,,,
