time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001433,2693,6874774,,178.18939209,0.17187424,-170.27572632,,,,,0.09601732,1.36704385,-10.94677639,-0.29726008,0.98938936,1.16718793,3.46661940,1.67057921,-1.34104233,0.22664085,0.21747243,1.18072712,,,,,,,3,,,,,,,,,
0.002773,2694,6874874,,178.21556091,0.13499737,-170.26821899,,,,,-0.33998805,-1.13610041,-9.31935120,0.55483377,-1.35079527,-0.53532028,0.25815917,-0.01958447,-1.17879983,0.22511856,0.21701959,1.17724907,,,,,,,3,,,,,,,,,
0.004020,2695,6874974,,178.23548889,0.12710668,-170.25051880,,,,,-0.40060011,1.35541713,-9.07857704,0.19434553,1.12472630,-0.69752073,0.19272930,0.89202121,0.28592439,0.22574483,0.21508756,1.18068492,,,,,,,3,,,,,,,,,
0.005326,2696,6875074,,178.22671509,0.12114044,-170.25869751,,,,,0.04247377,1.53899753,-10.19921589,-0.26933989,1.19574404,0.42604566,0.93040613,0.80516282,1.12323059,0.22560598,0.21701117,1.17774606,,,,,,,3,,,,,,,,,
0.006803,2697,6875174,,178.21900940,0.11085497,-170.27273560,,,,,0.17460454,-2.07013488,-9.54082298,0.20959905,-2.36209774,-0.34368622,1.26977848,-1.85889297,-1.26452607,0.22461495,0.21510898,1.17523718,,,,,,,3,,,,,,,,,
0.008038,2698,6875274,,178.25248718,0.12790532,-170.26829529,,,,,0.10066790,1.58034992,-9.47114944,-0.33557242,1.25178492,-0.30013323,-0.19346256,0.67552481,1.62767762,0.22638345,0.21556051,1.17228472,,,,,,,3,,,,,,,,,
0.009284,2699,6875374,,178.24922180,0.12313615,-170.30076599,,,,,0.00711930,0.59591460,-10.53218079,-0.07440001,0.26877421,0.73008311,2.30539759,1.10214846,0.05157059,0.22552872,0.21653357,1.17526436,,,,,,,3,,,,,,,,,
0.010358,2700,6875474,,178.27578735,0.11418470,-170.30212402,,,,,0.04188327,-0.61493164,-9.99176979,0.09231601,-0.91191375,0.15307128,1.76441278,-1.30115883,-0.92926389,0.22457010,0.21846944,1.17578495,,,,,,,3,,,,,,,,,
0.011331,2701,6875574,,178.28985596,0.12202579,-170.28877258,,,,,-0.28383484,0.90365493,-9.06226826,0.15505309,0.66709322,-0.72927630,-1.61303081,0.51777444,1.61539876,0.22457060,0.21750967,1.17527497,,,,,,,3,,,,,,,,,
0.012317,2702,6875674,,178.27325439,0.10924830,-170.29859924,,,,,-0.09799515,0.75162160,-10.91676903,0.00624951,0.43478695,1.11742091,2.86395467,1.92572509,-0.46257451,0.22763342,0.21649531,1.18170619,,,,,,,3,,,,,,,,,
