time_seconds,total_vibration,rms_x,rms_y,rms_z
0.299,8.549885,2.646809,6.351313,5.075014
0.309,8.572668,2.706583,6.356136,5.075882
0.319,8.705105,2.709368,6.449800,5.180565
0.328,8.951805,2.782230,6.638744,5.321756
0.338,8.982192,2.844290,6.653138,5.322175
0.348,9.084612,2.846293,6.728207,5.400001
0.358,9.301201,2.919389,6.893621,5.519737
0.368,9.332484,2.985702,6.907461,5.519767
0.378,9.432369,2.986178,6.974763,5.604017
0.388,9.678937,3.078068,7.171162,5.725534
0.398,9.707433,3.138626,7.183537,5.725388
0.408,9.832459,3.141755,7.259905,5.839556
0.418,10.031091,3.227031,7.400100,5.953786
0.428,10.047623,3.272176,7.400861,5.956077
0.438,10.227990,3.273670,7.542920,6.082699
0.448,10.439215,3.357547,7.700480,6.197313
0.458,10.456375,3.407968,7.700471,6.198732
0.468,10.591264,3.410400,7.820234,6.275985
0.478,10.729576,3.482698,7.927226,6.336695
0.489,10.744210,3.512357,7.927538,6.344724
0.498,10.882910,3.512216,8.028039,6.453886
0.508,11.056445,3.583284,8.161966,6.541205
0.518,10.437744,3.576823,7.645385,6.140108
0.528,10.522873,3.559689,7.672050,6.260920
0.538,10.520424,3.605110,7.632912,6.278627
0.548,10.518760,3.587636,7.636901,6.280997
0.558,10.573623,3.591205,7.671157,6.329148
0.568,10.630038,3.627948,7.709571,6.355959
0.578,10.628047,3.638310,7.703416,6.354168
0.588,10.644175,3.644671,7.701702,6.379546
0.598,10.687061,3.674883,7.723380,6.407645
0.608,10.673101,3.670023,7.717928,6.393716
0.618,10.675457,3.673969,7.751272,6.354929
0.628,10.727448,3.681377,7.823918,6.349165
0.638,10.715119,3.693693,7.804971,6.344512
0.648,10.741966,3.689298,7.807502,6.389197
0.658,10.848412,3.706030,7.881469,6.468062
0.668,10.799392,3.745817,7.844607,6.407642
0.678,10.760220,3.717587,7.839633,6.364121
0.688,10.836468,3.730104,7.904600,6.405674
0.698,10.778010,3.768262,7.853694,6.347063
0.708,10.787422,3.731490,7.856056,6.381758
0.718,10.945067,3.777749,7.969273,6.481805
0.728,10.840453,3.817311,7.886286,6.383578
0.738,10.805383,3.766701,7.863643,6.382115
0.748,10.949099,3.788524,7.981298,6.467514
0.758,10.884334,3.829219,7.912611,6.418442
0.768,10.821654,3.803350,7.809574,6.453936
0.778,10.888673,3.806227,7.858203,6.505726
0.788,10.841819,3.838115,7.817161,6.458010
