time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001686,34772,10072061,,178.51385498,1.12045264,-171.31990051,,,,,-0.15011723,0.24845833,-9.81778622,-0.04088435,-0.01304877,0.00633812,-0.47603820,-0.63520797,-0.63508646,-0.07333723,0.31185609,1.05257416,,,,,,,3,,,,,,,,,
0.002912,34773,10072161,,178.51220703,1.12339556,-171.32209778,,,,,-0.15764990,0.23447359,-9.80886745,-0.03141645,-0.02574009,-0.00279188,-0.57064080,-0.37943851,0.10514035,-0.07422541,0.31091064,1.05354428,,,,,,,3,,,,,,,,,
0.004072,34774,10072261,,178.51419067,1.12711859,-171.31713867,,,,,-0.15722962,0.23989552,-9.80230904,-0.03357503,-0.01986672,-0.00921655,-0.15949145,-0.77699906,-0.34861662,-0.07561089,0.31237325,1.05504477,,,,,,,3,,,,,,,,,
0.005305,34775,10072361,,178.51078796,1.12761497,-171.31268311,,,,,-0.15886466,0.23138084,-9.80680847,-0.03056101,-0.02891959,-0.00491023,-0.64912085,-0.45337387,-0.06621562,-0.07238901,0.31327966,1.05359101,,,,,,,3,,,,,,,,,
0.006485,34776,10072461,,178.51403809,1.12761688,-171.31736755,,,,,-0.15393408,0.24587955,-9.80849743,-0.03754679,-0.01475279,-0.00294209,-0.25881252,-0.18394740,-0.36685648,-0.07289263,0.31136906,1.05157924,,,,,,,3,,,,,,,,,
0.007649,34777,10072561,,178.51612854,1.12645948,-171.32276917,,,,,-0.15805812,0.23264319,-9.81369877,-0.03127830,-0.02700507,0.00199842,-0.36829447,0.00571600,0.22563322,-0.07237127,0.31231937,1.05357587,,,,,,,3,,,,,,,,,
0.008798,34778,10072661,,178.51658630,1.12620962,-171.32995605,,,,,-0.16525479,0.23535925,-9.81572533,-0.02458597,-0.02324213,0.00423741,-0.49418953,-0.04820865,0.02037695,-0.07091841,0.31373402,1.05558467,,,,,,,3,,,,,,,,,
0.009948,34779,10072761,,178.51965332,1.12329745,-171.33680725,,,,,-0.15871924,0.23979205,-9.81504440,-0.03143827,-0.01912080,0.00354409,-0.22485482,-0.04725737,-0.57253671,-0.07331164,0.31233522,1.05357146,,,,,,,3,,,,,,,,,
0.011121,34780,10072861,,178.52362061,1.12104797,-171.33451843,,,,,-0.16531846,0.23348390,-9.80645180,-0.02365927,-0.02321541,-0.00507641,0.03500668,-0.17337975,-0.72150212,-0.07517567,0.31332615,1.05456734,,,,,,,3,,,,,,,,,
0.012281,34781,10072961,,178.52285767,1.12228441,-171.33120728,,,,,-0.16256699,0.24592525,-9.82291126,-0.02858271,-0.01222283,0.01164198,-0.50715601,-0.26771295,-0.13709802,-0.07426976,0.31331134,1.05358207,,,,,,,3,,,,,,,,,
