time_seconds,type,message
0.005,"telemetry","packetCounter: 26845 | sampleTimeFine: 2707030 | Roll: -178.50° Pitch: 0.38° Yaw: -112.13° | Acc: (-0.07, -0.25, -9.81) m/s² | Gyro: (-0.91, -0.19, 0.22) deg/s"
0.009,"telemetry","packetCounter: 26846 | sampleTimeFine: 2707130 | Roll: -178.50° Pitch: 0.38° Yaw: -112.14° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (-0.24, 0.03, -0.03) deg/s"
0.014,"telemetry","packetCounter: 26847 | sampleTimeFine: 2707230 | Roll: -178.50° Pitch: 0.38° Yaw: -112.14° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (-0.77, -0.47, -0.11) deg/s"
0.018,"telemetry","packetCounter: 26848 | sampleTimeFine: 2707330 | Roll: -178.51° Pitch: 0.38° Yaw: -112.13° | Acc: (-0.06, -0.25, -9.80) m/s² | Gyro: (-0.62, 0.10, -0.56) deg/s"
0.022,"telemetry","packetCounter: 26849 | sampleTimeFine: 2707430 | Roll: -178.51° Pitch: 0.38° Yaw: -112.13° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (-0.72, -0.36, -0.06) deg/s"
0.026,"telemetry","packetCounter: 26850 | sampleTimeFine: 2707530 | Roll: -178.51° Pitch: 0.38° Yaw: -112.13° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (-0.59, -0.16, -0.10) deg/s"
0.031,"telemetry","packetCounter: 26851 | sampleTimeFine: 2707630 | Roll: -178.51° Pitch: 0.38° Yaw: -112.13° | Acc: (-0.06, -0.26, -9.81) m/s² | Gyro: (-0.20, -0.53, -0.90) deg/s"
0.035,"telemetry","packetCounter: 26852 | sampleTimeFine: 2707730 | Roll: -178.51° Pitch: 0.38° Yaw: -112.13° | Acc: (-0.07, -0.27, -9.80) m/s² | Gyro: (-0.41, -0.03, -0.19) deg/s"
0.039,"telemetry","packetCounter: 26853 | sampleTimeFine: 2707830 | Roll: -178.51° Pitch: 0.38° Yaw: -112.13° | Acc: (-0.06, -0.26, -9.81) m/s² | Gyro: (-0.42, -0.25, -0.19) deg/s"
0.043,"telemetry","packetCounter: 26854 | sampleTimeFine: 2707930 | Roll: -178.52° Pitch: 0.38° Yaw: -112.13° | Acc: (-0.06, -0.26, -9.81) m/s² | Gyro: (-0.53, -0.31, -0.28) deg/s"
0.048,"telemetry","packetCounter: 26855 | sampleTimeFine: 2708030 | Roll: -178.52° Pitch: 0.38° Yaw: -112.13° | Acc: (-0.07, -0.26, -9.80) m/s² | Gyro: (-0.05, -0.67, -0.22) deg/s"
0.052,"telemetry","packetCounter: 26856 | sampleTimeFine: 2708130 | Roll: -178.51° Pitch: 0.38° Yaw: -112.13° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (-0.07, -0.37, -0.32) deg/s"
0.056,"telemetry","packetCounter: 26857 | sampleTimeFine: 2708230 | Roll: -178.51° Pitch: 0.38° Yaw: -112.13° | Acc: (-0.07, -0.25, -9.81) m/s² | Gyro: (-0.49, -0.39, -0.21) deg/s"
0.061,"telemetry","packetCounter: 26858 | sampleTimeFine: 2708330 | Roll: -178.52° Pitch: 0.39° Yaw: -112.12° | Acc: (-0.08, -0.26, -9.80) m/s² | Gyro: (-0.74, -0.63, -0.81) deg/s"
0.065,"telemetry","packetCounter: 26859 | sampleTimeFine: 2708430 | Roll: -178.51° Pitch: 0.39° Yaw: -112.12° | Acc: (-0.06, -0.25, -9.81) m/s² | Gyro: (0.03, -0.43, -0.31) deg/s"
0.069,"telemetry","packetCounter: 26860 | sampleTimeFine: 2708530 | Roll: -178.51° Pitch: 0.39° Yaw: -112.12° | Acc: (-0.06, -0.26, -9.81) m/s² | Gyro: (0.10, -0.21, -0.16) deg/s"
0.073,"telemetry","packetCounter: 26861 | sampleTimeFine: 2708630 | Roll: -178.51° Pitch: 0.39° Yaw: -112.12° | Acc: (-0.06, -0.27, -9.81) m/s² | Gyro: (-0.27, -0.05, -0.17) deg/s"
0.078,"telemetry","packetCounter: 26862 | sampleTimeFine: 2708730 | Roll: -178.51° Pitch: 0.39° Yaw: -112.12° | Acc: (-0.07, -0.26, -9.80) m/s² | Gyro: (-0.36, -0.25, -0.37) deg/s"
0.082,"telemetry","packetCounter: 28778 | sampleTimeFine: 2902459 | Acc: (-0.03, -0.17, -7.36) m/s² | Gyro: (0.48, -0.64, 0.09) deg/s"
0.087,"telemetry","packetCounter: 28779 | sampleTimeFine: 2902559 | Roll: -178.57° Pitch: 0.26° Yaw: -179.99° | Acc: (-0.06, -0.25, -9.82) m/s² | Gyro: (-0.75, -0.14, -0.46) deg/s"
0.091,"telemetry","packetCounter: 28780 | sampleTimeFine: 2902659 | Roll: -178.58° Pitch: 0.26° Yaw: -179.99° | Acc: (-0.06, -0.26, -9.81) m/s² | Gyro: (-0.69, -0.70, 0.18) deg/s"
0.095,"telemetry","packetCounter: 28781 | sampleTimeFine: 2902759 | Roll: -178.59° Pitch: 0.27° Yaw: -179.99° | Acc: (-0.06, -0.26, -9.80) m/s² | Gyro: (-0.59, -0.34, -0.54) deg/s"
0.099,"telemetry","packetCounter: 28782 | sampleTimeFine: 2902859 | Roll: -178.59° Pitch: 0.27° Yaw: -179.98° | Acc: (-0.07, -0.27, -9.81) m/s² | Gyro: (-0.25, -0.08, -0.28) deg/s"
0.104,"telemetry","packetCounter: 28783 | sampleTimeFine: 2902959 | Roll: -178.59° Pitch: 0.27° Yaw: -179.98° | Acc: (-0.06, -0.25, -9.82) m/s² | Gyro: (0.11, -0.49, -0.20) deg/s"
0.108,"telemetry","packetCounter: 28784 | sampleTimeFine: 2903059 | Roll: -178.59° Pitch: 0.28° Yaw: -179.98° | Acc: (-0.07, -0.26, -9.82) m/s² | Gyro: (-0.30, -0.11, -0.66) deg/s"
0.112,"telemetry","packetCounter: 28785 | sampleTimeFine: 2903159 | Roll: -178.59° Pitch: 0.28° Yaw: -179.97° | Acc: (-0.07, -0.26, -9.80) m/s² | Gyro: (-0.18, -0.52, -0.12) deg/s"
0.116,"telemetry","packetCounter: 28786 | sampleTimeFine: 2903259 | Roll: -178.60° Pitch: 0.28° Yaw: -179.97° | Acc: (-0.06, -0.26, -9.81) m/s² | Gyro: (-0.76, 0.02, -0.25) deg/s"
0.120,"telemetry","packetCounter: 28787 | sampleTimeFine: 2903359 | Roll: -178.60° Pitch: 0.28° Yaw: -179.96° | Acc: (-0.06, -0.25, -9.81) m/s² | Gyro: (-0.20, -0.09, -0.43) deg/s"
0.125,"telemetry","packetCounter: 28788 | sampleTimeFine: 2903459 | Roll: -178.60° Pitch: 0.28° Yaw: -179.96° | Acc: (-0.06, -0.26, -9.81) m/s² | Gyro: (0.00, -0.13, -0.08) deg/s"
0.129,"telemetry","packetCounter: 28789 | sampleTimeFine: 2903559 | Roll: -178.61° Pitch: 0.29° Yaw: -179.96° | Acc: (-0.07, -0.27, -9.81) m/s² | Gyro: (-0.22, -0.48, -0.48) deg/s"
0.139,"telemetry","packetCounter: 28790 | sampleTimeFine: 2903659 | Roll: -178.61° Pitch: 0.29° Yaw: -179.96° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (-0.25, -0.53, -0.41) deg/s"
0.149,"telemetry","packetCounter: 28791 | sampleTimeFine: 2903759 | Roll: -178.61° Pitch: 0.29° Yaw: -179.96° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (-0.38, -0.00, -0.17) deg/s"
0.159,"telemetry","packetCounter: 28792 | sampleTimeFine: 2903859 | Roll: -178.61° Pitch: 0.30° Yaw: -179.95° | Acc: (-0.06, -0.25, -9.82) m/s² | Gyro: (0.09, -0.34, -0.31) deg/s"
0.169,"telemetry","packetCounter: 28793 | sampleTimeFine: 2903959 | Roll: -178.61° Pitch: 0.30° Yaw: -179.95° | Acc: (-0.07, -0.26, -9.82) m/s² | Gyro: (-0.18, -0.49, 0.06) deg/s"
0.179,"telemetry","packetCounter: 28794 | sampleTimeFine: 2904059 | Roll: -178.62° Pitch: 0.30° Yaw: -179.95° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (-0.69, -0.42, -0.43) deg/s"
0.189,"telemetry","packetCounter: 28795 | sampleTimeFine: 2904159 | Roll: -178.62° Pitch: 0.31° Yaw: -179.95° | Acc: (-0.06, -0.25, -9.82) m/s² | Gyro: (-0.37, -0.51, 0.21) deg/s"
0.199,"telemetry","packetCounter: 28796 | sampleTimeFine: 2904259 | Roll: -178.63° Pitch: 0.31° Yaw: -179.95° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (-0.71, -0.61, -0.43) deg/s"
0.209,"telemetry","packetCounter: 28797 | sampleTimeFine: 2904359 | Roll: -178.63° Pitch: 0.32° Yaw: -179.94° | Acc: (-0.07, -0.25, -9.81) m/s² | Gyro: (-0.30, -0.14, -0.43) deg/s"
0.219,"telemetry","packetCounter: 28798 | sampleTimeFine: 2904459 | Roll: -178.63° Pitch: 0.32° Yaw: -179.94° | Acc: (-0.07, -0.25, -9.81) m/s² | Gyro: (-0.21, -0.61, -0.33) deg/s"
0.229,"telemetry","packetCounter: 28799 | sampleTimeFine: 2904559 | Roll: -178.64° Pitch: 0.33° Yaw: -179.94° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (-0.41, -0.31, 0.26) deg/s"
0.239,"telemetry","packetCounter: 28800 | sampleTimeFine: 2904659 | Roll: -178.64° Pitch: 0.33° Yaw: -179.93° | Acc: (-0.06, -0.26, -9.81) m/s² | Gyro: (-0.19, 0.24, -0.85) deg/s"
0.249,"telemetry","packetCounter: 28801 | sampleTimeFine: 2904759 | Roll: -178.65° Pitch: 0.33° Yaw: -179.93° | Acc: (-0.06, -0.25, -9.81) m/s² | Gyro: (-1.03, -0.36, -0.57) deg/s"
0.259,"telemetry","packetCounter: 28802 | sampleTimeFine: 2904859 | Roll: -178.65° Pitch: 0.33° Yaw: -179.92° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (-0.08, 0.08, -0.50) deg/s"
0.269,"telemetry","packetCounter: 28803 | sampleTimeFine: 2904959 | Roll: -178.65° Pitch: 0.32° Yaw: -179.92° | Acc: (-0.06, -0.25, -9.82) m/s² | Gyro: (-0.05, 0.12, 0.11) deg/s"
0.279,"telemetry","packetCounter: 28804 | sampleTimeFine: 2905059 | Roll: -178.65° Pitch: 0.33° Yaw: -179.92° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (-0.23, -0.14, 0.35) deg/s"
0.289,"telemetry","packetCounter: 28805 | sampleTimeFine: 2905159 | Roll: -178.65° Pitch: 0.33° Yaw: -179.92° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (0.34, -0.21, -0.35) deg/s"
0.299,"telemetry","packetCounter: 28806 | sampleTimeFine: 2905259 | Roll: -178.65° Pitch: 0.33° Yaw: -179.92° | Acc: (-0.06, -0.25, -9.82) m/s² | Gyro: (-0.03, 0.04, 0.33) deg/s"
0.309,"telemetry","packetCounter: 28807 | sampleTimeFine: 2905359 | Roll: -178.65° Pitch: 0.33° Yaw: -179.92° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (-0.29, -0.58, -0.65) deg/s"
0.319,"telemetry","packetCounter: 28808 | sampleTimeFine: 2905459 | Roll: -178.66° Pitch: 0.34° Yaw: -179.91° | Acc: (-0.05, -0.26, -9.81) m/s² | Gyro: (-0.86, -0.30, -0.40) deg/s"
0.331,"vibration","📊 ВИБРАЦИЯ: X=0.0073 Y=0.0130 Z=0.3429 | TOTAL=0.3433 m/s²"
0.331,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.331,"telemetry","packetCounter: 28809 | sampleTimeFine: 2905559 | Roll: -178.67° Pitch: 0.34° Yaw: -179.91° | Acc: (-0.06, -0.26, -9.81) m/s² | Gyro: (-0.43, -0.02, -0.03) deg/s"
0.340,"vibration","📊 ВИБРАЦИЯ: X=0.0073 Y=0.0130 Z=0.3430 | TOTAL=0.3433 m/s²"
0.340,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.341,"telemetry","packetCounter: 28810 | sampleTimeFine: 2905659 | Roll: -178.67° Pitch: 0.35° Yaw: -179.91° | Acc: (-0.07, -0.25, -9.81) m/s² | Gyro: (-0.70, -0.88, -0.09) deg/s"
0.350,"vibration","📊 ВИБРАЦИЯ: X=0.0072 Y=0.0130 Z=0.3430 | TOTAL=0.3433 m/s²"
0.350,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.350,"telemetry","packetCounter: 28811 | sampleTimeFine: 2905759 | Roll: -178.67° Pitch: 0.35° Yaw: -179.91° | Acc: (-0.07, -0.25, -9.82) m/s² | Gyro: (0.21, -0.37, 0.03) deg/s"
0.360,"vibration","📊 ВИБРАЦИЯ: X=0.0072 Y=0.0131 Z=0.3430 | TOTAL=0.3433 m/s²"
0.360,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.360,"telemetry","packetCounter: 28812 | sampleTimeFine: 2905859 | Roll: -178.68° Pitch: 0.35° Yaw: -179.91° | Acc: (-0.07, -0.26, -9.82) m/s² | Gyro: (-0.51, -0.33, -0.37) deg/s"
0.370,"vibration","📊 ВИБРАЦИЯ: X=0.0073 Y=0.0130 Z=0.3430 | TOTAL=0.3434 m/s²"
0.370,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.370,"telemetry","packetCounter: 28813 | sampleTimeFine: 2905959 | Roll: -178.67° Pitch: 0.35° Yaw: -179.91° | Acc: (-0.07, -0.25, -9.82) m/s² | Gyro: (0.24, -0.23, -0.37) deg/s"
0.380,"vibration","📊 ВИБРАЦИЯ: X=0.0072 Y=0.0130 Z=0.3430 | TOTAL=0.3433 m/s²"
0.380,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.381,"telemetry","packetCounter: 28814 | sampleTimeFine: 2906059 | Roll: -178.67° Pitch: 0.36° Yaw: -179.90° | Acc: (-0.07, -0.25, -9.81) m/s² | Gyro: (0.01, -0.47, -0.00) deg/s"
0.390,"vibration","📊 ВИБРАЦИЯ: X=0.0073 Y=0.0129 Z=0.3430 | TOTAL=0.3434 m/s²"
0.390,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.390,"telemetry","packetCounter: 28815 | sampleTimeFine: 2906159 | Roll: -178.68° Pitch: 0.36° Yaw: -179.90° | Acc: (-0.07, -0.26, -9.81) m/s² | Gyro: (-0.48, -0.31, -0.02) deg/s"
0.400,"vibration","📊 ВИБРАЦИЯ: X=0.0072 Y=0.0129 Z=0.3430 | TOTAL=0.3434 m/s²"
0.400,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.400,"telemetry","packetCounter: 28816 | sampleTimeFine: 2906259 | Roll: -178.68° Pitch: 0.37° Yaw: -179.91° | Acc: (-0.06, -0.26, -9.81) m/s² | Gyro: (0.08, -0.42, 0.17) deg/s"
0.410,"vibration","📊 ВИБРАЦИЯ: X=0.0072 Y=0.0128 Z=0.3431 | TOTAL=0.3434 m/s²"
0.410,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.410,"telemetry","packetCounter: 28817 | sampleTimeFine: 2906359 | Roll: -178.68° Pitch: 0.37° Yaw: -179.90° | Acc: (-0.06, -0.25, -9.81) m/s² | Gyro: (-0.26, -0.35, -0.22) deg/s"
0.420,"vibration","📊 ВИБРАЦИЯ: X=0.0071 Y=0.0129 Z=0.3430 | TOTAL=0.3434 m/s²"
0.420,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.420,"telemetry","packetCounter: 28818 | sampleTimeFine: 2906459 | Roll: -178.68° Pitch: 0.37° Yaw: -179.90° | Acc: (-0.07, -0.27, -9.81) m/s² | Gyro: (-0.67, -0.24, 0.02) deg/s"
0.430,"vibration","📊 ВИБРАЦИЯ: X=0.0071 Y=0.0129 Z=0.3430 | TOTAL=0.3433 m/s²"
0.430,"bar","   ███░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
