time_seconds,type,message
0.006,"telemetry","packetCounter: 34047 | sampleTimeFine: 16559451 | Roll: -178.26° Pitch: 1.06° Yaw: -74.85° | Acc: (-0.19, -0.28, -9.80) m/s² | Gyro: (-0.70, -0.51, -0.04) deg/s"
0.011,"telemetry","packetCounter: 34048 | sampleTimeFine: 16559551 | Roll: -178.26° Pitch: 1.06° Yaw: -74.85° | Acc: (-0.18, -0.28, -9.80) m/s² | Gyro: (-0.80, -0.47, -0.63) deg/s"
0.015,"telemetry","packetCounter: 34049 | sampleTimeFine: 16559651 | Roll: -178.27° Pitch: 1.06° Yaw: -74.85° | Acc: (-0.19, -0.27, -9.80) m/s² | Gyro: (-0.23, -0.11, -0.03) deg/s"
0.020,"telemetry","packetCounter: 34050 | sampleTimeFine: 16559751 | Roll: -178.27° Pitch: 1.06° Yaw: -74.85° | Acc: (-0.18, -0.28, -9.81) m/s² | Gyro: (-0.54, -0.57, 0.06) deg/s"
0.024,"telemetry","packetCounter: 34051 | sampleTimeFine: 16559851 | Roll: -178.26° Pitch: 1.06° Yaw: -74.85° | Acc: (-0.19, -0.27, -9.82) m/s² | Gyro: (0.07, -0.38, -0.47) deg/s"
0.029,"telemetry","packetCounter: 34052 | sampleTimeFine: 16559951 | Roll: -178.26° Pitch: 1.07° Yaw: -74.86° | Acc: (-0.18, -0.29, -9.80) m/s² | Gyro: (-0.45, -0.69, 0.33) deg/s"
0.034,"telemetry","packetCounter: 34053 | sampleTimeFine: 16560051 | Roll: -178.27° Pitch: 1.07° Yaw: -74.85° | Acc: (-0.18, -0.28, -9.80) m/s² | Gyro: (-0.50, 0.26, -0.38) deg/s"
0.038,"telemetry","packetCounter: 34054 | sampleTimeFine: 16560151 | Roll: -178.26° Pitch: 1.06° Yaw: -74.86° | Acc: (-0.17, -0.27, -9.81) m/s² | Gyro: (0.04, 0.24, 0.07) deg/s"
0.043,"telemetry","packetCounter: 34055 | sampleTimeFine: 16560251 | Roll: -178.26° Pitch: 1.06° Yaw: -74.86° | Acc: (-0.18, -0.28, -9.81) m/s² | Gyro: (-0.50, -0.54, -0.54) deg/s"
0.048,"telemetry","packetCounter: 34056 | sampleTimeFine: 16560351 | Roll: -178.26° Pitch: 1.06° Yaw: -74.86° | Acc: (-0.19, -0.28, -9.80) m/s² | Gyro: (-0.54, -0.22, -0.16) deg/s"
0.053,"telemetry","packetCounter: 34057 | sampleTimeFine: 16560451 | Roll: -178.27° Pitch: 1.06° Yaw: -74.86° | Acc: (-0.18, -0.28, -9.81) m/s² | Gyro: (-0.58, -0.40, -0.18) deg/s"
