time_s,p_fault,fault_bin
9.9980,0.946422,1
10.0080,0.947752,1
10.0180,0.947890,1
10.0280,0.950591,1
10.0380,0.953579,1
10.0480,0.955512,1
10.0580,0.955254,1
10.0680,0.952455,1
10.0780,0.947787,1
10.0880,0.941842,1
10.0980,0.935449,1
10.1080,0.928217,1
10.1180,0.918058,1
10.1280,0.914603,1
10.1380,0.908626,1
10.1480,0.905845,1
10.1580,0.899353,1
10.1680,0.889586,1
10.1780,0.876462,1
10.1880,0.861753,1
10.1980,0.847543,1
10.2080,0.836549,1
10.2180,0.825745,1
10.2280,0.816020,1
10.2380,0.804121,1
10.2480,0.786219,1
10.2580,0.766040,1
10.2680,0.747090,1
10.2780,0.736801,1
10.2880,0.724068,1
10.2980,0.718912,1
10.3080,0.704954,1
10.3180,0.713543,1
10.3280,0.702179,1
10.3380,0.704402,1
10.3480,0.703027,1
10.3580,0.691396,1
10.3680,0.702929,1
10.3780,0.709951,1
10.3880,0.721843,1
10.3980,0.725849,1
10.4080,0.741415,1
10.4180,0.717698,1
10.4280,0.692295,1
10.4380,0.667311,1
10.4480,0.644992,1
10.4580,0.620894,1
10.4680,0.594194,1
10.4780,0.581507,1
10.4880,0.568274,1
10.4980,0.556055,1
10.5080,0.540395,1
10.5180,0.533422,1
10.5280,0.512427,1
10.5380,0.511436,1
10.5480,0.506737,1
10.5580,0.497161,0
10.5680,0.490925,0
10.5780,0.512037,1
10.5880,0.542158,1
10.5980,0.565973,1
10.6080,0.594291,1
10.6180,0.603564,1
10.6280,0.664618,1
10.6380,0.715962,1
10.6480,0.728499,1
10.6580,0.759744,1
10.6680,0.772675,1
10.6780,0.787502,1
10.6880,0.797084,1
10.6980,0.797065,1
10.7080,0.808595,1
10.7180,0.819174,1
10.7280,0.816682,1
10.7380,0.821487,1
10.7480,0.803484,1
10.7580,0.784228,1
10.7680,0.765319,1
10.7780,0.740916,1
10.7880,0.716294,1
10.7980,0.689939,1
10.8080,0.664270,1
10.8180,0.638740,1
10.8280,0.615536,1
10.8380,0.591554,1
10.8480,0.570608,1
10.8580,0.544476,1
10.8680,0.539190,1
10.8780,0.538368,1
10.8880,0.534033,1
10.8980,0.533320,1
10.9080,0.533506,1
10.9180,0.511205,1
10.9280,0.502256,1
10.9380,0.491320,0
10.9480,0.466321,0
10.9580,0.444422,0
10.9680,0.422245,0
10.9780,0.406370,0
10.9880,0.389193,0
10.9980,0.373418,0
11.0080,0.368701,0
11.0180,0.362010,0
11.0280,0.378609,0
11.0380,0.378726,0
11.0480,0.383438,0
11.0580,0.386841,0
11.0680,0.379719,0
11.0780,0.377316,0
11.0880,0.372781,0
11.0980,0.374849,0
11.1080,0.386339,0
11.1180,0.451700,0
11.1280,0.473955,0
11.1380,0.505664,1
11.1480,0.520128,1
11.1580,0.532390,1
11.1680,0.558007,1
11.1780,0.553068,1
11.1880,0.579336,1
11.1980,0.614220,1
11.2080,0.640096,1
11.2180,0.671155,1
11.2280,0.674384,1
11.2380,0.680190,1
11.2480,0.673682,1
11.2580,0.671973,1
11.2680,0.675331,1
11.2780,0.677990,1
11.2880,0.684656,1
11.2980,0.678402,1
11.3080,0.675294,1
11.3180,0.655526,1
11.3280,0.645404,1
11.3380,0.641843,1
11.3480,0.641592,1
11.3580,0.644009,1
11.3680,0.631205,1
11.3780,0.618869,1
11.3880,0.596994,1
11.3980,0.576787,1
11.4080,0.566630,1
11.4180,0.555905,1
11.4280,0.554861,1
11.4380,0.547843,1
11.4480,0.527835,1
11.4580,0.516205,1
11.4680,0.494682,0
11.4780,0.469058,0
11.4880,0.451596,0
11.4980,0.449748,0
11.5080,0.432278,0
11.5180,0.420894,0
11.5280,0.403996,0
11.5380,0.389139,0
11.5480,0.377114,0
11.5580,0.366947,0
11.5680,0.355788,0
11.5780,0.341198,0
11.5880,0.346801,0
11.5980,0.329729,0
