time_seconds,total_vibration,rms_x,rms_y,rms_z
0.657,1.243343,0.220037,1.104678,0.526471
0.667,1.174869,0.227771,1.018354,0.539809
0.677,1.189557,0.227596,1.03082,0.548321
0.687,1.202929,0.230432,1.04841,0.542931
0.697,1.10432,0.260434,0.928756,0.537689
0.708,1.099888,0.256549,0.919749,0.545891
0.718,1.029726,0.231526,0.8697,0.500354
0.728,0.990408,0.236546,0.822031,0.499218
0.738,0.989784,0.251824,0.819555,0.494557
0.747,1.008686,0.245454,0.848072,0.487825
0.757,1.007684,0.241635,0.851019,0.4825
0.768,1.015264,0.244438,0.856539,0.487187
0.778,1.107937,0.278527,0.9393,0.51736
0.788,1.136509,0.271793,1.000599,0.465385
0.798,1.121288,0.272229,0.990061,0.450509
0.807,1.158101,0.271972,1.048251,0.410365
0.818,1.20365,0.27485,1.101557,0.399755
0.827,1.212776,0.264519,1.11466,0.397981
0.838,1.23558,0.266471,1.123463,0.439866
0.847,1.322779,0.274539,1.218995,0.434078
0.857,1.29055,0.293795,1.178162,0.437193
0.868,1.297705,0.294716,1.189371,0.427291
0.877,1.27344,0.294451,1.13983,0.485526
0.888,1.240117,0.292968,1.102656,0.486016
0.897,1.249386,0.279588,1.103148,0.515615
0.908,1.280081,0.275576,1.135676,0.522403
0.918,1.291107,0.277799,1.144395,0.529288
0.927,1.296546,0.284384,1.148908,0.529309
0.937,1.320975,0.274487,1.165846,0.557169
0.947,1.351038,0.280761,1.195627,0.562985
0.958,1.343781,0.281141,1.194969,0.546586
0.968,1.360544,0.280299,1.216223,0.541585
0.977,1.318082,0.248287,1.185299,0.520345
0.988,1.268479,0.248283,1.127053,0.526446
0.998,1.299298,0.263254,1.129216,0.586298
1.008,1.268401,0.291003,1.077554,0.602524
1.017,1.215606,0.302191,1.006463,0.611075
1.028,1.194028,0.30418,0.974571,0.619184
1.037,1.183315,0.300287,0.976624,0.596881
1.048,1.089526,0.295224,0.863072,0.595832
1.058,1.063825,0.277512,0.837962,0.593743
1.068,1.157362,0.273494,0.960451,0.584998
1.078,1.201973,0.271704,1.043603,0.530857
1.088,1.20961,0.275784,1.051303,0.530907
1.097,1.238971,0.258865,1.102497,0.502532
1.107,1.230328,0.266429,1.079167,0.527372
1.117,1.213833,0.261307,1.070519,0.509018
1.128,1.210616,0.247353,1.06527,0.519236
1.138,1.186809,0.241983,1.044759,0.508367
1.148,1.127695,0.246166,0.982916,0.49495
1.158,1.130025,0.242305,0.968686,0.529049
1.168,1.102473,0.240816,0.937116,0.528458
1.177,1.082758,0.250576,0.914689,0.522417
1.188,1.074464,0.253135,0.907169,0.517146
1.198,1.096415,0.249789,0.971436,0.442769
1.208,1.10158,0.219962,0.989503,0.431253
1.218,1.10881,0.192042,1.008802,0.418208
1.228,1.165482,0.217277,1.058053,0.437791
1.238,1.146259,0.21587,1.042077,0.425891
1.248,1.126526,0.223473,1.016352,0.431449
1.258,1.13019,0.22322,1.015502,0.443012
1.267,1.012731,0.225482,0.87786,0.451824
