time_seconds,type,message
0.003,"telemetry","packetCounter: 62892 | sampleTimeFine: 6315838 | Roll: 178.23° Pitch: 1.19° Yaw: 140.99° | Acc: (-0.19, 0.29, -9.81) m/s² | Gyro: (0.18, -0.62, -0.31) deg/s"
0.004,"telemetry","packetCounter: 62893 | sampleTimeFine: 6315938 | Roll: 178.23° Pitch: 1.20° Yaw: 140.99° | Acc: (-0.20, 0.30, -9.81) m/s² | Gyro: (-0.10, -1.11, -0.56) deg/s"
0.006,"telemetry","packetCounter: 62894 | sampleTimeFine: 6316038 | Roll: 178.24° Pitch: 1.21° Yaw: 140.99° | Acc: (-0.19, 0.30, -9.81) m/s² | Gyro: (-0.27, -0.72, 0.11) deg/s"
0.008,"telemetry","packetCounter: 62895 | sampleTimeFine: 6316138 | Roll: 178.24° Pitch: 1.21° Yaw: 140.99° | Acc: (-0.20, 0.30, -9.81) m/s² | Gyro: (-0.39, -0.20, -0.49) deg/s"
0.010,"telemetry","packetCounter: 62896 | sampleTimeFine: 6316238 | Roll: 178.23° Pitch: 1.21° Yaw: 140.99° | Acc: (-0.20, 0.29, -9.81) m/s² | Gyro: (-0.95, -0.30, -0.21) deg/s"
0.011,"telemetry","packetCounter: 62897 | sampleTimeFine: 6316338 | Roll: 178.23° Pitch: 1.20° Yaw: 140.99° | Acc: (-0.20, 0.29, -9.80) m/s² | Gyro: (-0.00, 0.02, -0.51) deg/s"
0.013,"telemetry","packetCounter: 62898 | sampleTimeFine: 6316438 | Roll: 178.23° Pitch: 1.20° Yaw: 141.00° | Acc: (-0.20, 0.30, -9.81) m/s² | Gyro: (-0.73, -0.23, -0.29) deg/s"
0.015,"telemetry","packetCounter: 62899 | sampleTimeFine: 6316538 | Roll: 178.23° Pitch: 1.21° Yaw: 141.00° | Acc: (-0.20, 0.30, -9.81) m/s² | Gyro: (-0.09, -0.70, -0.64) deg/s"
0.016,"telemetry","packetCounter: 62900 | sampleTimeFine: 6316638 | Roll: 178.23° Pitch: 1.20° Yaw: 141.00° | Acc: (-0.20, 0.29, -9.81) m/s² | Gyro: (-0.78, -0.13, -0.31) deg/s"
0.018,"telemetry","packetCounter: 62901 | sampleTimeFine: 6316738 | Roll: 178.23° Pitch: 1.21° Yaw: 141.00° | Acc: (-0.20, 0.30, -9.81) m/s² | Gyro: (-0.47, -0.44, -0.03) deg/s"
0.020,"telemetry","packetCounter: 62902 | sampleTimeFine: 6316838 | Roll: 178.23° Pitch: 1.21° Yaw: 141.00° | Acc: (-0.20, 0.30, -9.80) m/s² | Gyro: (-0.49, -0.50, -0.57) deg/s"
0.022,"telemetry","packetCounter: 62903 | sampleTimeFine: 6316938 | Roll: 178.23° Pitch: 1.21° Yaw: 141.00° | Acc: (-0.20, 0.30, -9.81) m/s² | Gyro: (-0.13, -0.73, -0.68) deg/s"
