time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.000465,49398,24723048,,-179.90936279,0.95588273,-143.75671387,,,,,-0.10083476,0.00518913,-9.81899548,-0.06346685,-0.02080177,0.00364304,0.26858444,-0.89317162,-0.31015630,-0.12114081,0.35252410,0.99756521,,,,,,,3,,,,,,,,,
0.000847,49399,24723148,,-179.90867615,0.95128369,-143.75436401,,,,,-0.10366746,-0.01611607,-9.81529999,-0.04766174,-0.03587609,0.00003576,-0.30145539,-0.17442457,-0.37904132,-0.12303828,0.35159647,0.99655145,,,,,,,3,,,,,,,,,
0.001202,49400,24723248,,-179.90664673,0.95335847,-143.74667358,,,,,-0.10211505,-0.01687385,-9.80808449,-0.04874131,-0.03712308,-0.00720382,-0.16307126,-0.30031443,-0.39006730,-0.12155777,0.34965119,0.99751765,,,,,,,3,,,,,,,,,
0.001549,49401,24723348,,-179.90698242,0.95015854,-143.74681091,,,,,-0.10073335,-0.00558866,-9.81457043,-0.05623855,-0.02883632,-0.00075841,-0.42057936,-0.27390753,-0.29013176,-0.11929400,0.35153368,0.99607450,,,,,,,3,,,,,,,,,
0.001897,49402,24723448,,-179.90963745,0.94559848,-143.74534607,,,,,-0.09677640,-0.00260854,-9.81801796,-0.06028373,-0.02858394,0.00262523,-0.45913967,-0.06609185,-0.22215102,-0.11972924,0.35058081,0.99655199,,,,,,,3,,,,,,,,,
0.002249,49403,24723548,,-179.91461182,0.94391966,-143.74212646,,,,,-0.10206522,-0.00937431,-9.80701447,-0.05101765,-0.03170145,-0.00827694,-0.98990391,-0.36077459,-0.15824715,-0.11873768,0.35152322,0.99855095,,,,,,,3,,,,,,,,,
0.002586,49404,24723648,,-179.91400146,0.94371688,-143.74247742,,,,,-0.09808084,0.00553092,-9.81006145,-0.06343941,-0.02167229,-0.00532031,-0.22091090,-0.53495434,-0.15262791,-0.11878000,0.35008484,0.99654889,,,,,,,3,,,,,,,,,
0.002940,49405,24723748,,-179.91494751,0.94365263,-143.73657227,,,,,-0.08971161,0.00727342,-9.81558418,-0.07111452,-0.02525993,0.00006461,-0.22817882,-0.37838330,-0.54095253,-0.11880507,0.34864596,0.99504173,,,,,,,3,,,,,,,,,
0.003288,49406,24723848,,-179.91497803,0.94164169,-143.73590088,,,,,-0.11083363,-0.00417745,-9.80386353,-0.04693499,-0.02176632,-0.01128864,-0.19430620,-0.39218631,-0.49674418,-0.12013835,0.34914729,0.99751675,,,,,,,3,,,,,,,,,
0.003630,49407,24723948,,-179.90890503,0.94062537,-143.72851562,,,,,-0.10274744,-0.00198047,-9.81214046,-0.05529037,-0.02393574,-0.00315118,0.05488707,-0.40680185,-0.41240914,-0.12422717,0.34922028,0.98809701,,,,,,,3,,,,,,,,,
