time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001414,18157,21578146,,178.24319458,2.08901048,-154.59722900,,,,,-0.28088734,0.21768208,-9.80290985,-0.03393261,-0.10827380,-0.00695205,-0.36864201,-0.63422890,-0.54081587,-0.01034440,0.33624116,1.03942299,,,,,,,3,,,,,,,,,
0.002619,18158,21578246,,178.24325562,2.08684850,-154.59954834,,,,,-0.28929046,0.23163927,-9.79938984,-0.03161649,-0.09169568,-0.00972939,-0.45279891,0.03629106,-0.08160322,-0.01033553,0.33576104,1.03941536,,,,,,,3,,,,,,,,,
0.003731,18159,21578346,,178.24301147,2.08731222,-154.60302734,,,,,-0.29219776,0.22656429,-9.80695915,-0.02742462,-0.09541139,-0.00221801,-0.24398682,-0.51540255,-0.01608308,-0.00986483,0.33479333,1.03890765,,,,,,,3,,,,,,,,,
0.004827,18160,21578446,,178.24310303,2.09182405,-154.60684204,,,,,-0.28093612,0.22713649,-9.80665588,-0.03837031,-0.10021478,-0.00292015,-0.51973028,-0.62889356,-0.18375162,-0.00947141,0.33334807,1.03591824,,,,,,,3,,,,,,,,,
0.005914,18161,21578546,,178.24337769,2.09369111,-154.61129761,,,,,-0.29122442,0.23221025,-9.81074619,-0.03132317,-0.09096516,0.00169992,-0.11619865,0.12104084,-0.03929224,-0.00854041,0.33477211,1.03644025,,,,,,,3,,,,,,,,,
0.007002,18162,21578646,,178.24685669,2.09420013,-154.61779785,,,,,-0.28617972,0.22878192,-9.81110859,-0.03530554,-0.09606779,0.00177121,-0.04341084,-0.55267063,-0.29117630,-0.00843653,0.33380932,1.03889930,,,,,,,3,,,,,,,,,
0.008151,18163,21578746,,178.24391174,2.09480309,-154.62297058,,,,,-0.27981168,0.22328280,-9.80289555,-0.03790732,-0.10391818,-0.00683832,-0.64182983,-0.02653476,-0.42592048,-0.00902834,0.33574033,1.03645313,,,,,,,3,,,,,,,,,
0.009239,18164,21578846,,178.24102783,2.09845328,-154.62496948,,,,,-0.29104105,0.22063160,-9.80801105,-0.02733028,-0.10278505,-0.00141263,-0.88820639,-0.60672960,-0.47249456,-0.00956795,0.33671004,1.03498149,,,,,,,3,,,,,,,,,
0.010338,18165,21578946,,178.23638916,2.09603667,-154.62591553,,,,,-0.29019666,0.22502294,-9.79459572,-0.02886502,-0.09883339,-0.01470709,-0.71479643,-0.01150871,-0.29780663,-0.00805300,0.33476371,1.03693724,,,,,,,3,,,,,,,,,
0.011422,18166,21579046,,178.23797607,2.10009861,-154.63037109,,,,,-0.28989014,0.22867790,-9.79939365,-0.03162315,-0.09593518,-0.00981712,-0.38326190,-0.40998445,-0.35091570,-0.00798358,0.33380193,1.03840673,,,,,,,3,,,,,,,,,
0.012343,18167,21579146,,178.23403931,2.10319710,-154.63653564,,,,,-0.29399636,0.22766031,-9.80798244,-0.02822080,-0.09625065,-0.00112700,-0.41086144,-0.73261340,-0.09895770,-0.00853154,0.33429199,1.03643262,,,,,,,3,,,,,,,,,
0.013229,18168,21579246,,178.24009705,2.10928774,-154.64352417,,,,,-0.29186946,0.23170295,-9.80626583,-0.03302198,-0.09277418,-0.00279307,0.15454568,-0.56528513,-0.19818307,-0.00766111,0.33619770,1.03547764,,,,,,,3,,,,,,,,,
