time_seconds,type,message
0.006,"telemetry","packetCounter: 36179 | sampleTimeFine: 10212921 | Roll: -179.75° Pitch: 0.08° Yaw: 172.95° | Acc: (-0.03, -0.03, -9.81) m/s² | Gyro: (-0.35, -0.45, 0.03) deg/s"
0.010,"telemetry","packetCounter: 36180 | sampleTimeFine: 10213021 | Roll: -179.75° Pitch: 0.08° Yaw: 172.95° | Acc: (-0.04, -0.04, -9.82) m/s² | Gyro: (-0.29, -0.27, -0.30) deg/s"
0.015,"telemetry","packetCounter: 36181 | sampleTimeFine: 10213121 | Roll: -179.75° Pitch: 0.08° Yaw: 172.95° | Acc: (-0.02, -0.04, -9.81) m/s² | Gyro: (-0.36, -0.08, 0.03) deg/s"
0.019,"telemetry","packetCounter: 36182 | sampleTimeFine: 10213221 | Roll: -179.75° Pitch: 0.08° Yaw: 172.95° | Acc: (-0.02, -0.04, -9.81) m/s² | Gyro: (-0.47, -0.48, 0.01) deg/s"
0.023,"telemetry","packetCounter: 36183 | sampleTimeFine: 10213321 | Roll: -179.75° Pitch: 0.08° Yaw: 172.95° | Acc: (-0.03, -0.05, -9.81) m/s² | Gyro: (-0.08, -0.41, -0.75) deg/s"
0.027,"telemetry","packetCounter: 36184 | sampleTimeFine: 10213421 | Roll: -179.75° Pitch: 0.08° Yaw: 172.95° | Acc: (-0.03, -0.05, -9.81) m/s² | Gyro: (-0.39, -0.32, -0.40) deg/s"
0.032,"telemetry","packetCounter: 36185 | sampleTimeFine: 10213521 | Roll: -179.75° Pitch: 0.08° Yaw: 172.95° | Acc: (-0.03, -0.04, -9.81) m/s² | Gyro: (-0.57, 0.11, 0.00) deg/s"
0.036,"telemetry","packetCounter: 36186 | sampleTimeFine: 10213621 | Roll: -179.76° Pitch: 0.07° Yaw: 172.95° | Acc: (-0.02, -0.05, -9.82) m/s² | Gyro: (-0.87, 0.04, -0.38) deg/s"
0.040,"telemetry","packetCounter: 36187 | sampleTimeFine: 10213721 | Roll: -179.76° Pitch: 0.07° Yaw: 172.95° | Acc: (-0.03, -0.05, -9.81) m/s² | Gyro: (-0.11, -0.37, 0.31) deg/s"
0.044,"telemetry","packetCounter: 36188 | sampleTimeFine: 10213821 | Roll: -179.75° Pitch: 0.08° Yaw: 172.95° | Acc: (-0.03, -0.04, -9.81) m/s² | Gyro: (-0.29, -0.48, 0.29) deg/s"
0.049,"telemetry","packetCounter: 36189 | sampleTimeFine: 10213921 | Roll: -179.75° Pitch: 0.07° Yaw: 172.94° | Acc: (-0.02, -0.04, -9.81) m/s² | Gyro: (-0.49, 0.05, -0.19) deg/s"
0.053,"telemetry","packetCounter: 36190 | sampleTimeFine: 10214021 | Roll: -179.75° Pitch: 0.07° Yaw: 172.95° | Acc: (-0.03, -0.05, -9.82) m/s² | Gyro: (0.14, -0.37, -0.46) deg/s"
0.057,"telemetry","packetCounter: 36191 | sampleTimeFine: 10214121 | Roll: -179.75° Pitch: 0.08° Yaw: 172.95° | Acc: (-0.03, -0.04, -9.82) m/s² | Gyro: (-0.56, -0.59, -0.54) deg/s"
0.061,"telemetry","packetCounter: 36192 | sampleTimeFine: 10214221 | Roll: -179.75° Pitch: 0.08° Yaw: 172.95° | Acc: (-0.04, -0.04, -9.82) m/s² | Gyro: (-0.70, -0.32, 0.23) deg/s"
0.065,"telemetry","packetCounter: 36193 | sampleTimeFine: 10214321 | Roll: -179.75° Pitch: 0.08° Yaw: 172.95° | Acc: (-0.02, -0.05, -9.81) m/s² | Gyro: (-0.11, -0.61, -0.21) deg/s"
0.070,"telemetry","packetCounter: 36194 | sampleTimeFine: 10214421 | Roll: -179.76° Pitch: 0.08° Yaw: 172.94° | Acc: (-0.02, -0.04, -9.81) m/s² | Gyro: (-0.76, 0.06, -0.15) deg/s"
0.074,"telemetry","packetCounter: 36195 | sampleTimeFine: 10214521 | Roll: -179.76° Pitch: 0.08° Yaw: 172.94° | Acc: (-0.03, -0.05, -9.82) m/s² | Gyro: (-0.93, -0.37, 0.32) deg/s"
0.078,"telemetry","packetCounter: 36196 | sampleTimeFine: 10214621 | Roll: -179.77° Pitch: 0.08° Yaw: 172.94° | Acc: (-0.03, -0.05, -9.82) m/s² | Gyro: (-0.94, -0.37, -0.60) deg/s"
