time_seconds,type,message
0.003,"telemetry","packetCounter: 63997 | sampleTimeFine: 12994560 | Roll: -179.02° Pitch: 0.41° Yaw: -160.11° | Acc: (-0.07, -0.17, -9.82) m/s² | Gyro: (-0.52, 0.03, -0.54) deg/s"
0.005,"telemetry","packetCounter: 63998 | sampleTimeFine: 12994660 | Roll: -179.02° Pitch: 0.41° Yaw: -160.10° | Acc: (-0.09, -0.18, -9.80) m/s² | Gyro: (-0.16, -0.34, -0.78) deg/s"
0.006,"telemetry","packetCounter: 63999 | sampleTimeFine: 12994760 | Roll: -179.02° Pitch: 0.41° Yaw: -160.10° | Acc: (-0.08, -0.18, -9.81) m/s² | Gyro: (-0.28, -0.67, -0.01) deg/s"
0.008,"telemetry","packetCounter: 64000 | sampleTimeFine: 12994860 | Roll: -179.02° Pitch: 0.41° Yaw: -160.09° | Acc: (-0.09, -0.16, -9.81) m/s² | Gyro: (-0.76, -0.33, -1.22) deg/s"
0.010,"telemetry","packetCounter: 64001 | sampleTimeFine: 12994960 | Roll: -179.02° Pitch: 0.41° Yaw: -160.09° | Acc: (-0.09, -0.17, -9.81) m/s² | Gyro: (-0.05, -0.16, -0.57) deg/s"
0.012,"telemetry","packetCounter: 64002 | sampleTimeFine: 12995060 | Roll: -179.02° Pitch: 0.42° Yaw: -160.09° | Acc: (-0.08, -0.17, -9.81) m/s² | Gyro: (-0.08, -0.75, -0.23) deg/s"
0.014,"telemetry","packetCounter: 64003 | sampleTimeFine: 12995160 | Roll: -179.02° Pitch: 0.42° Yaw: -160.09° | Acc: (-0.09, -0.18, -9.81) m/s² | Gyro: (-0.47, -0.75, -0.83) deg/s"
0.015,"telemetry","packetCounter: 64004 | sampleTimeFine: 12995260 | Roll: -179.02° Pitch: 0.42° Yaw: -160.08° | Acc: (-0.09, -0.17, -9.82) m/s² | Gyro: (-0.32, 0.14, -0.50) deg/s"
0.017,"telemetry","packetCounter: 64005 | sampleTimeFine: 12995360 | Roll: -179.02° Pitch: 0.42° Yaw: -160.08° | Acc: (-0.08, -0.16, -9.82) m/s² | Gyro: (-0.34, -0.17, -0.35) deg/s"
0.019,"telemetry","packetCounter: 64006 | sampleTimeFine: 12995460 | Roll: -179.02° Pitch: 0.41° Yaw: -160.08° | Acc: (-0.09, -0.17, -9.81) m/s² | Gyro: (-0.42, -0.05, 0.10) deg/s"
0.021,"telemetry","packetCounter: 64007 | sampleTimeFine: 12995560 | Roll: -179.02° Pitch: 0.41° Yaw: -160.08° | Acc: (-0.08, -0.18, -9.81) m/s² | Gyro: (-0.19, -0.17, -0.12) deg/s"
0.023,"telemetry","packetCounter: 64008 | sampleTimeFine: 12995660 | Roll: -179.02° Pitch: 0.41° Yaw: -160.09° | Acc: (-0.08, -0.18, -9.81) m/s² | Gyro: (-0.77, -0.10, 0.25) deg/s"
0.025,"telemetry","packetCounter: 64009 | sampleTimeFine: 12995760 | Roll: -179.02° Pitch: 0.41° Yaw: -160.09° | Acc: (-0.08, -0.17, -9.82) m/s² | Gyro: (-0.39, -0.11, -0.08) deg/s"
0.027,"telemetry","packetCounter: 64010 | sampleTimeFine: 12995860 | Roll: -179.02° Pitch: 0.41° Yaw: -160.09° | Acc: (-0.09, -0.17, -9.82) m/s² | Gyro: (-0.32, -0.41, -0.21) deg/s"
0.029,"telemetry","packetCounter: 64011 | sampleTimeFine: 12995960 | Roll: -179.02° Pitch: 0.42° Yaw: -160.09° | Acc: (-0.08, -0.17, -9.81) m/s² | Gyro: (-0.81, -0.61, -0.13) deg/s"
0.031,"telemetry","packetCounter: 64012 | sampleTimeFine: 12996060 | Roll: -179.02° Pitch: 0.41° Yaw: -160.09° | Acc: (-0.09, -0.18, -9.81) m/s² | Gyro: (-0.19, -0.08, -0.47) deg/s"
0.033,"telemetry","packetCounter: 64013 | sampleTimeFine: 12996160 | Roll: -179.02° Pitch: 0.41° Yaw: -160.08° | Acc: (-0.08, -0.18, -9.81) m/s² | Gyro: (-0.34, 0.08, -0.44) deg/s"
0.035,"telemetry","packetCounter: 64014 | sampleTimeFine: 12996260 | Roll: -179.02° Pitch: 0.41° Yaw: -160.09° | Acc: (-0.08, -0.17, -9.81) m/s² | Gyro: (-0.35, -0.20, 0.15) deg/s"
0.037,"telemetry","packetCounter: 64015 | sampleTimeFine: 12996360 | Roll: -179.02° Pitch: 0.41° Yaw: -160.09° | Acc: (-0.08, -0.18, -9.82) m/s² | Gyro: (-0.11, -0.27, -0.17) deg/s"
0.039,"telemetry","packetCounter: 64473 | sampleTimeFine: 13044281 | Acc: (-0.07, -0.14, -7.37) m/s² | Gyro: (-0.20, -0.67, -0.02) deg/s"
0.041,"telemetry","packetCounter: 64474 | sampleTimeFine: 13044381 | Roll: -178.93° Pitch: 0.56° Yaw: -179.99° | Acc: (-0.09, -0.17, -9.81) m/s² | Gyro: (-0.30, -0.40, -0.05) deg/s"
0.043,"telemetry","packetCounter: 64475 | sampleTimeFine: 13044481 | Roll: -178.94° Pitch: 0.57° Yaw: -179.99° | Acc: (-0.08, -0.17, -9.82) m/s² | Gyro: (-0.68, -0.54, 0.47) deg/s"
0.049,"telemetry","packetCounter: 64476 | sampleTimeFine: 13044581 | Roll: -178.95° Pitch: 0.57° Yaw: -179.99° | Acc: (-0.09, -0.17, -9.81) m/s² | Gyro: (-0.78, 0.30, -0.31) deg/s"
0.060,"telemetry","packetCounter: 64477 | sampleTimeFine: 13044681 | Roll: -178.95° Pitch: 0.57° Yaw: -179.99° | Acc: (-0.08, -0.17, -9.81) m/s² | Gyro: (-0.00, -0.33, -0.35) deg/s"
0.070,"telemetry","packetCounter: 64478 | sampleTimeFine: 13044781 | Roll: -178.95° Pitch: 0.57° Yaw: -179.99° | Acc: (-0.08, -0.17, -9.83) m/s² | Gyro: (-0.55, -0.05, 0.13) deg/s"
0.080,"telemetry","packetCounter: 64479 | sampleTimeFine: 13044881 | Roll: -178.96° Pitch: 0.57° Yaw: -179.98° | Acc: (-0.08, -0.17, -9.82) m/s² | Gyro: (-0.65, -0.25, -0.73) deg/s"
0.090,"telemetry","packetCounter: 64480 | sampleTimeFine: 13044981 | Roll: -178.96° Pitch: 0.57° Yaw: -179.98° | Acc: (-0.09, -0.17, -9.81) m/s² | Gyro: (-0.22, 0.15, 0.01) deg/s"
0.100,"telemetry","packetCounter: 64481 | sampleTimeFine: 13045081 | Roll: -178.96° Pitch: 0.58° Yaw: -179.98° | Acc: (-0.08, -0.18, -9.81) m/s² | Gyro: (0.02, -0.21, -0.56) deg/s"
