time_seconds,total_vibration,rms_x,rms_y,rms_z
0.321,0.342615,0.005718,0.006767,0.342501
0.331,0.342603,0.005638,0.006767,0.342489
0.341,0.342610,0.005889,0.006729,0.342494
0.351,0.342605,0.006095,0.006701,0.342485
0.361,0.342592,0.006067,0.006595,0.342475
0.371,0.342587,0.006015,0.006628,0.342470
0.381,0.342598,0.006012,0.006625,0.342482
0.391,0.342584,0.006073,0.006547,0.342468
0.401,0.342561,0.006094,0.006541,0.342444
0.411,0.342527,0.006092,0.006424,0.342412
0.421,0.342507,0.006062,0.006420,0.342393
0.431,0.342509,0.006251,0.006197,0.342396
0.441,0.342511,0.006415,0.006110,0.342397
0.451,0.342501,0.006577,0.006113,0.342383
0.461,0.342464,0.006550,0.006109,0.342347
0.471,0.342432,0.006552,0.006120,0.342315
0.481,0.342450,0.006578,0.006094,0.342332
0.491,0.342462,0.006639,0.006235,0.342340
0.501,0.342439,0.006662,0.006283,0.342316
0.511,0.342432,0.006724,0.006301,0.342308
0.521,0.009224,0.006571,0.004312,0.004827
0.531,0.009206,0.006531,0.004249,0.004903
0.541,0.009290,0.006630,0.004337,0.004852
0.551,0.009212,0.006520,0.004335,0.004854
0.561,0.009307,0.006579,0.004475,0.004829
0.571,0.009120,0.006645,0.004493,0.004339
0.581,0.008951,0.006648,0.004495,0.003964
0.591,0.009217,0.006922,0.004512,0.004083
0.601,0.009220,0.006922,0.004533,0.004067
0.611,0.009111,0.006771,0.004554,0.004053
0.621,0.009099,0.006765,0.004514,0.004079
0.631,0.009128,0.006783,0.004497,0.004134
0.641,0.009124,0.006788,0.004486,0.004129
0.653,0.009132,0.006783,0.004606,0.004021
0.661,0.009119,0.006801,0.004591,0.003978
0.671,0.009225,0.006801,0.004799,0.003978
0.681,0.009149,0.006728,0.004754,0.003979
0.691,0.009070,0.006700,0.004652,0.003968
0.701,0.009136,0.006701,0.004802,0.003938
0.711,0.008948,0.006683,0.004758,0.003571
