time_seconds,type,message
0.007,"telemetry","packetCounter: 37258 | sampleTimeFine: 3756863 | Roll: -179.27° Pitch: 0.93° Yaw: -177.46° | Acc: (-0.10, -0.09, -9.81) m/s² | Gyro: (-0.37, -0.34, -0.14) deg/s"
0.012,"telemetry","packetCounter: 37259 | sampleTimeFine: 3756963 | Roll: -179.27° Pitch: 0.92° Yaw: -177.47° | Acc: (-0.09, -0.09, -9.82) m/s² | Gyro: (-0.11, -0.36, -0.13) deg/s"
0.016,"telemetry","packetCounter: 37260 | sampleTimeFine: 3757063 | Roll: -179.26° Pitch: 0.92° Yaw: -177.48° | Acc: (-0.09, -0.09, -9.81) m/s² | Gyro: (-0.28, -0.45, -0.37) deg/s"
0.021,"telemetry","packetCounter: 37261 | sampleTimeFine: 3757163 | Roll: -179.26° Pitch: 0.92° Yaw: -177.50° | Acc: (-0.09, -0.08, -9.81) m/s² | Gyro: (-0.61, -0.28, 0.25) deg/s"
0.025,"telemetry","packetCounter: 37262 | sampleTimeFine: 3757263 | Roll: -179.26° Pitch: 0.93° Yaw: -177.51° | Acc: (-0.08, -0.09, -9.81) m/s² | Gyro: (-0.26, -0.81, 0.09) deg/s"
0.029,"telemetry","packetCounter: 37263 | sampleTimeFine: 3757363 | Roll: -179.26° Pitch: 0.93° Yaw: -177.51° | Acc: (-0.08, -0.09, -9.80) m/s² | Gyro: (-0.36, -0.53, -0.49) deg/s"
0.034,"telemetry","packetCounter: 37264 | sampleTimeFine: 3757463 | Roll: -179.25° Pitch: 0.93° Yaw: -177.52° | Acc: (-0.09, -0.07, -9.81) m/s² | Gyro: (0.35, -0.19, -0.48) deg/s"
0.038,"telemetry","packetCounter: 37265 | sampleTimeFine: 3757563 | Roll: -179.26° Pitch: 0.93° Yaw: -177.55° | Acc: (-0.09, -0.08, -9.81) m/s² | Gyro: (-0.77, -0.57, -0.10) deg/s"
0.042,"telemetry","packetCounter: 37266 | sampleTimeFine: 3757663 | Roll: -179.26° Pitch: 0.93° Yaw: -177.56° | Acc: (-0.10, -0.08, -9.81) m/s² | Gyro: (-0.62, -0.69, -0.46) deg/s"
0.046,"telemetry","packetCounter: 37267 | sampleTimeFine: 3757763 | Roll: -179.26° Pitch: 0.93° Yaw: -177.57° | Acc: (-0.09, -0.08, -9.81) m/s² | Gyro: (-0.24, -0.05, -0.26) deg/s"
