time_s,label,confidence,p_fault
0.8494,normal,0.995000,0.005000
0.9479,normal,0.997500,0.002500
1.0552,normal,0.990000,0.010000
1.1571,normal,0.932500,0.067500
1.2460,normal,0.865000,0.135000
1.3556,normal,0.890000,0.110000
1.4566,normal,0.897500,0.102500
1.5567,normal,0.917500,0.082500
1.6566,normal,0.942500,0.057500
1.7567,normal,0.955000,0.045000
1.8572,normal,0.970000,0.030000
1.9563,normal,0.945000,0.055000
2.0559,normal,0.957500,0.042500
2.1557,normal,0.977500,0.022500
2.2558,normal,0.982500,0.017500
2.3555,normal,0.985000,0.015000
2.4558,normal,0.990000,0.010000
2.5557,normal,0.982500,0.017500
2.6559,normal,1.000000,0.000000
2.7567,normal,0.992500,0.007500
2.8571,normal,0.990000,0.010000
2.9556,normal,0.980000,0.020000
3.0576,normal,0.985000,0.015000
3.1561,normal,0.987500,0.012500
3.2567,normal,0.980000,0.020000
3.3577,normal,0.977500,0.022500
3.4560,normal,0.975000,0.025000
3.5556,normal,0.990000,0.010000
3.6565,normal,0.985000,0.015000
3.7552,normal,0.987500,0.012500
3.8562,normal,0.975000,0.025000
3.9557,normal,0.957500,0.042500
4.0561,normal,0.822500,0.177500
4.1556,normal,0.770000,0.230000
4.2561,normal,0.745000,0.255000
4.3563,normal,0.742500,0.257500
4.4565,normal,0.740000,0.260000
4.5564,normal,0.790000,0.210000
4.6557,normal,0.860000,0.140000
4.7560,normal,0.895000,0.105000
4.8565,normal,0.912500,0.087500
4.9562,normal,0.880000,0.120000
5.0560,normal,0.885000,0.115000
5.1572,normal,0.900000,0.100000
5.2562,normal,0.912500,0.087500
5.3572,normal,0.952500,0.047500
5.4562,normal,0.945000,0.055000
5.5566,normal,0.927500,0.072500
5.6561,normal,0.912500,0.087500
5.7556,normal,0.925000,0.075000
5.8553,normal,0.932500,0.067500
5.9574,normal,0.957500,0.042500
6.0565,normal,0.985000,0.015000
6.1559,normal,0.992500,0.007500
6.2560,normal,0.997500,0.002500
6.3556,normal,0.990000,0.010000
6.4565,normal,0.995000,0.005000
6.5554,normal,0.972500,0.027500
6.6556,normal,0.875000,0.125000
6.7568,normal,0.872500,0.127500
6.8557,normal,0.795000,0.205000
6.9559,normal,0.772500,0.227500
7.0552,normal,0.775000,0.225000
7.1559,normal,0.897500,0.102500
7.2557,normal,0.967500,0.032500
7.3552,normal,0.975000,0.025000
7.4550,normal,0.992500,0.007500
7.5561,normal,0.992500,0.007500
7.6557,normal,0.992500,0.007500
7.7472,normal,0.987500,0.012500
7.8568,normal,0.982500,0.017500
7.9553,normal,0.952500,0.047500
8.0555,normal,0.962500,0.037500
8.1555,normal,0.955000,0.045000
8.2554,normal,0.952500,0.047500
8.3552,normal,0.937500,0.062500
8.4545,normal,0.930000,0.070000
8.5550,normal,0.925000,0.075000
8.6559,normal,0.927500,0.072500
8.7563,normal,0.935000,0.065000
8.8563,normal,0.865000,0.135000
8.9552,normal,0.855000,0.145000
9.0558,normal,0.862500,0.137500
9.1566,normal,0.815000,0.185000
9.2548,normal,0.790000,0.210000
9.3551,normal,0.797500,0.202500
9.4552,normal,0.932500,0.067500
9.5551,normal,0.955000,0.045000
9.6551,normal,0.917500,0.082500
9.7550,normal,0.922500,0.077500
9.8556,normal,0.927500,0.072500
9.9556,normal,0.925000,0.075000
10.0550,normal,0.905000,0.095000
10.1560,normal,0.930000,0.070000
10.2559,normal,0.965000,0.035000
10.3564,normal,1.000000,0.000000
10.4567,normal,0.995000,0.005000
10.5564,normal,1.000000,0.000000
10.6559,normal,0.992500,0.007500
10.7561,normal,0.987500,0.012500
10.8556,normal,0.987500,0.012500
10.9555,normal,0.970000,0.030000
11.0562,normal,0.952500,0.047500
11.1558,normal,0.935000,0.065000
11.2553,normal,0.945000,0.055000
11.3556,normal,0.920000,0.080000
11.4574,normal,0.912500,0.087500
11.5565,normal,0.950000,0.050000
11.6561,normal,0.975000,0.025000
11.7556,normal,0.985000,0.015000
11.8541,normal,0.990000,0.010000
11.9550,normal,0.997500,0.002500
12.0568,normal,0.995000,0.005000
12.1558,normal,0.985000,0.015000
12.2556,normal,0.980000,0.020000
12.3554,normal,0.990000,0.010000
12.4562,normal,0.990000,0.010000
12.5577,normal,0.972500,0.027500
12.6562,normal,0.977500,0.022500
12.7558,normal,0.960000,0.040000
12.8566,normal,0.947500,0.052500
12.9565,normal,0.915000,0.085000
13.0540,normal,0.937500,0.062500
13.1556,normal,0.947500,0.052500
13.2559,normal,0.955000,0.045000
13.3555,normal,0.955000,0.045000
13.4561,normal,0.952500,0.047500
13.5562,normal,0.937500,0.062500
13.6555,normal,0.937500,0.062500
13.7555,normal,0.942500,0.057500
13.8560,normal,0.920000,0.080000
13.9556,normal,0.862500,0.137500
14.0552,normal,0.815000,0.185000
14.1554,normal,0.842500,0.157500
14.2561,normal,0.832500,0.167500
14.3568,normal,0.805000,0.195000
14.4557,normal,0.812500,0.187500
14.5561,normal,0.830000,0.170000
14.6562,normal,0.847500,0.152500
14.7556,normal,0.787500,0.212500
14.8561,normal,0.685000,0.315000
14.9566,normal,0.667500,0.332500
15.0562,normal,0.707500,0.292500
15.1547,normal,0.640000,0.360000
15.2549,normal,0.692500,0.307500
15.3550,normal,0.747500,0.252500
15.4544,normal,0.780000,0.220000
15.5554,normal,0.797500,0.202500
15.6551,normal,0.932500,0.067500
15.7544,normal,0.952500,0.047500
15.8560,normal,0.977500,0.022500
15.9542,normal,0.995000,0.005000
16.0546,normal,0.995000,0.005000
16.1555,normal,0.995000,0.005000
16.2547,normal,0.982500,0.017500
16.3552,normal,0.962500,0.037500
16.4560,normal,0.947500,0.052500
16.5549,normal,0.917500,0.082500
16.6545,normal,0.915000,0.085000
16.7557,normal,0.770000,0.230000
16.8544,normal,0.762500,0.237500
16.9544,normal,0.770000,0.230000
17.0544,normal,0.745000,0.255000
17.1552,normal,0.757500,0.242500
17.2555,normal,0.730000,0.270000
17.3553,normal,0.770000,0.230000
17.4559,normal,0.942500,0.057500
17.5551,normal,0.982500,0.017500
17.6551,normal,0.980000,0.020000
17.7543,normal,1.000000,0.000000
17.8545,normal,1.000000,0.000000
