time_seconds,type,message
0.005,"telemetry","packetCounter: 47777 | sampleTimeFine: 11368398 | Roll: -179.09° Pitch: 0.60° Yaw: -146.77° | Acc: (-0.10, -0.18, -9.81) m/s² | Gyro: (-0.37, -0.47, -0.32) deg/s"
0.010,"telemetry","packetCounter: 47778 | sampleTimeFine: 11368498 | Roll: -179.10° Pitch: 0.60° Yaw: -146.77° | Acc: (-0.10, -0.19, -9.81) m/s² | Gyro: (-0.68, -0.43, -0.74) deg/s"
0.015,"telemetry","packetCounter: 47779 | sampleTimeFine: 11368598 | Roll: -179.10° Pitch: 0.61° Yaw: -146.77° | Acc: (-0.09, -0.19, -9.81) m/s² | Gyro: (-0.59, -0.48, -0.36) deg/s"
0.019,"telemetry","packetCounter: 47780 | sampleTimeFine: 11368698 | Roll: -179.11° Pitch: 0.61° Yaw: -146.78° | Acc: (-0.09, -0.19, -9.82) m/s² | Gyro: (-1.17, -0.20, 0.37) deg/s"
0.024,"telemetry","packetCounter: 47781 | sampleTimeFine: 11368798 | Roll: -179.11° Pitch: 0.60° Yaw: -146.78° | Acc: (-0.10, -0.17, -9.81) m/s² | Gyro: (-0.18, 0.29, 0.07) deg/s"
0.028,"telemetry","packetCounter: 47782 | sampleTimeFine: 11368898 | Roll: -179.11° Pitch: 0.60° Yaw: -146.79° | Acc: (-0.09, -0.17, -9.81) m/s² | Gyro: (-0.24, -0.21, -0.27) deg/s"
0.033,"telemetry","packetCounter: 47783 | sampleTimeFine: 11368998 | Roll: -179.11° Pitch: 0.60° Yaw: -146.79° | Acc: (-0.10, -0.18, -9.81) m/s² | Gyro: (-0.64, 0.02, -0.50) deg/s"
0.040,"telemetry","packetCounter: 47784 | sampleTimeFine: 11369098 | Roll: -179.11° Pitch: 0.60° Yaw: -146.79° | Acc: (-0.10, -0.18, -9.80) m/s² | Gyro: (-0.27, -0.11, -0.30) deg/s"
0.046,"telemetry","packetCounter: 47785 | sampleTimeFine: 11369198 | Roll: -179.11° Pitch: 0.60° Yaw: -146.79° | Acc: (-0.10, -0.17, -9.81) m/s² | Gyro: (-0.96, -0.39, -0.33) deg/s"
0.050,"telemetry","packetCounter: 47786 | sampleTimeFine: 11369298 | Roll: -179.12° Pitch: 0.60° Yaw: -146.79° | Acc: (-0.09, -0.17, -9.81) m/s² | Gyro: (-0.57, -0.29, -0.10) deg/s"
0.055,"telemetry","packetCounter: 47787 | sampleTimeFine: 11369398 | Roll: -179.12° Pitch: 0.60° Yaw: -146.79° | Acc: (-0.10, -0.17, -9.80) m/s² | Gyro: (-0.45, -0.32, -0.31) deg/s"
0.060,"telemetry","packetCounter: 47788 | sampleTimeFine: 11369498 | Roll: -179.12° Pitch: 0.60° Yaw: -146.80° | Acc: (-0.10, -0.18, -9.81) m/s² | Gyro: (-0.26, -0.31, 0.08) deg/s"
0.065,"telemetry","packetCounter: 47789 | sampleTimeFine: 11369598 | Roll: -179.12° Pitch: 0.60° Yaw: -146.81° | Acc: (-0.10, -0.17, -9.81) m/s² | Gyro: (-0.35, -0.04, -0.14) deg/s"
0.070,"telemetry","packetCounter: 47790 | sampleTimeFine: 11369698 | Roll: -179.12° Pitch: 0.60° Yaw: -146.80° | Acc: (-0.11, -0.18, -9.81) m/s² | Gyro: (-0.49, -0.30, -0.65) deg/s"
0.074,"telemetry","packetCounter: 47791 | sampleTimeFine: 11369798 | Roll: -179.12° Pitch: 0.60° Yaw: -146.80° | Acc: (-0.09, -0.18, -9.81) m/s² | Gyro: (-0.17, -0.73, -0.18) deg/s"
0.079,"telemetry","packetCounter: 47792 | sampleTimeFine: 11369898 | Roll: -179.12° Pitch: 0.60° Yaw: -146.81° | Acc: (-0.10, -0.19, -9.81) m/s² | Gyro: (-0.37, -0.19, 0.36) deg/s"
0.084,"telemetry","packetCounter: 47793 | sampleTimeFine: 11369998 | Roll: -179.11° Pitch: 0.61° Yaw: -146.82° | Acc: (-0.10, -0.18, -9.81) m/s² | Gyro: (-0.04, -0.51, -0.56) deg/s"
0.089,"telemetry","packetCounter: 47794 | sampleTimeFine: 11370098 | Roll: -179.11° Pitch: 0.61° Yaw: -146.81° | Acc: (-0.09, -0.17, -9.82) m/s² | Gyro: (0.35, -0.53, -0.04) deg/s"
0.093,"telemetry","packetCounter: 47795 | sampleTimeFine: 11370198 | Roll: -179.11° Pitch: 0.61° Yaw: -146.81° | Acc: (-0.10, -0.17, -9.80) m/s² | Gyro: (-0.35, -0.44, -0.16) deg/s"
0.098,"telemetry","packetCounter: 47796 | sampleTimeFine: 11370298 | Roll: -179.11° Pitch: 0.60° Yaw: -146.82° | Acc: (-0.10, -0.17, -9.82) m/s² | Gyro: (-0.64, 0.38, 0.16) deg/s"
0.103,"telemetry","packetCounter: 48182 | sampleTimeFine: 11408898 | Roll: -179.08° Pitch: 0.68° Yaw: -146.91° | Acc: (-0.11, -0.18, -9.81) m/s² | Gyro: (-0.69, -0.13, 0.09) deg/s"
0.108,"telemetry","packetCounter: 48183 | sampleTimeFine: 11411037 | Acc: (-0.07, -0.12, -7.36) m/s² | Gyro: (-0.32, 0.18, 0.19) deg/s"
0.113,"telemetry","packetCounter: 48184 | sampleTimeFine: 11411137 | Roll: -179.05° Pitch: 0.54° Yaw: -179.99° | Acc: (-0.11, -0.17, -9.81) m/s² | Gyro: (-0.23, -0.32, -0.56) deg/s"
0.117,"telemetry","packetCounter: 48185 | sampleTimeFine: 11411237 | Roll: -179.06° Pitch: 0.54° Yaw: -179.98° | Acc: (-0.10, -0.18, -9.82) m/s² | Gyro: (-0.55, -0.52, -0.19) deg/s"
0.122,"telemetry","packetCounter: 48186 | sampleTimeFine: 11411337 | Roll: -179.06° Pitch: 0.55° Yaw: -179.98° | Acc: (-0.10, -0.15, -9.82) m/s² | Gyro: (-0.25, -0.37, -0.89) deg/s"
0.127,"telemetry","packetCounter: 48187 | sampleTimeFine: 11411437 | Roll: -179.07° Pitch: 0.55° Yaw: -179.97° | Acc: (-0.07, -0.22, -9.80) m/s² | Gyro: (-0.52, -0.29, -0.13) deg/s"
0.132,"telemetry","packetCounter: 48188 | sampleTimeFine: 11411537 | Roll: -179.07° Pitch: 0.55° Yaw: -179.97° | Acc: (-0.11, -0.20, -9.80) m/s² | Gyro: (-0.01, -0.34, -0.43) deg/s"
0.136,"telemetry","packetCounter: 48189 | sampleTimeFine: 11411637 | Roll: -179.06° Pitch: 0.56° Yaw: -179.96° | Acc: (-0.13, -0.14, -9.82) m/s² | Gyro: (-0.08, -0.57, -0.90) deg/s"
0.141,"telemetry","packetCounter: 48190 | sampleTimeFine: 11411737 | Roll: -179.07° Pitch: 0.56° Yaw: -179.96° | Acc: (-0.09, -0.16, -9.80) m/s² | Gyro: (-0.64, -0.20, -0.52) deg/s"
0.146,"telemetry","packetCounter: 48191 | sampleTimeFine: 11411837 | Roll: -179.07° Pitch: 0.56° Yaw: -179.96° | Acc: (-0.16, -0.15, -9.84) m/s² | Gyro: (0.08, 0.26, 0.76) deg/s"
0.151,"telemetry","packetCounter: 48192 | sampleTimeFine: 11411937 | Roll: -179.09° Pitch: 0.55° Yaw: -179.96° | Acc: (-0.08, -0.09, -9.83) m/s² | Gyro: (-2.38, 1.40, -0.74) deg/s"
0.155,"telemetry","packetCounter: 48193 | sampleTimeFine: 11412037 | Roll: -179.11° Pitch: 0.55° Yaw: -179.96° | Acc: (-0.20, -0.25, -9.82) m/s² | Gyro: (-0.43, -1.20, 0.37) deg/s"
0.160,"telemetry","packetCounter: 48194 | sampleTimeFine: 11412137 | Roll: -179.11° Pitch: 0.56° Yaw: -179.96° | Acc: (-0.09, -0.26, -9.79) m/s² | Gyro: (-0.24, -0.47, 0.24) deg/s"
0.165,"telemetry","packetCounter: 48195 | sampleTimeFine: 11412237 | Roll: -179.10° Pitch: 0.57° Yaw: -179.96° | Acc: (-0.04, -0.19, -9.79) m/s² | Gyro: (0.26, -0.66, 0.07) deg/s"
0.170,"telemetry","packetCounter: 48196 | sampleTimeFine: 11412337 | Roll: -179.09° Pitch: 0.58° Yaw: -179.96° | Acc: (0.00, -0.08, -9.83) m/s² | Gyro: (0.48, -1.08, 0.03) deg/s"
0.174,"telemetry","packetCounter: 48197 | sampleTimeFine: 11412437 | Roll: -179.10° Pitch: 0.59° Yaw: -179.96° | Acc: (-0.05, -0.14, -9.80) m/s² | Gyro: (-0.94, -0.38, -0.32) deg/s"
0.179,"telemetry","packetCounter: 48198 | sampleTimeFine: 11412537 | Roll: -179.11° Pitch: 0.59° Yaw: -179.96° | Acc: (-0.11, -0.22, -9.79) m/s² | Gyro: (0.15, -0.76, -0.46) deg/s"
0.184,"telemetry","packetCounter: 48199 | sampleTimeFine: 11412637 | Roll: -179.11° Pitch: 0.59° Yaw: -179.95° | Acc: (-0.15, -0.21, -9.82) m/s² | Gyro: (-0.48, -0.22, -0.12) deg/s"
0.189,"telemetry","packetCounter: 48200 | sampleTimeFine: 11412737 | Roll: -179.11° Pitch: 0.59° Yaw: -179.95° | Acc: (-0.10, -0.19, -9.81) m/s² | Gyro: (-0.07, -0.21, -0.51) deg/s"
