time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001347,31031,22871826,,178.91247559,0.47628900,-146.06330872,,,,,-0.05912441,0.17101197,-9.81003761,-0.01022488,-0.02580097,-0.00397420,-0.50258181,-0.71530992,-0.23911401,-0.00127994,0.34233123,1.03313303,,,,,,,3,,,,,,,,,
0.002584,31032,22871926,,178.91082764,0.47645926,-146.06129456,,,,,-0.06150100,0.17232183,-9.81380558,-0.00864286,-0.02351273,-0.00016284,-0.57870869,-0.21138179,-0.11104166,-0.00314295,0.34140262,1.03310895,,,,,,,3,,,,,,,,,
0.003788,31033,22872026,,178.90882874,0.47130942,-146.06245422,,,,,-0.07188410,0.16725589,-9.81276894,0.00357631,-0.02138880,-0.00121117,-0.21685897,0.11351422,-0.14986197,-0.00692116,0.34050667,1.03208625,,,,,,,3,,,,,,,,,
0.004962,31034,22872126,,178.91023254,0.46795237,-146.05638123,,,,,-0.07094660,0.17457247,-9.81514168,-0.00095387,-0.01574050,0.00129509,-0.39153910,-0.23420407,-0.31634643,-0.00553669,0.34096357,1.03160572,,,,,,,3,,,,,,,,,
0.006420,31035,22872226,,178.90859985,0.46671563,-146.05740356,,,,,-0.06628934,0.16936454,-9.80622959,-0.00116213,-0.02254208,-0.00775099,-0.78256188,0.11712661,0.30388851,-0.00558940,0.34288463,1.03114104,,,,,,,3,,,,,,,,,
0.007613,31036,22872326,,178.90618896,0.46660444,-146.05148315,,,,,-0.07740714,0.16905397,-9.81411457,0.00790581,-0.01710956,0.00021553,-0.45800714,-0.52746365,-0.61616737,-0.00585619,0.34241259,1.02321613,,,,,,,3,,,,,,,,,
0.008786,31037,22872426,,178.90896606,0.47159612,-146.04669189,,,,,-0.09453098,0.17439774,-9.80370617,0.01811762,-0.00293474,-0.00994658,-0.15298164,-0.74867491,-0.40372458,-0.00384597,0.34189725,1.02668142,,,,,,,3,,,,,,,,,
0.009969,31038,22872526,,178.90734863,0.47326279,-146.04528809,,,,,-0.06427897,0.15054111,-9.80391693,0.00648351,-0.03977586,-0.01044297,-0.28589120,-0.22824971,-0.17754658,-0.00262057,0.34043342,1.03408575,,,,,,,3,,,,,,,,,
0.011140,31039,22872626,,178.91223145,0.47395265,-146.04556274,,,,,-0.06842973,0.18371822,-9.81270313,-0.00924737,-0.00981569,-0.00099182,-0.19895586,-0.49243610,-0.24422350,-0.00162800,0.33945632,1.03506482,,,,,,,3,,,,,,,,,
0.012475,31040,22872726,,178.91018677,0.47458369,-146.04658508,,,,,-0.06315912,0.19730549,-9.81781960,-0.02101446,-0.00187616,0.00434065,-0.51555714,-0.38415190,0.17933337,-0.00351762,0.33996809,1.03506339,,,,,,,3,,,,,,,,,
0.013676,31041,22872826,,178.90994263,0.47437969,-146.04560852,,,,,-0.06787592,0.16602373,-9.80761909,0.00020697,-0.02504458,-0.00641513,-0.36801526,-0.54500395,-0.15048765,-0.00644210,0.34001863,1.03208101,,,,,,,3,,,,,,,,,
0.014559,31042,22872926,,178.91056824,0.47585917,-146.04513550,,,,,-0.06991656,0.17039657,-9.81241131,-0.00060036,-0.02014465,-0.00152421,-0.17195132,-0.25980527,0.11792334,-0.00455249,0.33950683,1.03208232,,,,,,,3,,,,,,,,,
0.015430,31043,22873026,,178.90797424,0.47376606,-146.04359436,,,,,-0.06678883,0.18941842,-9.81921482,-0.01309386,-0.00655985,0.00561476,-0.56534991,-0.01364460,-0.16422539,-0.00492715,0.33807230,1.03403676,,,,,,,3,,,,,,,,,
0.016304,31044,22873126,,178.90795898,0.47641212,-146.04069519,,,,,-0.06590727,0.17780425,-9.80516338,-0.00815239,-0.01677886,-0.00866342,-0.30787689,-0.70764127,-0.33964695,-0.00551896,0.34000328,1.03159058,,,,,,,3,,,,,,,,,
0.017159,31045,22873226,,178.90867615,0.47579584,-146.03417969,,,,,-0.07738094,0.15938431,-9.80486679,0.01202942,-0.02549327,-0.00921583,-0.52249133,-0.20742381,-0.61742552,-0.00363975,0.34285095,1.03312933,,,,,,,3,,,,,,,,,
0.017931,31046,22873326,,178.90776062,0.47422901,-146.03210449,,,,,-0.07375012,0.16378970,-9.80899048,0.00685404,-0.02362902,-0.00503993,-0.28663324,0.00006191,-0.01543096,-0.00405876,0.34381711,1.03512156,,,,,,,3,,,,,,,,,
0.018570,31047,22873426,,178.90896606,0.47111160,-146.03668213,,,,,-0.06331704,0.17965312,-9.82030678,-0.01043524,-0.01646765,0.00649166,-0.47225507,-0.33262704,0.50326669,-0.00361416,0.34333009,1.03412664,,,,,,,3,,,,,,,,,
0.019238,31048,22873526,,178.90715027,0.47671118,-146.03378296,,,,,-0.06647111,0.17405358,-9.80552292,-0.00526007,-0.01977747,-0.00837207,-0.64124303,-0.60332427,-0.57305346,-0.00356981,0.34092939,1.03408885,,,,,,,3,,,,,,,,,
0.019868,31049,22873626,,178.90957642,0.47582027,-146.03266907,,,,,-0.06894875,0.17823105,-9.81066418,-0.00581184,-0.01439328,-0.00312972,-0.09776634,-0.33220202,0.03076316,-0.00398678,0.33805647,1.03404129,,,,,,,3,,,,,,,,,
0.020462,31050,22873726,,178.90921021,0.47564995,-146.03117371,,,,,-0.06929487,0.17994995,-9.81409073,-0.00619206,-0.01284961,0.00033021,-0.35436150,-0.12764127,-0.32289399,-0.00408281,0.34045869,1.03259456,,,,,,,3,,,,,,,,,
0.021132,31051,22873826,,178.91017151,0.47559527,-146.02661133,,,,,-0.07240718,0.17150885,-9.80276489,0.00094254,-0.01780628,-0.01112771,-0.33270318,-0.21127333,-0.58414227,-0.00555342,0.34000430,1.03060091,,,,,,,3,,,,,,,,,
0.021926,31129,22883682,,,,,,,,,-0.05922000,0.13177030,-7.35357761,,,,-0.79701381,-0.24608689,-0.32963443,-0.00097769,0.34088272,1.04102767,,,,,,,1,,,,,,,,,
0.027135,31130,22883782,,178.98268127,0.47997597,179.99708557,,,,,-0.08017978,0.17058618,-9.80845642,-0.00048327,-0.00952337,-0.00538826,-0.33411759,-0.65361458,-0.70263655,-0.00164523,0.33945683,1.03456998,,,,,,,3,,,,,,,,,
0.037269,31131,22883882,,178.98023987,0.48255208,-179.99443054,,,,,-0.08087455,0.17516057,-9.80740452,-0.00194785,0.00052043,-0.00634193,-0.20302643,-0.35946160,-0.69780975,-0.00023467,0.33943307,1.03457665,,,,,,,3,,,,,,,,,
0.047103,31132,22883982,,178.97894287,0.48561451,-179.99629211,,,,,-0.06022630,0.17220290,-9.81299686,-0.02311131,-0.00286014,-0.00098038,-0.25779335,-0.33623546,0.23532430,-0.00067927,0.33992010,1.03557158,,,,,,,3,,,,,,,,,
