time_seconds,type,message
0.021,"telemetry","packetCounter: 0 | sampleTimeFine: 22530 | Acc: (-0.08, -0.17, -7.35) m/s² | Gyro: (0.20, -1.13, 0.14) deg/s"
0.023,"telemetry","packetCounter: 1 | sampleTimeFine: 22630 | Roll: -178.66° Pitch: 0.63° Yaw: -179.98° | Acc: (-0.11, -0.23, -9.81) m/s² | Gyro: (-0.49, -0.07, -0.32) deg/s"
0.025,"telemetry","packetCounter: 2 | sampleTimeFine: 22730 | Roll: -178.66° Pitch: 0.63° Yaw: -179.98° | Acc: (-0.11, -0.23, -9.79) m/s² | Gyro: (0.08, -0.02, 0.05) deg/s"
0.027,"telemetry","packetCounter: 3 | sampleTimeFine: 22830 | Roll: -178.66° Pitch: 0.63° Yaw: -179.98° | Acc: (-0.11, -0.23, -9.80) m/s² | Gyro: (-0.25, -0.07, -0.59) deg/s"
0.028,"telemetry","packetCounter: 4 | sampleTimeFine: 22930 | Roll: -178.67° Pitch: 0.63° Yaw: -179.97° | Acc: (-0.11, -0.23, -9.80) m/s² | Gyro: (-0.60, 0.15, -0.34) deg/s"
0.030,"telemetry","packetCounter: 5 | sampleTimeFine: 23030 | Roll: -178.67° Pitch: 0.63° Yaw: -179.97° | Acc: (-0.11, -0.23, -9.80) m/s² | Gyro: (0.12, 0.04, -0.34) deg/s"
0.032,"telemetry","packetCounter: 1855 | sampleTimeFine: 208030 | Roll: -179.20° Pitch: 0.75° Yaw: 164.67° | Acc: (-0.02, -0.09, -9.82) m/s² | Gyro: (-0.28, -0.24, 0.10) deg/s"
0.034,"telemetry","packetCounter: 1856 | sampleTimeFine: 208130 | Roll: -179.20° Pitch: 0.75° Yaw: 164.66° | Acc: (-0.02, -0.08, -9.82) m/s² | Gyro: (0.01, -0.21, -0.26) deg/s"
0.035,"telemetry","packetCounter: 1857 | sampleTimeFine: 208230 | Roll: -179.20° Pitch: 0.75° Yaw: 164.65° | Acc: (-0.01, -0.08, -9.82) m/s² | Gyro: (-0.46, -0.38, -0.30) deg/s"
0.037,"telemetry","packetCounter: 1858 | sampleTimeFine: 208330 | Roll: -179.20° Pitch: 0.75° Yaw: 164.64° | Acc: (-0.02, -0.09, -9.82) m/s² | Gyro: (-0.08, 0.01, -0.35) deg/s"
0.039,"telemetry","packetCounter: 1859 | sampleTimeFine: 208430 | Roll: -179.20° Pitch: 0.75° Yaw: 164.64° | Acc: (-0.01, -0.09, -9.82) m/s² | Gyro: (-0.50, -0.51, -0.05) deg/s"
0.040,"telemetry","packetCounter: 1860 | sampleTimeFine: 208530 | Roll: -179.20° Pitch: 0.75° Yaw: 164.65° | Acc: (-0.02, -0.10, -9.82) m/s² | Gyro: (-0.63, -0.82, -0.30) deg/s"
0.042,"telemetry","packetCounter: 1861 | sampleTimeFine: 208630 | Roll: -179.20° Pitch: 0.75° Yaw: 164.65° | Acc: (-0.03, -0.10, -9.81) m/s² | Gyro: (-0.31, -0.34, -0.24) deg/s"
0.044,"telemetry","packetCounter: 1862 | sampleTimeFine: 208730 | Roll: -179.20° Pitch: 0.75° Yaw: 164.65° | Acc: (-0.01, -0.09, -9.82) m/s² | Gyro: (-0.01, -0.17, -0.39) deg/s"
0.046,"telemetry","packetCounter: 1863 | sampleTimeFine: 208830 | Roll: -179.20° Pitch: 0.75° Yaw: 164.64° | Acc: (-0.01, -0.09, -9.82) m/s² | Gyro: (-0.35, -0.34, -0.29) deg/s"
0.047,"telemetry","packetCounter: 1864 | sampleTimeFine: 208930 | Roll: -179.20° Pitch: 0.75° Yaw: 164.63° | Acc: (-0.03, -0.09, -9.82) m/s² | Gyro: (-0.31, -0.21, -0.32) deg/s"
0.049,"telemetry","packetCounter: 1865 | sampleTimeFine: 209030 | Roll: -179.20° Pitch: 0.75° Yaw: 164.62° | Acc: (-0.02, -0.09, -9.81) m/s² | Gyro: (-0.62, 0.00, -0.15) deg/s"
0.051,"telemetry","packetCounter: 1866 | sampleTimeFine: 209130 | Roll: -179.20° Pitch: 0.75° Yaw: 164.63° | Acc: (-0.03, -0.09, -9.82) m/s² | Gyro: (-0.20, -0.04, -0.41) deg/s"
0.053,"telemetry","packetCounter: 1867 | sampleTimeFine: 209230 | Roll: -179.20° Pitch: 0.74° Yaw: 164.63° | Acc: (-0.02, -0.09, -9.82) m/s² | Gyro: (-0.46, 0.09, -0.64) deg/s"
