time_seconds,type,message
0.003,"telemetry","packetCounter: 20880 | sampleTimeFine: 8672350 | Roll: 179.40° Pitch: 1.22° Yaw: -152.13° | Acc: (-0.18, 0.10, -9.81) m/s² | Gyro: (-0.26, -0.23, -0.34) deg/s"
0.005,"telemetry","packetCounter: 20881 | sampleTimeFine: 8672450 | Roll: 179.40° Pitch: 1.22° Yaw: -152.13° | Acc: (-0.18, 0.09, -9.81) m/s² | Gyro: (-0.10, 0.05, -0.05) deg/s"
0.007,"telemetry","packetCounter: 20882 | sampleTimeFine: 8672550 | Roll: 179.40° Pitch: 1.22° Yaw: -152.13° | Acc: (-0.19, 0.10, -9.81) m/s² | Gyro: (-0.46, -0.46, -0.34) deg/s"
0.009,"telemetry","packetCounter: 20883 | sampleTimeFine: 8672650 | Roll: 179.40° Pitch: 1.23° Yaw: -152.13° | Acc: (-0.19, 0.10, -9.81) m/s² | Gyro: (-0.23, -0.58, -0.31) deg/s"
0.011,"telemetry","packetCounter: 20884 | sampleTimeFine: 8672750 | Roll: 179.41° Pitch: 1.23° Yaw: -152.13° | Acc: (-0.17, 0.11, -9.81) m/s² | Gyro: (-0.34, -0.12, -0.51) deg/s"
0.013,"telemetry","packetCounter: 20885 | sampleTimeFine: 8672850 | Roll: 179.40° Pitch: 1.23° Yaw: -152.12° | Acc: (-0.17, 0.10, -9.82) m/s² | Gyro: (-0.32, -0.62, 0.11) deg/s"
0.015,"telemetry","packetCounter: 20886 | sampleTimeFine: 8672950 | Roll: 179.41° Pitch: 1.22° Yaw: -152.12° | Acc: (-0.19, 0.11, -9.82) m/s² | Gyro: (-0.27, -0.13, -0.23) deg/s"
0.017,"telemetry","packetCounter: 20887 | sampleTimeFine: 8673050 | Roll: 179.41° Pitch: 1.23° Yaw: -152.12° | Acc: (-0.19, 0.10, -9.80) m/s² | Gyro: (-0.65, -0.30, 0.23) deg/s"
0.019,"telemetry","packetCounter: 20888 | sampleTimeFine: 8673150 | Roll: 179.40° Pitch: 1.23° Yaw: -152.13° | Acc: (-0.19, 0.11, -9.81) m/s² | Gyro: (-0.25, -0.24, -0.18) deg/s"
0.021,"telemetry","packetCounter: 20889 | sampleTimeFine: 8673250 | Roll: 179.40° Pitch: 1.22° Yaw: -152.14° | Acc: (-0.18, 0.10, -9.81) m/s² | Gyro: (-0.91, -0.21, -0.17) deg/s"
0.023,"telemetry","packetCounter: 20890 | sampleTimeFine: 8673350 | Roll: 179.40° Pitch: 1.23° Yaw: -152.15° | Acc: (-0.18, 0.10, -9.81) m/s² | Gyro: (-0.19, -0.56, 0.12) deg/s"
0.025,"telemetry","packetCounter: 20891 | sampleTimeFine: 8673450 | Roll: 179.40° Pitch: 1.23° Yaw: -152.15° | Acc: (-0.19, 0.10, -9.81) m/s² | Gyro: (-1.14, -0.24, -0.42) deg/s"
0.027,"telemetry","packetCounter: 20892 | sampleTimeFine: 8673550 | Roll: 179.39° Pitch: 1.23° Yaw: -152.15° | Acc: (-0.19, 0.10, -9.81) m/s² | Gyro: (-0.44, 0.01, 0.20) deg/s"
0.029,"telemetry","packetCounter: 20893 | sampleTimeFine: 8673650 | Roll: 179.39° Pitch: 1.22° Yaw: -152.15° | Acc: (-0.19, 0.09, -9.80) m/s² | Gyro: (-0.21, -0.41, -0.63) deg/s"
0.031,"telemetry","packetCounter: 20894 | sampleTimeFine: 8673750 | Roll: 179.39° Pitch: 1.22° Yaw: -152.16° | Acc: (-0.19, 0.11, -9.81) m/s² | Gyro: (-0.65, -0.04, -0.03) deg/s"
0.033,"telemetry","packetCounter: 20895 | sampleTimeFine: 8673850 | Roll: 179.39° Pitch: 1.22° Yaw: -152.15° | Acc: (-0.18, 0.10, -9.81) m/s² | Gyro: (-0.50, -0.13, 0.04) deg/s"
0.035,"telemetry","packetCounter: 20896 | sampleTimeFine: 8673950 | Roll: 179.39° Pitch: 1.22° Yaw: -152.16° | Acc: (-0.18, 0.10, -9.81) m/s² | Gyro: (-0.40, -0.40, -0.84) deg/s"
0.036,"telemetry","packetCounter: 20897 | sampleTimeFine: 8674050 | Roll: 179.39° Pitch: 1.22° Yaw: -152.17° | Acc: (-0.18, 0.10, -9.81) m/s² | Gyro: (-0.58, -0.25, 0.04) deg/s"
0.038,"telemetry","packetCounter: 20898 | sampleTimeFine: 8674150 | Roll: 179.39° Pitch: 1.22° Yaw: -152.18° | Acc: (-0.18, 0.10, -9.81) m/s² | Gyro: (-0.28, -0.16, -0.41) deg/s"
0.040,"telemetry","packetCounter: 21106 | sampleTimeFine: 8694950 | Roll: 179.39° Pitch: 1.18° Yaw: -152.17° | Acc: (-0.19, 0.10, -9.80) m/s² | Gyro: (-0.52, -0.40, -0.21) deg/s"
0.042,"telemetry","packetCounter: 21107 | sampleTimeFine: 8697093 | Acc: (-0.14, 0.08, -7.35) m/s² | Gyro: (-0.00, -0.49, 0.39) deg/s"
0.045,"telemetry","packetCounter: 21108 | sampleTimeFine: 8697193 | Roll: 179.39° Pitch: 1.05° Yaw: 179.99° | Acc: (-0.19, 0.10, -9.81) m/s² | Gyro: (-0.31, -0.38, -0.50) deg/s"
0.046,"telemetry","packetCounter: 21109 | sampleTimeFine: 8697293 | Roll: 179.39° Pitch: 1.06° Yaw: 180.00° | Acc: (-0.20, 0.10, -9.81) m/s² | Gyro: (-0.54, -0.54, -0.60) deg/s"
0.048,"telemetry","packetCounter: 21110 | sampleTimeFine: 8697393 | Roll: 179.38° Pitch: 1.06° Yaw: -179.99° | Acc: (-0.19, 0.10, -9.81) m/s² | Gyro: (-0.36, 0.16, -0.93) deg/s"
0.058,"telemetry","packetCounter: 21111 | sampleTimeFine: 8697493 | Roll: 179.38° Pitch: 1.06° Yaw: -179.99° | Acc: (-0.19, 0.10, -9.81) m/s² | Gyro: (-0.27, -0.02, -0.35) deg/s"
0.068,"telemetry","packetCounter: 21112 | sampleTimeFine: 8697593 | Roll: 179.38° Pitch: 1.06° Yaw: -179.99° | Acc: (-0.18, 0.11, -9.81) m/s² | Gyro: (0.06, -0.61, -0.14) deg/s"
0.078,"telemetry","packetCounter: 21113 | sampleTimeFine: 8697693 | Roll: 179.38° Pitch: 1.07° Yaw: -179.99° | Acc: (-0.19, 0.10, -9.81) m/s² | Gyro: (-0.47, -0.59, -0.14) deg/s"
0.088,"telemetry","packetCounter: 21114 | sampleTimeFine: 8697793 | Roll: 179.37° Pitch: 1.07° Yaw: -179.98° | Acc: (-0.19, 0.10, -9.81) m/s² | Gyro: (-0.56, -0.13, -0.91) deg/s"
0.098,"telemetry","packetCounter: 21115 | sampleTimeFine: 8697893 | Roll: 179.37° Pitch: 1.07° Yaw: -179.97° | Acc: (-0.20, 0.09, -9.80) m/s² | Gyro: (-0.16, -0.20, 0.03) deg/s"
0.108,"telemetry","packetCounter: 21116 | sampleTimeFine: 8697993 | Roll: 179.37° Pitch: 1.08° Yaw: -179.97° | Acc: (-0.14, 0.06, -9.81) m/s² | Gyro: (-0.50, -0.12, -1.30) deg/s"
0.118,"telemetry","packetCounter: 21117 | sampleTimeFine: 8698093 | Roll: 179.37° Pitch: 1.07° Yaw: -179.94° | Acc: (-0.18, 0.12, -9.83) m/s² | Gyro: (0.31, -0.33, -2.26) deg/s"
0.128,"telemetry","packetCounter: 21118 | sampleTimeFine: 8698193 | Roll: 179.37° Pitch: 1.08° Yaw: -179.92° | Acc: (-0.24, 0.10, -9.80) m/s² | Gyro: (-0.30, -0.35, -2.15) deg/s"
0.138,"telemetry","packetCounter: 21119 | sampleTimeFine: 8698293 | Roll: 179.36° Pitch: 1.08° Yaw: -179.94° | Acc: (-0.16, 0.10, -9.81) m/s² | Gyro: (0.05, 0.27, 2.08) deg/s"
0.148,"telemetry","packetCounter: 21120 | sampleTimeFine: 8698393 | Roll: 179.37° Pitch: 1.07° Yaw: -179.96° | Acc: (-0.25, 0.17, -9.82) m/s² | Gyro: (-0.11, 0.69, 3.33) deg/s"
0.158,"telemetry","packetCounter: 21121 | sampleTimeFine: 8698493 | Roll: 179.36° Pitch: 1.07° Yaw: -179.99° | Acc: (-0.24, 0.09, -9.81) m/s² | Gyro: (-0.36, 0.28, 2.84) deg/s"
0.168,"telemetry","packetCounter: 21122 | sampleTimeFine: 8698593 | Roll: 179.36° Pitch: 1.08° Yaw: 180.00° | Acc: (-0.17, 0.01, -9.77) m/s² | Gyro: (-0.25, -1.34, 0.35) deg/s"
0.178,"telemetry","packetCounter: 21123 | sampleTimeFine: 8698693 | Roll: 179.36° Pitch: 1.10° Yaw: -180.00° | Acc: (-0.09, 0.17, -9.84) m/s² | Gyro: (0.08, -1.65, -1.69) deg/s"
0.188,"telemetry","packetCounter: 21124 | sampleTimeFine: 8698793 | Roll: 179.35° Pitch: 1.11° Yaw: -179.97° | Acc: (-0.13, 0.03, -9.88) m/s² | Gyro: (-1.03, -0.61, -2.42) deg/s"
0.198,"telemetry","packetCounter: 21125 | sampleTimeFine: 8698893 | Roll: 179.34° Pitch: 1.11° Yaw: -179.94° | Acc: (-0.16, 0.15, -9.77) m/s² | Gyro: (-0.88, -0.81, -3.24) deg/s"
0.208,"telemetry","packetCounter: 21126 | sampleTimeFine: 8698993 | Roll: 179.34° Pitch: 1.11° Yaw: -179.91° | Acc: (-0.19, 0.10, -9.75) m/s² | Gyro: (-0.72, 0.33, -2.98) deg/s"
0.218,"telemetry","packetCounter: 21127 | sampleTimeFine: 8699093 | Roll: 179.34° Pitch: 1.11° Yaw: -179.88° | Acc: (-0.27, 0.11, -9.87) m/s² | Gyro: (0.07, 0.24, -2.84) deg/s"
0.228,"telemetry","packetCounter: 21128 | sampleTimeFine: 8699193 | Roll: 179.34° Pitch: 1.09° Yaw: -179.85° | Acc: (-0.18, 0.14, -9.79) m/s² | Gyro: (0.07, 1.74, -2.94) deg/s"
0.238,"telemetry","packetCounter: 21129 | sampleTimeFine: 8699293 | Roll: 179.33° Pitch: 1.07° Yaw: -179.83° | Acc: (-0.32, 0.06, -9.79) m/s² | Gyro: (-0.32, 2.07, -1.62) deg/s"
