time_seconds,total_vibration,rms_x,rms_y,rms_z
0.299,1.176620,0.230580,1.009569,0.558603
0.309,1.196601,0.237265,1.029733,0.561434
0.318,1.205396,0.237969,1.038797,0.563252
0.328,1.205378,0.237132,1.038547,0.564025
0.338,1.214822,0.236231,1.044032,0.574443
0.348,1.215517,0.241269,1.043711,0.574402
0.358,1.216946,0.240195,1.044111,0.577145
0.368,1.220126,0.242417,1.043656,0.583714
0.378,1.223386,0.248386,1.045071,0.585494
0.388,1.225480,0.249020,1.044700,0.590247
0.398,1.228851,0.247982,1.044239,0.598452
0.408,1.240197,0.257599,1.047724,0.611560
0.418,1.244994,0.259478,1.052903,0.611618
0.428,1.249277,0.264357,1.056769,0.611595
0.438,1.276491,0.263058,1.085424,0.618129
0.448,1.294233,0.263228,1.102693,0.624355
0.458,1.298942,0.261703,1.102670,0.634729
0.468,1.307608,0.270738,1.104314,0.645779
0.478,1.311098,0.269464,1.108446,0.646309
0.488,1.344491,0.271678,1.145240,0.649826
0.498,1.364126,0.272304,1.168012,0.649951
0.509,1.360646,0.271542,1.163976,0.650218
0.518,1.153214,0.265818,0.919971,0.642570
0.528,1.162406,0.263710,0.924703,0.653122
0.538,1.170267,0.267118,0.939391,0.644762
0.548,1.158506,0.266470,0.923015,0.647436
0.558,1.156550,0.267241,0.922755,0.643984
0.568,1.137615,0.266486,0.914094,0.622563
0.578,1.126517,0.266198,0.913778,0.602652
0.588,1.126610,0.264829,0.914582,0.602208
0.598,1.124815,0.265733,0.909634,0.605939
0.608,1.113500,0.265155,0.895241,0.606728
0.618,1.115304,0.267973,0.899218,0.602911
0.628,1.116617,0.268153,0.899107,0.605420
0.638,1.121924,0.268822,0.905502,0.605403
0.648,1.127593,0.268954,0.913287,0.604182
0.658,1.139952,0.264934,0.938473,0.590398
0.668,1.158468,0.261983,0.955446,0.600445
0.678,1.144496,0.262517,0.935837,0.604290
0.688,1.143090,0.263218,0.934825,0.602887
0.698,1.125834,0.266110,0.913741,0.601469
0.708,1.132470,0.265712,0.920693,0.603498
0.719,1.129279,0.265517,0.916105,0.604584
0.728,1.114077,0.264458,0.889514,0.616437
0.738,1.137442,0.261568,0.915792,0.621837
0.748,1.129770,0.261599,0.905394,0.623062
0.758,1.125260,0.263378,0.894018,0.630535
0.768,1.131216,0.263775,0.896759,0.637099
0.778,1.109112,0.261621,0.895338,0.600044
0.788,1.097807,0.246217,0.900888,0.577024
