time_seconds,total_vibration,rms_x,rms_y,rms_z
3.988,12.295798,6.423,6.476247,8.245602
3.998,12.08136,6.41581,6.337021,8.039826
4.008,12.238466,6.410816,6.482538,8.164447
4.018,12.235309,6.419864,6.491926,8.145123
4.028,12.465426,6.358527,6.661809,8.40097
4.038,12.171504,5.921893,6.510881,8.407444
4.048,11.938767,5.799788,6.2593,8.349717
4.058,12.115629,5.684307,6.394032,8.578664
4.068,12.667391,5.838286,6.493736,9.176526
4.078,12.661863,6.036439,6.380903,9.119663
4.088,12.575372,6.030422,6.348658,9.025992
4.098,12.660952,5.972413,6.387596,9.155796
4.108,12.621324,6.103701,6.257986,9.103859
4.118,12.583824,5.896466,6.277542,9.174791
4.128,12.449846,5.986545,6.169877,9.00514
4.138,12.381066,5.863733,6.281393,8.913558
4.148,12.51996,5.702611,6.365274,9.149476
4.158,12.337574,5.880761,6.134517,8.944277
4.168,12.387769,5.697378,6.252045,9.05034
4.178,12.379171,5.899224,6.177585,8.959937
4.188,12.396362,5.887082,6.257565,8.93616
4.198,12.5122,5.903877,6.374328,9.003739
4.208,12.590411,6.064563,6.356836,9.018323
4.218,12.692544,6.017034,6.523854,9.073881
4.228,12.522382,6.033535,6.365648,8.937842
4.238,12.052256,5.985714,6.129255,8.477048
4.248,12.044519,5.751184,6.192528,8.581778
4.258,11.951273,5.842855,6.13287,8.431007
4.268,11.665672,5.760789,5.998612,8.180335
4.278,11.767703,5.97849,5.996597,8.171738
4.288,11.715848,6.024581,6.034051,8.034659
4.298,11.831337,6.100925,6.094373,8.100486
4.308,11.837472,6.247587,6.04269,8.036124
4.318,11.743116,6.236394,6.049742,7.899923
4.328,11.846489,6.341298,6.057893,7.964244
4.338,11.866853,6.348675,6.088455,7.965379
4.348,11.862463,6.28338,6.137695,7.972821
4.358,11.724385,6.290996,6.03711,7.838232
4.368,11.748156,6.22608,6.102959,7.874579
4.378,12.005283,6.138432,6.311342,8.161706
4.388,11.900697,6.216296,6.091582,8.116457
4.398,12.134746,6.097539,6.199667,8.463817
4.408,11.943513,6.201884,5.980662,8.271386
4.418,11.896902,6.138086,5.874799,8.327479
4.428,12.229977,6.346564,6.04677,8.528191
4.438,12.114534,6.520907,5.831915,8.380244
4.448,12.515376,6.402789,6.106283,8.85168
4.458,12.853579,6.520841,6.324686,9.093485
4.468,12.654922,6.687239,6.19167,8.780154
4.478,12.873712,6.238207,6.587197,9.133787
4.488,12.940415,6.469809,6.576588,9.074381
4.498,12.651159,6.442957,6.536594,8.707071
4.508,13.003138,6.168489,6.898959,9.134315
4.518,13.101111,6.381861,6.919012,9.112531
4.528,12.996448,6.323239,6.912551,9.007827
4.538,13.186916,6.284162,6.88524,9.327247
4.548,13.376609,6.419524,6.866764,9.516876
4.558,13.432356,6.411278,6.940291,9.547569
4.568,13.800717,6.443901,7.36542,9.7307
4.578,13.920475,6.620472,7.435782,9.72924
4.588,13.810975,6.745603,7.398853,9.512983
4.599,14.016216,6.583324,7.769423,9.630692
4.608,14.456523,6.610835,8.063971,10.013007
4.618,14.198823,6.81696,7.814199,9.699172
4.628,14.351859,6.485183,8.061574,9.946319
4.638,14.765542,6.550602,8.336866,10.276551
4.648,14.328659,6.775217,8.046834,9.729098
4.658,14.465525,6.533648,8.334297,9.854052
4.668,14.80208,6.521606,8.656206,10.081682
4.678,14.529385,6.786731,8.342232,9.769877
4.688,14.666946,6.504225,8.535298,9.998153
4.698,14.964646,6.455632,8.749286,10.281801
4.708,14.686795,6.729841,8.467294,9.935599
4.718,14.602741,6.509863,8.393295,10.020696
4.728,15.01311,6.378266,8.653193,10.480146
4.738,14.804283,6.638354,8.568828,10.083365
4.748,14.526213,6.469643,8.443703,9.892344
4.758,15.014133,6.37505,8.655635,10.481551
4.768,14.686468,6.587601,8.216605,10.236369
4.778,14.381903,6.321386,8.026838,10.121714
4.788,14.902358,6.145665,8.395522,10.668939
4.798,14.621343,6.327038,8.187775,10.330178
4.808,14.194114,6.235691,7.911833,9.999596
4.818,14.53521,6.026155,8.256069,10.334172
4.828,14.31909,6.258935,8.196421,9.933819
4.838,13.922917,6.237855,7.966004,9.564495
4.848,14.033069,6.02433,8.098168,9.749572
4.858,13.730294,6.127434,7.877251,9.429976
4.868,13.372187,6.146362,7.533564,9.180579
4.878,13.538074,5.875713,7.672058,9.481296
4.888,13.29599,6.018562,7.462615,9.212471
4.898,12.98774,6.078943,7.166924,8.964544
4.908,13.213933,5.761387,7.344962,9.352325
4.918,13.126645,5.909959,7.34221,9.136365
4.928,12.746193,5.892872,7.114546,8.781954
4.938,13.217026,5.584624,7.451799,9.379363
4.948,13.315766,5.625607,7.671217,9.317436
4.958,12.702045,5.68171,7.36248,8.651821
4.968,12.903195,5.4123,7.584697,8.925908
4.978,13.446855,5.268792,8.287461,9.185627
4.988,13.003667,5.543132,8.011195,8.61335
4.998,12.814504,5.432023,7.826499,8.57033
5.008,13.33823,5.159669,8.381985,9.001585
5.018,13.239473,5.485693,8.237455,8.79404
5.028,12.889389,5.33597,7.924813,8.652231
5.038,13.629469,5.041248,8.586651,9.306861
5.048,13.949053,5.346238,8.791149,9.418573
5.058,13.719678,5.537608,8.521862,9.216416
5.068,13.988667,5.257167,8.669285,9.637868
5.078,14.84082,5.25068,9.039246,10.534341
5.088,14.975417,5.142367,9.299422,10.551773
5.098,14.929301,4.954273,9.441896,10.449394
5.108,14.652568,5.021465,9.329687,10.121244
5.118,14.851129,4.825344,9.316308,10.510875
5.128,15.531631,4.734902,9.750526,11.123826
