time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001720,42251,4270520,,179.06552124,1.64595139,179.76347351,,,,,-0.12524121,0.04153914,-9.80932236,-0.15743268,-0.11822538,-0.00741005,-0.49000071,-0.26507527,-0.02992929,0.02413655,0.35967031,1.01671302,,,,,,,3,,,,,,,,,
0.002928,42252,4270620,,179.07160950,1.64536119,179.77322388,,,,,-0.12217309,0.04591555,-9.81687927,-0.16065587,-0.11331696,0.00013161,-0.64664496,-0.51317954,-0.73021857,0.02827372,0.35912198,1.01375663,,,,,,,3,,,,,,,,,
0.004073,42253,4270720,,179.07739258,1.65206647,179.76905823,,,,,-0.12490734,0.04461037,-9.81068134,-0.15850613,-0.11303975,-0.00599718,-0.07461981,-0.42694878,-0.45587484,0.02682922,0.35818696,1.01225030,,,,,,,3,,,,,,,,,
0.005215,42254,4270820,,179.08268738,1.64932549,179.77093506,,,,,-0.11998139,0.03720858,-9.81383324,-0.16324204,-0.12000625,-0.00309539,-0.61413886,-0.14989552,-0.54323451,0.02223857,0.35970247,1.01620924,,,,,,,3,,,,,,,,,
0.006545,42255,4270920,,179.08750916,1.64813089,179.78334045,,,,,-0.12585036,0.04240425,-9.81516552,-0.15753213,-0.11390293,-0.00150561,-0.45695444,-0.65301005,-0.33015718,0.02377024,0.35871542,1.01916993,,,,,,,3,,,,,,,,,
0.007780,42256,4271020,,179.08871460,1.64719939,179.78457642,,,,,-0.12117179,0.04429021,-9.81551361,-0.16208662,-0.11163604,-0.00125551,-0.42440434,-0.72006485,0.38775400,0.02751399,0.35961238,1.01920283,,,,,,,3,,,,,,,,,
0.008916,42257,4271120,,179.09465027,1.64793038,179.78837585,,,,,-0.11500973,0.04206263,-9.81313801,-0.16765609,-0.11290985,-0.00382257,-0.33379521,-0.04487474,-0.69324622,0.02751450,0.35865262,1.01869297,,,,,,,3,,,,,,,,,
0.010120,42258,4271220,,179.09689331,1.65209424,179.78173828,,,,,-0.12785009,0.04057012,-9.80690861,-0.15548848,-0.11386370,-0.00971055,-0.40544078,-0.36265890,-0.05832946,0.02607733,0.36011675,1.01870894,,,,,,,3,,,,,,,,,
0.011257,42259,4271320,,179.10490417,1.65010846,179.78472900,,,,,-0.12745459,0.03617476,-9.81484413,-0.15583859,-0.11699268,-0.00183749,-0.09784060,-0.12100481,-0.38998195,0.02611077,0.36203527,1.02071857,,,,,,,3,,,,,,,,,
0.012636,42260,4271420,,179.11660767,1.65192163,179.78474426,,,,,-0.10459130,0.05577419,-9.81999302,-0.17920759,-0.09548296,0.00296593,-0.02567852,-0.46170195,-0.25847858,0.02706939,0.36009941,1.02019799,,,,,,,3,,,,,,,,,
0.013137,42261,4271520,,179.12075806,1.65529096,179.79017639,,,,,-0.13477920,0.04074202,-9.81754398,-0.14963137,-0.10982015,0.00115538,-0.33874486,-0.59868326,-1.02538247,0.02570318,0.35772246,1.02015352,,,,,,,3,,,,,,,,,
0.013479,42262,4271620,,179.12362671,1.65611827,179.79212952,,,,,-0.13089193,0.03048372,-9.81692123,-0.15355796,-0.11921604,0.00027299,0.02492338,-0.35017235,0.01787647,0.02471948,0.35821944,1.01916683,,,,,,,3,,,,,,,,,
0.013822,42263,4271720,,179.13200378,1.65559638,179.79830933,,,,,-0.13409784,0.04578515,-9.81167221,-0.15037730,-0.10246552,-0.00463414,0.24786127,-0.66411173,-0.43063462,0.02562489,0.35916442,1.01869154,,,,,,,3,,,,,,,,,
0.014425,42264,4271820,,179.13710022,1.65355778,179.79847717,,,,,-0.12367412,0.04046711,-9.80829334,-0.15981507,-0.10709116,-0.00837326,-0.21540738,0.04785399,-0.00815316,0.02706205,0.35770023,1.01867557,,,,,,,3,,,,,,,,,
0.015095,42265,4271920,,179.13601685,1.65089238,179.80209351,,,,,-0.12391417,0.04363860,-9.80896759,-0.15902191,-0.10411415,-0.00763702,-0.51912378,0.20188937,-0.71323690,0.02707041,0.35817987,1.01917803,,,,,,,3,,,,,,,,,
