time_seconds,type,message
0.002,"telemetry","packetCounter: 50193 | sampleTimeFine: 5045914 | Roll: -178.53° Pitch: -0.47° Yaw: 120.51° | Acc: (0.07, -0.20, -9.81) m/s² | Gyro: (-0.27, 0.00, -0.55) deg/s"
0.004,"telemetry","packetCounter: 50194 | sampleTimeFine: 5046014 | Roll: -178.53° Pitch: -0.47° Yaw: 120.51° | Acc: (0.07, -0.20, -9.80) m/s² | Gyro: (-0.23, -0.19, 0.19) deg/s"
0.006,"telemetry","packetCounter: 50195 | sampleTimeFine: 5046114 | Roll: -178.53° Pitch: -0.47° Yaw: 120.50° | Acc: (0.07, -0.21, -9.82) m/s² | Gyro: (-0.30, -0.31, 0.19) deg/s"
0.008,"telemetry","packetCounter: 50196 | sampleTimeFine: 5046214 | Roll: -178.53° Pitch: -0.47° Yaw: 120.50° | Acc: (0.07, -0.21, -9.81) m/s² | Gyro: (-0.13, -0.53, -0.43) deg/s"
0.009,"telemetry","packetCounter: 50197 | sampleTimeFine: 5046314 | Roll: -178.52° Pitch: -0.47° Yaw: 120.51° | Acc: (0.07, -0.20, -9.80) m/s² | Gyro: (0.25, -0.03, -0.17) deg/s"
0.011,"telemetry","packetCounter: 50198 | sampleTimeFine: 5046414 | Roll: -178.52° Pitch: -0.47° Yaw: 120.51° | Acc: (0.07, -0.21, -9.82) m/s² | Gyro: (-0.66, -0.48, -0.63) deg/s"
0.013,"telemetry","packetCounter: 50199 | sampleTimeFine: 5046514 | Roll: -178.53° Pitch: -0.47° Yaw: 120.51° | Acc: (0.08, -0.20, -9.82) m/s² | Gyro: (-0.76, 0.05, -0.37) deg/s"
0.015,"telemetry","packetCounter: 50200 | sampleTimeFine: 5046614 | Roll: -178.53° Pitch: -0.47° Yaw: 120.52° | Acc: (0.08, -0.20, -9.81) m/s² | Gyro: (-0.12, -0.40, -0.38) deg/s"
0.016,"telemetry","packetCounter: 50201 | sampleTimeFine: 5046714 | Roll: -178.53° Pitch: -0.47° Yaw: 120.52° | Acc: (0.07, -0.20, -9.81) m/s² | Gyro: (-0.46, -0.52, 0.01) deg/s"
0.018,"telemetry","packetCounter: 50202 | sampleTimeFine: 5046814 | Roll: -178.53° Pitch: -0.47° Yaw: 120.52° | Acc: (0.07, -0.19, -9.82) m/s² | Gyro: (-0.42, -0.38, 0.25) deg/s"
0.020,"telemetry","packetCounter: 50203 | sampleTimeFine: 5046914 | Roll: -178.53° Pitch: -0.47° Yaw: 120.52° | Acc: (0.06, -0.21, -9.81) m/s² | Gyro: (-0.26, -0.55, 0.07) deg/s"
0.022,"telemetry","packetCounter: 50204 | sampleTimeFine: 5047014 | Roll: -178.52° Pitch: -0.46° Yaw: 120.53° | Acc: (0.06, -0.19, -9.81) m/s² | Gyro: (-0.10, -0.55, 0.34) deg/s"
0.023,"telemetry","packetCounter: 50205 | sampleTimeFine: 5047114 | Roll: -178.53° Pitch: -0.46° Yaw: 120.53° | Acc: (0.07, -0.21, -9.82) m/s² | Gyro: (-0.92, -0.22, -0.01) deg/s"
0.025,"telemetry","packetCounter: 50206 | sampleTimeFine: 5047214 | Roll: -178.53° Pitch: -0.46° Yaw: 120.54° | Acc: (0.07, -0.21, -9.82) m/s² | Gyro: (-0.15, -0.84, 0.07) deg/s"
0.027,"telemetry","packetCounter: 50207 | sampleTimeFine: 5047314 | Roll: -178.53° Pitch: -0.46° Yaw: 120.53° | Acc: (0.07, -0.21, -9.81) m/s² | Gyro: (-0.52, -0.12, -0.03) deg/s"
0.028,"telemetry","packetCounter: 50208 | sampleTimeFine: 5047414 | Roll: -178.53° Pitch: -0.46° Yaw: 120.53° | Acc: (0.06, -0.21, -9.81) m/s² | Gyro: (-0.64, 0.33, -0.12) deg/s"
0.030,"telemetry","packetCounter: 50209 | sampleTimeFine: 5047514 | Roll: -178.53° Pitch: -0.47° Yaw: 120.54° | Acc: (0.07, -0.20, -9.81) m/s² | Gyro: (-0.46, -0.48, -0.44) deg/s"
0.032,"telemetry","packetCounter: 50210 | sampleTimeFine: 5047614 | Roll: -178.53° Pitch: -0.46° Yaw: 120.53° | Acc: (0.07, -0.20, -9.81) m/s² | Gyro: (0.06, -0.50, -0.59) deg/s"
0.033,"telemetry","packetCounter: 50211 | sampleTimeFine: 5047714 | Roll: -178.53° Pitch: -0.46° Yaw: 120.53° | Acc: (0.07, -0.21, -9.81) m/s² | Gyro: (-0.88, -0.42, -0.03) deg/s"
0.035,"telemetry","packetCounter: 29182 | sampleTimeFine: 9500505 | Acc: (-0.10, -0.16, -7.35) m/s² | Gyro: (-0.60, -0.36, -0.72) deg/s"
0.037,"telemetry","packetCounter: 29183 | sampleTimeFine: 9500605 | Roll: -178.81° Pitch: 0.77° Yaw: -179.98° | Acc: (-0.14, -0.19, -9.81) m/s² | Gyro: (-0.70, -0.41, -0.96) deg/s"
0.039,"telemetry","packetCounter: 29184 | sampleTimeFine: 9500705 | Roll: -178.81° Pitch: 0.78° Yaw: -179.97° | Acc: (-0.14, -0.20, -9.80) m/s² | Gyro: (-0.52, -0.11, 0.01) deg/s"
0.048,"telemetry","packetCounter: 29185 | sampleTimeFine: 9500805 | Roll: -178.82° Pitch: 0.78° Yaw: -179.98° | Acc: (-0.13, -0.20, -9.81) m/s² | Gyro: (-0.28, -0.32, -0.20) deg/s"
0.058,"telemetry","packetCounter: 29186 | sampleTimeFine: 9500905 | Roll: -178.82° Pitch: 0.78° Yaw: -179.96° | Acc: (-0.13, -0.20, -9.81) m/s² | Gyro: (-0.51, -0.08, -0.87) deg/s"
0.068,"telemetry","packetCounter: 29187 | sampleTimeFine: 9501005 | Roll: -178.83° Pitch: 0.78° Yaw: -179.96° | Acc: (-0.13, -0.21, -9.81) m/s² | Gyro: (-0.67, 0.02, -0.57) deg/s"
0.078,"telemetry","packetCounter: 29188 | sampleTimeFine: 9501105 | Roll: -178.83° Pitch: 0.78° Yaw: -179.96° | Acc: (-0.14, -0.21, -9.81) m/s² | Gyro: (-0.09, -0.37, -0.06) deg/s"
0.088,"telemetry","packetCounter: 29189 | sampleTimeFine: 9501205 | Roll: -178.83° Pitch: 0.79° Yaw: -179.95° | Acc: (-0.13, -0.19, -9.81) m/s² | Gyro: (-0.50, -0.56, -0.24) deg/s"
0.098,"telemetry","packetCounter: 29190 | sampleTimeFine: 9501305 | Roll: -178.84° Pitch: 0.79° Yaw: -179.95° | Acc: (-0.12, -0.21, -9.80) m/s² | Gyro: (-0.28, -0.11, -0.03) deg/s"
0.108,"telemetry","packetCounter: 29191 | sampleTimeFine: 9501405 | Roll: -178.84° Pitch: 0.79° Yaw: -179.95° | Acc: (-0.13, -0.20, -9.81) m/s² | Gyro: (-0.27, -0.20, -0.70) deg/s"
0.118,"telemetry","packetCounter: 29192 | sampleTimeFine: 9501505 | Roll: -178.84° Pitch: 0.80° Yaw: -179.95° | Acc: (-0.14, -0.20, -9.81) m/s² | Gyro: (-0.36, -0.81, 0.08) deg/s"
0.128,"telemetry","packetCounter: 29193 | sampleTimeFine: 9501605 | Roll: -178.85° Pitch: 0.80° Yaw: -179.94° | Acc: (-0.13, -0.20, -9.81) m/s² | Gyro: (-0.39, -0.54, -0.93) deg/s"
0.138,"telemetry","packetCounter: 29194 | sampleTimeFine: 9501705 | Roll: -178.85° Pitch: 0.81° Yaw: -179.93° | Acc: (-0.13, -0.19, -9.81) m/s² | Gyro: (-0.10, -0.38, -0.66) deg/s"
