time_seconds,type,message
0.005,"telemetry","packetCounter: 18473 | sampleTimeFine: 8442460 | Roll: -179.09° Pitch: 0.52° Yaw: -169.74° | Acc: (-0.07, -0.15, -9.81) m/s² | Gyro: (-0.34, -0.25, -0.48) deg/s"
0.010,"telemetry","packetCounter: 18474 | sampleTimeFine: 8442560 | Roll: -179.09° Pitch: 0.52° Yaw: -169.76° | Acc: (-0.06, -0.14, -9.81) m/s² | Gyro: (-0.42, -0.55, -0.65) deg/s"
0.015,"telemetry","packetCounter: 18475 | sampleTimeFine: 8442660 | Roll: -179.10° Pitch: 0.52° Yaw: -169.77° | Acc: (-0.05, -0.14, -9.81) m/s² | Gyro: (-0.42, -0.14, -0.03) deg/s"
0.020,"telemetry","packetCounter: 18476 | sampleTimeFine: 8442760 | Roll: -179.10° Pitch: 0.52° Yaw: -169.79° | Acc: (-0.07, -0.15, -9.81) m/s² | Gyro: (-0.68, -0.37, -0.34) deg/s"
0.025,"telemetry","packetCounter: 18477 | sampleTimeFine: 8442860 | Roll: -179.10° Pitch: 0.51° Yaw: -169.78° | Acc: (-0.06, -0.14, -9.80) m/s² | Gyro: (-0.56, 0.05, -0.39) deg/s"
0.030,"telemetry","packetCounter: 18478 | sampleTimeFine: 8442960 | Roll: -179.10° Pitch: 0.51° Yaw: -169.77° | Acc: (-0.06, -0.15, -9.81) m/s² | Gyro: (-0.05, -0.22, -0.52) deg/s"
0.035,"telemetry","packetCounter: 18479 | sampleTimeFine: 8443060 | Roll: -179.10° Pitch: 0.51° Yaw: -169.77° | Acc: (-0.06, -0.15, -9.80) m/s² | Gyro: (-0.38, -0.23, 0.13) deg/s"
0.040,"telemetry","packetCounter: 18480 | sampleTimeFine: 8443160 | Roll: -179.10° Pitch: 0.51° Yaw: -169.78° | Acc: (-0.06, -0.15, -9.81) m/s² | Gyro: (-0.76, -0.44, 0.00) deg/s"
0.045,"telemetry","packetCounter: 18481 | sampleTimeFine: 8443260 | Roll: -179.10° Pitch: 0.52° Yaw: -169.79° | Acc: (-0.06, -0.15, -9.81) m/s² | Gyro: (-0.15, -0.73, -0.13) deg/s"
0.049,"telemetry","packetCounter: 18482 | sampleTimeFine: 8443360 | Roll: -179.10° Pitch: 0.52° Yaw: -169.81° | Acc: (-0.06, -0.15, -9.81) m/s² | Gyro: (-0.57, -0.02, -0.53) deg/s"
0.054,"telemetry","packetCounter: 18483 | sampleTimeFine: 8443460 | Roll: -179.11° Pitch: 0.51° Yaw: -169.81° | Acc: (-0.06, -0.14, -9.81) m/s² | Gyro: (-0.93, -0.04, -0.63) deg/s"
0.059,"telemetry","packetCounter: 18484 | sampleTimeFine: 8443560 | Roll: -179.11° Pitch: 0.51° Yaw: -169.81° | Acc: (-0.07, -0.14, -9.81) m/s² | Gyro: (-0.13, -0.29, -0.16) deg/s"
0.064,"telemetry","packetCounter: 18485 | sampleTimeFine: 8443660 | Roll: -179.10° Pitch: 0.51° Yaw: -169.80° | Acc: (-0.07, -0.15, -9.81) m/s² | Gyro: (0.35, 0.12, -0.17) deg/s"
0.068,"telemetry","packetCounter: 18486 | sampleTimeFine: 8443760 | Roll: -179.10° Pitch: 0.51° Yaw: -169.80° | Acc: (-0.06, -0.14, -9.81) m/s² | Gyro: (0.29, -0.21, -0.65) deg/s"
0.073,"telemetry","packetCounter: 18487 | sampleTimeFine: 8443860 | Roll: -179.10° Pitch: 0.51° Yaw: -169.80° | Acc: (-0.06, -0.15, -9.80) m/s² | Gyro: (-0.74, -0.16, -0.03) deg/s"
0.078,"telemetry","packetCounter: 18488 | sampleTimeFine: 8443960 | Roll: -179.10° Pitch: 0.51° Yaw: -169.80° | Acc: (-0.07, -0.14, -9.81) m/s² | Gyro: (-0.32, -0.09, 0.09) deg/s"
