time_seconds,type,message
0.005,"telemetry","packetCounter: 45450 | sampleTimeFine: 4578183 | Roll: -179.45° Pitch: 0.27° Yaw: -135.08° | Acc: (-0.02, -0.06, -9.82) m/s² | Gyro: (-0.41, 0.11, -0.35) deg/s"
0.010,"telemetry","packetCounter: 45451 | sampleTimeFine: 4578283 | Roll: -179.45° Pitch: 0.27° Yaw: -135.07° | Acc: (-0.02, -0.06, -9.81) m/s² | Gyro: (-0.29, -0.38, -0.42) deg/s"
0.014,"telemetry","packetCounter: 45452 | sampleTimeFine: 4578383 | Roll: -179.45° Pitch: 0.27° Yaw: -135.06° | Acc: (-0.02, -0.06, -9.81) m/s² | Gyro: (-0.20, -0.37, 0.43) deg/s"
0.019,"telemetry","packetCounter: 45453 | sampleTimeFine: 4578483 | Roll: -179.45° Pitch: 0.27° Yaw: -135.06° | Acc: (-0.01, -0.06, -9.80) m/s² | Gyro: (-0.01, -0.23, 0.02) deg/s"
0.023,"telemetry","packetCounter: 45454 | sampleTimeFine: 4578583 | Roll: -179.44° Pitch: 0.28° Yaw: -135.06° | Acc: (-0.03, -0.06, -9.81) m/s² | Gyro: (-0.52, -0.41, -0.63) deg/s"
0.027,"telemetry","packetCounter: 45455 | sampleTimeFine: 4578683 | Roll: -179.45° Pitch: 0.27° Yaw: -135.06° | Acc: (-0.01, -0.07, -9.81) m/s² | Gyro: (-0.10, -0.13, -0.40) deg/s"
0.032,"telemetry","packetCounter: 45456 | sampleTimeFine: 4578783 | Roll: -179.44° Pitch: 0.28° Yaw: -135.06° | Acc: (-0.02, -0.06, -9.82) m/s² | Gyro: (-0.24, -0.28, 0.06) deg/s"
0.036,"telemetry","packetCounter: 45457 | sampleTimeFine: 4578883 | Roll: -179.44° Pitch: 0.27° Yaw: -135.06° | Acc: (-0.02, -0.06, -9.80) m/s² | Gyro: (-0.30, -0.29, -0.12) deg/s"
0.040,"telemetry","packetCounter: 45458 | sampleTimeFine: 4578983 | Roll: -179.45° Pitch: 0.27° Yaw: -135.06° | Acc: (-0.02, -0.07, -9.81) m/s² | Gyro: (-0.74, -0.10, -0.20) deg/s"
0.044,"telemetry","packetCounter: 45459 | sampleTimeFine: 4579083 | Roll: -179.45° Pitch: 0.27° Yaw: -135.06° | Acc: (-0.02, -0.07, -9.81) m/s² | Gyro: (-0.31, -0.17, 0.07) deg/s"
